date,부동산펀드
2023-05-31,21.08843
2023-06-01,16.66666
2023-06-02,12.92517
2023-06-03,3.40136
2023-06-04,7.14285
2023-06-05,23.46938
2023-06-06,8.84353
2023-06-07,19.04761
2023-06-08,21.08843
2023-06-09,19.72789
2023-06-10,8.84353
2023-06-11,6.12244
2023-06-12,23.46938
2023-06-13,21.08843
2023-06-14,17.68707
2023-06-15,20.06802
2023-06-16,15.64625
2023-06-17,2.72108
2023-06-18,13.2653
2023-06-19,15.30612
2023-06-20,12.24489
2023-06-21,17.68707
2023-06-22,18.70748
2023-06-23,15.98639
2023-06-24,5.78231
2023-06-25,4.08163
2023-06-26,18.36734
2023-06-27,18.36734
2023-06-28,10.54421
2023-06-29,15.30612
2023-06-30,11.22448
2023-07-01,2.38095
2023-07-02,5.10204
2023-07-03,14.96598
2023-07-04,15.98639
2023-07-05,11.22448
2023-07-06,13.60544
2023-07-07,8.16326
2023-07-08,2.04081
2023-07-09,2.04081
2023-07-10,13.60544
2023-07-11,18.36734
2023-07-12,10.20408
2023-07-13,17.68707
2023-07-14,13.2653
2023-07-15,3.06122
2023-07-16,6.12244
2023-07-17,21.08843
2023-07-18,24.14965
2023-07-19,20.06802
2023-07-20,22.44897
2023-07-21,19.72789
2023-07-22,5.10204
2023-07-23,7.14285
2023-07-24,18.36734
2023-07-25,21.42857
2023-07-26,17.34693
2023-07-27,13.94557
2023-07-28,16.66666
2023-07-29,6.46258
2023-07-30,5.10204
2023-07-31,21.08843
2023-08-01,15.64625
2023-08-02,24.48979
2023-08-03,16.66666
2023-08-04,15.64625
2023-08-05,4.7619
2023-08-06,4.42176
2023-08-07,16.32653
2023-08-08,16.32653
2023-08-09,19.04761
2023-08-10,14.96598
2023-08-11,13.94557
2023-08-12,5.78231
2023-08-13,5.10204
2023-08-14,12.92517
2023-08-15,6.80272
2023-08-16,15.64625
2023-08-17,17.0068
2023-08-18,12.92517
2023-08-19,5.78231
2023-08-20,4.08163
2023-08-21,17.0068
2023-08-22,19.04761
2023-08-23,15.30612
2023-08-24,12.24489
2023-08-25,15.30612
2023-08-26,4.42176
2023-08-27,4.42176
2023-08-28,17.0068
2023-08-29,12.92517
2023-08-30,11.56462
2023-08-31,10.20408
2023-09-01,9.5238
2023-09-03,5.10204
2023-09-04,10.88435
2023-09-05,10.20408
2023-09-06,10.20408
2023-09-07,15.98639
2023-09-08,7.82312
2023-09-09,5.78231
2023-09-10,6.80272
2023-09-11,9.18367
2023-09-12,14.96598
2023-09-13,12.58503
2023-09-14,9.5238
2023-09-15,8.84353
2023-09-16,6.46258
2023-09-17,6.80272
2023-09-18,11.90476
2023-09-19,12.24489
2023-09-20,12.92517
2023-09-21,17.0068
2023-09-22,10.54421
2023-09-23,2.72108
2023-09-24,5.44217
2023-09-25,11.90476
2023-09-26,9.18367
2023-09-27,11.56462
2023-09-28,3.74149
2023-09-29,4.08163
2023-10-01,2.38095
2023-10-02,4.7619
2023-10-03,6.46258
2023-10-04,12.92517
2023-10-05,15.98639
2023-10-06,13.2653
2023-10-07,6.12244
2023-10-08,2.72108
2023-10-09,3.06122
2023-10-10,14.28571
2023-10-11,13.94557
2023-10-12,11.22448
2023-10-13,10.20408
2023-10-14,2.38095
2023-10-15,7.82312
2023-10-16,10.54421
2023-10-17,12.24489
2023-10-18,13.2653
2023-10-19,13.60544
2023-10-20,11.56462
2023-10-21,4.7619
2023-10-22,1.70068
2023-10-23,10.88435
2023-10-24,12.58503
2023-10-25,13.60544
2023-10-26,13.94557
2023-10-27,10.88435
2023-10-28,2.38095
2023-10-29,7.14285
2023-10-30,14.96598
2023-10-31,12.24489
2023-11-01,13.60544
2023-11-02,13.2653
2023-11-03,15.30612
2023-11-04,3.74149
2023-11-05,5.10204
2023-11-06,12.92517
2023-11-07,17.68707
2023-11-08,16.32653
2023-11-09,15.64625
2023-11-10,10.54421
2023-11-11,4.42176
2023-11-12,5.78231
2023-11-13,20.06802
2023-11-14,11.90476
2023-11-15,21.7687
2023-11-16,20.06802
2023-11-17,15.30612
2023-11-18,3.06122
2023-11-19,3.74149
2023-11-20,14.96598
2023-11-21,15.98639
2023-11-22,15.30612
2023-11-23,14.96598
2023-11-24,10.88435
2023-11-25,3.74149
2023-11-26,6.46258
2023-11-27,16.32653
2023-11-28,15.64625
2023-11-29,17.68707
2023-11-30,14.62585
2023-12-01,15.98639
2023-12-02,8.5034
2023-12-03,7.48299
2023-12-04,16.66666
2023-12-05,14.28571
2023-12-06,20.40816
2023-12-07,17.34693
2023-12-08,13.94557
2023-12-09,4.7619
2023-12-10,10.20408
2023-12-11,20.74829
2023-12-12,16.66666
2023-12-13,13.94557
2023-12-14,15.98639
2023-12-15,14.62585
2023-12-16,2.04081
2023-12-17,9.5238
2023-12-18,21.08843
2023-12-19,20.40816
2023-12-20,22.44897
2023-12-21,9.5238
2023-12-22,8.84353
2023-12-23,2.72108
2023-12-24,3.06122
2023-12-25,3.06122
2023-12-26,9.18367
2023-12-27,7.82312
2023-12-28,8.84353
2023-12-29,5.10204
2023-12-30,3.06122
2023-12-31,2.04081
2024-01-01,3.06122
2024-01-02,7.82312
2024-01-03,14.62585
2024-01-04,11.56462
2024-01-05,10.20408
2024-01-06,3.74149
2024-01-07,6.12244
2024-01-08,9.5238
2024-01-09,12.58503
2024-01-10,15.30612
2024-01-11,12.58503
2024-01-12,13.60544
2024-01-13,2.72108
2024-01-14,6.12244
2024-01-15,15.98639
2024-01-16,15.30612
2024-01-17,10.88435
2024-01-18,9.18367
2024-01-19,7.82312
2024-01-20,15.30612
2024-01-21,5.44217
2024-01-22,9.86394
2024-01-23,13.2653
2024-01-24,13.60544
2024-01-25,10.88435
2024-01-26,10.20408
2024-01-27,3.06122
2024-01-28,7.82312
2024-01-29,10.54421
2024-01-30,13.94557
2024-01-31,14.62585
2024-02-01,17.68707
2024-02-02,12.92517
2024-02-03,3.74149
2024-02-04,6.80272
2024-02-05,12.58503
2024-02-06,11.90476
2024-02-07,14.28571
2024-02-08,12.92517
2024-02-09,2.38095
2024-02-10,2.38095
2024-02-11,1.70068
2024-02-12,5.10204
2024-02-13,17.68707
2024-02-14,19.72789
2024-02-15,15.30612
2024-02-16,14.96598
2024-02-17,5.10204
2024-02-18,10.88435
2024-02-19,21.42857
2024-02-20,17.34693
2024-02-21,10.54421
2024-02-22,20.74829
2024-02-23,13.60544
2024-02-24,8.84353
2024-02-25,8.5034
2024-02-26,10.88435
2024-02-27,11.90476
2024-02-28,13.2653
2024-02-29,10.54421
2024-03-01,7.14285
2024-03-02,8.16326
2024-03-03,7.14285
2024-03-04,18.70748
2024-03-05,15.98639
2024-03-06,17.68707
2024-03-07,15.98639
2024-03-08,13.60544
2024-03-09,6.12244
2024-03-10,8.16326
2024-03-11,12.92517
2024-03-12,12.92517
2024-03-13,14.62585
2024-03-14,15.30612
2024-03-15,19.38775
2024-03-16,7.82312
2024-03-17,4.7619
2024-03-18,16.66666
2024-03-19,13.94557
2024-03-20,21.08843
