date,정원꾸미기
2023-05-29,46.19686
2023-05-30,46.53243
2023-05-31,38.25503
2023-06-01,33.78076
2023-06-02,33.33333
2023-06-03,37.47203
2023-06-04,43.17673
2023-06-05,38.14317
2023-06-06,51.45413
2023-06-07,40.60402
2023-06-08,36.91275
2023-06-09,37.47203
2023-06-10,41.16331
2023-06-11,35.12304
2023-06-12,41.27516
2023-06-13,40.60402
2023-06-14,34.78747
2023-06-15,38.03131
2023-06-16,30.76062
2023-06-17,25.05592
2023-06-18,32.8859
2023-06-19,35.34675
2023-06-20,28.97091
2023-06-21,35.12304
2023-06-22,32.1029
2023-06-23,32.43847
2023-06-24,31.76733
2023-06-25,32.99776
2023-06-26,30.20134
2023-06-27,28.85906
2023-06-28,29.19463
2023-06-29,31.43176
2023-06-30,27.85234
2023-07-01,22.81879
2023-07-02,26.28635
2023-07-03,22.2595
2023-07-04,31.87919
2023-07-05,24.6085
2023-07-06,26.95749
2023-07-07,27.40492
2023-07-08,22.59507
2023-07-09,21.92393
2023-07-10,22.48322
2023-07-11,25.50335
2023-07-12,20.13422
2023-07-13,22.59507
2023-07-14,24.27293
2023-07-15,21.47651
2023-07-16,17.22595
2023-07-17,23.26621
2023-07-18,21.70022
2023-07-19,16.89038
2023-07-20,14.54138
2023-07-21,18.23266
2023-07-22,20.69351
2023-07-23,22.37136
2023-07-24,22.81879
2023-07-25,20.13422
2023-07-26,18.23266
2023-07-27,18.00894
2023-07-28,17.44966
2023-07-29,17.3378
2023-07-30,15.54809
2023-07-31,15.88366
2023-08-01,17.56152
2023-08-02,18.34451
2023-08-03,17.56152
2023-08-04,17.3378
2023-08-05,19.46308
2023-08-06,18.00894
2023-08-07,21.36465
2023-08-08,16.5548
2023-08-09,16.5548
2023-08-10,17.67337
2023-08-11,18.9038
2023-08-12,23.26621
2023-08-13,22.37136
2023-08-14,20.02237
2023-08-15,23.26621
2023-08-16,18.23266
2023-08-17,22.93064
2023-08-18,18.45637
2023-08-19,20.58165
2023-08-20,22.93064
2023-08-21,21.36465
2023-08-22,21.14093
2023-08-23,22.37136
2023-08-24,20.58165
2023-08-25,18.00894
2023-08-26,19.57494
2023-08-27,22.81879
2023-08-28,22.03579
2023-08-29,22.37136
2023-08-30,21.25279
2023-08-31,20.69351
2023-09-01,18.56823
2023-09-02,20.58165
2023-09-03,23.93736
2023-09-04,20.35794
2023-09-05,22.59507
2023-09-06,21.58836
2023-09-07,21.25279
2023-09-08,23.0425
2023-09-09,20.13422
2023-09-10,25.05592
2023-09-11,22.59507
2023-09-12,20.69351
2023-09-13,23.0425
2023-09-14,23.60178
2023-09-15,18.23266
2023-09-16,21.81208
2023-09-17,21.58836
2023-09-18,19.35123
2023-09-19,21.36465
2023-09-20,20.58165
2023-09-21,19.12751
2023-09-22,17.00223
2023-09-23,16.33109
2023-09-24,17.22595
2023-09-25,19.35123
2023-09-26,15.54809
2023-09-27,16.66666
2023-09-28,12.86353
2023-09-29,14.54138
2023-09-30,17.3378
2023-10-01,19.91051
2023-10-02,21.58836
2023-10-03,20.46979
2023-10-04,20.24608
2023-10-05,17.44966
2023-10-06,19.91051
2023-10-07,18.68008
2023-10-08,19.57494
2023-10-09,21.92393
2023-10-10,18.1208
2023-10-11,19.46308
2023-10-12,18.00894
2023-10-13,16.66666
2023-10-14,18.00894
2023-10-15,23.37807
2023-10-16,17.78523
2023-10-17,18.45637
2023-10-18,19.01565
2023-10-19,19.23937
2023-10-20,13.87024
2023-10-21,13.87024
2023-10-22,17.3378
2023-10-23,15.88366
2023-10-24,17.11409
2023-10-25,11.96868
2023-10-26,18.34451
2023-10-27,16.44295
2023-10-28,15.10067
2023-10-29,22.14765
2023-10-30,21.58836
2023-10-31,17.56152
2023-11-01,16.89038
2023-11-02,15.99552
2023-11-03,18.9038
2023-11-04,16.77852
2023-11-05,20.24608
2023-11-06,17.44966
2023-11-07,16.33109
2023-11-08,15.43624
2023-11-09,18.00894
2023-11-10,15.99552
2023-11-11,20.80536
2023-11-12,21.36465
2023-11-13,17.00223
2023-11-14,17.89709
2023-11-15,18.79194
2023-11-16,18.1208
2023-11-17,15.43624
2023-11-18,12.52796
2023-11-19,17.11409
2023-11-20,13.53467
2023-11-21,12.86353
2023-11-22,15.10067
2023-11-23,14.54138
2023-11-24,10.96196
2023-11-25,14.65324
2023-11-26,19.12751
2023-11-27,14.98881
2023-11-28,15.88366
2023-11-29,16.33109
2023-11-30,13.53467
2023-12-01,14.7651
2023-12-02,15.10067
2023-12-03,14.54138
2023-12-04,14.20581
2023-12-05,12.63982
2023-12-06,17.22595
2023-12-07,13.42281
2023-12-08,12.75167
2023-12-09,14.65324
2023-12-10,17.67337
2023-12-11,20.13422
2023-12-12,19.35123
2023-12-13,16.77852
2023-12-14,15.99552
2023-12-15,15.54809
2023-12-16,13.87024
2023-12-17,13.75838
2023-12-18,12.19239
2023-12-19,12.08053
2023-12-20,10.06711
2023-12-21,9.28411
2023-12-22,9.61968
2023-12-23,10.62639
2023-12-24,10.40268
2023-12-25,11.07382
2023-12-26,9.8434
2023-12-27,10.85011
2023-12-28,8.05369
2023-12-29,10.73825
2023-12-30,12.08053
2023-12-31,12.4161
2024-01-01,13.64653
2024-01-02,10.40268
2024-01-03,12.30425
2024-01-04,11.52125
2024-01-05,12.52796
2024-01-06,10.51454
2024-01-07,15.21252
2024-01-08,11.29753
2024-01-09,12.63982
2024-01-10,10.85011
2024-01-11,10.40268
2024-01-12,13.64653
2024-01-13,14.31767
2024-01-14,16.5548
2024-01-15,13.08724
2024-01-16,14.31767
2024-01-17,11.52125
2024-01-18,15.21252
2024-01-19,17.3378
2024-01-20,20.69351
2024-01-21,18.45637
2024-01-22,19.57494
2024-01-23,20.24608
2024-01-24,16.33109
2024-01-25,22.70693
2024-01-26,22.2595
2024-01-27,20.02237
2024-01-28,21.70022
2024-01-29,18.34451
2024-01-30,18.00894
2024-01-31,18.68008
2024-02-01,19.01565
2024-02-02,18.45637
2024-02-03,20.13422
2024-02-04,22.03579
2024-02-05,22.48322
2024-02-06,18.79194
2024-02-07,22.2595
2024-02-08,15.21252
2024-02-09,12.63982
2024-02-10,17.44966
2024-02-11,22.48322
2024-02-12,27.06935
2024-02-13,23.93736
2024-02-14,29.41834
2024-02-15,23.71364
2024-02-16,23.0425
2024-02-17,21.25279
2024-02-18,28.85906
2024-02-19,29.86577
2024-02-20,28.41163
2024-02-21,27.51677
2024-02-22,24.04921
2024-02-23,20.24608
2024-02-24,29.75391
2024-02-25,30.64876
2024-02-26,32.1029
2024-02-27,26.51006
2024-02-28,20.69351
2024-02-29,27.74049
2024-03-01,24.49664
2024-03-02,24.94407
2024-03-03,32.32662
2024-03-04,29.5302
2024-03-05,32.55033
2024-03-06,28.52348
2024-03-07,31.54362
2024-03-08,25.05592
2024-03-09,27.51677
2024-03-10,37.13646
2024-03-11,35.57046
2024-03-12,32.8859
2024-03-13,31.09619
2024-03-14,29.5302
2024-03-15,34.4519
2024-03-16,31.20805
2024-03-17,34.89932
2024-03-18,41.49888
2024-03-19,38.70246
2024-03-20,36.91275
