date,주요증시
2023-05-30,30.35448
2023-05-31,31.21563
2023-06-01,30.24727
2023-06-02,27.13816
2023-06-03,8.21027
2023-06-04,3.22324
2023-06-05,21.87445
2023-06-06,14.48037
2023-06-07,26.73698
2023-06-08,28.52498
2023-06-09,25.51098
2023-06-10,7.65346
2023-06-11,3.25436
2023-06-12,23.63479
2023-06-13,28.13418
2023-06-14,34.59795
2023-06-15,31.92806
2023-06-16,27.5964
2023-06-17,7.61196
2023-06-18,3.30278
2023-06-19,24.64464
2023-06-20,29.41379
2023-06-21,30.33027
2023-06-22,30.62597
2023-06-23,28.48521
2023-06-24,8.38146
2023-06-25,3.00536
2023-06-26,22.63358
2023-06-27,29.18554
2023-06-28,30.97527
2023-06-29,29.22012
2023-06-30,26.65052
2023-07-01,7.67594
2023-07-02,2.97942
2023-07-03,21.99204
2023-07-04,27.51167
2023-07-05,27.35431
2023-07-06,32.00242
2023-07-07,31.309
2023-07-08,7.73992
2023-07-09,3.15925
2023-07-10,24.97665
2023-07-11,27.7624
2023-07-12,29.92391
2023-07-13,28.44025
2023-07-14,27.6379
2023-07-15,7.16928
2023-07-16,3.12467
2023-07-17,23.57772
2023-07-18,28.54746
2023-07-19,28.93999
2023-07-20,28.22064
2023-07-21,27.3716
2023-07-22,6.70586
2023-07-23,2.82206
2023-07-24,23.44803
2023-07-25,26.89607
2023-07-26,40.08646
2023-07-27,34.45789
2023-07-28,29.43627
2023-07-29,7.23154
2023-07-30,3.11948
2023-07-31,23.41864
2023-08-01,29.83745
2023-08-02,37.91976
2023-08-03,40.2369
2023-08-04,30.76257
2023-08-05,7.99757
2023-08-06,3.06934
2023-08-07,26.73525
2023-08-08,32.93619
2023-08-09,30.27148
2023-08-10,30.5983
2023-08-11,27.31108
2023-08-12,7.28687
2023-08-13,2.86529
2023-08-14,23.29932
2023-08-15,13.90627
2023-08-16,35.11499
2023-08-17,37.37506
2023-08-18,35.59225
2023-08-19,8.88639
2023-08-20,3.66072
2023-08-21,24.76742
2023-08-22,28.91578
2023-08-23,30.50838
2023-08-24,27.8454
2023-08-25,30.41328
2023-08-26,8.49213
2023-08-27,3.31661
2023-08-28,22.38111
2023-08-29,28.18087
2023-08-30,27.82984
2023-08-31,31.16202
2023-09-01,26.46896
2023-09-02,7.38544
2023-09-03,2.92235
2023-09-04,23.16963
2023-09-05,27.27477
2023-09-06,27.75894
2023-09-07,30.07608
2023-09-08,26.59346
2023-09-09,7.22116
2023-09-10,2.98633
2023-09-11,22.0785
2023-09-12,29.01781
2023-09-13,28.65294
2023-09-14,26.35137
2023-09-15,25.47985
2023-09-16,8.02697
2023-09-17,3.23188
2023-09-18,22.77537
2023-09-19,27.67248
2023-09-20,27.23154
2023-09-21,33.63825
2023-09-22,32.70447
2023-09-23,8.05637
2023-09-24,2.86529
2023-09-25,24.73283
2023-09-26,31.08421
2023-09-27,28.58378
2023-09-28,10.0242
2023-09-29,8.47656
2023-09-30,5.98997
2023-10-01,3.10565
2023-10-02,7.28514
2023-10-03,12.13556
2023-10-04,39.7752
2023-10-05,35.22047
2023-10-06,29.03856
2023-10-07,8.24831
2023-10-08,3.29932
2023-10-09,14.67404
2023-10-10,37.87826
2023-10-11,32.53501
2023-10-12,29.34117
2023-10-13,29.94985
2023-10-14,8.83624
2023-10-15,3.42209
2023-10-16,26.5779
2023-10-17,29.27719
2023-10-18,30.40117
2023-10-19,37.26093
2023-10-20,39.39823
2023-10-21,10.79716
2023-10-22,3.63825
2023-10-23,28.35898
2023-10-24,34.21234
2023-10-25,36.32543
2023-10-26,45.54556
2023-10-27,40.09683
2023-10-28,9.58844
2023-10-29,3.54487
2023-10-30,25.17205
2023-10-31,37.31281
2023-11-01,31.79664
2023-11-02,31.47674
2023-11-03,31.46636
2023-11-04,9.19764
2023-11-05,3.51374
2023-11-06,37.24883
2023-11-07,42.86529
2023-11-08,35.53691
2023-11-09,34.22445
2023-11-10,32.09752
2023-11-11,8.66851
2023-11-12,3.21459
2023-11-13,27.85924
2023-11-14,29.6749
2023-11-15,32.56268
2023-11-16,38.35206
2023-11-17,32.89987
2023-11-18,8.24831
2023-11-19,3.17309
2023-11-20,23.60885
2023-11-21,30.68995
2023-11-22,29.60055
2023-11-23,29.78557
2023-11-24,26.73352
2023-11-25,6.68856
2023-11-26,2.82898
2023-11-27,23.13332
2023-11-28,27.00328
2023-11-29,28.10133
2023-11-30,27.40446
2023-12-01,26.49662
2023-12-02,7.51513
2023-12-03,2.72004
2023-12-04,21.4923
2023-12-05,29.32906
2023-12-06,27.33529
2023-12-07,28.63565
2023-12-08,24.95417
2023-12-09,7.21079
2023-12-10,2.75808
2023-12-11,21.33321
2023-12-12,25.81704
2023-12-13,28.29327
2023-12-14,29.60919
2023-12-15,27.1347
2023-12-16,7.37852
2023-12-17,2.83071
2023-12-18,21.4629
2023-12-19,25.71156
2023-12-20,26.66436
2023-12-21,30.55853
2023-12-22,26.48798
2023-12-23,7.00155
2023-12-24,2.44682
2023-12-25,4.10513
2023-12-26,21.82258
2023-12-27,25.56458
2023-12-28,24.99567
2023-12-29,16.8148
2023-12-30,4.9853
2023-12-31,2.14421
2024-01-01,3.7835
2024-01-02,27.88345
2024-01-03,32.61628
2024-01-04,33.4342
2024-01-05,27.94224
2024-01-06,7.43039
2024-01-07,2.6526
2024-01-08,20.71243
2024-01-09,28.01141
2024-01-10,27.89036
2024-01-11,27.44423
2024-01-12,28.65986
2024-01-13,7.5964
2024-01-14,2.91544
2024-01-15,22.30157
2024-01-16,28.48694
2024-01-17,39.03683
2024-01-18,33.89244
2024-01-19,27.60504
2024-01-20,7.89382
2024-01-21,2.97942
2024-01-22,23.84748
2024-01-23,29.9412
2024-01-24,29.5089
2024-01-25,30.99429
2024-01-26,26.15251
2024-01-27,7.12087
2024-01-28,3.04859
2024-01-29,24.08438
2024-01-30,27.89382
2024-01-31,29.40861
2024-02-01,29.93429
2024-02-02,28.29673
2024-02-03,8.06501
2024-02-04,2.88604
2024-02-05,24.14144
2024-02-06,28.24312
2024-02-07,26.41708
2024-02-08,23.28203
2024-02-09,8.35033
2024-02-10,5.06311
2024-02-11,2.5817
2024-02-12,6.41362
2024-02-13,25.06657
2024-02-14,29.92218
2024-02-15,26.4655
2024-02-16,24.95763
2024-02-17,7.08974
2024-02-18,3.07971
2024-02-19,21.60643
2024-02-20,26.7733
2024-02-21,27.94224
2024-02-22,27.26958
2024-02-23,27.05343
2024-02-24,6.52083
2024-02-25,2.84627
2024-02-26,20.57582
2024-02-27,26.54677
2024-02-28,24.78644
2024-02-29,24.24174
2024-03-01,8.90368
2024-03-02,5.46602
2024-03-03,2.5108
2024-03-04,19.37402
2024-03-05,25.6666
2024-03-06,27.06726
2024-03-07,25.80667
2024-03-08,23.59674
2024-03-09,6.87878
2024-03-10,2.85146
2024-03-11,21.21044
2024-03-12,24.89019
2024-03-13,26.82344
2024-03-14,25.54383
2024-03-15,25.73231
2024-03-16,7.26612
2024-03-17,2.77018
2024-03-18,20.02939
2024-03-19,26.46723
