date,신용카드추천
2023-05-30,54.8279
2023-05-31,57.29515
2023-06-01,59.45781
2023-06-02,46.78647
2023-06-03,29.66798
2023-06-04,35.27261
2023-06-05,50.92902
2023-06-06,41.06
2023-06-07,53.94456
2023-06-08,50.35028
2023-06-09,48.67499
2023-06-10,30.55132
2023-06-11,32.50076
2023-06-12,61.62046
2023-06-13,64.51416
2023-06-14,61.16356
2023-06-15,51.26408
2023-06-16,46.17727
2023-06-17,25.89095
2023-06-18,35.30307
2023-06-19,50.53304
2023-06-20,51.84282
2023-06-21,54.91928
2023-06-22,50.68534
2023-06-23,50.95948
2023-06-24,31.46512
2023-06-25,35.27261
2023-06-26,55.16296
2023-06-27,58.48309
2023-06-28,49.83247
2023-06-29,48.09625
2023-06-30,43.83186
2023-07-01,37.58757
2023-07-02,39.56746
2023-07-03,58.42217
2023-07-04,58.97045
2023-07-05,58.42217
2023-07-06,50.77672
2023-07-07,40.81632
2023-07-08,28.08406
2023-07-09,35.21169
2023-07-10,55.1325
2023-07-11,55.01066
2023-07-12,54.27962
2023-07-13,53.1526
2023-07-14,46.45141
2023-07-15,31.5565
2023-07-16,34.26743
2023-07-17,51.84282
2023-07-18,51.325
2023-07-19,51.56868
2023-07-20,45.72037
2023-07-21,41.9738
2023-07-22,29.94212
2023-07-23,34.51111
2023-07-24,49.58879
2023-07-25,58.05665
2023-07-26,51.56868
2023-07-27,47.03015
2023-07-28,43.8014
2023-07-29,30.39902
2023-07-30,33.04904
2023-07-31,54.03594
2023-08-01,61.62046
2023-08-02,55.92445
2023-08-03,54.2187
2023-08-04,41.24276
2023-08-05,31.2519
2023-08-06,34.84617
2023-08-07,54.73652
2023-08-08,54.15778
2023-08-09,49.80201
2023-08-10,56.38135
2023-08-11,49.10143
2023-08-12,31.80018
2023-08-13,35.54675
2023-08-14,51.38592
2023-08-15,44.106
2023-08-16,54.85836
2023-08-17,55.55893
2023-08-18,51.56868
2023-08-19,30.36856
2023-08-20,33.59731
2023-08-21,52.90892
2023-08-22,58.14803
2023-08-23,51.23362
2023-08-24,50.07614
2023-08-25,47.09107
2023-08-26,31.7088
2023-08-27,33.74961
2023-08-28,53.3049
2023-08-29,52.26926
2023-08-30,49.92385
2023-08-31,51.23362
2023-09-01,49.52787
2023-09-02,36.61285
2023-09-03,36.64331
2023-09-04,49.01005
2023-09-05,57.41699
2023-09-06,52.0865
2023-09-07,44.86749
2023-09-08,43.46634
2023-09-09,28.9674
2023-09-10,34.23697
2023-09-11,57.47791
2023-09-12,59.33597
2023-09-13,55.37618
2023-09-14,50.65488
2023-09-15,46.48187
2023-09-16,31.64788
2023-09-17,36.91745
2023-09-18,47.88303
2023-09-19,55.19342
2023-09-20,50.47212
2023-09-21,43.43588
2023-09-22,36.88699
2023-09-23,25.95187
2023-09-24,30.82546
2023-09-25,46.42095
2023-09-26,43.40542
2023-09-27,33.68869
2023-09-28,22.32713
2023-09-29,21.7484
2023-09-30,27.01797
2023-10-01,33.41455
2023-10-02,33.74961
2023-10-03,36.58239
2023-10-04,57.17331
2023-10-05,53.79226
2023-10-06,49.61925
2023-10-07,28.84556
2023-10-08,28.90648
2023-10-09,34.32835
2023-10-10,52.14742
2023-10-11,53.24398
2023-10-12,52.78708
2023-10-13,44.19738
2023-10-14,28.08406
2023-10-15,29.7289
2023-10-16,55.61985
2023-10-17,54.85836
2023-10-18,50.89856
2023-10-19,48.40085
2023-10-20,44.28876
2023-10-21,26.77429
2023-10-22,33.62777
2023-10-23,47.21291
2023-10-24,50.01522
2023-10-25,56.89917
2023-10-26,49.07097
2023-10-27,42.46116
2023-10-28,25.22083
2023-10-29,31.43466
2023-10-30,50.19798
2023-10-31,57.47791
2023-11-01,61.49862
2023-11-02,50.95948
2023-11-03,47.51751
2023-11-04,30.9473
2023-11-05,33.38409
2023-11-06,51.50776
2023-11-07,53.7618
2023-11-08,45.84221
2023-11-09,43.10082
2023-11-10,42.97898
2023-11-11,27.13981
2023-11-12,31.95248
2023-11-13,50.65488
2023-11-14,52.87846
2023-11-15,52.5434
2023-11-16,50.50258
2023-11-17,39.35424
2023-11-18,26.43923
2023-11-19,33.44501
2023-11-20,51.1727
2023-11-21,53.6095
2023-11-22,47.09107
2023-11-23,46.11635
2023-11-24,42.40024
2023-11-25,29.69844
2023-11-26,33.99329
2023-11-27,52.26926
2023-11-28,48.09625
2023-11-29,50.13706
2023-11-30,48.82729
2023-12-01,48.43131
2023-12-02,33.78007
2023-12-03,38.28815
2023-12-04,53.12214
2023-12-05,59.24459
2023-12-06,52.14742
2023-12-07,49.71063
2023-12-08,46.08589
2023-12-09,31.76972
2023-12-10,37.67895
2023-12-11,61.40724
2023-12-12,53.70088
2023-12-13,53.97502
2023-12-14,51.14224
2023-12-15,47.24337
2023-12-16,29.33292
2023-12-17,34.81571
2023-12-18,48.58361
2023-12-19,52.90892
2023-12-20,46.93877
2023-12-21,46.78647
2023-12-22,50.2589
2023-12-23,34.11513
2023-12-24,27.96222
2023-12-25,35.18123
2023-12-26,56.65549
2023-12-27,61.01127
2023-12-28,53.4572
2023-12-29,45.50715
2023-12-30,38.04447
2023-12-31,41.2123
2024-01-01,55.89399
2024-01-02,82.45507
2024-01-03,78.67803
2024-01-04,67.22509
2024-01-05,60.67621
2024-01-06,43.8014
2024-01-07,48.82729
2024-01-08,62.62564
2024-01-09,67.01187
2024-01-10,69.50959
2024-01-11,67.80383
2024-01-12,56.56411
2024-01-13,40.78586
2024-01-14,48.94913
2024-01-15,77.4901
2024-01-16,80.41425
2024-01-17,75.41882
2024-01-18,70.88029
2024-01-19,71.42857
2024-01-20,51.69052
2024-01-21,57.59975
2024-01-22,82.88151
2024-01-23,86.2321
2024-01-24,81.32805
2024-01-25,78.31251
2024-01-26,74.901
2024-01-27,56.99055
2024-01-28,62.9607
2024-01-29,80.62747
2024-01-30,82.60737
2024-01-31,80.53609
2024-02-01,80.17057
2024-02-02,69.23545
2024-02-03,48.37039
2024-02-04,51.4773
2024-02-05,77.70332
2024-02-06,79.04355
2024-02-07,65.18428
2024-02-08,59.33597
2024-02-09,41.48644
2024-02-10,42.1261
2024-02-11,40.51172
2024-02-12,55.37618
2024-02-13,88.09016
2024-02-14,88.8212
2024-02-15,79.80505
2024-02-16,66.58544
2024-02-17,43.74048
2024-02-18,52.05604
2024-02-19,68.77855
2024-02-20,71.70271
2024-02-21,71.70271
2024-02-22,64.51416
2024-02-23,64.84922
2024-02-24,48.46177
2024-02-25,55.77215
2024-02-26,71.94639
2024-02-27,66.06762
2024-02-28,59.33597
2024-02-29,56.07675
2024-03-01,48.46177
2024-03-02,39.62838
2024-03-03,52.02558
2024-03-04,63.2653
2024-03-05,71.03259
2024-03-06,63.14346
2024-03-07,53.82272
2024-03-08,56.96009
2024-03-09,39.87206
2024-03-10,43.0399
2024-03-11,58.69631
2024-03-12,69.11361
2024-03-13,64.7883
2024-03-14,64.54462
2024-03-15,57.20377
2024-03-16,42.00426
2024-03-17,44.4106
2024-03-18,61.37678
2024-03-19,65.42796
2024-03-20,65.79348
