date,재무제표발급
2023-11-17,27.35426
2023-11-18,3.13901
2023-11-20,45.29147
2023-11-21,50.22421
2023-11-22,37.21973
2023-11-23,29.59641
2023-11-24,27.35426
2023-11-26,3.58744
2023-11-27,45.29147
2023-11-28,33.18385
2023-11-29,39.91031
2023-11-30,32.73542
2023-12-01,28.69955
2023-12-02,2.24215
2023-12-04,36.7713
2023-12-05,33.63228
2023-12-06,31.39013
2023-12-07,38.56502
2023-12-08,27.35426
2023-12-09,2.24215
2023-12-10,4.03587
2023-12-11,43.04932
2023-12-12,34.97757
2023-12-13,30.04484
2023-12-14,31.39013
2023-12-15,30.9417
2023-12-18,38.11659
2023-12-19,28.69955
2023-12-20,29.14798
2023-12-21,24.66367
2023-12-22,33.63228
2023-12-23,2.69058
2023-12-26,41.70403
2023-12-27,36.7713
2023-12-28,28.69955
2023-12-29,16.14349
2023-12-30,2.69058
2024-01-01,5.38116
2024-01-02,31.83856
2024-01-03,41.70403
2024-01-04,44.39461
2024-01-05,30.49327
2024-01-07,8.07174
2024-01-08,43.49775
2024-01-09,48.43049
2024-01-10,50.22421
2024-01-11,43.04932
2024-01-12,47.98206
2024-01-13,2.24215
2024-01-14,2.69058
2024-01-15,51.5695
2024-01-16,45.29147
2024-01-17,58.29596
2024-01-18,43.49775
2024-01-19,37.66816
2024-01-20,2.69058
2024-01-21,7.62331
2024-01-22,47.53363
2024-01-23,51.5695
2024-01-24,51.12107
2024-01-25,45.73991
2024-01-26,47.53363
2024-01-27,6.72645
2024-01-28,7.62331
2024-01-29,49.32735
2024-01-30,43.49775
2024-01-31,45.29147
2024-02-01,49.32735
2024-02-02,51.5695
2024-02-03,4.03587
2024-02-04,7.62331
2024-02-05,48.43049
2024-02-06,47.98206
2024-02-07,52.01793
2024-02-08,32.73542
2024-02-11,2.24215
2024-02-12,7.17488
2024-02-13,59.64125
2024-02-14,63.67713
2024-02-15,71.30044
2024-02-16,45.73991
2024-02-17,4.4843
2024-02-18,8.07174
2024-02-19,54.70852
2024-02-20,59.19282
2024-02-21,59.19282
2024-02-22,60.08968
2024-02-23,52.01793
2024-02-24,4.93273
2024-02-25,5.82959
2024-02-26,41.2556
2024-02-27,49.77578
2024-02-28,55.60538
2024-02-29,40.35874
2024-03-01,6.27802
2024-03-03,6.27802
2024-03-04,54.26008
2024-03-05,59.64125
2024-03-06,60.53811
2024-03-07,62.78026
2024-03-08,47.53363
2024-03-09,8.52017
2024-03-10,5.82959
2024-03-11,67.713
2024-03-12,63.22869
2024-03-13,60.08968
2024-03-14,60.53811
2024-03-15,54.70852
2024-03-16,8.9686
2024-03-17,8.9686
2024-03-18,65.91928
2024-03-19,64.57399
2024-03-20,73.99103
