date,주식정보
2023-05-31,12.43523
2023-06-01,17.78929
2023-06-02,10.70811
2023-06-03,3.62694
2023-06-04,6.73575
2023-06-05,12.26252
2023-06-06,6.21761
2023-06-07,13.81692
2023-06-08,15.54404
2023-06-09,11.74438
2023-06-10,6.39032
2023-06-11,11.22625
2023-06-12,13.64421
2023-06-13,17.44386
2023-06-14,17.44386
2023-06-15,17.27115
2023-06-16,12.43523
2023-06-17,8.981
2023-06-18,5.69948
2023-06-19,12.78065
2023-06-20,13.29879
2023-06-21,17.09844
2023-06-22,17.27115
2023-06-23,13.4715
2023-06-24,4.14507
2023-06-25,6.56303
2023-06-26,13.12607
2023-06-27,10.70811
2023-06-28,12.43523
2023-06-29,13.98963
2023-06-30,16.75302
2023-07-01,8.29015
2023-07-02,7.42659
2023-07-03,13.29879
2023-07-04,13.29879
2023-07-05,13.98963
2023-07-06,12.43523
2023-07-07,10.88082
2023-07-08,6.39032
2023-07-09,6.73575
2023-07-10,13.4715
2023-07-11,16.06217
2023-07-12,15.54404
2023-07-13,15.88946
2023-07-14,14.50777
2023-07-15,8.63557
2023-07-16,7.42659
2023-07-17,14.68048
2023-07-18,21.07081
2023-07-19,15.54404
2023-07-20,19.5164
2023-07-21,15.0259
2023-07-22,6.21761
2023-07-23,7.25388
2023-07-24,16.75302
2023-07-25,18.30742
2023-07-26,28.32469
2023-07-27,17.78929
2023-07-28,13.64421
2023-07-29,7.42659
2023-07-30,10.18998
2023-07-31,16.40759
2023-08-01,18.99827
2023-08-02,18.82556
2023-08-03,18.13471
2023-08-04,16.06217
2023-08-05,6.90846
2023-08-06,7.25388
2023-08-07,14.85319
2023-08-08,17.44386
2023-08-09,21.24352
2023-08-10,19.17098
2023-08-11,16.06217
2023-08-12,7.94473
2023-08-13,8.63557
2023-08-14,11.91709
2023-08-15,10.01727
2023-08-16,16.75302
2023-08-17,19.17098
2023-08-18,15.19861
2023-08-19,8.80829
2023-08-20,7.5993
2023-08-21,13.4715
2023-08-22,17.61658
2023-08-23,16.92573
2023-08-24,17.27115
2023-08-25,13.98963
2023-08-26,8.80829
2023-08-27,5.69948
2023-08-28,15.54404
2023-08-29,13.81692
2023-08-30,14.50777
2023-08-31,17.09844
2023-09-01,13.12607
2023-09-02,7.25388
2023-09-03,7.42659
2023-09-04,13.98963
2023-09-05,15.88946
2023-09-06,18.13471
2023-09-07,11.91709
2023-09-08,13.64421
2023-09-09,7.5993
2023-09-10,6.0449
2023-09-11,20.37996
2023-09-12,16.75302
2023-09-13,14.68048
2023-09-14,12.78065
2023-09-15,12.78065
2023-09-16,7.08117
2023-09-17,5.52677
2023-09-18,12.60794
2023-09-19,12.26252
2023-09-20,12.08981
2023-09-21,11.91709
2023-09-22,11.39896
2023-09-23,3.1088
2023-09-24,3.97236
2023-09-25,15.37132
2023-09-26,10.01727
2023-09-27,9.15371
2023-09-28,3.45423
2023-09-29,2.41796
2023-09-30,3.79965
2023-10-01,1.5544
2023-10-02,3.45423
2023-10-03,2.41796
2023-10-04,12.08981
2023-10-05,10.70811
2023-10-06,12.08981
2023-10-07,2.93609
2023-10-08,4.83592
2023-10-09,5.18134
2023-10-10,11.74438
2023-10-11,11.05354
2023-10-12,11.39896
2023-10-13,13.12607
2023-10-14,3.1088
2023-10-15,4.4905
2023-10-16,10.5354
2023-10-17,12.60794
2023-10-18,12.60794
2023-10-19,10.01727
2023-10-20,11.39896
2023-10-21,4.83592
2023-10-22,3.28151
2023-10-23,14.16234
2023-10-24,14.33506
2023-10-25,11.74438
2023-10-26,10.5354
2023-10-27,12.08981
2023-10-28,4.66321
2023-10-29,4.31778
2023-10-30,15.88946
2023-10-31,10.36269
2023-11-01,9.84455
2023-11-02,13.81692
2023-11-03,12.26252
2023-11-04,4.83592
2023-11-05,6.73575
2023-11-06,18.99827
2023-11-07,15.71675
2023-11-08,13.4715
2023-11-09,12.08981
2023-11-10,16.92573
2023-11-11,4.14507
2023-11-12,2.93609
2023-11-13,12.78065
2023-11-14,15.54404
2023-11-15,15.71675
2023-11-16,15.0259
2023-11-17,13.4715
2023-11-18,4.83592
2023-11-19,7.42659
2023-11-20,15.37132
2023-11-21,14.50777
2023-11-22,12.78065
2023-11-23,16.06217
2023-11-24,16.58031
2023-11-25,5.35405
2023-11-26,5.18134
2023-11-27,15.0259
2023-11-28,13.29879
2023-11-29,16.06217
2023-11-30,17.09844
2023-12-01,19.17098
2023-12-02,8.63557
2023-12-03,6.0449
2023-12-04,19.68911
2023-12-05,17.09844
2023-12-06,17.78929
2023-12-07,16.75302
2023-12-08,15.54404
2023-12-09,6.73575
2023-12-10,7.25388
2023-12-11,15.0259
2023-12-12,18.30742
2023-12-13,15.88946
2023-12-14,16.06217
2023-12-15,13.98963
2023-12-16,5.69948
2023-12-17,6.39032
2023-12-18,16.92573
2023-12-19,18.48013
2023-12-20,19.68911
2023-12-21,18.99827
2023-12-22,17.44386
2023-12-23,6.73575
2023-12-24,5.69948
2023-12-25,6.73575
2023-12-26,14.33506
2023-12-27,21.07081
2023-12-28,20.03454
2023-12-29,13.4715
2023-12-30,8.11744
2023-12-31,6.0449
2024-01-01,5.18134
2024-01-02,19.34369
2024-01-03,24.0069
2024-01-04,18.65284
2024-01-05,21.41623
2024-01-06,8.80829
2024-01-07,8.11744
2024-01-08,15.71675
2024-01-09,21.24352
2024-01-10,18.65284
2024-01-11,20.03454
2024-01-12,18.30742
2024-01-13,6.21761
2024-01-14,6.21761
2024-01-15,13.4715
2024-01-16,16.23488
2024-01-17,16.58031
2024-01-18,15.37132
2024-01-19,18.82556
2024-01-20,7.42659
2024-01-21,5.18134
2024-01-22,15.71675
2024-01-23,18.30742
2024-01-24,20.37996
2024-01-25,20.55267
2024-01-26,19.34369
2024-01-27,7.08117
2024-01-28,6.56303
2024-01-29,12.78065
2024-01-30,17.61658
2024-01-31,15.88946
2024-02-01,18.48013
2024-02-02,14.16234
2024-02-03,6.39032
2024-02-04,6.21761
2024-02-05,16.40759
2024-02-06,15.54404
2024-02-07,13.4715
2024-02-08,12.26252
2024-02-09,6.56303
2024-02-10,6.0449
2024-02-11,2.93609
2024-02-12,5.00863
2024-02-13,18.82556
2024-02-14,20.72538
2024-02-15,20.72538
2024-02-16,18.99827
2024-02-17,9.15371
2024-02-18,8.29015
2024-02-19,20.72538
2024-02-20,19.17098
2024-02-21,23.31606
2024-02-22,20.55267
2024-02-23,17.09844
2024-02-24,7.5993
2024-02-25,6.21761
2024-02-26,16.75302
2024-02-27,20.37996
2024-02-28,18.65284
2024-02-29,17.09844
2024-03-01,7.42659
2024-03-02,7.94473
2024-03-03,9.15371
2024-03-04,18.82556
2024-03-05,18.65284
2024-03-06,23.14335
2024-03-07,19.86183
2024-03-08,17.61658
2024-03-09,7.42659
2024-03-10,7.08117
2024-03-11,15.19861
2024-03-12,21.41623
2024-03-13,20.03454
2024-03-14,18.30742
2024-03-15,16.40759
2024-03-16,8.11744
2024-03-17,8.63557
2024-03-18,17.61658
2024-03-19,19.17098
2024-03-20,19.34369
