date,증여세율
2023-05-30,19.23307
2023-05-31,22.40862
2023-06-01,22.22887
2023-06-02,18.21449
2023-06-03,12.10305
2023-06-04,11.86339
2023-06-05,25.64409
2023-06-06,15.45835
2023-06-07,23.78669
2023-06-08,20.43139
2023-06-09,22.16896
2023-06-10,14.85919
2023-06-11,13.96045
2023-06-12,23.24745
2023-06-13,22.40862
2023-06-14,21.44997
2023-06-15,19.7124
2023-06-16,20.91072
2023-06-17,12.46255
2023-06-18,11.02456
2023-06-19,22.16896
2023-06-20,24.44577
2023-06-21,24.32594
2023-06-22,20.55122
2023-06-23,19.17315
2023-06-24,12.82204
2023-06-25,13.36129
2023-06-26,24.14619
2023-06-27,25.64409
2023-06-28,25.46434
2023-06-29,21.5698
2023-06-30,21.09047
2023-07-01,15.09886
2023-07-02,11.74355
2023-07-03,23.36728
2023-07-04,23.72678
2023-07-05,24.62552
2023-07-06,22.28879
2023-07-07,19.3529
2023-07-08,13.60095
2023-07-09,12.34272
2023-07-10,23.90653
2023-07-11,17.01617
2023-07-12,18.27441
2023-07-13,19.05332
2023-07-14,19.95206
2023-07-15,13.84062
2023-07-16,13.00179
2023-07-17,21.27022
2023-07-18,20.49131
2023-07-19,18.75374
2023-07-20,18.87357
2023-07-21,18.93349
2023-07-22,12.88196
2023-07-23,11.9233
2023-07-24,22.28879
2023-07-25,18.81366
2023-07-26,19.95206
2023-07-27,30.97663
2023-07-28,27.08208
2023-07-29,17.73517
2023-07-30,15.21869
2023-07-31,22.34871
2023-08-01,21.74955
2023-08-02,22.40862
2023-08-03,21.15038
2023-08-04,17.55542
2023-08-05,13.60095
2023-08-06,12.88196
2023-08-07,23.96644
2023-08-08,21.2103
2023-08-09,22.46854
2023-08-10,19.29298
2023-08-11,19.17315
2023-08-12,12.40263
2023-08-13,16.29718
2023-08-14,23.78669
2023-08-15,15.09886
2023-08-16,25.22468
2023-08-17,23.0677
2023-08-18,19.59257
2023-08-19,15.03894
2023-08-20,14.31995
2023-08-21,26.36309
2023-08-22,22.82804
2023-08-23,23.90653
2023-08-24,22.64829
2023-08-25,22.64829
2023-08-26,15.39844
2023-08-27,15.2786
2023-08-28,25.58418
2023-08-29,25.22468
2023-08-30,26.18334
2023-08-31,21.68963
2023-09-01,22.28879
2023-09-02,15.87777
2023-09-03,14.4997
2023-09-04,26.90233
2023-09-05,29.11923
2023-09-06,23.96644
2023-09-07,24.50569
2023-09-08,23.0677
2023-09-09,14.1402
2023-09-10,14.73936
2023-09-11,25.94367
2023-09-12,24.08627
2023-09-13,24.9251
2023-09-14,23.96644
2023-09-15,24.02636
2023-09-16,14.1402
2023-09-17,15.81785
2023-09-18,21.80946
2023-09-19,22.88795
2023-09-20,21.44997
2023-09-21,19.47273
2023-09-22,17.73517
2023-09-23,14.08028
2023-09-24,13.84062
2023-09-25,23.18753
2023-09-26,19.47273
2023-09-27,16.53684
2023-09-28,13.72079
2023-09-29,18.9934
2023-09-30,14.26003
2023-10-01,13.84062
2023-10-02,15.39844
2023-10-03,13.66087
2023-10-04,23.0677
2023-10-05,26.30317
2023-10-06,21.27022
2023-10-07,12.22288
2023-10-08,13.96045
2023-10-09,15.6381
2023-10-10,23.36728
2023-10-11,25.40443
2023-10-12,21.92929
2023-10-13,22.22887
2023-10-14,13.30137
2023-10-15,12.04313
2023-10-16,22.52846
2023-10-17,23.54703
2023-10-18,22.76812
2023-10-19,24.86518
2023-10-20,20.97064
2023-10-21,12.04313
2023-10-22,11.38406
2023-10-23,23.90653
2023-10-24,26.90233
2023-10-25,23.96644
2023-10-26,23.30736
2023-10-27,17.4955
2023-10-28,11.02456
2023-10-29,14.31995
2023-10-30,22.46854
2023-10-31,23.00778
2023-11-01,22.76812
2023-11-02,25.34451
2023-11-03,20.97064
2023-11-04,15.15877
2023-11-05,15.6381
2023-11-06,21.33013
2023-11-07,20.91072
2023-11-08,22.34871
2023-11-09,21.92929
2023-11-10,22.04913
2023-11-11,15.09886
2023-11-12,14.73936
2023-11-13,27.20191
2023-11-14,25.10485
2023-11-15,24.86518
2023-11-16,21.2103
2023-11-17,18.63391
2023-11-18,14.67944
2023-11-19,12.82204
2023-11-20,26.30317
2023-11-21,24.9251
2023-11-22,22.7082
2023-11-23,23.72678
2023-11-24,20.67106
2023-11-25,15.15877
2023-11-26,13.18154
2023-11-27,23.60695
2023-11-28,24.50569
2023-11-29,21.44997
2023-11-30,24.98502
2023-12-01,22.52846
2023-12-02,14.37986
2023-12-03,16.77651
2023-12-04,25.52426
2023-12-05,23.18753
2023-12-06,26.24325
2023-12-07,24.32594
2023-12-08,19.17315
2023-12-09,14.85919
2023-12-10,16.77651
2023-12-11,26.96225
2023-12-12,23.72678
2023-12-13,25.94367
2023-12-14,20.73097
2023-12-15,23.84661
2023-12-16,13.30137
2023-12-17,12.58238
2023-12-18,24.86518
2023-12-19,22.10904
2023-12-20,21.33013
2023-12-21,27.26183
2023-12-22,20.25164
2023-12-23,14.73936
2023-12-24,13.00179
2023-12-25,13.00179
2023-12-26,22.10904
2023-12-27,21.44997
2023-12-28,19.95206
2023-12-29,21.15038
2023-12-30,12.34272
2023-12-31,14.31995
2024-01-01,13.48112
2024-01-02,22.64829
2024-01-03,21.80946
2024-01-04,24.08627
2024-01-05,19.17315
2024-01-06,14.85919
2024-01-07,14.26003
2024-01-08,21.5698
2024-01-09,22.10904
2024-01-10,23.30736
2024-01-11,25.64409
2024-01-12,21.86938
2024-01-13,16.59676
2024-01-14,16.17735
2024-01-15,25.94367
2024-01-16,24.80527
2024-01-17,23.66686
2024-01-18,22.88795
2024-01-19,24.26602
2024-01-20,16.05751
2024-01-21,18.03475
2024-01-22,23.54703
2024-01-23,23.24745
2024-01-24,22.04913
2024-01-25,20.25164
2024-01-26,21.80946
2024-01-27,17.91491
2024-01-28,21.27022
2024-01-29,29.47872
2024-01-30,24.74535
2024-01-31,23.78669
2024-02-01,23.66686
2024-02-02,22.10904
2024-02-03,16.29718
2024-02-04,16.17735
2024-02-05,21.5698
2024-02-06,32.47453
2024-02-07,21.68963
2024-02-08,20.97064
2024-02-09,18.51408
2024-02-10,21.44997
2024-02-11,22.34871
2024-02-12,20.8508
2024-02-13,32.17495
2024-02-14,29.65847
2024-02-15,26.66267
2024-02-16,22.94787
2024-02-17,16.11743
2024-02-18,16.77651
2024-02-19,29.11923
2024-02-20,27.44158
2024-02-21,24.20611
2024-02-22,27.74116
2024-02-23,26.36309
2024-02-24,18.93349
2024-02-25,20.79089
2024-02-26,31.57579
2024-02-27,26.7825
2024-02-28,24.68544
2024-02-29,23.72678
2024-03-01,16.71659
2024-03-02,19.05332
2024-03-03,18.63391
2024-03-04,26.84242
2024-03-05,25.04493
2024-03-06,24.98502
2024-03-07,23.18753
2024-03-08,25.16476
2024-03-09,18.39424
2024-03-10,18.15458
2024-03-11,24.20611
2024-03-12,25.2846
2024-03-13,23.78669
2024-03-14,23.72678
2024-03-15,22.10904
2024-03-16,16.41701
2024-03-17,14.79928
2024-03-18,24.68544
2024-03-19,23.4272
2024-03-20,21.92929
