date,주식선물거래
2023-05-30,1.78097
2023-05-31,2.42516
2023-06-01,2.1599
2023-06-02,2.61462
2023-06-03,1.74308
2023-06-04,0.60629
2023-06-05,2.65251
2023-06-06,2.53884
2023-06-07,2.87987
2023-06-08,3.06934
2023-06-09,1.78097
2023-06-10,1.47783
2023-06-11,1.70519
2023-06-12,2.46305
2023-06-13,2.50094
2023-06-14,2.38726
2023-06-15,2.31148
2023-06-16,1.0989
2023-06-17,1.6294
2023-06-18,1.43993
2023-06-19,5.19136
2023-06-20,1.74308
2023-06-21,2.38726
2023-06-22,2.31148
2023-06-23,2.00833
2023-06-24,1.21258
2023-06-25,1.0989
2023-06-26,2.27358
2023-06-27,2.04622
2023-06-28,2.12201
2023-06-29,1.93255
2023-06-30,1.97044
2023-07-01,1.13679
2023-07-02,1.13679
2023-07-03,1.32625
2023-07-04,1.66729
2023-07-05,2.31148
2023-07-06,2.38726
2023-07-07,1.81887
2023-07-08,0.75786
2023-07-09,0.68207
2023-07-10,1.51572
2023-07-11,0.90943
2023-07-12,1.78097
2023-07-13,1.85676
2023-07-14,1.70519
2023-07-15,0.98522
2023-07-16,0.98522
2023-07-17,1.43993
2023-07-18,1.25047
2023-07-19,1.70519
2023-07-20,1.51572
2023-07-21,1.93255
2023-07-22,1.061
2023-07-23,1.43993
2023-07-24,1.6294
2023-07-25,2.00833
2023-07-26,3.18302
2023-07-27,2.65251
2023-07-28,1.89465
2023-07-29,1.43993
2023-07-30,1.0989
2023-07-31,2.1978
2023-08-01,1.25047
2023-08-02,3.10723
2023-08-03,2.42516
2023-08-04,2.42516
2023-08-05,1.02311
2023-08-06,1.13679
2023-08-07,1.51572
2023-08-08,1.6294
2023-08-09,2.1599
2023-08-10,2.38726
2023-08-11,1.74308
2023-08-12,0.83364
2023-08-13,1.32625
2023-08-14,1.43993
2023-08-15,1.66729
2023-08-16,1.78097
2023-08-17,1.85676
2023-08-18,2.27358
2023-08-19,1.51572
2023-08-20,1.47783
2023-08-21,1.74308
2023-08-22,1.81887
2023-08-23,1.40204
2023-08-24,1.25047
2023-08-25,2.08412
2023-08-26,1.6294
2023-08-27,1.17468
2023-08-28,1.40204
2023-08-29,1.51572
2023-08-30,1.40204
2023-08-31,1.47783
2023-09-01,1.0989
2023-09-02,0.94732
2023-09-03,1.17468
2023-09-04,1.51572
2023-09-05,1.93255
2023-09-06,1.66729
2023-09-07,1.81887
2023-09-08,1.25047
2023-09-09,1.21258
2023-09-10,0.49261
2023-09-11,0.98522
2023-09-12,1.32625
2023-09-13,2.12201
2023-09-14,2.23569
2023-09-15,1.51572
2023-09-16,0.90943
2023-09-17,0.87154
2023-09-18,1.74308
2023-09-19,1.85676
2023-09-20,1.32625
2023-09-21,1.25047
2023-09-22,1.21258
2023-09-23,0.68207
2023-09-24,1.02311
2023-09-25,1.66729
2023-09-26,1.40204
2023-09-27,1.32625
2023-09-28,0.94732
2023-09-29,1.061
2023-09-30,1.17468
2023-10-01,1.32625
2023-10-02,1.43993
2023-10-03,1.40204
2023-10-04,1.70519
2023-10-05,1.47783
2023-10-06,1.02311
2023-10-07,0.56839
2023-10-08,0.56839
2023-10-09,1.28836
2023-10-10,1.93255
2023-10-11,1.89465
2023-10-12,1.89465
2023-10-13,1.21258
2023-10-14,0.98522
2023-10-15,1.32625
2023-10-16,2.00833
2023-10-17,2.57673
2023-10-18,1.78097
2023-10-19,1.66729
2023-10-20,1.81887
2023-10-21,1.28836
2023-10-22,1.47783
2023-10-23,1.93255
2023-10-24,2.08412
2023-10-25,1.81887
2023-10-26,2.57673
2023-10-27,1.28836
2023-10-28,1.36415
2023-10-29,1.36415
2023-10-30,2.04622
2023-10-31,2.1978
2023-11-01,2.1978
2023-11-02,1.78097
2023-11-03,1.28836
2023-11-04,1.13679
2023-11-05,1.85676
2023-11-06,2.95566
2023-11-07,3.71352
2023-11-08,2.80409
2023-11-09,2.69041
2023-11-10,2.12201
2023-11-11,1.89465
2023-11-12,1.47783
2023-11-13,1.93255
2023-11-14,1.89465
2023-11-15,3.22091
2023-11-16,2.57673
2023-11-17,2.38726
2023-11-18,1.02311
2023-11-19,1.78097
2023-11-20,2.7283
2023-11-21,2.91777
2023-11-22,1.85676
2023-11-23,1.40204
2023-11-24,1.59151
2023-11-25,1.47783
2023-11-26,1.13679
2023-11-27,1.17468
2023-11-28,1.32625
2023-11-29,1.66729
2023-11-30,1.70519
2023-12-01,1.32625
2023-12-02,1.0989
2023-12-03,1.51572
2023-12-04,1.85676
2023-12-05,2.31148
2023-12-06,1.55361
2023-12-07,1.74308
2023-12-08,1.32625
2023-12-09,1.81887
2023-12-10,1.97044
2023-12-11,1.85676
2023-12-12,1.81887
2023-12-13,1.51572
2023-12-14,1.89465
2023-12-15,1.74308
2023-12-16,1.21258
2023-12-17,1.02311
2023-12-18,0.75786
2023-12-19,0.94732
2023-12-20,1.51572
2023-12-21,1.0989
2023-12-22,0.98522
2023-12-23,0.60629
2023-12-24,0.68207
2023-12-25,0.56839
2023-12-26,1.32625
2023-12-27,1.13679
2023-12-28,1.70519
2023-12-29,1.25047
2023-12-30,0.87154
2023-12-31,1.02311
2024-01-01,1.78097
2024-01-02,1.81887
2024-01-03,1.36415
2024-01-04,2.27358
2024-01-05,1.061
2024-01-06,1.17468
2024-01-07,2.04622
2024-01-08,1.74308
2024-01-09,2.1978
2024-01-10,2.00833
2024-01-11,2.1978
2024-01-12,1.43993
2024-01-13,1.43993
2024-01-14,1.13679
2024-01-15,2.00833
2024-01-16,1.78097
2024-01-17,1.78097
2024-01-18,1.93255
2024-01-19,5.75975
2024-01-20,5.68397
2024-01-21,5.45661
2024-01-22,5.4945
2024-01-23,6.44183
2024-01-24,4.66085
2024-01-25,3.25881
2024-01-26,2.99355
2024-01-27,2.12201
2024-01-28,3.52406
2024-01-29,3.78931
2024-01-30,3.8651
2024-01-31,3.03145
2024-02-01,2.84198
2024-02-02,2.99355
2024-02-03,3.41038
2024-02-04,3.63774
2024-02-05,2.99355
2024-02-06,3.33459
2024-02-07,3.18302
2024-02-08,3.52406
2024-02-09,3.78931
2024-02-10,3.06934
2024-02-11,2.99355
2024-02-12,3.14513
2024-02-13,3.59984
2024-02-14,3.97877
2024-02-15,3.71352
2024-02-16,3.71352
2024-02-17,3.22091
2024-02-18,3.14513
2024-02-19,3.44827
2024-02-20,3.59984
2024-02-21,3.52406
2024-02-22,3.8272
2024-02-23,4.16824
2024-02-24,4.69874
2024-02-25,2.7283
2024-02-26,3.14513
2024-02-27,3.75142
2024-02-28,3.78931
2024-02-29,3.33459
2024-03-01,2.84198
2024-03-02,2.61462
2024-03-03,3.22091
2024-03-04,2.57673
2024-03-05,3.41038
2024-03-06,4.13035
2024-03-07,4.01667
2024-03-08,3.78931
2024-03-09,4.31981
2024-03-10,3.44827
2024-03-11,4.24403
2024-03-12,5.34293
2024-03-13,5.15346
2024-03-14,5.22925
2024-03-15,4.9261
2024-03-16,3.10723
2024-03-17,3.52406
2024-03-18,4.20613
2024-03-19,4.62296
2024-03-20,5.11557
