date,지급명령신청서
2023-05-30,40.87591
2023-05-31,39.78102
2023-06-01,35.03649
2023-06-02,29.927
2023-06-03,11.67883
2023-06-04,13.50364
2023-06-05,33.9416
2023-06-06,22.26277
2023-06-07,41.24087
2023-06-08,32.48175
2023-06-09,37.22627
2023-06-10,14.23357
2023-06-11,12.04379
2023-06-12,56.9343
2023-06-13,85.76642
2023-06-14,83.57664
2023-06-15,90.51094
2023-06-16,82.84671
2023-06-17,71.16788
2023-06-18,73.72262
2023-06-19,100.0
2023-06-20,90.87591
2023-06-21,98.17518
2023-06-22,62.40875
2023-06-23,28.83211
2023-06-24,12.04379
2023-06-25,9.48905
2023-06-26,38.68613
2023-06-27,37.22627
2023-06-28,37.22627
2023-06-29,41.9708
2023-06-30,30.29197
2023-07-01,10.21897
2023-07-02,13.86861
2023-07-03,40.51094
2023-07-04,33.57664
2023-07-05,41.9708
2023-07-06,35.40145
2023-07-07,32.11678
2023-07-08,12.04379
2023-07-09,11.67883
2023-07-10,49.63503
2023-07-11,36.86131
2023-07-12,30.65693
2023-07-13,39.41605
2023-07-14,33.57664
2023-07-15,12.77372
2023-07-16,10.9489
2023-07-17,50.0
2023-07-18,40.51094
2023-07-19,34.30656
2023-07-20,35.03649
2023-07-21,29.927
2023-07-22,12.77372
2023-07-23,13.13868
2023-07-24,37.59124
2023-07-25,33.9416
2023-07-26,24.81751
2023-07-27,28.10218
2023-07-28,24.81751
2023-07-29,14.59854
2023-07-30,14.59854
2023-07-31,35.03649
2023-08-01,39.78102
2023-08-02,33.21167
2023-08-03,33.9416
2023-08-04,26.64233
2023-08-05,15.32846
2023-08-06,14.23357
2023-08-07,25.54744
2023-08-08,35.76642
2023-08-09,33.57664
2023-08-10,29.56204
2023-08-11,28.46715
2023-08-12,12.77372
2023-08-13,9.12408
2023-08-14,32.48175
2023-08-15,12.40875
2023-08-16,43.06569
2023-08-17,35.76642
2023-08-18,29.56204
2023-08-19,9.48905
2023-08-20,11.31386
2023-08-21,33.21167
2023-08-22,35.03649
2023-08-23,33.9416
2023-08-24,32.84671
2023-08-25,29.56204
2023-08-26,13.86861
2023-08-27,7.66423
2023-08-28,31.38686
2023-08-29,35.03649
2023-08-30,33.57664
2023-08-31,37.59124
2023-09-01,39.78102
2023-09-02,7.66423
2023-09-03,13.86861
2023-09-04,43.43065
2023-09-05,40.51094
2023-09-06,44.16058
2023-09-07,28.10218
2023-09-08,28.46715
2023-09-09,16.78832
2023-09-10,12.04379
2023-09-11,41.24087
2023-09-12,40.51094
2023-09-13,26.64233
2023-09-14,31.02189
2023-09-15,28.83211
2023-09-16,12.77372
2023-09-17,10.58394
2023-09-18,35.76642
2023-09-19,27.37226
2023-09-20,35.03649
2023-09-21,26.27737
2023-09-22,26.64233
2023-09-23,10.9489
2023-09-24,12.40875
2023-09-25,27.37226
2023-09-26,25.9124
2023-09-27,20.80291
2023-09-28,8.39416
2023-09-29,2.55474
2023-09-30,5.83941
2023-10-01,9.85401
2023-10-02,9.12408
2023-10-03,13.50364
2023-10-04,43.43065
2023-10-05,31.75182
2023-10-06,31.75182
2023-10-07,13.13868
2023-10-08,9.85401
2023-10-09,14.59854
2023-10-10,40.14598
2023-10-11,32.48175
2023-10-12,45.25547
2023-10-13,28.10218
2023-10-14,8.02919
2023-10-15,11.31386
2023-10-16,40.87591
2023-10-17,39.78102
2023-10-18,34.67153
2023-10-19,32.84671
2023-10-20,25.18248
2023-10-21,7.66423
2023-10-22,13.13868
2023-10-23,27.73722
2023-10-24,25.9124
2023-10-25,26.27737
2023-10-26,38.68613
2023-10-27,25.9124
2023-10-28,10.58394
2023-10-29,15.69343
2023-10-30,33.9416
2023-10-31,37.59124
2023-11-01,40.51094
2023-11-02,39.78102
2023-11-03,29.19708
2023-11-04,10.9489
2023-11-05,12.04379
2023-11-06,33.21167
2023-11-07,37.9562
2023-11-08,33.9416
2023-11-09,31.38686
2023-11-10,37.22627
2023-11-11,8.75912
2023-11-12,9.85401
2023-11-13,30.65693
2023-11-14,31.75182
2023-11-15,33.21167
2023-11-16,32.48175
2023-11-17,25.18248
2023-11-18,9.85401
2023-11-19,11.67883
2023-11-20,30.29197
2023-11-21,54.01459
2023-11-22,31.75182
2023-11-23,42.70072
2023-11-24,21.16788
2023-11-25,9.85401
2023-11-26,9.48905
2023-11-27,38.32116
2023-11-28,30.29197
2023-11-29,36.13138
2023-11-30,29.56204
2023-12-01,36.13138
2023-12-02,12.40875
2023-12-03,6.56934
2023-12-04,28.10218
2023-12-05,36.86131
2023-12-06,28.83211
2023-12-07,28.10218
2023-12-08,29.56204
2023-12-09,10.58394
2023-12-10,14.59854
2023-12-11,38.68613
2023-12-12,26.64233
2023-12-13,35.03649
2023-12-14,35.03649
2023-12-15,22.26277
2023-12-16,9.12408
2023-12-17,13.13868
2023-12-18,34.67153
2023-12-19,35.40145
2023-12-20,31.75182
2023-12-21,20.80291
2023-12-22,21.89781
2023-12-23,9.12408
2023-12-24,4.37956
2023-12-25,12.04379
2023-12-26,35.40145
2023-12-27,29.56204
2023-12-28,38.32116
2023-12-29,27.73722
2023-12-30,11.31386
2023-12-31,9.85401
2024-01-01,12.04379
2024-01-02,34.30656
2024-01-03,36.49635
2024-01-04,30.65693
2024-01-05,33.21167
2024-01-06,14.23357
2024-01-07,12.77372
2024-01-08,33.9416
2024-01-09,39.05109
2024-01-10,29.56204
2024-01-11,39.78102
2024-01-12,37.59124
2024-01-13,15.69343
2024-01-14,19.70802
2024-01-15,44.89051
2024-01-16,37.59124
2024-01-17,35.76642
2024-01-18,38.68613
2024-01-19,30.65693
2024-01-20,16.42335
2024-01-21,20.07299
2024-01-22,33.57664
2024-01-23,46.71532
2024-01-24,35.03649
2024-01-25,41.9708
2024-01-26,41.24087
2024-01-27,20.07299
2024-01-28,14.23357
2024-01-29,43.43065
2024-01-30,50.36496
2024-01-31,45.25547
2024-02-01,41.24087
2024-02-02,37.9562
2024-02-03,12.40875
2024-02-04,11.67883
2024-02-05,36.13138
2024-02-06,38.68613
2024-02-07,31.38686
2024-02-08,27.73722
2024-02-09,6.56934
2024-02-10,6.20437
2024-02-11,7.66423
2024-02-12,17.88321
2024-02-13,36.13138
2024-02-14,37.22627
2024-02-15,37.59124
2024-02-16,31.75182
2024-02-17,12.04379
2024-02-18,14.9635
2024-02-19,34.30656
2024-02-20,37.9562
2024-02-21,34.67153
2024-02-22,31.75182
2024-02-23,33.21167
2024-02-24,9.48905
2024-02-25,8.75912
2024-02-26,30.65693
2024-02-27,42.33576
2024-02-28,32.48175
2024-02-29,29.56204
2024-03-01,17.88321
2024-03-02,12.77372
2024-03-03,14.59854
2024-03-04,28.46715
2024-03-05,47.08029
2024-03-06,30.29197
2024-03-07,43.79562
2024-03-08,27.00729
2024-03-09,11.31386
2024-03-10,9.48905
2024-03-11,31.75182
2024-03-12,34.30656
2024-03-13,32.48175
2024-03-14,27.37226
2024-03-15,31.75182
2024-03-16,6.56934
2024-03-17,9.12408
2024-03-18,36.49635
2024-03-19,35.03649
2024-03-20,33.9416
