date,대만달러
2023-05-30,53.59778
2023-05-31,50.59963
2023-06-01,47.41697
2023-06-02,54.22047
2023-06-03,40.9594
2023-06-04,38.39944
2023-06-05,46.24077
2023-06-06,38.92988
2023-06-07,50.78413
2023-06-08,44.88007
2023-06-09,52.05258
2023-06-10,37.31549
2023-06-11,35.10147
2023-06-12,51.24538
2023-06-13,56.68819
2023-06-14,53.13653
2023-06-15,48.75461
2023-06-16,46.26383
2023-06-17,29.4511
2023-06-18,30.2583
2023-06-19,49.76937
2023-06-20,46.30996
2023-06-21,47.55535
2023-06-22,42.18173
2023-06-23,39.39114
2023-06-24,32.93357
2023-06-25,36.00092
2023-06-26,45.50276
2023-06-27,46.30996
2023-06-28,43.61162
2023-06-29,44.88007
2023-06-30,40.17527
2023-07-01,33.7869
2023-07-02,35.10147
2023-07-03,48.68542
2023-07-04,48.61623
2023-07-05,45.38745
2023-07-06,43.61162
2023-07-07,42.59686
2023-07-08,34.50184
2023-07-09,38.37638
2023-07-10,49.1928
2023-07-11,47.6476
2023-07-12,52.21402
2023-07-13,53.69003
2023-07-14,49.05442
2023-07-15,33.90221
2023-07-16,37.29243
2023-07-17,58.30258
2023-07-18,51.96033
2023-07-19,54.61254
2023-07-20,51.26845
2023-07-21,49.81549
2023-07-22,33.37177
2023-07-23,39.36808
2023-07-24,55.85793
2023-07-25,55.83487
2023-07-26,50.34594
2023-07-27,49.63099
2023-07-28,47.8321
2023-07-29,37.84594
2023-07-30,39.73708
2023-07-31,58.83302
2023-08-01,60.23985
2023-08-02,56.29612
2023-08-03,55.58118
2023-08-04,54.77398
2023-08-05,40.4059
2023-08-06,40.15221
2023-08-07,58.02583
2023-08-08,54.05904
2023-08-09,49.81549
2023-08-10,49.63099
2023-08-11,53.29797
2023-08-12,43.19649
2023-08-13,46.60977
2023-08-14,57.58763
2023-08-15,47.27859
2023-08-16,59.24815
2023-08-17,60.1476
2023-08-18,53.87453
2023-08-19,36.5083
2023-08-20,39.80627
2023-08-21,56.84963
2023-08-22,54.31273
2023-08-23,53.78228
2023-08-24,56.25
2023-08-25,50.53044
2023-08-26,35.44741
2023-08-27,40.15221
2023-08-28,58.09501
2023-08-29,58.27952
2023-08-30,54.79704
2023-08-31,53.20571
2023-09-01,51.52214
2023-09-02,39.18357
2023-09-03,46.2869
2023-09-04,65.24446
2023-09-05,59.7094
2023-09-06,59.61715
2023-09-07,57.70295
2023-09-08,56.619
2023-09-09,40.70571
2023-09-10,41.85885
2023-09-11,62.93819
2023-09-12,62.52306
2023-09-13,60.37822
2023-09-14,59.04059
2023-09-15,59.96309
2023-09-16,44.69557
2023-09-17,44.488
2023-09-18,68.54243
2023-09-19,68.47324
2023-09-20,62.33856
2023-09-21,59.73247
2023-09-22,62.47693
2023-09-23,44.74169
2023-09-24,49.10055
2023-09-25,66.48985
2023-09-26,69.04981
2023-09-27,63.67619
2023-09-28,51.9142
2023-09-29,51.98339
2023-09-30,58.99446
2023-10-01,50.04612
2023-10-02,49.88468
2023-10-03,50.80719
2023-10-04,71.05627
2023-10-05,66.92804
2023-10-06,62.75369
2023-10-07,46.90959
2023-10-08,46.01014
2023-10-09,48.0166
2023-10-10,70.04151
2023-10-11,69.14206
2023-10-12,69.76476
2023-10-13,60.28597
2023-10-14,44.74169
2023-10-15,48.13191
2023-10-16,71.74815
2023-10-17,71.35608
2023-10-18,71.58671
2023-10-19,70.24907
2023-10-20,64.36808
2023-10-21,45.17988
2023-10-22,47.71678
2023-10-23,67.91974
2023-10-24,73.10885
2023-10-25,67.68911
2023-10-26,64.4142
2023-10-27,61.43911
2023-10-28,44.58025
2023-10-29,45.04151
2023-10-30,69.81088
2023-10-31,69.88007
2023-11-01,64.73708
2023-11-02,73.73154
2023-11-03,89.5987
2023-11-04,57.03413
2023-11-05,55.67343
2023-11-06,100.0
2023-11-07,82.70295
2023-11-08,80.2583
2023-11-09,68.63468
2023-11-10,62.29243
2023-11-11,44.23431
2023-11-12,45.77952
2023-11-13,71.35608
2023-11-14,71.24077
2023-11-15,81.71125
2023-11-16,71.26383
2023-11-17,65.86715
2023-11-18,46.72509
2023-11-19,48.47785
2023-11-20,75.13837
2023-11-21,78.25184
2023-11-22,77.44464
2023-11-23,70.06457
2023-11-24,62.70756
2023-11-25,47.67066
2023-11-26,53.41328
2023-11-27,71.49446
2023-11-28,73.43173
2023-11-29,64.48339
2023-11-30,60.83948
2023-12-01,62.66143
2023-12-02,49.07749
2023-12-03,49.21586
2023-12-04,71.03321
2023-12-05,69.18819
2023-12-06,69.32656
2023-12-07,68.84225
2023-12-08,69.23431
2023-12-09,52.81365
2023-12-10,53.94372
2023-12-11,75.94557
2023-12-12,72.94741
2023-12-13,72.04797
2023-12-14,72.57841
2023-12-15,76.01476
2023-12-16,73.40867
2023-12-17,67.64298
2023-12-18,79.31273
2023-12-19,74.63099
2023-12-20,66.83579
2023-12-21,64.57564
2023-12-22,76.75276
2023-12-23,91.32841
2023-12-24,65.86715
2023-12-25,71.86346
2023-12-26,75.99169
2023-12-27,76.7297
2023-12-28,74.46955
2023-12-29,70.38745
2023-12-30,55.2583
2023-12-31,51.22232
2024-01-01,56.82656
2024-01-02,76.75276
2024-01-03,80.76568
2024-01-04,81.52675
2024-01-05,77.07564
2024-01-06,58.32564
2024-01-07,62.40774
2024-01-08,76.45295
2024-01-09,79.4511
2024-01-10,80.28136
2024-01-11,78.69003
2024-01-12,73.93911
2024-01-13,56.13468
2024-01-14,58.87915
2024-01-15,76.93726
2024-01-16,72.80904
2024-01-17,70.20295
2024-01-18,72.80904
2024-01-19,65.9594
2024-01-20,51.49907
2024-01-21,50.34594
2024-01-22,87.66143
2024-01-23,86.34686
2024-01-24,77.5369
2024-01-25,73.66236
2024-01-26,62.89206
2024-01-27,49.40036
2024-01-28,49.93081
2024-01-29,69.23431
2024-01-30,70.94095
2024-01-31,63.16881
2024-02-01,67.7583
2024-02-02,66.12084
2024-02-03,48.98523
2024-02-04,54.49723
2024-02-05,74.35424
2024-02-06,69.99538
2024-02-07,65.75184
2024-02-08,64.18357
2024-02-09,49.60793
2024-02-10,47.92435
2024-02-11,50.78413
2024-02-12,58.60239
2024-02-13,74.28505
2024-02-14,68.70387
2024-02-15,66.5821
2024-02-16,65.9594
2024-02-17,52.55996
2024-02-18,54.77398
2024-02-19,77.76752
2024-02-20,72.25553
2024-02-21,73.13191
2024-02-22,71.44833
2024-02-23,69.23431
2024-02-24,48.93911
2024-02-25,51.59132
2024-02-26,75.85332
2024-02-27,72.32472
2024-02-28,64.52952
2024-02-29,66.74354
2024-03-01,49.33118
2024-03-02,47.67066
2024-03-03,50.27675
2024-03-04,68.1273
2024-03-05,68.68081
2024-03-06,64.4142
2024-03-07,67.91974
2024-03-08,68.72693
2024-03-09,52.9059
2024-03-10,50.9225
2024-03-11,72.73985
2024-03-12,64.94464
2024-03-13,65.72878
2024-03-14,62.36162
2024-03-15,57.47232
2024-03-16,45.24907
2024-03-17,47.62453
2024-03-18,60.97785
2024-03-19,61.73892
2024-03-20,60.21678
