date,환율우대
2023-05-30,57.50708
2023-05-31,47.16713
2023-06-01,49.57507
2023-06-02,47.73371
2023-06-03,21.81303
2023-06-04,23.22946
2023-06-05,55.09915
2023-06-06,30.5949
2023-06-07,61.1898
2023-06-08,67.70538
2023-06-09,75.77903
2023-06-10,30.31161
2023-06-11,33.42776
2023-06-12,76.62889
2023-06-13,100.0
2023-06-14,92.63456
2023-06-15,78.32861
2023-06-16,73.65439
2023-06-17,34.70254
2023-06-18,37.53541
2023-06-19,95.89235
2023-06-20,87.81869
2023-06-21,70.53824
2023-06-22,60.48158
2023-06-23,55.38243
2023-06-24,19.83002
2023-06-25,32.15297
2023-06-26,66.00566
2023-06-27,66.43059
2023-06-28,59.77337
2023-06-29,47.87535
2023-06-30,50.9915
2023-07-01,22.23796
2023-07-02,25.3541
2023-07-03,68.69688
2023-07-04,85.26912
2023-07-05,83.00283
2023-07-06,55.09915
2023-07-07,40.7932
2023-07-08,22.09631
2023-07-09,24.92917
2023-07-10,55.52407
2023-07-11,60.48158
2023-07-12,55.66572
2023-07-13,62.32294
2023-07-14,53.25779
2023-07-15,22.80453
2023-07-16,28.04532
2023-07-17,71.67138
2023-07-18,58.35694
2023-07-19,60.33994
2023-07-20,50.42492
2023-07-21,44.33427
2023-07-22,19.97167
2023-07-23,27.62039
2023-07-24,61.89801
2023-07-25,63.31444
2023-07-26,48.30028
2023-07-27,44.7592
2023-07-28,39.66005
2023-07-29,22.94617
2023-07-30,25.3541
2023-07-31,77.05382
2023-08-01,71.95467
2023-08-02,46.17563
2023-08-03,45.46742
2023-08-04,37.81869
2023-08-05,17.70538
2023-08-06,20.25495
2023-08-07,51.983
2023-08-08,50.14164
2023-08-09,35.97733
2023-08-10,44.33427
2023-08-11,43.20113
2023-08-12,18.55524
2023-08-13,22.3796
2023-08-14,55.38243
2023-08-15,30.16997
2023-08-16,54.39093
2023-08-17,49.43342
2023-08-18,41.92634
2023-08-19,16.71388
2023-08-20,22.80453
2023-08-21,50.56657
2023-08-22,44.7592
2023-08-23,42.91784
2023-08-24,50.9915
2023-08-25,40.36827
2023-08-26,15.58073
2023-08-27,23.65439
2023-08-28,51.84135
2023-08-29,48.72521
2023-08-30,48.01699
2023-08-31,38.81019
2023-09-01,35.69405
2023-09-02,16.43059
2023-09-03,20.96317
2023-09-04,50.84985
2023-09-05,42.35127
2023-09-06,39.66005
2023-09-07,39.80169
2023-09-08,33.85269
2023-09-09,16.71388
2023-09-10,23.51274
2023-09-11,40.93484
2023-09-12,43.7677
2023-09-13,44.61756
2023-09-14,49.43342
2023-09-15,40.65155
2023-09-16,16.85552
2023-09-17,22.23796
2023-09-18,56.9405
2023-09-19,68.27195
2023-09-20,46.31728
2023-09-21,42.35127
2023-09-22,34.5609
2023-09-23,14.87252
2023-09-24,21.81303
2023-09-25,53.11614
2023-09-26,45.60906
2023-09-27,38.95184
2023-09-28,14.58923
2023-09-29,14.44759
2023-09-30,12.46458
2023-10-01,13.73937
2023-10-02,16.71388
2023-10-03,27.90368
2023-10-04,53.68271
2023-10-05,47.59206
2023-10-06,32.71954
2023-10-07,14.30594
2023-10-08,15.01416
2023-10-09,24.22096
2023-10-10,45.18413
2023-10-11,41.50141
2023-10-12,52.40793
2023-10-13,30.87818
2023-10-14,13.45609
2023-10-15,17.98866
2023-10-16,39.66005
2023-10-17,36.96883
2023-10-18,36.96883
2023-10-19,34.41926
2023-10-20,32.5779
2023-10-21,11.89801
2023-10-22,16.71388
2023-10-23,37.96033
2023-10-24,44.47592
2023-10-25,36.68555
2023-10-26,30.5949
2023-10-27,26.48725
2023-10-28,12.46458
2023-10-29,15.43909
2023-10-30,38.38526
2023-10-31,44.47592
2023-11-01,46.31728
2023-11-02,58.92351
2023-11-03,79.17847
2023-11-04,33.71104
2023-11-05,31.30311
2023-11-06,87.96033
2023-11-07,66.71388
2023-11-08,63.45609
2023-11-09,50.9915
2023-11-10,38.66855
2023-11-11,17.84702
2023-11-12,21.10481
2023-11-13,47.02549
2023-11-14,43.90934
2023-11-15,59.34844
2023-11-16,56.9405
2023-11-17,48.15864
2023-11-18,18.13031
2023-11-19,21.24645
2023-11-20,50.9915
2023-11-21,47.45042
2023-11-22,39.23512
2023-11-23,37.96033
2023-11-24,27.62039
2023-11-25,18.13031
2023-11-26,17.13881
2023-11-27,38.10198
2023-11-28,40.93484
2023-11-29,39.80169
2023-11-30,33.5694
2023-12-01,30.45325
2023-12-02,17.13881
2023-12-03,20.96317
2023-12-04,44.33427
2023-12-05,42.63456
2023-12-06,40.50991
2023-12-07,37.25212
2023-12-08,41.64305
2023-12-09,18.13031
2023-12-10,20.25495
2023-12-11,48.01699
2023-12-12,38.95184
2023-12-13,41.64305
2023-12-14,42.06798
2023-12-15,38.66855
2023-12-16,16.00566
2023-12-17,19.26345
2023-12-18,42.7762
2023-12-19,36.68555
2023-12-20,35.26912
2023-12-21,30.5949
2023-12-22,33.71104
2023-12-23,11.1898
2023-12-24,10.48158
2023-12-25,19.40509
2023-12-26,43.20113
2023-12-27,39.94334
2023-12-28,43.34277
2023-12-29,36.82719
2023-12-30,16.43059
2023-12-31,16.57223
2024-01-01,19.83002
2024-01-02,49.29178
2024-01-03,47.73371
2024-01-04,49.00849
2024-01-05,42.20963
2024-01-06,20.96317
2024-01-07,29.17847
2024-01-08,48.15864
2024-01-09,45.04249
2024-01-10,50.84985
2024-01-11,45.46742
2024-01-12,38.95184
2024-01-13,21.81303
2024-01-14,23.51274
2024-01-15,46.88385
2024-01-16,44.7592
2024-01-17,48.15864
2024-01-18,49.85835
2024-01-19,45.18413
2024-01-20,22.09631
2024-01-21,27.62039
2024-01-22,46.03399
2024-01-23,40.36827
2024-01-24,47.30878
2024-01-25,36.68555
2024-01-26,42.63456
2024-01-27,20.96317
2024-01-28,21.24645
2024-01-29,40.7932
2024-01-30,42.35127
2024-01-31,37.81869
2024-02-01,38.95184
2024-02-02,33.99433
2024-02-03,17.56373
2024-02-04,21.3881
2024-02-05,48.58356
2024-02-06,54.24929
2024-02-07,40.65155
2024-02-08,35.83569
2024-02-09,16.28895
2024-02-10,15.86402
2024-02-11,16.57223
2024-02-12,32.01133
2024-02-13,54.24929
2024-02-14,49.71671
2024-02-15,44.47592
2024-02-16,38.66855
2024-02-17,15.58073
2024-02-18,21.67138
2024-02-19,40.36827
2024-02-20,39.23512
2024-02-21,35.41076
2024-02-22,45.60906
2024-02-23,34.98583
2024-02-24,16.1473
2024-02-25,19.97167
2024-02-26,41.21813
2024-02-27,33.99433
2024-02-28,35.41076
2024-02-29,33.5694
2024-03-01,14.44759
2024-03-02,12.74787
2024-03-03,15.43909
2024-03-04,42.35127
2024-03-05,41.64305
2024-03-06,32.43626
2024-03-07,32.01133
2024-03-08,33.28611
2024-03-09,15.29745
2024-03-10,18.41359
2024-03-11,38.38526
2024-03-12,36.40226
2024-03-13,29.88668
2024-03-14,29.17847
2024-03-15,30.87818
2024-03-16,12.32294
2024-03-17,19.83002
2024-03-18,40.7932
2024-03-19,40.50991
2024-03-20,40.7932
