date,김현준
2023-05-31,3.17909
2023-06-01,3.03406
2023-06-02,5.48563
2023-06-03,6.60615
2023-06-04,4.60138
2023-06-05,3.50425
2023-06-06,6.66463
2023-06-07,5.53242
2023-06-08,7.63076
2023-06-09,6.29737
2023-06-10,11.5865
2023-06-11,20.40797
2023-06-12,8.1033
2023-06-13,6.02133
2023-06-14,4.60372
2023-06-15,4.2154
2023-06-16,4.10545
2023-06-17,5.1441
2023-06-18,4.63413
2023-06-19,3.83877
2023-06-20,3.81538
2023-06-21,3.51829
2023-06-22,4.03527
2023-06-23,3.80602
2023-06-24,4.1265
2023-06-25,4.24113
2023-06-26,2.80013
2023-06-27,3.80134
2023-06-28,4.29493
2023-06-29,3.05979
2023-06-30,3.79666
2023-07-01,5.85056
2023-07-02,11.12332
2023-07-03,4.94526
2023-07-04,7.02489
2023-07-05,10.99232
2023-07-06,11.24497
2023-07-07,10.22737
2023-07-08,9.818
2023-07-09,8.45419
2023-07-10,4.90549
2023-07-11,4.61308
2023-07-12,5.86226
2023-07-13,6.08917
2023-07-14,4.63647
2023-07-15,6.97342
2023-07-16,6.80031
2023-07-17,3.59081
2023-07-18,3.11359
2023-07-19,2.94984
2023-07-20,3.02002
2023-07-21,3.09722
2023-07-22,3.8107
2023-07-23,7.33367
2023-07-24,6.36988
2023-07-25,8.18283
2023-07-26,8.77701
2023-07-27,11.90231
2023-07-28,11.61223
2023-07-29,10.14316
2023-07-30,13.58893
2023-07-31,7.11612
2023-08-01,11.17713
2023-08-02,12.5924
2023-08-03,13.50706
2023-08-04,11.14672
2023-08-05,14.91765
2023-08-06,12.84972
2023-08-07,8.7466
2023-08-08,10.28586
2023-08-09,9.67998
2023-08-10,8.32319
2023-08-11,10.45429
2023-08-12,8.79573
2023-08-13,7.61205
2023-08-14,6.43538
2023-08-15,8.3536
2023-08-16,8.28576
2023-08-17,8.78637
2023-08-18,10.54786
2023-08-19,11.73622
2023-08-20,17.77627
2023-08-21,9.70805
2023-08-22,10.25545
2023-08-23,8.65069
2023-08-24,6.73247
2023-08-25,7.54655
2023-08-26,8.52437
2023-08-27,11.12566
2023-08-28,6.95938
2023-08-29,5.63769
2023-08-30,5.3289
2023-08-31,5.9839
2023-09-01,10.15252
2023-09-02,7.75708
2023-09-03,9.46009
2023-09-04,6.86815
2023-09-05,6.97576
2023-09-06,7.31028
2023-09-07,6.85178
2023-09-08,7.67989
2023-09-09,9.87414
2023-09-10,7.94189
2023-09-11,6.05642
2023-09-12,17.82071
2023-09-13,13.42051
2023-09-14,10.51979
2023-09-15,9.27294
2023-09-16,6.78628
2023-09-17,9.02264
2023-09-18,6.73481
2023-09-19,17.2546
2023-09-20,21.88874
2023-09-21,27.05389
2023-09-22,16.88266
2023-09-23,9.33844
2023-09-24,6.42135
2023-09-25,5.31018
2023-09-26,5.60494
2023-09-27,6.43071
2023-09-28,5.89735
2023-09-29,4.80256
2023-09-30,5.69383
2023-10-01,8.11266
2023-10-02,9.6636
2023-10-03,6.72078
2023-10-04,6.22017
2023-10-05,5.99326
2023-10-06,6.39328
2023-10-07,7.03424
2023-10-08,7.03658
2023-10-09,6.39328
2023-10-10,5.9067
2023-10-11,8.60858
2023-10-12,3.73116
2023-10-13,3.0247
2023-10-14,4.88911
2023-10-15,4.75109
2023-10-16,3.30073
2023-10-17,2.96388
2023-10-18,3.70777
2023-10-19,4.37681
2023-10-20,3.6142
2023-10-21,2.53345
2023-10-22,2.32993
2023-10-23,2.72527
2023-10-24,3.0902
2023-10-25,3.42706
2023-10-26,2.32993
2023-10-27,2.96388
2023-10-28,2.11939
2023-10-29,2.0305
2023-10-30,1.79189
2023-10-31,1.83634
2023-11-01,1.70534
2023-11-02,1.87611
2023-11-03,2.08664
2023-11-04,1.86441
2023-11-05,2.03518
2023-11-06,1.92757
2023-11-07,2.1732
2023-11-08,1.91587
2023-11-09,2.66913
2023-11-10,2.26911
2023-11-11,1.95798
2023-11-12,2.27612
2023-11-13,4.66688
2023-11-14,3.36857
2023-11-15,2.70422
2023-11-16,2.05155
2023-11-17,1.89248
2023-11-18,1.85271
2023-11-19,1.96734
2023-11-20,2.22934
2023-11-21,3.57677
2023-11-22,3.12061
2023-11-23,2.30887
2023-11-24,2.13811
2023-11-25,1.55094
2023-11-26,2.1498
2023-11-27,1.7802
2023-11-28,2.07261
2023-11-29,2.24337
2023-11-30,1.87143
2023-12-01,2.00945
2023-12-02,3.42004
2023-12-03,3.32647
2023-12-04,2.24571
2023-12-05,2.24805
2023-12-06,1.89248
2023-12-07,2.91007
2023-12-08,2.89604
2023-12-09,2.29718
2023-12-10,2.49836
2023-12-11,2.40479
2023-12-12,2.59895
2023-12-13,2.35098
2023-12-14,2.35332
2023-12-15,2.29718
2023-12-16,2.4773
2023-12-17,2.80247
2023-12-18,2.37905
2023-12-19,2.49602
2023-12-20,2.21764
2023-12-21,3.03172
2023-12-22,2.00477
2023-12-23,2.12407
2023-12-24,2.01646
2023-12-25,1.80827
2023-12-26,2.12407
2023-12-27,3.11827
2023-12-28,2.07027
2023-12-29,1.7685
2023-12-30,1.77786
2023-12-31,1.57668
2024-01-01,1.78487
2024-01-02,1.99775
2024-01-03,2.3463
2024-01-04,2.25273
2024-01-05,3.05745
2024-01-06,2.94048
2024-01-07,2.97323
2024-01-08,2.5662
2024-01-09,2.4352
2024-01-10,2.57088
2024-01-11,2.73463
2024-01-12,2.4118
2024-01-13,2.08196
2024-01-14,2.27612
2024-01-15,2.41648
2024-01-16,2.32057
2024-01-17,2.65977
2024-01-18,2.62
2024-01-19,2.32291
2024-01-20,2.06325
2024-01-21,2.0305
2024-01-22,1.88546
2024-01-23,2.75334
2024-01-24,3.12061
2024-01-25,3.26331
2024-01-26,2.47029
2024-01-27,2.16618
2024-01-28,1.77786
2024-01-29,1.94862
2024-01-30,2.65509
2024-01-31,2.93347
2024-02-01,2.2808
2024-02-02,1.97436
2024-02-03,2.09834
2024-02-04,2.14746
2024-02-05,1.88312
2024-02-06,2.0422
2024-02-07,1.99541
2024-02-08,2.64573
2024-02-09,2.38373
2024-02-10,2.52643
2024-02-11,2.3463
2024-02-12,10.35604
2024-02-13,2.30186
2024-02-14,2.10068
2024-02-15,7.42256
2024-02-16,3.68204
2024-02-17,2.52643
2024-02-18,2.62468
2024-02-19,2.71825
2024-02-20,2.78609
2024-02-21,2.74164
2024-02-22,2.81182
2024-02-23,2.79545
2024-02-24,2.66679
2024-02-25,2.71591
2024-02-26,4.31833
2024-02-27,3.35922
2024-02-28,3.2095
2024-02-29,2.76036
2024-03-01,2.0843
2024-03-02,3.23289
2024-03-03,2.70188
2024-03-04,2.44923
2024-03-05,2.40011
2024-03-06,2.54982
2024-03-07,5.32656
2024-03-08,3.13932
2024-03-09,5.15579
2024-03-10,4.67156
2024-03-11,3.64695
2024-03-12,3.84345
2024-03-13,3.18611
2024-03-14,3.44577
2024-03-15,3.33582
2024-03-16,3.17675
2024-03-17,4.90315
2024-03-18,3.83877
2024-03-19,3.406
2024-03-20,3.04809
