date,유류분청구소송
2023-05-29,10.0143
2023-05-30,13.16165
2023-05-31,9.72818
2023-06-01,12.73247
2023-06-02,12.73247
2023-06-03,10.30042
2023-06-04,7.15307
2023-06-05,13.30472
2023-06-06,8.29756
2023-06-07,14.73533
2023-06-08,17.73962
2023-06-09,10.72961
2023-06-10,8.29756
2023-06-11,9.01287
2023-06-12,12.16022
2023-06-13,16.30901
2023-06-14,13.44778
2023-06-15,12.44635
2023-06-16,19.74248
2023-06-17,6.72389
2023-06-18,7.43919
2023-06-19,9.87124
2023-06-20,11.58798
2023-06-21,12.16022
2023-06-22,12.44635
2023-06-23,12.16022
2023-06-24,7.86838
2023-06-25,9.01287
2023-06-26,13.59084
2023-06-27,14.44921
2023-06-28,13.59084
2023-06-29,11.44492
2023-06-30,9.58512
2023-07-01,6.86695
2023-07-02,6.43776
2023-07-03,12.30329
2023-07-04,9.44206
2023-07-05,12.16022
2023-07-06,10.87267
2023-07-07,9.01287
2023-07-08,8.44062
2023-07-09,9.15593
2023-07-10,12.16022
2023-07-11,12.30329
2023-07-12,9.01287
2023-07-13,12.73247
2023-07-14,11.8741
2023-07-15,8.01144
2023-07-16,7.86838
2023-07-17,10.15736
2023-07-18,11.30185
2023-07-19,10.72961
2023-07-20,14.02002
2023-07-21,12.01716
2023-07-22,6.72389
2023-07-23,8.44062
2023-07-24,15.5937
2023-07-25,13.87696
2023-07-26,12.58941
2023-07-27,14.59227
2023-07-28,13.16165
2023-07-29,8.29756
2023-07-30,9.01287
2023-07-31,15.30758
2023-08-01,11.73104
2023-08-02,9.58512
2023-08-03,13.30472
2023-08-04,9.72818
2023-08-05,7.29613
2023-08-06,6.15164
2023-08-07,12.73247
2023-08-08,12.16022
2023-08-09,14.59227
2023-08-10,11.8741
2023-08-11,15.02145
2023-08-12,10.0143
2023-08-13,9.44206
2023-08-14,14.02002
2023-08-15,12.30329
2023-08-16,16.59513
2023-08-17,15.16452
2023-08-18,21.31616
2023-08-19,11.44492
2023-08-20,10.87267
2023-08-21,18.45493
2023-08-22,15.87982
2023-08-23,13.01859
2023-08-24,17.31044
2023-08-25,18.45493
2023-08-26,11.15879
2023-08-27,8.29756
2023-08-28,16.02288
2023-08-29,16.88125
2023-08-30,13.7339
2023-08-31,13.01859
2023-09-01,12.44635
2023-09-02,11.15879
2023-09-03,7.15307
2023-09-04,14.87839
2023-09-05,17.02432
2023-09-06,12.30329
2023-09-07,14.02002
2023-09-08,13.16165
2023-09-09,8.29756
2023-09-10,9.72818
2023-09-11,15.30758
2023-09-12,13.16165
2023-09-13,12.58941
2023-09-14,15.16452
2023-09-15,15.16452
2023-09-16,11.44492
2023-09-17,7.58226
2023-09-18,14.87839
2023-09-19,12.30329
2023-09-20,14.87839
2023-09-21,14.59227
2023-09-22,11.30185
2023-09-23,12.30329
2023-09-24,10.15736
2023-09-25,13.01859
2023-09-26,12.16022
2023-09-27,12.87553
2023-09-28,14.16309
2023-09-29,16.16595
2023-09-30,14.87839
2023-10-01,13.16165
2023-10-02,14.16309
2023-10-03,12.58941
2023-10-04,15.73676
2023-10-05,14.16309
2023-10-06,14.44921
2023-10-07,6.15164
2023-10-08,7.86838
2023-10-09,11.44492
2023-10-10,12.30329
2023-10-11,14.30615
2023-10-12,15.30758
2023-10-13,13.59084
2023-10-14,9.44206
2023-10-15,8.86981
2023-10-16,29.89985
2023-10-17,15.87982
2023-10-18,12.01716
2023-10-19,11.8741
2023-10-20,16.73819
2023-10-21,10.72961
2023-10-22,12.58941
2023-10-23,12.58941
2023-10-24,14.02002
2023-10-25,13.87696
2023-10-26,10.72961
2023-10-27,14.87839
2023-10-28,10.0143
2023-10-29,10.0143
2023-10-30,12.30329
2023-10-31,13.7339
2023-11-01,10.87267
2023-11-02,12.01716
2023-11-03,10.72961
2023-11-04,11.73104
2023-11-05,10.30042
2023-11-06,13.44778
2023-11-07,10.15736
2023-11-08,12.73247
2023-11-09,13.01859
2023-11-10,12.30329
2023-11-11,9.87124
2023-11-12,7.15307
2023-11-13,16.02288
2023-11-14,12.16022
2023-11-15,17.59656
2023-11-16,17.4535
2023-11-17,13.01859
2023-11-18,9.15593
2023-11-19,6.43776
2023-11-20,11.30185
2023-11-21,10.58655
2023-11-22,13.30472
2023-11-23,11.15879
2023-11-24,10.0143
2023-11-25,8.58369
2023-11-26,8.72675
2023-11-27,16.16595
2023-11-28,12.87553
2023-11-29,13.16165
2023-11-30,11.73104
2023-12-01,10.44349
2023-12-02,8.1545
2023-12-03,10.30042
2023-12-04,16.16595
2023-12-05,14.59227
2023-12-06,13.44778
2023-12-07,12.01716
2023-12-08,10.44349
2023-12-09,10.0143
2023-12-10,8.01144
2023-12-11,14.30615
2023-12-12,16.45207
2023-12-13,20.02861
2023-12-14,15.02145
2023-12-15,12.87553
2023-12-16,7.58226
2023-12-17,7.72532
2023-12-18,13.16165
2023-12-19,13.87696
2023-12-20,15.87982
2023-12-21,18.88412
2023-12-22,11.01573
2023-12-23,12.01716
2023-12-24,8.44062
2023-12-25,5.86552
2023-12-26,15.45064
2023-12-27,14.30615
2023-12-28,12.30329
2023-12-29,12.01716
2023-12-30,9.44206
2023-12-31,5.86552
2024-01-01,7.29613
2024-01-02,16.16595
2024-01-03,15.30758
2024-01-04,17.31044
2024-01-05,12.87553
2024-01-06,10.58655
2024-01-07,10.0143
2024-01-08,16.02288
2024-01-09,18.02575
2024-01-10,17.73962
2024-01-11,17.73962
2024-01-12,18.74105
2024-01-13,8.58369
2024-01-14,14.44921
2024-01-15,20.17167
2024-01-16,18.31187
2024-01-17,26.32331
2024-01-18,19.17024
2024-01-19,20.02861
2024-01-20,12.01716
2024-01-21,13.30472
2024-01-22,17.59656
2024-01-23,15.45064
2024-01-24,20.31473
2024-01-25,20.74391
2024-01-26,17.02432
2024-01-27,13.87696
2024-01-28,10.15736
2024-01-29,20.17167
2024-01-30,19.59942
2024-01-31,14.02002
2024-02-01,21.45922
2024-02-02,19.88555
2024-02-03,11.73104
2024-02-04,10.0143
2024-02-05,17.31044
2024-02-06,24.32045
2024-02-07,20.88698
2024-02-08,20.17167
2024-02-09,15.30758
2024-02-10,17.73962
2024-02-11,13.30472
2024-02-12,17.02432
2024-02-13,26.32331
2024-02-14,19.17024
2024-02-15,22.17453
2024-02-16,18.59799
2024-02-17,11.73104
2024-02-18,9.72818
2024-02-19,18.45493
2024-02-20,15.87982
2024-02-21,14.16309
2024-02-22,15.73676
2024-02-23,13.01859
2024-02-24,10.87267
2024-02-25,8.44062
2024-02-26,18.45493
2024-02-27,15.87982
2024-02-28,16.16595
2024-02-29,14.87839
2024-03-01,10.15736
2024-03-02,8.29756
2024-03-03,8.86981
2024-03-04,13.59084
2024-03-05,18.02575
2024-03-06,15.45064
2024-03-07,15.73676
2024-03-08,12.73247
2024-03-09,9.72818
2024-03-10,8.29756
2024-03-11,16.73819
2024-03-12,14.16309
2024-03-13,16.02288
2024-03-14,18.88412
2024-03-15,17.73962
2024-03-16,9.44206
2024-03-17,9.44206
2024-03-18,15.02145
2024-03-19,17.59656
2024-03-20,21.74535
