date,실손보험가입
2023-06-13,3.75536
2023-06-14,3.75536
2023-06-15,3.64806
2023-06-16,2.6824
2023-06-17,0.96566
2023-06-18,1.39484
2023-06-19,4.61373
2023-06-20,4.50643
2023-06-21,5.3648
2023-06-22,4.61373
2023-06-23,4.50643
2023-06-24,0.96566
2023-06-25,1.39484
2023-06-26,3.96995
2023-06-27,4.61373
2023-06-28,3.43347
2023-06-29,4.50643
2023-06-30,5.15021
2023-07-01,2.36051
2023-07-02,2.03862
2023-07-03,3.54077
2023-07-04,4.07725
2023-07-05,4.50643
2023-07-06,6.86695
2023-07-07,6.33047
2023-07-08,2.03862
2023-07-09,2.78969
2023-07-10,6.11587
2023-07-11,4.07725
2023-07-12,4.82832
2023-07-13,5.15021
2023-07-14,5.04291
2023-07-15,2.36051
2023-07-16,2.89699
2023-07-17,7.18884
2023-07-18,6.00858
2023-07-19,6.22317
2023-07-20,6.11587
2023-07-21,4.07725
2023-07-22,2.6824
2023-07-23,2.14592
2023-07-24,4.29184
2023-07-25,4.39914
2023-07-26,3.96995
2023-07-27,5.79399
2023-07-28,2.78969
2023-07-29,3.21888
2023-07-30,2.14592
2023-07-31,6.11587
2023-08-01,5.90128
2023-08-02,3.32618
2023-08-03,4.82832
2023-08-04,3.96995
2023-08-05,0.96566
2023-08-06,1.50214
2023-08-07,5.25751
2023-08-08,5.68669
2023-08-09,3.75536
2023-08-10,5.15021
2023-08-11,2.5751
2023-08-12,0.53648
2023-08-13,1.39484
2023-08-14,5.15021
2023-08-15,2.46781
2023-08-16,4.18454
2023-08-17,4.72103
2023-08-18,5.15021
2023-08-19,3.21888
2023-08-20,2.78969
2023-08-21,4.72103
2023-08-22,4.82832
2023-08-23,6.00858
2023-08-24,6.11587
2023-08-25,3.32618
2023-08-26,2.36051
2023-08-27,2.78969
2023-08-28,4.72103
2023-08-29,4.72103
2023-08-30,3.43347
2023-08-31,5.04291
2023-09-01,3.54077
2023-09-02,1.82403
2023-09-03,3.00429
2023-09-04,4.61373
2023-09-05,5.25751
2023-09-06,5.04291
2023-09-07,4.93562
2023-09-08,3.96995
2023-09-09,2.36051
2023-09-10,1.93133
2023-09-11,4.93562
2023-09-12,7.08154
2023-09-13,4.50643
2023-09-14,5.3648
2023-09-15,9.12017
2023-09-16,2.36051
2023-09-17,2.5751
2023-09-18,7.08154
2023-09-19,6.86695
2023-09-20,7.18884
2023-09-21,4.82832
2023-09-22,4.07725
2023-09-23,1.82403
2023-09-24,1.82403
2023-09-25,4.39914
2023-09-26,7.08154
2023-09-27,3.54077
2023-09-28,1.93133
2023-09-29,2.25321
2023-09-30,2.78969
2023-10-01,2.78969
2023-10-02,3.43347
2023-10-03,4.72103
2023-10-04,10.19313
2023-10-05,9.87124
2023-10-06,10.40772
2023-10-07,5.57939
2023-10-08,3.54077
2023-10-09,4.29184
2023-10-10,7.61802
2023-10-11,5.79399
2023-10-12,6.75965
2023-10-13,7.40343
2023-10-14,3.54077
2023-10-15,4.18454
2023-10-16,7.93991
2023-10-17,7.08154
2023-10-18,4.72103
2023-10-19,5.57939
2023-10-20,5.04291
2023-10-21,3.43347
2023-10-22,3.21888
2023-10-23,6.43776
2023-10-24,6.22317
2023-10-25,6.54506
2023-10-26,5.4721
2023-10-27,4.72103
2023-10-28,2.78969
2023-10-29,1.93133
2023-10-30,7.18884
2023-10-31,7.72532
2023-11-01,7.72532
2023-11-02,5.90128
2023-11-03,6.11587
2023-11-04,1.50214
2023-11-05,2.03862
2023-11-06,5.3648
2023-11-07,5.68669
2023-11-08,5.25751
2023-11-09,5.25751
2023-11-10,6.43776
2023-11-11,4.29184
2023-11-12,2.78969
2023-11-13,6.54506
2023-11-14,6.00858
2023-11-15,5.04291
2023-11-16,4.72103
2023-11-17,4.07725
2023-11-18,1.71673
2023-11-19,2.14592
2023-11-20,4.82832
2023-11-21,5.90128
2023-11-22,5.90128
2023-11-23,6.33047
2023-11-24,5.04291
2023-11-25,2.78969
2023-11-26,3.11158
2023-11-27,6.22317
2023-11-28,5.3648
2023-11-29,5.4721
2023-11-30,5.3648
2023-12-01,3.54077
2023-12-02,2.25321
2023-12-03,2.46781
2023-12-04,6.65236
2023-12-05,7.51072
2023-12-06,6.43776
2023-12-07,8.47639
2023-12-08,5.15021
2023-12-09,1.18025
2023-12-10,2.14592
2023-12-11,6.65236
2023-12-12,7.72532
2023-12-13,6.75965
2023-12-14,6.97424
2023-12-15,5.3648
2023-12-16,1.18025
2023-12-17,2.36051
2023-12-18,9.65665
2023-12-19,11.58798
2023-12-20,8.2618
2023-12-21,6.86695
2023-12-22,5.15021
2023-12-23,1.50214
2023-12-24,2.89699
2023-12-25,3.75536
2023-12-26,9.12017
2023-12-27,6.33047
2023-12-28,6.65236
2023-12-29,8.36909
2023-12-30,2.78969
2023-12-31,3.75536
2024-01-01,3.32618
2024-01-02,12.98283
2024-01-03,7.51072
2024-01-04,6.65236
2024-01-05,7.08154
2024-01-06,2.25321
2024-01-07,2.03862
2024-01-08,6.11587
2024-01-09,5.90128
2024-01-10,4.50643
2024-01-11,4.61373
2024-01-12,4.93562
2024-01-13,2.03862
2024-01-14,2.89699
2024-01-15,6.33047
2024-01-16,6.65236
2024-01-17,5.90128
2024-01-18,5.04291
2024-01-19,5.3648
2024-01-20,2.46781
2024-01-21,1.60944
2024-01-22,7.83261
2024-01-23,5.3648
2024-01-24,5.3648
2024-01-25,6.33047
2024-01-26,4.61373
2024-01-27,3.32618
2024-01-28,2.36051
2024-01-29,4.72103
2024-01-30,5.04291
2024-01-31,5.68669
2024-02-01,4.07725
2024-02-02,4.82832
2024-02-03,1.82403
2024-02-04,3.64806
2024-02-05,6.75965
2024-02-06,6.11587
2024-02-07,10.08583
2024-02-08,7.29613
2024-02-09,1.50214
2024-02-10,4.72103
2024-02-11,3.00429
2024-02-12,3.32618
2024-02-13,6.75965
2024-02-14,8.1545
2024-02-15,4.72103
2024-02-16,5.04291
2024-02-17,3.21888
2024-02-18,1.60944
2024-02-19,6.33047
2024-02-20,6.97424
2024-02-21,9.54935
2024-02-22,8.2618
2024-02-23,8.58369
2024-02-24,5.04291
2024-02-25,3.75536
2024-02-26,7.83261
2024-02-27,9.22746
2024-02-28,11.90987
2024-02-29,9.54935
2024-03-01,4.29184
2024-03-02,4.39914
2024-03-03,4.18454
2024-03-04,16.20171
2024-03-05,8.58369
2024-03-06,6.75965
2024-03-07,4.72103
2024-03-08,4.29184
2024-03-09,2.14592
2024-03-10,1.60944
2024-03-11,4.82832
2024-03-12,5.15021
2024-03-13,4.50643
2024-03-14,4.39914
2024-03-15,3.86266
2024-03-16,1.07296
2024-03-17,2.46781
2024-03-18,4.61373
2024-03-19,4.50643
2024-03-20,3.75536
