date,벤처캐피탈
2023-05-29,22.96918
2023-05-30,41.73669
2023-05-31,37.53501
2023-06-01,27.45098
2023-06-02,37.53501
2023-06-03,19.32773
2023-06-04,18.20728
2023-06-05,32.21288
2023-06-06,20.16806
2023-06-07,39.77591
2023-06-08,43.97759
2023-06-09,33.05322
2023-06-10,17.36694
2023-06-11,17.64705
2023-06-12,37.2549
2023-06-13,36.41456
2023-06-14,36.41456
2023-06-15,35.85434
2023-06-16,30.2521
2023-06-17,19.88795
2023-06-18,17.08683
2023-06-19,35.85434
2023-06-20,34.17366
2023-06-21,35.57422
2023-06-22,29.13165
2023-06-23,26.05042
2023-06-24,14.84593
2023-06-25,12.04481
2023-06-26,29.13165
2023-06-27,34.17366
2023-06-28,35.57422
2023-06-29,35.29411
2023-06-30,31.93277
2023-07-01,22.40896
2023-07-02,23.24929
2023-07-03,36.41456
2023-07-04,35.85434
2023-07-05,33.61344
2023-07-06,35.29411
2023-07-07,27.17086
2023-07-08,19.60784
2023-07-09,14.28571
2023-07-10,35.57422
2023-07-11,33.05322
2023-07-12,32.49299
2023-07-13,38.93557
2023-07-14,37.53501
2023-07-15,14.56582
2023-07-16,17.36694
2023-07-17,30.2521
2023-07-18,35.57422
2023-07-19,34.73389
2023-07-20,33.61344
2023-07-21,32.7731
2023-07-22,18.7675
2023-07-23,12.88515
2023-07-24,32.49299
2023-07-25,29.13165
2023-07-26,25.21008
2023-07-27,31.09243
2023-07-28,26.89075
2023-07-29,17.92717
2023-07-30,14.84593
2023-07-31,31.09243
2023-08-01,33.05322
2023-08-02,28.29131
2023-08-03,29.69187
2023-08-04,24.08963
2023-08-05,11.7647
2023-08-06,16.52661
2023-08-07,33.05322
2023-08-08,29.13165
2023-08-09,27.73109
2023-08-10,34.17366
2023-08-11,33.89355
2023-08-12,16.24649
2023-08-13,14.84593
2023-08-14,25.7703
2023-08-15,15.96638
2023-08-16,35.85434
2023-08-17,28.29131
2023-08-18,39.77591
2023-08-19,17.64705
2023-08-20,14.56582
2023-08-21,31.93277
2023-08-22,27.17086
2023-08-23,35.014
2023-08-24,34.73389
2023-08-25,28.29131
2023-08-26,15.40616
2023-08-27,16.24649
2023-08-28,32.49299
2023-08-29,33.33333
2023-08-30,31.09243
2023-08-31,27.73109
2023-09-01,31.37254
2023-09-02,17.08683
2023-09-03,15.40616
2023-09-04,31.37254
2023-09-05,29.97198
2023-09-06,35.014
2023-09-07,30.2521
2023-09-08,24.92997
2023-09-09,13.16526
2023-09-10,18.7675
2023-09-11,27.45098
2023-09-12,37.53501
2023-09-13,33.89355
2023-09-14,35.57422
2023-09-15,32.49299
2023-09-16,15.68627
2023-09-17,18.20728
2023-09-18,33.33333
2023-09-19,38.65546
2023-09-20,35.57422
2023-09-21,25.49019
2023-09-22,23.80952
2023-09-23,12.32492
2023-09-24,17.92717
2023-09-25,30.81232
2023-09-26,25.49019
2023-09-27,21.84873
2023-09-28,12.60504
2023-09-29,9.5238
2023-09-30,16.52661
2023-10-01,12.88515
2023-10-02,18.20728
2023-10-03,16.80672
2023-10-04,28.0112
2023-10-05,42.57703
2023-10-06,36.97478
2023-10-07,18.7675
2023-10-08,21.0084
2023-10-09,23.52941
2023-10-10,30.81232
2023-10-11,34.73389
2023-10-12,41.17647
2023-10-13,25.21008
2023-10-14,16.80672
2023-10-15,22.12885
2023-10-16,38.93557
2023-10-17,40.33613
2023-10-18,44.53781
2023-10-19,45.37815
2023-10-20,26.89075
2023-10-21,18.7675
2023-10-22,15.68627
2023-10-23,38.09523
2023-10-24,29.13165
2023-10-25,32.21288
2023-10-26,29.41176
2023-10-27,30.81232
2023-10-28,19.60784
2023-10-29,21.84873
2023-10-30,29.41176
2023-10-31,32.21288
2023-11-01,29.69187
2023-11-02,41.45658
2023-11-03,32.7731
2023-11-04,18.20728
2023-11-05,21.84873
2023-11-06,33.33333
2023-11-07,35.014
2023-11-08,32.7731
2023-11-09,30.53221
2023-11-10,28.29131
2023-11-11,17.64705
2023-11-12,20.16806
2023-11-13,31.09243
2023-11-14,37.2549
2023-11-15,45.65826
2023-11-16,29.97198
2023-11-17,28.29131
2023-11-18,14.28571
2023-11-19,14.0056
2023-11-20,33.05322
2023-11-21,39.21568
2023-11-22,28.57142
2023-11-23,29.41176
2023-11-24,33.33333
2023-11-25,13.44537
2023-11-26,18.7675
2023-11-27,29.41176
2023-11-28,38.65546
2023-11-29,40.89635
2023-11-30,29.41176
2023-12-01,23.24929
2023-12-02,25.7703
2023-12-03,15.96638
2023-12-04,32.7731
2023-12-05,36.41456
2023-12-06,44.81792
2023-12-07,36.97478
2023-12-08,30.53221
2023-12-09,14.84593
2023-12-10,22.12885
2023-12-11,36.97478
2023-12-12,37.53501
2023-12-13,40.61624
2023-12-14,35.85434
2023-12-15,26.61064
2023-12-16,16.52661
2023-12-17,21.28851
2023-12-18,24.92997
2023-12-19,33.61344
2023-12-20,32.21288
2023-12-21,25.21008
2023-12-22,15.96638
2023-12-23,10.36414
2023-12-24,9.5238
2023-12-25,10.92436
2023-12-26,24.36974
2023-12-27,25.21008
2023-12-28,26.33053
2023-12-29,20.16806
2023-12-30,10.36414
2023-12-31,15.68627
2024-01-01,15.12605
2024-01-02,30.2521
2024-01-03,31.65266
2024-01-04,37.81512
2024-01-05,27.17086
2024-01-06,12.88515
2024-01-07,15.12605
2024-01-08,26.05042
2024-01-09,28.57142
2024-01-10,33.33333
2024-01-11,36.69467
2024-01-12,31.37254
2024-01-13,12.60504
2024-01-14,16.80672
2024-01-15,29.69187
2024-01-16,41.45658
2024-01-17,35.29411
2024-01-18,30.53221
2024-01-19,29.69187
2024-01-20,12.60504
2024-01-21,17.08683
2024-01-22,26.89075
2024-01-23,36.41456
2024-01-24,30.2521
2024-01-25,44.81792
2024-01-26,29.69187
2024-01-27,14.28571
2024-01-28,18.7675
2024-01-29,29.41176
2024-01-30,31.09243
2024-01-31,63.02521
2024-02-01,34.45378
2024-02-02,27.73109
2024-02-03,16.24649
2024-02-04,17.36694
2024-02-05,29.41176
2024-02-06,31.65266
2024-02-07,37.2549
2024-02-08,31.93277
2024-02-09,16.52661
2024-02-10,9.5238
2024-02-11,14.0056
2024-02-12,17.08683
2024-02-13,36.69467
2024-02-14,33.61344
2024-02-15,28.85154
2024-02-16,30.81232
2024-02-17,11.48459
2024-02-18,12.60504
2024-02-19,33.33333
2024-02-20,23.52941
2024-02-21,38.37535
2024-02-22,32.49299
2024-02-23,30.81232
2024-02-24,13.72549
2024-02-25,15.40616
2024-02-26,26.33053
2024-02-27,32.7731
2024-02-28,28.85154
2024-02-29,29.41176
2024-03-01,14.28571
2024-03-02,19.32773
2024-03-03,11.7647
2024-03-04,33.05322
2024-03-05,27.73109
2024-03-06,38.65546
2024-03-07,32.49299
2024-03-08,23.52941
2024-03-09,19.88795
2024-03-10,14.84593
2024-03-11,30.81232
2024-03-12,34.45378
2024-03-13,33.61344
2024-03-14,35.57422
2024-03-15,38.65546
2024-03-16,18.20728
2024-03-17,22.40896
2024-03-18,39.49579
2024-03-19,39.77591
2024-03-20,30.53221
