date,한국주식
2023-05-30,14.33046
2023-05-31,17.38449
2023-06-01,15.6617
2023-06-02,15.34847
2023-06-03,5.5599
2023-06-04,5.32498
2023-06-05,15.42678
2023-06-06,10.33672
2023-06-07,15.58339
2023-06-08,14.17384
2023-06-09,14.87862
2023-06-10,7.59592
2023-06-11,3.7588
2023-06-12,15.27016
2023-06-13,14.01722
2023-06-14,21.1433
2023-06-15,18.63743
2023-06-16,11.82458
2023-06-17,4.93343
2023-06-18,3.7588
2023-06-19,15.97494
2023-06-20,17.54111
2023-06-21,15.97494
2023-06-22,14.56538
2023-06-23,14.87862
2023-06-24,5.40328
2023-06-25,3.28895
2023-06-26,14.64369
2023-06-27,14.33046
2023-06-28,13.86061
2023-06-29,16.20986
2023-06-30,14.64369
2023-07-01,5.79483
2023-07-02,3.36726
2023-07-03,11.90289
2023-07-04,15.19185
2023-07-05,13.39075
2023-07-06,17.61942
2023-07-07,20.98668
2023-07-08,5.24667
2023-07-09,4.77682
2023-07-10,15.42678
2023-07-11,13.39075
2023-07-12,17.77603
2023-07-13,16.6014
2023-07-14,15.42678
2023-07-15,5.95144
2023-07-16,5.24667
2023-07-17,13.23414
2023-07-18,16.36648
2023-07-19,16.83633
2023-07-20,14.87862
2023-07-21,16.13155
2023-07-22,5.01174
2023-07-23,3.99373
2023-07-24,18.55912
2023-07-25,16.5231
2023-07-26,52.15348
2023-07-27,20.12529
2023-07-28,16.5231
2023-07-29,6.73453
2023-07-30,4.93343
2023-07-31,29.3657
2023-08-01,15.42678
2023-08-02,19.81205
2023-08-03,20.2036
2023-08-04,16.67971
2023-08-05,7.90916
2023-08-06,5.24667
2023-08-07,16.05324
2023-08-08,18.87235
2023-08-09,15.81832
2023-08-10,19.02897
2023-08-11,16.83633
2023-08-12,6.89115
2023-08-13,5.87314
2023-08-14,19.65544
2023-08-15,10.1018
2023-08-16,22.63116
2023-08-17,21.69146
2023-08-18,18.95066
2023-08-19,7.04776
2023-08-20,5.16836
2023-08-21,13.54737
2023-08-22,15.74001
2023-08-23,17.54111
2023-08-24,16.99295
2023-08-25,16.6014
2023-08-26,5.87314
2023-08-27,4.38527
2023-08-28,12.37274
2023-08-29,15.97494
2023-08-30,15.58339
2023-08-31,14.87862
2023-09-01,12.60767
2023-09-02,5.32498
2023-09-03,4.6202
2023-09-04,15.58339
2023-09-05,15.19185
2023-09-06,17.38449
2023-09-07,18.08927
2023-09-08,15.58339
2023-09-09,6.10806
2023-09-10,4.77682
2023-09-11,16.13155
2023-09-12,19.26389
2023-09-13,17.61942
2023-09-14,15.27016
2023-09-15,13.93891
2023-09-16,5.87314
2023-09-17,5.48159
2023-09-18,14.25215
2023-09-19,17.38449
2023-09-20,14.80031
2023-09-21,21.61315
2023-09-22,16.13155
2023-09-23,5.79483
2023-09-24,3.83711
2023-09-25,19.10728
2023-09-26,20.67345
2023-09-27,18.4025
2023-09-28,10.1018
2023-09-29,8.3007
2023-09-30,8.53563
2023-10-01,11.11981
2023-10-02,12.99921
2023-10-03,8.61393
2023-10-04,35.00391
2023-10-05,20.67345
2023-10-06,17.07126
2023-10-07,6.81284
2023-10-08,4.77682
2023-10-09,8.84886
2023-10-10,22.39624
2023-10-11,19.89036
2023-10-12,15.50509
2023-10-13,16.5231
2023-10-14,6.18637
2023-10-15,4.38527
2023-10-16,13.7823
2023-10-17,15.58339
2023-10-18,17.69772
2023-10-19,21.06499
2023-10-20,27.5646
2023-10-21,9.31871
2023-10-22,4.46358
2023-10-23,18.55912
2023-10-24,21.45653
2023-10-25,16.44479
2023-10-26,35.31714
2023-10-27,22.16131
2023-10-28,8.53563
2023-10-29,3.91542
2023-10-30,14.17384
2023-10-31,23.57086
2023-11-01,19.65544
2023-11-02,18.95066
2023-11-03,17.4628
2023-11-04,6.34299
2023-11-05,6.18637
2023-11-06,31.87157
2023-11-07,29.83555
2023-11-08,26.15505
2023-11-09,20.67345
2023-11-10,19.26389
2023-11-11,6.89115
2023-11-12,4.46358
2023-11-13,17.07126
2023-11-14,15.03523
2023-11-15,19.65544
2023-11-16,76.27251
2023-11-17,19.26389
2023-11-18,5.32498
2023-11-19,3.44557
2023-11-20,13.86061
2023-11-21,18.08927
2023-11-22,18.71574
2023-11-23,18.4025
2023-11-24,13.54737
2023-11-25,5.09005
2023-11-26,3.60219
2023-11-27,14.48707
2023-11-28,14.25215
2023-11-29,16.28817
2023-11-30,12.13782
2023-12-01,14.95693
2023-12-02,5.95144
2023-12-03,4.38527
2023-12-04,12.52936
2023-12-05,15.19185
2023-12-06,17.61942
2023-12-07,17.38449
2023-12-08,13.62568
2023-12-09,6.26468
2023-12-10,4.6202
2023-12-11,15.19185
2023-12-12,15.74001
2023-12-13,17.14956
2023-12-14,18.55912
2023-12-15,17.4628
2023-12-16,5.24667
2023-12-17,3.52388
2023-12-18,13.62568
2023-12-19,16.6014
2023-12-20,16.20986
2023-12-21,15.27016
2023-12-22,15.42678
2023-12-23,5.95144
2023-12-24,5.24667
2023-12-25,5.95144
2023-12-26,17.14956
2023-12-27,18.24588
2023-12-28,28.73923
2023-12-29,83.47689
2023-12-30,3.83711
2023-12-31,3.60219
2024-01-01,7.361
2024-01-02,100.0
2024-01-03,18.95066
2024-01-04,15.42678
2024-01-05,16.20986
2024-01-06,6.34299
2024-01-07,4.54189
2024-01-08,12.76429
2024-01-09,13.39075
2024-01-10,16.05324
2024-01-11,14.40877
2024-01-12,13.70399
2024-01-13,5.63821
2024-01-14,6.18637
2024-01-15,16.20986
2024-01-16,18.48081
2024-01-17,45.26233
2024-01-18,19.96867
2024-01-19,18.79404
2024-01-20,6.34299
2024-01-21,4.30696
2024-01-22,18.16758
2024-01-23,19.3422
2024-01-24,18.95066
2024-01-25,25.84181
2024-01-26,18.01096
2024-01-27,6.10806
2024-01-28,5.48159
2024-01-29,18.63743
2024-01-30,24.74549
2024-01-31,28.58261
2024-02-01,22.47454
2024-02-02,22.083
2024-02-03,8.69224
2024-02-04,4.93343
2024-02-05,20.67345
2024-02-06,22.16131
2024-02-07,18.24588
2024-02-08,20.36021
2024-02-09,10.72826
2024-02-10,9.08379
2024-02-11,5.40328
2024-02-12,11.0415
2024-02-13,20.67345
2024-02-14,19.81205
2024-02-15,17.54111
2024-02-16,13.7823
2024-02-17,6.4996
2024-02-18,4.54189
2024-02-19,15.97494
2024-02-20,18.4025
2024-02-21,19.26389
2024-02-22,18.71574
2024-02-23,23.41425
2024-02-24,7.90916
2024-02-25,7.67423
2024-02-26,20.51683
2024-02-27,24.51057
2024-02-28,18.71574
2024-02-29,23.80579
2024-03-01,12.99921
2024-03-02,7.83085
2024-03-03,5.87314
2024-03-04,19.89036
2024-03-05,24.58888
2024-03-06,19.10728
2024-03-07,21.29992
2024-03-08,18.01096
2024-03-09,6.18637
2024-03-10,7.20438
2024-03-11,20.2036
2024-03-12,22.39624
2024-03-13,21.84808
2024-03-14,22.70947
2024-03-15,19.81205
2024-03-16,6.81284
2024-03-17,4.93343
2024-03-18,17.14956
2024-03-19,23.10101
2024-03-20,21.53484
