date,돈벌기
2023-05-30,46.76258
2023-05-31,36.69064
2023-06-01,41.00719
2023-06-02,34.17266
2023-06-03,28.77697
2023-06-04,39.56834
2023-06-05,34.53237
2023-06-06,31.65467
2023-06-07,43.88489
2023-06-08,47.48201
2023-06-09,38.4892
2023-06-10,32.01438
2023-06-11,43.88489
2023-06-12,47.48201
2023-06-13,49.64028
2023-06-14,33.09352
2023-06-15,36.33093
2023-06-16,30.57553
2023-06-17,31.65467
2023-06-18,42.80575
2023-06-19,42.80575
2023-06-20,34.53237
2023-06-21,44.96402
2023-06-22,34.53237
2023-06-23,42.08633
2023-06-24,34.17266
2023-06-25,32.01438
2023-06-26,50.0
2023-06-27,39.56834
2023-06-28,33.09352
2023-06-29,38.4892
2023-06-30,32.3741
2023-07-01,24.10071
2023-07-02,36.69064
2023-07-03,37.76978
2023-07-04,37.76978
2023-07-05,37.41007
2023-07-06,32.3741
2023-07-07,24.82014
2023-07-08,33.81294
2023-07-09,28.77697
2023-07-10,40.64748
2023-07-11,44.96402
2023-07-12,31.29496
2023-07-13,36.33093
2023-07-14,31.65467
2023-07-15,28.41726
2023-07-16,43.16546
2023-07-17,35.61151
2023-07-18,43.52517
2023-07-19,32.01438
2023-07-20,37.41007
2023-07-21,30.93525
2023-07-22,32.73381
2023-07-23,35.25179
2023-07-24,44.2446
2023-07-25,43.16546
2023-07-26,42.80575
2023-07-27,31.29496
2023-07-28,29.4964
2023-07-29,29.13669
2023-07-30,23.741
2023-07-31,34.17266
2023-08-01,32.01438
2023-08-02,37.05035
2023-08-03,36.69064
2023-08-04,29.4964
2023-08-05,25.53956
2023-08-06,34.17266
2023-08-07,35.97122
2023-08-08,33.45323
2023-08-09,31.65467
2023-08-10,34.17266
2023-08-11,34.53237
2023-08-12,27.69784
2023-08-13,34.17266
2023-08-14,37.05035
2023-08-15,39.20863
2023-08-16,47.84172
2023-08-17,43.88489
2023-08-18,33.45323
2023-08-19,28.05755
2023-08-20,37.76978
2023-08-21,35.25179
2023-08-22,38.4892
2023-08-23,27.33812
2023-08-24,34.53237
2023-08-25,36.33093
2023-08-26,26.97841
2023-08-27,35.25179
2023-08-28,42.08633
2023-08-29,28.41726
2023-08-30,31.29496
2023-08-31,36.69064
2023-09-01,28.41726
2023-09-02,25.17985
2023-09-03,38.84892
2023-09-04,33.45323
2023-09-05,30.93525
2023-09-06,35.97122
2023-09-07,33.81294
2023-09-08,26.25899
2023-09-09,26.25899
2023-09-10,29.85611
2023-09-11,23.02158
2023-09-12,32.3741
2023-09-13,28.41726
2023-09-14,25.53956
2023-09-15,23.741
2023-09-16,26.25899
2023-09-17,34.89208
2023-09-18,37.05035
2023-09-19,29.4964
2023-09-20,30.21582
2023-09-21,24.82014
2023-09-22,22.66187
2023-09-23,24.10071
2023-09-24,27.69784
2023-09-25,33.45323
2023-09-26,29.85611
2023-09-27,27.33812
2023-09-28,19.42446
2023-09-29,17.62589
2023-09-30,21.22302
2023-10-01,24.46043
2023-10-02,27.33812
2023-10-03,31.65467
2023-10-04,39.56834
2023-10-05,28.41726
2023-10-06,25.53956
2023-10-07,21.22302
2023-10-08,31.65467
2023-10-09,33.45323
2023-10-10,42.80575
2023-10-11,35.25179
2023-10-12,29.85611
2023-10-13,29.85611
2023-10-14,26.25899
2023-10-15,34.53237
2023-10-16,39.92805
2023-10-17,34.89208
2023-10-18,29.4964
2023-10-19,36.69064
2023-10-20,34.17266
2023-10-21,20.8633
2023-10-22,28.05755
2023-10-23,38.4892
2023-10-24,35.61151
2023-10-25,30.57553
2023-10-26,32.73381
2023-10-27,33.09352
2023-10-28,26.6187
2023-10-29,32.3741
2023-10-30,35.97122
2023-10-31,32.3741
2023-11-01,26.97841
2023-11-02,32.3741
2023-11-03,26.97841
2023-11-04,26.6187
2023-11-05,32.73381
2023-11-06,37.05035
2023-11-07,26.6187
2023-11-08,35.61151
2023-11-09,30.21582
2023-11-10,27.69784
2023-11-11,23.741
2023-11-12,31.29496
2023-11-13,31.29496
2023-11-14,33.81294
2023-11-15,33.45323
2023-11-16,33.81294
2023-11-17,25.89928
2023-11-18,25.17985
2023-11-19,29.85611
2023-11-20,36.33093
2023-11-21,33.81294
2023-11-22,39.92805
2023-11-23,25.89928
2023-11-24,34.89208
2023-11-25,25.53956
2023-11-26,29.13669
2023-11-27,42.80575
2023-11-28,29.85611
2023-11-29,33.09352
2023-11-30,36.69064
2023-12-01,28.05755
2023-12-02,21.94244
2023-12-03,27.69784
2023-12-04,37.76978
2023-12-05,30.93525
2023-12-06,35.61151
2023-12-07,32.01438
2023-12-08,36.69064
2023-12-09,26.25899
2023-12-10,37.41007
2023-12-11,33.81294
2023-12-12,45.68345
2023-12-13,33.09352
2023-12-14,32.73381
2023-12-15,32.3741
2023-12-16,32.3741
2023-12-17,32.3741
2023-12-18,35.97122
2023-12-19,28.77697
2023-12-20,30.93525
2023-12-21,23.38129
2023-12-22,29.85611
2023-12-23,25.53956
2023-12-24,33.09352
2023-12-25,32.73381
2023-12-26,42.80575
2023-12-27,36.69064
2023-12-28,34.53237
2023-12-29,25.53956
2023-12-30,28.05755
2023-12-31,28.05755
2024-01-01,37.05035
2024-01-02,32.73381
2024-01-03,42.08633
2024-01-04,37.41007
2024-01-05,39.56834
2024-01-06,26.6187
2024-01-07,43.16546
2024-01-08,41.00719
2024-01-09,41.72661
2024-01-10,39.20863
2024-01-11,45.32374
2024-01-12,35.97122
2024-01-13,30.93525
2024-01-14,38.12949
2024-01-15,35.97122
2024-01-16,41.3669
2024-01-17,37.76978
2024-01-18,42.08633
2024-01-19,39.20863
2024-01-20,26.25899
2024-01-21,34.17266
2024-01-22,43.52517
2024-01-23,37.76978
2024-01-24,42.08633
2024-01-25,37.05035
2024-01-26,32.01438
2024-01-27,22.66187
2024-01-28,41.00719
2024-01-29,46.40287
2024-01-30,43.88489
2024-01-31,30.93525
2024-02-01,41.00719
2024-02-02,34.53237
2024-02-03,29.4964
2024-02-04,33.45323
2024-02-05,40.64748
2024-02-06,31.29496
2024-02-07,30.57553
2024-02-08,28.77697
2024-02-09,30.21582
2024-02-10,26.6187
2024-02-11,28.05755
2024-02-12,39.20863
2024-02-13,41.00719
2024-02-14,40.64748
2024-02-15,28.77697
2024-02-16,31.65467
2024-02-17,30.93525
2024-02-18,32.01438
2024-02-19,41.72661
2024-02-20,34.89208
2024-02-21,41.00719
2024-02-22,37.76978
2024-02-23,39.56834
2024-02-24,28.41726
2024-02-25,37.05035
2024-02-26,33.81294
2024-02-27,36.69064
2024-02-28,32.01438
2024-02-29,32.73381
2024-03-01,31.29496
2024-03-02,35.61151
2024-03-03,35.25179
2024-03-04,33.45323
2024-03-05,33.45323
2024-03-06,32.01438
2024-03-07,34.17266
2024-03-08,25.17985
2024-03-09,33.09352
2024-03-10,30.93525
2024-03-11,28.41726
2024-03-12,33.45323
2024-03-13,30.93525
2024-03-14,38.84892
2024-03-15,27.69784
2024-03-16,28.05755
2024-03-17,33.45323
2024-03-18,35.97122
2024-03-19,34.89208
2024-03-20,32.3741
