date,세액공제
2023-05-30,19.36385
2023-05-31,18.7347
2023-06-01,11.14994
2023-06-02,10.20622
2023-06-03,5.66235
2023-06-04,5.90702
2023-06-05,9.05277
2023-06-06,7.75952
2023-06-07,10.6606
2023-06-08,11.1849
2023-06-09,9.96155
2023-06-10,5.55749
2023-06-11,6.2216
2023-06-12,9.89164
2023-06-13,10.24117
2023-06-14,10.5907
2023-06-15,11.849
2023-06-16,9.3324
2023-06-17,5.31282
2023-06-18,5.38273
2023-06-19,10.27612
2023-06-20,11.81405
2023-06-21,11.11499
2023-06-22,9.61202
2023-06-23,9.54211
2023-06-24,4.99825
2023-06-25,6.11674
2023-06-26,8.31876
2023-06-27,9.61202
2023-06-28,9.61202
2023-06-29,8.84306
2023-06-30,8.144
2023-07-01,4.57881
2023-07-02,4.68367
2023-07-03,8.49353
2023-07-04,10.69556
2023-07-05,8.49353
2023-07-06,8.45858
2023-07-07,7.02551
2023-07-08,4.71862
2023-07-09,5.48759
2023-07-10,9.92659
2023-07-11,9.89164
2023-07-12,8.63334
2023-07-13,9.19259
2023-07-14,9.68192
2023-07-15,4.01957
2023-07-16,5.41768
2023-07-17,7.79447
2023-07-18,9.96155
2023-07-19,10.48584
2023-07-20,9.36735
2023-07-21,8.49353
2023-07-22,4.50891
2023-07-23,5.55749
2023-07-24,9.29744
2023-07-25,10.52079
2023-07-26,9.54211
2023-07-27,16.49772
2023-07-28,13.38692
2023-07-29,5.10311
2023-07-30,4.96329
2023-07-31,9.47221
2023-08-01,10.24117
2023-08-02,8.66829
2023-08-03,7.96924
2023-08-04,7.51485
2023-08-05,5.17301
2023-08-06,4.99825
2023-08-07,8.63334
2023-08-08,8.98287
2023-08-09,10.20622
2023-08-10,8.66829
2023-08-11,7.68961
2023-08-12,4.78853
2023-08-13,5.52254
2023-08-14,6.92065
2023-08-15,5.06815
2023-08-16,7.96924
2023-08-17,8.66829
2023-08-18,8.07409
2023-08-19,4.01957
2023-08-20,5.59245
2023-08-21,9.08773
2023-08-22,7.79447
2023-08-23,8.38867
2023-08-24,9.15763
2023-08-25,8.66829
2023-08-26,4.78853
2023-08-27,4.61377
2023-08-28,9.26249
2023-08-29,10.20622
2023-08-30,8.8081
2023-08-31,8.38867
2023-09-01,8.10905
2023-09-02,4.40405
2023-09-03,5.90702
2023-09-04,9.61202
2023-09-05,12.19853
2023-09-06,9.05277
2023-09-07,10.10136
2023-09-08,10.38098
2023-09-09,4.50891
2023-09-10,7.09542
2023-09-11,9.19259
2023-09-12,9.82174
2023-09-13,10.52079
2023-09-14,8.52848
2023-09-15,9.05277
2023-09-16,4.89339
2023-09-17,7.02551
2023-09-18,8.10905
2023-09-19,8.91296
2023-09-20,10.45089
2023-09-21,9.89164
2023-09-22,9.43725
2023-09-23,7.58476
2023-09-24,7.72457
2023-09-25,11.95386
2023-09-26,10.48584
2023-09-27,10.5907
2023-09-28,7.61971
2023-09-29,6.39636
2023-09-30,5.80216
2023-10-01,6.8857
2023-10-02,7.40999
2023-10-03,9.26249
2023-10-04,10.06641
2023-10-05,9.92659
2023-10-06,9.82174
2023-10-07,4.64872
2023-10-08,5.66235
2023-10-09,5.97693
2023-10-10,10.17126
2023-10-11,9.92659
2023-10-12,8.07409
2023-10-13,8.56343
2023-10-14,5.73226
2023-10-15,5.24292
2023-10-16,10.69556
2023-10-17,10.62565
2023-10-18,9.22754
2023-10-19,9.78678
2023-10-20,8.56343
2023-10-21,4.54386
2023-10-22,4.92834
2023-10-23,10.5907
2023-10-24,10.80041
2023-10-25,11.39461
2023-10-26,10.5907
2023-10-27,9.9965
2023-10-28,5.66235
2023-10-29,6.04683
2023-10-30,9.78678
2023-10-31,12.05872
2023-11-01,11.42957
2023-11-02,12.16357
2023-11-03,12.33834
2023-11-04,6.2915
2023-11-05,7.68961
2023-11-06,12.58301
2023-11-07,13.35197
2023-11-08,13.73645
2023-11-09,12.72282
2023-11-10,11.77909
2023-11-11,6.46627
2023-11-12,6.43131
2023-11-13,14.22579
2023-11-14,16.14819
2023-11-15,14.61027
2023-11-16,15.69381
2023-11-17,15.16952
2023-11-18,8.8081
2023-11-19,9.47221
2023-11-20,16.77735
2023-11-21,18.52499
2023-11-22,18.28032
2023-11-23,17.79098
2023-11-24,17.86088
2023-11-25,9.01782
2023-11-26,9.61202
2023-11-27,16.60258
2023-11-28,19.57357
2023-11-29,21.32121
2023-11-30,21.98531
2023-12-01,21.67074
2023-12-02,11.46452
2023-12-03,21.74065
2023-12-04,28.87102
2023-12-05,27.92729
2023-12-06,30.75847
2023-12-07,31.28276
2023-12-08,25.02621
2023-12-09,14.85494
2023-12-10,14.61027
2023-12-11,25.96994
2023-12-12,28.03215
2023-12-13,29.43026
2023-12-14,27.85739
2023-12-15,23.31352
2023-12-16,14.9598
2023-12-17,14.9598
2023-12-18,21.25131
2023-12-19,26.00489
2023-12-20,30.02446
2023-12-21,32.43621
2023-12-22,29.95456
2023-12-23,15.72876
2023-12-24,14.57532
2023-12-25,19.85319
2023-12-26,36.03635
2023-12-27,40.16078
2023-12-28,39.8462
2023-12-29,40.12583
2023-12-30,20.09786
2023-12-31,19.3289
2024-01-01,10.31108
2024-01-02,17.54631
2024-01-03,18.59489
2024-01-04,16.56763
2024-01-05,16.35791
2024-01-06,8.56343
2024-01-07,9.50716
2024-01-08,15.34428
2024-01-09,17.37154
2024-01-10,16.18315
2024-01-11,17.51135
2024-01-12,15.41419
2024-01-13,10.76546
2024-01-14,11.01013
2024-01-15,69.06675
2024-01-16,62.46067
2024-01-17,56.23907
2024-01-18,59.97902
2024-01-19,47.2562
2024-01-20,23.1038
2024-01-21,23.97763
2024-01-22,74.13491
2024-01-23,69.90562
2024-01-24,60.64313
2024-01-25,52.56903
2024-01-26,36.77036
2024-01-27,19.71338
2024-01-28,16.67249
2024-01-29,33.48479
2024-01-30,33.34498
2024-01-31,28.34673
2024-02-01,23.06885
2024-02-02,17.61621
2024-02-03,10.45089
2024-02-04,10.34603
2024-02-05,20.55225
2024-02-06,21.49598
2024-02-07,21.04159
2024-02-08,18.14051
2024-02-09,9.50716
2024-02-10,8.52848
2024-02-11,8.31876
2024-02-12,9.96155
2024-02-13,21.07654
2024-02-14,23.66305
2024-02-15,21.04159
2024-02-16,20.44739
2024-02-17,9.78678
2024-02-18,8.49353
2024-02-19,18.21041
2024-02-20,21.42607
2024-02-21,22.96399
2024-02-22,19.60852
2024-02-23,21.1814
2024-02-24,9.50716
2024-02-25,9.43725
2024-02-26,17.37154
2024-02-27,16.91716
2024-02-28,14.68018
2024-02-29,13.14225
2024-03-01,9.26249
2024-03-02,6.78084
2024-03-03,8.10905
2024-03-04,11.81405
2024-03-05,13.84131
2024-03-06,12.75777
2024-03-07,11.70919
2024-03-08,11.849
2024-03-09,6.9556
2024-03-10,7.93428
2024-03-11,11.21985
2024-03-12,11.39461
2024-03-13,11.21985
2024-03-14,9.71688
2024-03-15,8.84306
2024-03-16,5.24292
2024-03-17,4.92834
2024-03-18,8.52848
2024-03-19,9.78678
2024-03-20,9.78678
