date,종합보험
2023-05-30,44.01197
2023-05-31,32.48502
2023-06-01,34.43113
2023-06-02,26.497
2023-06-03,18.26347
2023-06-04,14.82035
2023-06-05,31.43712
2023-06-06,24.55089
2023-06-07,32.03592
2023-06-08,33.08383
2023-06-09,28.89221
2023-06-10,15.71856
2023-06-11,14.82035
2023-06-12,32.78443
2023-06-13,33.83233
2023-06-14,33.08383
2023-06-15,28.59281
2023-06-16,28.89221
2023-06-17,13.62275
2023-06-18,13.32335
2023-06-19,30.53892
2023-06-20,39.82035
2023-06-21,32.33532
2023-06-22,26.497
2023-06-23,23.50299
2023-06-24,9.88023
2023-06-25,12.72455
2023-06-26,33.98203
2023-06-27,33.23353
2023-06-28,37.42514
2023-06-29,35.47904
2023-06-30,26.9461
2023-07-01,13.02395
2023-07-02,13.77245
2023-07-03,26.1976
2023-07-04,23.65269
2023-07-05,36.22754
2023-07-06,24.85029
2023-07-07,23.20359
2023-07-08,13.32335
2023-07-09,15.86826
2023-07-10,31.28742
2023-07-11,28.44311
2023-07-12,25.2994
2023-07-13,22.60479
2023-07-14,24.25149
2023-07-15,12.12574
2023-07-16,13.62275
2023-07-17,32.93413
2023-07-18,30.53892
2023-07-19,31.13772
2023-07-20,28.89221
2023-07-21,24.25149
2023-07-22,13.32335
2023-07-23,18.56287
2023-07-24,29.04191
2023-07-25,29.04191
2023-07-26,29.04191
2023-07-27,28.59281
2023-07-28,25.8982
2023-07-29,13.02395
2023-07-30,14.07185
2023-07-31,30.23952
2023-08-01,26.7964
2023-08-02,26.0479
2023-08-03,26.3473
2023-08-04,25.1497
2023-08-05,16.01796
2023-08-06,16.31736
2023-08-07,32.93413
2023-08-08,24.40119
2023-08-09,23.20359
2023-08-10,28.89221
2023-08-11,19.01197
2023-08-12,16.01796
2023-08-13,11.97604
2023-08-14,25.4491
2023-08-15,22.15568
2023-08-16,31.28742
2023-08-17,27.54491
2023-08-18,29.04191
2023-08-19,14.37125
2023-08-20,14.07185
2023-08-21,32.33532
2023-08-22,32.48502
2023-08-23,41.01796
2023-08-24,38.17365
2023-08-25,25.7485
2023-08-26,17.81437
2023-08-27,13.32335
2023-08-28,35.47904
2023-08-29,40.11976
2023-08-30,36.07784
2023-08-31,36.52694
2023-09-01,23.35329
2023-09-02,14.22155
2023-09-03,19.01197
2023-09-04,34.13173
2023-09-05,31.13772
2023-09-06,29.64071
2023-09-07,32.18562
2023-09-08,28.59281
2023-09-09,14.97005
2023-09-10,13.92215
2023-09-11,32.48502
2023-09-12,35.17964
2023-09-13,35.17964
2023-09-14,29.94011
2023-09-15,34.43113
2023-09-16,15.26946
2023-09-17,15.86826
2023-09-18,29.04191
2023-09-19,35.32934
2023-09-20,34.73053
2023-09-21,38.92215
2023-09-22,30.08982
2023-09-23,17.66467
2023-09-24,16.46706
2023-09-25,33.53293
2023-09-26,42.66467
2023-09-27,41.01796
2023-09-28,24.10179
2023-09-29,45.50898
2023-09-30,53.89221
2023-10-01,59.28143
2023-10-02,75.0
2023-10-03,68.26347
2023-10-04,97.60479
2023-10-05,70.95808
2023-10-06,63.92215
2023-10-07,26.9461
2023-10-08,31.13772
2023-10-09,38.47305
2023-10-10,64.07185
2023-10-11,57.03592
2023-10-12,38.47305
2023-10-13,31.73652
2023-10-14,17.36526
2023-10-15,20.50898
2023-10-16,35.92814
2023-10-17,33.53293
2023-10-18,36.97604
2023-10-19,40.71856
2023-10-20,31.43712
2023-10-21,17.36526
2023-10-22,17.36526
2023-10-23,45.35928
2023-10-24,61.82634
2023-10-25,58.53293
2023-10-26,55.08982
2023-10-27,46.10778
2023-10-28,36.97604
2023-10-29,36.52694
2023-10-30,57.48502
2023-10-31,51.1976
2023-11-01,48.20359
2023-11-02,43.26347
2023-11-03,39.82035
2023-11-04,15.56886
2023-11-05,18.71257
2023-11-06,35.02994
2023-11-07,44.31137
2023-11-08,46.55688
2023-11-09,36.52694
2023-11-10,37.42514
2023-11-11,20.95808
2023-11-12,20.50898
2023-11-13,37.72455
2023-11-14,39.22155
2023-11-15,46.40718
2023-11-16,43.41317
2023-11-17,39.22155
2023-11-18,24.70059
2023-11-19,26.3473
2023-11-20,43.11377
2023-11-21,41.61676
2023-11-22,39.07185
2023-11-23,42.36526
2023-11-24,32.78443
2023-11-25,17.36526
2023-11-26,18.11377
2023-11-27,32.48502
2023-11-28,32.78443
2023-11-29,39.37125
2023-11-30,33.53293
2023-12-01,28.29341
2023-12-02,14.52095
2023-12-03,16.61676
2023-12-04,34.43113
2023-12-05,36.97604
2023-12-06,32.03592
2023-12-07,30.83832
2023-12-08,25.7485
2023-12-09,19.01197
2023-12-10,17.21556
2023-12-11,38.92215
2023-12-12,49.55089
2023-12-13,38.32335
2023-12-14,38.77245
2023-12-15,37.12574
2023-12-16,19.46107
2023-12-17,25.1497
2023-12-18,35.77844
2023-12-19,39.82035
2023-12-20,36.22754
2023-12-21,26.1976
2023-12-22,29.19161
2023-12-23,15.56886
2023-12-24,16.01796
2023-12-25,16.61676
2023-12-26,36.97604
2023-12-27,37.42514
2023-12-28,37.12574
2023-12-29,27.2455
2023-12-30,17.21556
2023-12-31,14.22155
2024-01-01,23.20359
2024-01-02,36.52694
2024-01-03,38.32335
2024-01-04,40.11976
2024-01-05,37.72455
2024-01-06,19.16167
2024-01-07,29.34131
2024-01-08,41.31736
2024-01-09,49.85029
2024-01-10,51.0479
2024-01-11,40.11976
2024-01-12,43.56287
2024-01-13,25.4491
2024-01-14,29.04191
2024-01-15,49.70059
2024-01-16,48.65269
2024-01-17,50.5988
2024-01-18,39.07185
2024-01-19,86.07784
2024-01-20,46.10778
2024-01-21,47.00598
2024-01-22,99.10179
2024-01-23,93.56287
2024-01-24,87.42514
2024-01-25,90.26946
2024-01-26,81.73652
2024-01-27,47.00598
2024-01-28,53.44311
2024-01-29,91.31736
2024-01-30,96.25748
2024-01-31,93.26347
2024-02-01,83.38323
2024-02-02,89.97005
2024-02-03,40.41916
2024-02-04,47.45508
2024-02-05,79.64071
2024-02-06,85.47904
2024-02-07,81.43712
2024-02-08,71.70658
2024-02-09,40.86826
2024-02-10,44.16167
2024-02-11,42.81437
2024-02-12,53.14371
2024-02-13,85.02994
2024-02-14,88.92215
2024-02-15,80.53892
2024-02-16,76.1976
2024-02-17,42.51497
2024-02-18,54.04191
2024-02-19,86.37724
2024-02-20,81.88622
2024-02-21,77.0958
2024-02-22,78.59281
2024-02-23,70.95808
2024-02-24,46.10778
2024-02-25,54.64071
2024-02-26,80.23952
2024-02-27,72.75449
2024-02-28,78.59281
2024-02-29,70.65868
2024-03-01,34.28143
2024-03-02,62.27544
2024-03-03,57.03592
2024-03-04,78.29341
2024-03-05,67.81437
2024-03-06,81.58682
2024-03-07,96.40718
2024-03-08,92.06586
2024-03-09,42.51497
2024-03-10,54.49101
2024-03-11,89.37125
2024-03-12,100.0
2024-03-13,90.56886
2024-03-14,87.57485
2024-03-15,88.77245
2024-03-16,31.88622
2024-03-17,49.70059
2024-03-18,94.46107
2024-03-19,88.92215
2024-03-20,81.13772
