date,용산푸르지오써밋
2023-05-29,7.52688
2023-05-30,8.6999
2023-05-31,8.60215
2023-06-01,9.77517
2023-06-02,9.57966
2023-06-03,8.99315
2023-06-04,7.42913
2023-06-05,11.19257
2023-06-06,7.33137
2023-06-07,10.41055
2023-06-08,9.57966
2023-06-09,8.21114
2023-06-10,9.18866
2023-06-11,9.13978
2023-06-12,11.04594
2023-06-13,10.21505
2023-06-14,8.94428
2023-06-15,8.55327
2023-06-16,10.5083
2023-06-17,8.50439
2023-06-18,9.04203
2023-06-19,9.82404
2023-06-20,7.96676
2023-06-21,8.55327
2023-06-22,8.45552
2023-06-23,10.36168
2023-06-24,8.60215
2023-06-25,9.92179
2023-06-26,10.65493
2023-06-27,9.67741
2023-06-28,9.57966
2023-06-29,10.65493
2023-06-30,10.45943
2023-07-01,10.3128
2023-07-02,10.01955
2023-07-03,11.33919
2023-07-04,11.63245
2023-07-05,9.48191
2023-07-06,11.48582
2023-07-07,11.29032
2023-07-08,11.5347
2023-07-09,9.38416
2023-07-10,11.58357
2023-07-11,11.38807
2023-07-12,10.89931
2023-07-13,10.3128
2023-07-14,20.62561
2023-07-15,15.34701
2023-07-16,16.66666
2023-07-17,21.652
2023-07-18,15.44477
2023-07-19,15.20039
2023-07-20,11.9257
2023-07-21,13.19648
2023-07-22,12.12121
2023-07-23,15.59139
2023-07-24,19.15933
2023-07-25,17.98631
2023-07-26,15.05376
2023-07-27,10.70381
2023-07-28,10.01955
2023-07-29,9.87292
2023-07-30,9.0909
2023-07-31,10.55718
2023-08-01,9.97067
2023-08-02,10.89931
2023-08-03,16.66666
2023-08-04,11.87683
2023-08-05,12.36559
2023-08-06,11.7302
2023-08-07,11.87683
2023-08-08,11.58357
2023-08-09,9.48191
2023-08-10,11.5347
2023-08-11,9.97067
2023-08-12,9.92179
2023-08-13,9.38416
2023-08-14,11.38807
2023-08-15,8.94428
2023-08-16,11.5347
2023-08-17,10.94819
2023-08-18,12.56109
2023-08-19,10.45943
2023-08-20,9.28641
2023-08-21,9.38416
2023-08-22,10.36168
2023-08-23,9.62854
2023-08-24,9.38416
2023-08-25,10.3128
2023-08-26,9.38416
2023-08-27,8.40664
2023-08-28,10.55718
2023-08-29,12.31671
2023-08-30,10.26392
2023-08-31,11.33919
2023-09-01,9.23753
2023-09-02,10.36168
2023-09-03,9.57966
2023-09-04,8.06451
2023-09-05,10.5083
2023-09-06,10.85043
2023-09-07,9.57966
2023-09-08,7.86901
2023-09-09,8.35777
2023-09-10,8.21114
2023-09-11,11.09481
2023-09-12,9.48191
2023-09-13,9.0909
2023-09-14,9.0909
2023-09-15,8.74877
2023-09-16,8.35777
2023-09-17,8.50439
2023-09-18,11.09481
2023-09-19,9.82404
2023-09-20,7.82013
2023-09-21,9.62854
2023-09-22,9.33528
2023-09-23,8.74877
2023-09-24,7.86901
2023-09-25,7.82013
2023-09-26,7.86901
2023-09-27,6.50048
2023-09-28,5.71847
2023-09-29,6.69599
2023-09-30,6.50048
2023-10-01,6.15835
2023-10-02,7.57575
2023-10-03,8.16226
2023-10-04,9.38416
2023-10-05,7.82013
2023-10-06,8.45552
2023-10-07,10.99706
2023-10-08,8.35777
2023-10-09,8.16226
2023-10-10,9.72629
2023-10-11,9.04203
2023-10-12,9.77517
2023-10-13,8.45552
2023-10-14,8.55327
2023-10-15,7.38025
2023-10-16,9.62854
2023-10-17,9.13978
2023-10-18,8.8954
2023-10-19,9.97067
2023-10-20,10.01955
2023-10-21,9.18866
2023-10-22,8.11339
2023-10-23,9.43304
2023-10-24,8.06451
2023-10-25,8.65102
2023-10-26,11.38807
2023-10-27,8.06451
2023-10-28,8.26001
2023-10-29,6.89149
2023-10-30,9.0909
2023-10-31,8.45552
2023-11-01,9.92179
2023-11-02,8.55327
2023-11-03,8.30889
2023-11-04,8.8954
2023-11-05,6.64711
2023-11-06,9.48191
2023-11-07,8.65102
2023-11-08,7.77126
2023-11-09,9.77517
2023-11-10,7.72238
2023-11-11,7.2825
2023-11-12,9.33528
2023-11-13,9.82404
2023-11-14,9.43304
2023-11-15,10.36168
2023-11-16,8.99315
2023-11-17,8.84652
2023-11-18,8.74877
2023-11-19,7.91788
2023-11-20,9.82404
2023-11-21,10.21505
2023-11-22,8.40664
2023-11-23,9.0909
2023-11-24,9.04203
2023-11-25,7.82013
2023-11-26,8.35777
2023-11-27,11.09481
2023-11-28,10.41055
2023-11-29,9.18866
2023-11-30,9.38416
2023-12-01,9.43304
2023-12-02,7.86901
2023-12-03,8.26001
2023-12-04,11.09481
2023-12-05,9.23753
2023-12-06,9.77517
2023-12-07,9.33528
2023-12-08,10.36168
2023-12-09,8.8954
2023-12-10,10.89931
2023-12-11,10.16617
2023-12-12,11.58357
2023-12-13,8.79765
2023-12-14,8.60215
2023-12-15,10.06842
2023-12-16,10.1173
2023-12-17,9.48191
2023-12-18,9.77517
2023-12-19,9.77517
2023-12-20,7.6735
2023-12-21,9.13978
2023-12-22,7.96676
2023-12-23,9.18866
2023-12-24,8.11339
2023-12-25,9.62854
2023-12-26,10.80156
2023-12-27,9.82404
2023-12-28,7.42913
2023-12-29,8.8954
2023-12-30,7.33137
2023-12-31,7.23362
2024-01-01,7.77126
2024-01-02,9.67741
2024-01-03,10.01955
2024-01-04,9.53079
2024-01-05,9.57966
2024-01-06,9.87292
2024-01-07,9.23753
2024-01-08,10.21505
2024-01-09,10.65493
2024-01-10,11.7302
2024-01-11,9.33528
2024-01-12,10.65493
2024-01-13,9.57966
2024-01-14,10.01955
2024-01-15,9.67741
2024-01-16,9.38416
2024-01-17,10.89931
2024-01-18,9.18866
2024-01-19,9.92179
2024-01-20,8.65102
2024-01-21,8.45552
2024-01-22,10.06842
2024-01-23,8.55327
2024-01-24,10.1173
2024-01-25,9.23753
2024-01-26,6.84261
2024-01-27,8.6999
2024-01-28,8.55327
2024-01-29,9.57966
2024-01-30,9.18866
2024-01-31,8.16226
2024-02-01,9.72629
2024-02-02,7.91788
2024-02-03,10.41055
2024-02-04,9.18866
2024-02-05,10.70381
2024-02-06,10.85043
2024-02-07,9.28641
2024-02-08,7.86901
2024-02-09,6.64711
2024-02-10,6.54936
2024-02-11,6.84261
2024-02-12,8.74877
2024-02-13,11.63245
2024-02-14,9.72629
2024-02-15,9.48191
2024-02-16,9.87292
2024-02-17,12.21896
2024-02-18,12.85434
2024-02-19,13.09872
2024-02-20,13.29423
2024-02-21,12.90322
2024-02-22,10.65493
2024-02-23,10.55718
2024-02-24,10.01955
2024-02-25,10.99706
2024-02-26,11.43695
2024-02-27,9.87292
2024-02-28,10.36168
2024-02-29,10.55718
2024-03-01,10.65493
2024-03-02,10.3128
2024-03-03,8.11339
2024-03-04,9.43304
2024-03-05,9.48191
2024-03-06,9.53079
2024-03-07,8.55327
2024-03-08,9.87292
2024-03-09,8.99315
2024-03-10,7.42913
2024-03-11,9.92179
2024-03-12,9.0909
2024-03-13,7.18475
2024-03-14,9.38416
2024-03-15,9.0909
2024-03-16,8.99315
2024-03-17,7.96676
2024-03-18,10.70381
2024-03-19,7.2825
2024-03-20,8.94428
