date,금1돈
2023-05-29,14.62528
2023-05-30,17.61123
2023-05-31,17.1103
2023-06-01,18.67203
2023-06-02,16.0495
2023-06-03,15.75483
2023-06-04,14.93959
2023-06-05,17.15941
2023-06-06,15.23425
2023-06-07,16.52097
2023-06-08,15.32265
2023-06-09,21.07847
2023-06-10,30.51763
2023-06-11,31.35251
2023-06-12,28.39603
2023-06-13,26.06816
2023-06-14,27.41381
2023-06-15,26.63785
2023-06-16,26.91287
2023-06-17,28.83803
2023-06-18,28.89696
2023-06-19,26.40212
2023-06-20,22.83665
2023-06-21,21.86425
2023-06-22,21.05883
2023-06-23,22.63038
2023-06-24,23.55367
2023-06-25,21.7071
2023-06-26,22.74825
2023-06-27,22.62056
2023-06-28,21.7955
2023-06-29,20.50879
2023-06-30,21.39279
2023-07-01,20.42039
2023-07-02,19.16314
2023-07-03,22.04105
2023-07-04,21.67763
2023-07-05,20.14536
2023-07-06,19.63461
2023-07-07,19.57568
2023-07-08,19.03545
2023-07-09,17.21834
2023-07-10,18.63274
2023-07-11,18.85865
2023-07-12,19.13368
2023-07-13,18.33808
2023-07-14,19.17296
2023-07-15,19.50692
2023-07-16,17.9943
2023-07-17,17.5523
2023-07-18,18.58363
2023-07-19,17.76839
2023-07-20,16.86474
2023-07-21,17.2871
2023-07-22,17.86661
2023-07-23,16.28523
2023-07-24,16.58972
2023-07-25,17.39514
2023-07-26,17.13977
2023-07-27,16.48168
2023-07-28,16.65848
2023-07-29,15.57803
2023-07-30,15.11639
2023-07-31,17.45408
2023-08-01,17.77821
2023-08-02,16.16737
2023-08-03,16.27541
2023-08-04,16.59954
2023-08-05,16.98261
2023-08-06,14.89048
2023-08-07,16.97279
2023-08-08,17.40497
2023-08-09,16.12808
2023-08-10,15.3423
2023-08-11,17.15941
2023-08-12,16.59954
2023-08-13,15.1655
2023-08-14,16.58972
2023-08-15,14.75297
2023-08-16,18.42648
2023-08-17,17.87643
2023-08-18,17.36568
2023-08-19,16.42274
2023-08-20,14.82172
2023-08-21,16.18701
2023-08-22,16.92368
2023-08-23,18.18092
2023-08-24,17.23799
2023-08-25,17.20852
2023-08-26,15.61732
2023-08-27,15.46999
2023-08-28,17.23799
2023-08-29,16.28523
2023-08-30,17.97465
2023-08-31,17.44425
2023-09-01,19.00599
2023-09-02,17.40497
2023-09-03,16.48168
2023-09-04,17.78803
2023-09-05,18.44612
2023-09-06,17.33621
2023-09-07,16.36381
2023-09-08,19.20243
2023-09-09,17.85679
2023-09-10,16.73705
2023-09-11,22.45359
2023-09-12,19.37923
2023-09-13,16.95314
2023-09-14,16.81563
2023-09-15,16.60937
2023-09-16,16.0495
2023-09-17,14.91012
2023-09-18,16.11825
2023-09-19,17.95501
2023-09-20,15.18514
2023-09-21,15.49945
2023-09-22,16.21648
2023-09-23,15.10657
2023-09-24,13.56448
2023-09-25,19.5855
2023-09-26,16.2263
2023-09-27,17.04154
2023-09-28,17.15941
2023-09-29,19.71319
2023-09-30,19.17296
2023-10-01,16.91385
2023-10-02,17.34603
2023-10-03,19.12385
2023-10-04,23.08221
2023-10-05,21.38296
2023-10-06,23.78941
2023-10-07,17.82732
2023-10-08,15.66643
2023-10-09,17.84696
2023-10-10,25.38061
2023-10-11,22.63038
2023-10-12,21.38296
2023-10-13,19.39888
2023-10-14,18.71132
2023-10-15,17.67016
2023-10-16,21.45172
2023-10-17,20.14536
2023-10-18,18.04341
2023-10-19,22.73843
2023-10-20,23.08221
2023-10-21,19.82123
2023-10-22,18.92741
2023-10-23,23.53403
2023-10-24,22.34554
2023-10-25,21.1767
2023-10-26,21.64816
2023-10-27,20.89185
2023-10-28,19.18279
2023-10-29,19.43816
2023-10-30,29.42736
2023-10-31,42.9722
2023-11-01,38.65042
2023-11-02,29.40772
2023-11-03,26.20567
2023-11-04,23.70101
2023-11-05,20.24359
2023-11-06,24.89932
2023-11-07,24.43767
2023-11-08,23.75994
2023-11-09,22.07052
2023-11-10,22.81701
2023-11-11,19.57568
2023-11-12,18.10234
2023-11-13,23.64207
2023-11-14,21.49101
2023-11-15,21.82496
2023-11-16,20.63647
2023-11-17,21.6187
2023-11-18,30.08545
2023-11-19,27.01109
2023-11-20,27.99332
2023-11-21,26.50034
2023-11-22,24.56536
2023-11-23,25.99941
2023-11-24,26.50034
2023-11-25,22.48305
2023-11-26,20.39092
2023-11-27,26.31372
2023-11-28,32.92407
2023-11-29,28.80856
2023-11-30,30.42923
2023-12-01,28.563
2023-12-02,25.80296
2023-12-03,31.28376
2023-12-04,46.40997
2023-12-05,41.01758
2023-12-06,35.9002
2023-12-07,32.70798
2023-12-08,28.2094
2023-12-09,29.92829
2023-12-10,26.71643
2023-12-11,32.79638
2023-12-12,31.62754
2023-12-13,30.89087
2023-12-14,28.85767
2023-12-15,33.35625
2023-12-16,28.68087
2023-12-17,25.89136
2023-12-18,29.6238
2023-12-19,29.2702
2023-12-20,27.33523
2023-12-21,28.50407
2023-12-22,29.52558
2023-12-23,23.84834
2023-12-24,22.8563
2023-12-25,26.71643
2023-12-26,31.95167
2023-12-27,33.46429
2023-12-28,39.12189
2023-12-29,34.88851
2023-12-30,46.01709
2023-12-31,29.23092
2024-01-01,41.85247
2024-01-02,43.38473
2024-01-03,39.28887
2024-01-04,38.15931
2024-01-05,40.60504
2024-01-06,35.20282
2024-01-07,30.39976
2024-01-08,32.56065
2024-01-09,32.66869
2024-01-10,33.62145
2024-01-11,34.76082
2024-01-12,35.21265
2024-01-13,28.96572
2024-01-14,33.1598
2024-01-15,35.08496
2024-01-16,34.90816
2024-01-17,31.97131
2024-01-18,33.61162
2024-01-19,32.95354
2024-01-20,28.3862
2024-01-21,29.70238
2024-01-22,57.28317
2024-01-23,31.5686
2024-01-24,31.5686
2024-01-25,32.03025
2024-01-26,32.61958
2024-01-27,30.37029
2024-01-28,32.33474
2024-01-29,44.55358
2024-01-30,42.18642
2024-01-31,32.78656
2024-02-01,33.18927
2024-02-02,33.93576
2024-02-03,25.86189
2024-02-04,36.83331
2024-02-05,33.52322
2024-02-06,35.31087
2024-02-07,30.331
2024-02-08,30.98909
2024-02-09,32.16776
2024-02-10,41.48904
2024-02-11,32.96336
2024-02-12,34.03398
2024-02-13,36.50918
2024-02-14,40.72291
2024-02-15,36.89225
2024-02-16,30.79265
2024-02-17,28.79874
2024-02-18,30.96945
2024-02-19,35.16353
2024-02-20,32.541
2024-02-21,31.33287
2024-02-22,30.07563
2024-02-23,29.59434
2024-02-24,50.95766
2024-02-25,44.09193
2024-02-26,38.3754
2024-02-27,34.00451
2024-02-28,31.93203
2024-02-29,35.62518
2024-03-01,31.91238
2024-03-02,29.47647
2024-03-03,29.6238
2024-03-04,47.38237
2024-03-05,100.0
2024-03-06,77.68392
2024-03-07,61.22188
2024-03-08,66.60445
2024-03-09,63.93281
2024-03-10,58.5797
2024-03-11,63.06846
2024-03-12,53.9829
2024-03-13,46.96002
2024-03-14,44.75984
2024-03-15,43.02131
2024-03-16,36.30291
2024-03-17,40.54611
2024-03-18,40.95864
2024-03-19,39.46567
2024-03-20,37.64856
