date,주식실시간
2023-12-05,6.81818
2023-12-06,9.0909
2023-12-07,5.68181
2023-12-08,6.81818
2023-12-11,7.67045
2023-12-12,6.81818
2023-12-13,11.07954
2023-12-14,7.67045
2023-12-15,6.81818
2023-12-16,1.70454
2023-12-17,1.42045
2023-12-18,6.53409
2023-12-19,5.68181
2023-12-20,7.67045
2023-12-21,15.3409
2023-12-22,11.64772
2023-12-23,2.27272
2023-12-26,7.10227
2023-12-27,4.82954
2023-12-28,7.67045
2023-12-29,9.65909
2024-01-02,8.80681
2024-01-03,7.38636
2024-01-04,5.68181
2024-01-05,7.10227
2024-01-06,1.98863
2024-01-08,6.81818
2024-01-09,7.95454
2024-01-10,8.80681
2024-01-11,9.375
2024-01-12,5.39772
2024-01-13,3.40909
2024-01-15,5.9659
2024-01-16,7.10227
2024-01-17,7.10227
2024-01-18,7.95454
2024-01-19,4.26136
2024-01-22,7.38636
2024-01-23,4.54545
2024-01-24,5.11363
2024-01-25,9.94318
2024-01-26,5.9659
2024-01-29,11.36363
2024-01-30,3.69318
2024-01-31,5.11363
2024-02-01,5.11363
2024-02-02,7.67045
2024-02-03,1.70454
2024-02-05,5.39772
2024-02-06,6.81818
2024-02-07,5.11363
2024-02-08,4.54545
2024-02-09,1.70454
2024-02-13,8.23863
2024-02-14,7.10227
2024-02-15,7.95454
2024-02-16,7.38636
2024-02-17,1.70454
2024-02-18,1.70454
2024-02-19,4.82954
2024-02-20,5.39772
2024-02-21,9.0909
2024-02-22,7.38636
2024-02-23,8.80681
2024-02-24,1.98863
2024-02-25,1.98863
2024-02-26,6.25
2024-02-27,9.0909
2024-02-28,5.68181
2024-02-29,8.23863
2024-03-01,1.42045
2024-03-04,4.54545
2024-03-05,6.53409
2024-03-06,7.95454
2024-03-07,6.81818
2024-03-08,7.10227
2024-03-09,1.70454
2024-03-11,9.0909
2024-03-12,7.95454
2024-03-13,7.10227
2024-03-14,7.67045
2024-03-15,7.10227
2024-03-18,4.26136
2024-03-19,6.81818
2024-03-20,6.53409
