date,요식업
2023-05-31,49.45652
2023-06-01,44.92753
2023-06-02,41.66666
2023-06-03,25.72463
2023-06-04,30.97826
2023-06-05,37.5
2023-06-06,32.78985
2023-06-07,50.36231
2023-06-08,44.38405
2023-06-09,42.21014
2023-06-10,27.89855
2023-06-11,32.78985
2023-06-12,55.97826
2023-06-13,51.08695
2023-06-14,44.20289
2023-06-15,46.37681
2023-06-16,37.13768
2023-06-17,25.0
2023-06-18,32.06521
2023-06-19,46.37681
2023-06-20,45.10869
2023-06-21,42.93478
2023-06-22,48.73188
2023-06-23,41.30434
2023-06-24,26.99275
2023-06-25,29.52898
2023-06-26,47.64492
2023-06-27,44.38405
2023-06-28,51.08695
2023-06-29,48.91304
2023-06-30,37.86231
2023-07-01,26.44927
2023-07-02,31.34057
2023-07-03,42.57246
2023-07-04,43.47826
2023-07-05,44.02173
2023-07-06,46.92028
2023-07-07,38.76811
2023-07-08,28.62318
2023-07-09,29.71014
2023-07-10,46.37681
2023-07-11,44.38405
2023-07-12,51.26811
2023-07-13,42.02898
2023-07-14,39.13043
2023-07-15,29.52898
2023-07-16,32.06521
2023-07-17,47.82608
2023-07-18,48.73188
2023-07-19,43.11594
2023-07-20,42.21014
2023-07-21,39.85507
2023-07-22,25.18115
2023-07-23,29.34782
2023-07-24,50.36231
2023-07-25,38.58695
2023-07-26,45.10869
2023-07-27,36.77536
2023-07-28,33.51449
2023-07-29,24.81884
2023-07-30,27.17391
2023-07-31,40.57971
2023-08-01,37.68115
2023-08-02,36.95652
2023-08-03,35.14492
2023-08-04,33.15217
2023-08-05,23.55072
2023-08-06,32.24637
2023-08-07,35.6884
2023-08-08,38.40579
2023-08-09,42.02898
2023-08-10,32.78985
2023-08-11,35.86956
2023-08-12,22.10144
2023-08-13,25.72463
2023-08-14,38.04347
2023-08-15,31.34057
2023-08-16,46.73913
2023-08-17,41.66666
2023-08-18,40.94202
2023-08-19,26.81159
2023-08-20,32.42753
2023-08-21,47.2826
2023-08-22,46.73913
2023-08-23,48.36956
2023-08-24,47.10144
2023-08-25,49.45652
2023-08-26,26.08695
2023-08-27,41.84782
2023-08-28,50.54347
2023-08-29,48.55072
2023-08-30,48.36956
2023-08-31,43.11594
2023-09-01,41.66666
2023-09-02,25.54347
2023-09-03,32.06521
2023-09-04,46.01449
2023-09-05,44.92753
2023-09-06,42.93478
2023-09-07,44.56521
2023-09-08,41.4855
2023-09-09,25.90579
2023-09-10,31.15942
2023-09-11,47.2826
2023-09-12,53.62318
2023-09-13,41.12318
2023-09-14,39.85507
2023-09-15,37.31884
2023-09-16,27.53623
2023-09-17,26.81159
2023-09-18,44.02173
2023-09-19,42.3913
2023-09-20,39.31159
2023-09-21,39.13043
2023-09-22,40.76086
2023-09-23,23.55072
2023-09-24,26.26811
2023-09-25,37.68115
2023-09-26,38.22463
2023-09-27,31.88405
2023-09-28,20.10869
2023-09-29,22.46376
2023-09-30,17.75362
2023-10-01,21.73913
2023-10-02,25.90579
2023-10-03,33.33333
2023-10-04,44.56521
2023-10-05,42.57246
2023-10-06,38.04347
2023-10-07,23.73188
2023-10-08,25.90579
2023-10-09,23.91304
2023-10-10,52.35507
2023-10-11,42.02898
2023-10-12,42.3913
2023-10-13,41.66666
2023-10-14,30.61594
2023-10-15,29.52898
2023-10-16,53.26086
2023-10-17,47.46376
2023-10-18,42.57246
2023-10-19,41.4855
2023-10-20,37.13768
2023-10-21,21.92028
2023-10-22,29.16666
2023-10-23,51.99275
2023-10-24,49.0942
2023-10-25,38.22463
2023-10-26,39.31159
2023-10-27,34.42028
2023-10-28,21.55797
2023-10-29,29.34782
2023-10-30,41.4855
2023-10-31,38.58695
2023-11-01,41.84782
2023-11-02,45.10869
2023-11-03,36.23188
2023-11-04,26.63043
2023-11-05,25.72463
2023-11-06,39.31159
2023-11-07,40.21739
2023-11-08,40.94202
2023-11-09,42.75362
2023-11-10,31.52173
2023-11-11,24.45652
2023-11-12,26.81159
2023-11-13,38.58695
2023-11-14,38.94927
2023-11-15,37.5
2023-11-16,35.6884
2023-11-17,34.7826
2023-11-18,23.00724
2023-11-19,25.90579
2023-11-20,47.2826
2023-11-21,48.55072
2023-11-22,40.76086
2023-11-23,39.13043
2023-11-24,31.52173
2023-11-25,22.46376
2023-11-26,23.91304
2023-11-27,42.57246
2023-11-28,39.31159
2023-11-29,42.21014
2023-11-30,34.96376
2023-12-01,32.24637
2023-12-02,23.00724
2023-12-03,30.7971
2023-12-04,40.76086
2023-12-05,41.66666
2023-12-06,45.47101
2023-12-07,39.85507
2023-12-08,38.76811
2023-12-09,22.64492
2023-12-10,32.60869
2023-12-11,38.94927
2023-12-12,44.92753
2023-12-13,43.65942
2023-12-14,45.83333
2023-12-15,33.69565
2023-12-16,24.0942
2023-12-17,24.81884
2023-12-18,39.49275
2023-12-19,36.41304
2023-12-20,39.13043
2023-12-21,36.23188
2023-12-22,34.42028
2023-12-23,22.82608
2023-12-24,20.10869
2023-12-25,25.54347
2023-12-26,40.03623
2023-12-27,39.13043
2023-12-28,45.65217
2023-12-29,40.03623
2023-12-30,26.81159
2023-12-31,28.07971
2024-01-01,19.74637
2024-01-02,44.38405
2024-01-03,38.22463
2024-01-04,40.03623
2024-01-05,37.68115
2024-01-06,24.63768
2024-01-07,26.81159
2024-01-08,38.58695
2024-01-09,37.68115
2024-01-10,36.95652
2024-01-11,35.32608
2024-01-12,36.05072
2024-01-13,21.55797
2024-01-14,25.36231
2024-01-15,39.49275
2024-01-16,39.13043
2024-01-17,40.94202
2024-01-18,41.12318
2024-01-19,55.7971
2024-01-20,42.57246
2024-01-21,38.04347
2024-01-22,42.21014
2024-01-23,40.21739
2024-01-24,33.33333
2024-01-25,36.05072
2024-01-26,36.5942
2024-01-27,21.19565
2024-01-28,23.55072
2024-01-29,41.30434
2024-01-30,40.03623
2024-01-31,41.4855
2024-02-01,39.85507
2024-02-02,38.76811
2024-02-03,23.91304
2024-02-04,25.36231
2024-02-05,33.51449
2024-02-06,39.49275
2024-02-07,28.26086
2024-02-08,24.45652
2024-02-09,20.65217
2024-02-10,21.01449
2024-02-11,17.75362
2024-02-12,22.46376
2024-02-13,44.02173
2024-02-14,38.40579
2024-02-15,35.6884
2024-02-16,33.69565
2024-02-17,26.63043
2024-02-18,29.16666
2024-02-19,36.95652
2024-02-20,39.85507
2024-02-21,41.4855
2024-02-22,35.86956
2024-02-23,33.15217
2024-02-24,24.45652
2024-02-25,24.63768
2024-02-26,36.77536
2024-02-27,38.22463
2024-02-28,33.69565
2024-02-29,35.86956
2024-03-01,24.81884
2024-03-02,25.54347
2024-03-03,31.70289
2024-03-04,51.63043
2024-03-05,44.92753
2024-03-06,40.94202
2024-03-07,45.83333
2024-03-08,40.76086
2024-03-09,25.72463
2024-03-10,24.63768
2024-03-11,39.31159
2024-03-12,45.83333
2024-03-13,44.20289
2024-03-14,38.40579
2024-03-15,35.86956
2024-03-16,24.45652
2024-03-17,26.08695
2024-03-18,40.76086
2024-03-19,45.10869
2024-03-20,44.74637
