date,오늘의주가지수
2023-05-30,26.1574
2023-05-31,30.15046
2023-06-01,26.50462
2023-06-02,27.19907
2023-06-03,4.22453
2023-06-04,1.44675
2023-06-05,23.90046
2023-06-06,8.10185
2023-06-07,27.7199
2023-06-08,30.32407
2023-06-09,28.47222
2023-06-10,4.16666
2023-06-11,1.09953
2023-06-12,26.50462
2023-06-13,28.64583
2023-06-14,33.62268
2023-06-15,29.45601
2023-06-16,30.15046
2023-06-17,4.57175
2023-06-18,1.33101
2023-06-19,24.30555
2023-06-20,26.90972
2023-06-21,28.58796
2023-06-22,26.33101
2023-06-23,27.77777
2023-06-24,3.7037
2023-06-25,1.04166
2023-06-26,24.07407
2023-06-27,28.64583
2023-06-28,29.62962
2023-06-29,29.97685
2023-06-30,26.85185
2023-07-01,4.2824
2023-07-02,0.81018
2023-07-03,22.74305
2023-07-04,26.50462
2023-07-05,25.69444
2023-07-06,28.81944
2023-07-07,26.90972
2023-07-08,4.2824
2023-07-09,1.04166
2023-07-10,25.11574
2023-07-11,27.25694
2023-07-12,26.85185
2023-07-13,27.31481
2023-07-14,26.27314
2023-07-15,4.86111
2023-07-16,0.98379
2023-07-17,21.58564
2023-07-18,24.65277
2023-07-19,28.06712
2023-07-20,27.37268
2023-07-21,26.27314
2023-07-22,4.39814
2023-07-23,1.62037
2023-07-24,22.74305
2023-07-25,27.54629
2023-07-26,40.625
2023-07-27,33.56481
2023-07-28,29.74537
2023-07-29,3.93518
2023-07-30,0.63657
2023-07-31,26.33101
2023-08-01,32.00231
2023-08-02,34.375
2023-08-03,32.87037
2023-08-04,28.29861
2023-08-05,3.81944
2023-08-06,1.09953
2023-08-07,28.7037
2023-08-08,31.36574
2023-08-09,28.00925
2023-08-10,28.06712
2023-08-11,27.54629
2023-08-12,3.81944
2023-08-13,0.63657
2023-08-14,28.41435
2023-08-15,7.92824
2023-08-16,34.20138
2023-08-17,33.27546
2023-08-18,32.69675
2023-08-19,4.80324
2023-08-20,1.38888
2023-08-21,26.1574
2023-08-22,29.80324
2023-08-23,28.41435
2023-08-24,32.34953
2023-08-25,28.58796
2023-08-26,4.2824
2023-08-27,0.69444
2023-08-28,24.36342
2023-08-29,29.2824
2023-08-30,25.23148
2023-08-31,29.97685
2023-09-01,26.44675
2023-09-02,3.93518
2023-09-03,2.02546
2023-09-04,25.75231
2023-09-05,25.05787
2023-09-06,24.5949
2023-09-07,26.1574
2023-09-08,24.07407
2023-09-09,3.35648
2023-09-10,0.63657
2023-09-11,22.91666
2023-09-12,25.28935
2023-09-13,25.75231
2023-09-14,24.71064
2023-09-15,23.55324
2023-09-16,4.22453
2023-09-17,0.81018
2023-09-18,20.48611
2023-09-19,25.81018
2023-09-20,22.62731
2023-09-21,24.18981
2023-09-22,23.4375
2023-09-23,3.81944
2023-09-24,0.69444
2023-09-25,22.85879
2023-09-26,25.40509
2023-09-27,23.49537
2023-09-28,5.38194
2023-09-29,4.2824
2023-09-30,3.41435
2023-10-01,1.44675
2023-10-02,3.35648
2023-10-03,5.90277
2023-10-04,28.81944
2023-10-05,30.03472
2023-10-06,25.46296
2023-10-07,3.99305
2023-10-08,0.81018
2023-10-09,4.05092
2023-10-10,29.97685
2023-10-11,27.66203
2023-10-12,26.90972
2023-10-13,24.88425
2023-10-14,4.05092
2023-10-15,1.21527
2023-10-16,21.12268
2023-10-17,24.82638
2023-10-18,25.86805
2023-10-19,24.07407
2023-10-20,28.64583
2023-10-21,4.2824
2023-10-22,1.96759
2023-10-23,28.06712
2023-10-24,28.29861
2023-10-25,30.2662
2023-10-26,34.20138
2023-10-27,30.72916
2023-10-28,4.2824
2023-10-29,1.44675
2023-10-30,24.47916
2023-10-31,30.49768
2023-11-01,28.58796
2023-11-02,30.32407
2023-11-03,28.35648
2023-11-04,4.05092
2023-11-05,1.38888
2023-11-06,35.70601
2023-11-07,39.40972
2023-11-08,35.41666
2023-11-09,33.56481
2023-11-10,32.98611
2023-11-11,4.57175
2023-11-12,1.67824
2023-11-13,26.79398
2023-11-14,27.89351
2023-11-15,30.55555
2023-11-16,33.9699
2023-11-17,30.78703
2023-11-18,5.20833
2023-11-19,1.62037
2023-11-20,26.38888
2023-11-21,29.57175
2023-11-22,28.99305
2023-11-23,26.73611
2023-11-24,23.84259
2023-11-25,3.41435
2023-11-26,1.09953
2023-11-27,25.46296
2023-11-28,25.92592
2023-11-29,25.92592
2023-11-30,26.04166
2023-12-01,23.90046
2023-12-02,4.97685
2023-12-03,1.04166
2023-12-04,20.8912
2023-12-05,26.33101
2023-12-06,25.69444
2023-12-07,24.88425
2023-12-08,25.86805
2023-12-09,3.58796
2023-12-10,1.85185
2023-12-11,22.91666
2023-12-12,24.82638
2023-12-13,26.90972
2023-12-14,28.7037
2023-12-15,26.90972
2023-12-16,5.43981
2023-12-17,1.44675
2023-12-18,24.07407
2023-12-19,29.45601
2023-12-20,27.25694
2023-12-21,30.8449
2023-12-22,26.38888
2023-12-23,3.7037
2023-12-24,1.21527
2023-12-25,2.19907
2023-12-26,22.39583
2023-12-27,25.86805
2023-12-28,26.33101
2023-12-29,15.85648
2023-12-30,3.06712
2023-12-31,0.92592
2024-01-01,1.44675
2024-01-02,27.19907
2024-01-03,29.80324
2024-01-04,30.55555
2024-01-05,27.48842
2024-01-06,4.16666
2024-01-07,1.73611
2024-01-08,23.26388
2024-01-09,24.53703
2024-01-10,26.38888
2024-01-11,25.0
2024-01-12,25.34722
2024-01-13,4.62962
2024-01-14,0.92592
2024-01-15,21.52777
2024-01-16,26.04166
2024-01-17,34.43287
2024-01-18,27.43055
2024-01-19,25.5787
2024-01-20,3.81944
2024-01-21,2.02546
2024-01-22,25.46296
2024-01-23,28.81944
2024-01-24,28.29861
2024-01-25,26.38888
2024-01-26,24.13194
2024-01-27,4.2824
2024-01-28,1.38888
2024-01-29,22.22222
2024-01-30,26.1574
2024-01-31,24.47916
2024-02-01,25.63657
2024-02-02,25.05787
2024-02-03,5.55555
2024-02-04,1.38888
2024-02-05,23.78472
2024-02-06,26.1574
2024-02-07,25.05787
2024-02-08,25.5787
2024-02-09,4.91898
2024-02-10,2.25694
2024-02-11,1.21527
2024-02-12,2.19907
2024-02-13,26.27314
2024-02-14,23.72685
2024-02-15,24.13194
2024-02-16,20.13888
2024-02-17,4.91898
2024-02-18,2.02546
2024-02-19,19.9074
2024-02-20,20.54398
2024-02-21,22.97453
2024-02-22,21.75925
2024-02-23,23.26388
2024-02-24,3.41435
2024-02-25,0.69444
2024-02-26,20.71759
2024-02-27,21.29629
2024-02-28,21.35416
2024-02-29,19.50231
2024-03-01,5.38194
2024-03-02,2.7199
2024-03-03,0.86805
2024-03-04,17.59259
2024-03-05,21.93287
2024-03-06,20.8912
2024-03-07,21.875
2024-03-08,20.77546
2024-03-09,2.89351
2024-03-10,1.50462
2024-03-11,21.58564
2024-03-12,28.76157
2024-03-13,27.60416
2024-03-14,27.37268
2024-03-15,30.03472
2024-03-16,3.7037
2024-03-17,1.1574
2024-03-18,26.5625
2024-03-19,32.23379
2024-03-20,29.6875
