date,삼성중공업주가
2023-05-29,2.88848
2023-05-30,20.6632
2023-05-31,17.07999
2023-06-01,15.48041
2023-06-02,17.29738
2023-06-03,2.20825
2023-06-04,1.85409
2023-06-05,25.54074
2023-06-06,4.17013
2023-06-07,23.99097
2023-06-08,22.7845
2023-06-09,21.10702
2023-06-10,2.41567
2023-06-11,1.70283
2023-06-12,19.81178
2023-06-13,21.84069
2023-06-14,21.72203
2023-06-15,27.0597
2023-06-16,28.74986
2023-06-17,3.56055
2023-06-18,2.47545
2023-06-19,24.91214
2023-06-20,25.90938
2023-06-21,24.60236
2023-06-22,21.50918
2023-06-23,18.73392
2023-06-24,2.0443
2023-06-25,1.66841
2023-06-26,19.18137
2023-06-27,19.50835
2023-06-28,17.52472
2023-06-29,17.27564
2023-06-30,19.04459
2023-07-01,2.44918
2023-07-02,1.6195
2023-07-03,22.05988
2023-07-04,24.64494
2023-07-05,27.55878
2023-07-06,25.03532
2023-07-07,25.78076
2023-07-08,2.86312
2023-07-09,2.18017
2023-07-10,27.91474
2023-07-11,35.23785
2023-07-12,57.22256
2023-07-13,44.83714
2023-07-14,38.42795
2023-07-15,4.14206
2023-07-16,3.23901
2023-07-17,42.65425
2023-07-18,38.16528
2023-07-19,40.75124
2023-07-20,34.13372
2023-07-21,33.07579
2023-07-22,3.72631
2023-07-23,3.7399
2023-07-24,32.36386
2023-07-25,30.20361
2023-07-26,28.60765
2023-07-27,32.48614
2023-07-28,40.98039
2023-07-29,4.88025
2023-07-30,3.4573
2023-07-31,39.41252
2023-08-01,37.7124
2023-08-02,37.28125
2023-08-03,33.5015
2023-08-04,31.64378
2023-08-05,3.6149
2023-08-06,2.78794
2023-08-07,29.45454
2023-08-08,33.75783
2023-08-09,30.95811
2023-08-10,30.92822
2023-08-11,28.0488
2023-08-12,3.27977
2023-08-13,2.32962
2023-08-14,28.64479
2023-08-15,4.34132
2023-08-16,26.39215
2023-08-17,25.42118
2023-08-18,23.18937
2023-08-19,2.59682
2023-08-20,1.92022
2023-08-21,23.68754
2023-08-22,23.8379
2023-08-23,20.92587
2023-08-24,22.376
2023-08-25,20.53186
2023-08-26,2.10861
2023-08-27,2.04974
2023-08-28,26.87583
2023-08-29,28.37578
2023-08-30,24.48643
2023-08-31,25.2672
2023-09-01,24.48099
2023-09-02,2.62762
2023-09-03,1.87674
2023-09-04,23.66671
2023-09-05,20.74381
2023-09-06,19.68678
2023-09-07,18.35984
2023-09-08,17.8354
2023-09-09,2.01894
2023-09-10,1.60048
2023-09-11,20.43675
2023-09-12,18.49751
2023-09-13,18.35078
2023-09-14,18.28194
2023-09-15,21.63599
2023-09-16,2.25988
2023-09-17,1.73544
2023-09-18,18.76924
2023-09-19,18.21763
2023-09-20,16.85989
2023-09-21,15.84996
2023-09-22,15.76301
2023-09-23,1.59957
2023-09-24,1.17749
2023-09-25,15.15071
2023-09-26,14.23136
2023-09-27,13.28756
2023-09-28,1.51715
2023-09-29,1.0688
2023-09-30,0.97188
2023-10-01,1.08872
2023-10-02,1.67294
2023-10-03,1.41027
2023-10-04,15.16611
2023-10-05,14.47864
2023-10-06,14.12358
2023-10-07,1.63309
2023-10-08,1.00177
2023-10-09,1.65392
2023-10-10,16.9713
2023-10-11,19.67048
2023-10-12,17.29466
2023-10-13,13.91797
2023-10-14,1.5099
2023-10-15,1.05521
2023-10-16,17.15064
2023-10-17,16.21861
2023-10-18,14.85544
2023-10-19,13.38357
2023-10-20,13.49407
2023-10-21,1.68925
2023-10-22,1.16118
2023-10-23,13.01039
2023-10-24,13.84913
2023-10-25,16.24125
2023-10-26,15.52027
2023-10-27,14.81105
2023-10-28,1.70736
2023-10-29,1.13582
2023-10-30,14.75399
2023-10-31,14.81286
2023-11-01,15.11539
2023-11-02,16.12079
2023-11-03,15.69689
2023-11-04,1.80247
2023-11-05,1.49722
2023-11-06,22.35335
2023-11-07,17.29285
2023-11-08,14.82373
2023-11-09,14.47501
2023-11-10,12.50679
2023-11-11,1.43835
2023-11-12,1.03891
2023-11-13,12.89717
2023-11-14,13.39534
2023-11-15,17.34176
2023-11-16,16.5474
2023-11-17,13.1055
2023-11-18,1.35955
2023-11-19,1.11046
2023-11-20,19.19948
2023-11-21,17.31277
2023-11-22,20.06992
2023-11-23,17.86167
2023-11-24,14.91431
2023-11-25,1.54432
2023-11-26,1.28075
2023-11-27,16.532
2023-11-28,21.6695
2023-11-29,18.53646
2023-11-30,16.92058
2023-12-01,17.77834
2023-12-02,2.03525
2023-12-03,1.61497
2023-12-04,18.12977
2023-12-05,16.13528
2023-12-06,15.09275
2023-12-07,13.80656
2023-12-08,14.58189
2023-12-09,1.59957
2023-12-10,1.20647
2023-12-11,14.73859
2023-12-12,15.84815
2023-12-13,13.50856
2023-12-14,16.12713
2023-12-15,16.0755
2023-12-16,1.53708
2023-12-17,1.26535
2023-12-18,19.23933
2023-12-19,15.50215
2023-12-20,16.38165
2023-12-21,14.07104
2023-12-22,13.74225
2023-12-23,1.84866
2023-12-24,1.16753
2023-12-25,1.48545
2023-12-26,14.28209
2023-12-27,15.11539
2023-12-28,16.51208
2023-12-29,7.0559
2023-12-30,1.73725
2023-12-31,1.49541
2024-01-01,1.35321
2024-01-02,17.7575
2024-01-03,15.88619
2024-01-04,14.82917
2024-01-05,13.5303
2024-01-06,1.56153
2024-01-07,1.25901
2024-01-08,13.54117
2024-01-09,14.35726
2024-01-10,12.87543
2024-01-11,13.21419
2024-01-12,12.64265
2024-01-13,1.37042
2024-01-14,1.13401
2024-01-15,14.7866
2024-01-16,12.73957
2024-01-17,12.2568
2024-01-18,13.84732
2024-01-19,16.63254
2024-01-20,1.95463
2024-01-21,1.40846
2024-01-22,15.75395
2024-01-23,15.19238
2024-01-24,13.12361
2024-01-25,14.04387
2024-01-26,14.08372
2024-01-27,1.49722
2024-01-28,1.07785
2024-01-29,13.78573
2024-01-30,13.44697
2024-01-31,13.04119
2024-02-01,13.21057
2024-02-02,14.93242
2024-02-03,1.67566
2024-02-04,1.18111
2024-02-05,13.08919
2024-02-06,14.59276
2024-02-07,15.43965
2024-02-08,13.5611
2024-02-09,1.63037
2024-02-10,1.04615
2024-02-11,0.92025
2024-02-12,1.25991
2024-02-13,14.64167
2024-02-14,12.10735
2024-02-15,12.58106
2024-02-16,13.22868
2024-02-17,1.7291
2024-02-18,1.37676
2024-02-19,14.01489
2024-02-20,12.22238
2024-02-21,15.5103
2024-02-22,15.54744
2024-02-23,13.69606
2024-02-24,1.40665
2024-02-25,1.06155
2024-02-26,12.66892
2024-02-27,15.87714
2024-02-28,22.15318
2024-02-29,18.56726
2024-03-01,2.326
2024-03-02,1.6041
2024-03-03,1.35955
2024-03-04,16.46317
2024-03-05,15.66519
2024-03-06,14.80924
2024-03-07,14.16253
2024-03-08,13.89351
2024-03-09,1.51353
2024-03-10,1.12767
2024-03-11,18.81181
2024-03-12,19.31814
2024-03-13,17.42328
2024-03-14,50.08242
2024-03-15,36.53581
2024-03-16,3.02072
2024-03-17,2.55878
2024-03-18,27.6403
2024-03-19,23.01637
2024-03-20,24.17575
