date,적금상품
2023-05-29,18.68512
2023-05-30,28.02768
2023-05-31,23.87543
2023-06-01,39.44636
2023-06-02,22.49134
2023-06-03,11.07266
2023-06-04,18.3391
2023-06-05,18.3391
2023-06-06,18.3391
2023-06-07,40.48442
2023-06-08,38.4083
2023-06-09,37.37024
2023-06-10,17.30103
2023-06-11,19.37716
2023-06-12,38.06228
2023-06-13,33.91003
2023-06-14,30.44982
2023-06-15,53.28719
2023-06-16,32.87197
2023-06-17,16.60899
2023-06-18,21.45328
2023-06-19,32.17993
2023-06-20,36.6782
2023-06-21,32.87197
2023-06-22,24.91349
2023-06-23,34.25605
2023-06-24,20.0692
2023-06-25,18.68512
2023-06-26,32.52595
2023-06-27,22.83737
2023-06-28,29.06574
2023-06-29,29.06574
2023-06-30,25.60553
2023-07-01,10.72664
2023-07-02,17.30103
2023-07-03,27.33564
2023-07-04,22.83737
2023-07-05,30.44982
2023-07-06,29.41176
2023-07-07,26.29757
2023-07-08,8.65051
2023-07-09,16.60899
2023-07-10,37.02422
2023-07-11,42.90657
2023-07-12,40.83044
2023-07-13,39.44636
2023-07-14,25.25951
2023-07-15,11.41868
2023-07-16,14.53287
2023-07-17,52.94117
2023-07-18,28.02768
2023-07-19,23.52941
2023-07-20,28.02768
2023-07-21,21.7993
2023-07-22,6.57439
2023-07-23,12.45674
2023-07-24,25.60553
2023-07-25,35.29411
2023-07-26,20.41522
2023-07-27,23.18339
2023-07-28,21.7993
2023-07-29,8.30449
2023-07-30,12.11072
2023-07-31,28.71972
2023-08-01,19.03114
2023-08-02,25.25951
2023-08-03,23.52941
2023-08-04,22.14532
2023-08-05,10.38062
2023-08-06,14.18685
2023-08-07,31.48788
2023-08-08,22.83737
2023-08-09,27.33564
2023-08-10,26.29757
2023-08-11,22.49134
2023-08-12,10.0346
2023-08-13,13.84083
2023-08-14,17.64705
2023-08-15,13.14878
2023-08-16,31.83391
2023-08-17,23.87543
2023-08-18,26.29757
2023-08-19,12.11072
2023-08-20,11.07266
2023-08-21,26.29757
2023-08-22,27.33564
2023-08-23,24.91349
2023-08-24,20.0692
2023-08-25,24.56747
2023-08-26,13.4948
2023-08-27,16.26297
2023-08-28,32.52595
2023-08-29,25.60553
2023-08-30,23.18339
2023-08-31,35.64013
2023-09-01,20.76124
2023-09-02,11.07266
2023-09-03,14.87889
2023-09-04,32.17993
2023-09-05,26.29757
2023-09-06,22.14532
2023-09-07,19.37716
2023-09-08,37.02422
2023-09-09,11.41868
2023-09-10,16.95501
2023-09-11,27.33564
2023-09-12,30.44982
2023-09-13,21.45328
2023-09-14,21.7993
2023-09-15,20.41522
2023-09-16,16.60899
2023-09-17,17.99307
2023-09-18,27.68166
2023-09-19,23.18339
2023-09-20,25.60553
2023-09-21,24.56747
2023-09-22,15.91695
2023-09-23,14.18685
2023-09-24,18.68512
2023-09-25,32.87197
2023-09-26,30.79584
2023-09-27,18.3391
2023-09-28,11.07266
2023-09-29,9.34256
2023-09-30,16.26297
2023-10-01,15.57093
2023-10-02,15.91695
2023-10-03,16.95501
2023-10-04,31.48788
2023-10-05,30.79584
2023-10-06,18.3391
2023-10-07,6.92041
2023-10-08,8.30449
2023-10-09,17.64705
2023-10-10,25.60553
2023-10-11,29.41176
2023-10-12,31.83391
2023-10-13,17.30103
2023-10-14,14.53287
2023-10-15,15.57093
2023-10-16,26.29757
2023-10-17,27.68166
2023-10-18,25.60553
2023-10-19,25.25951
2023-10-20,35.98615
2023-10-21,18.68512
2023-10-22,15.91695
2023-10-23,39.44636
2023-10-24,36.6782
2023-10-25,42.90657
2023-10-26,27.33564
2023-10-27,33.56401
2023-10-28,16.26297
2023-10-29,24.22145
2023-10-30,50.51903
2023-10-31,47.75086
2023-11-01,44.63667
2023-11-02,35.64013
2023-11-03,39.44636
2023-11-04,25.60553
2023-11-05,24.56747
2023-11-06,33.91003
2023-11-07,33.21799
2023-11-08,32.52595
2023-11-09,24.56747
2023-11-10,28.71972
2023-11-11,14.18685
2023-11-12,18.68512
2023-11-13,25.25951
2023-11-14,26.29757
2023-11-15,27.68166
2023-11-16,31.83391
2023-11-17,27.33564
2023-11-18,20.0692
2023-11-19,14.53287
2023-11-20,19.37716
2023-11-21,25.60553
2023-11-22,27.68166
2023-11-23,16.95501
2023-11-24,29.75778
2023-11-25,21.10726
2023-11-26,21.7993
2023-11-27,33.21799
2023-11-28,34.94809
2023-11-29,27.68166
2023-11-30,35.64013
2023-12-01,32.87197
2023-12-02,15.22491
2023-12-03,17.64705
2023-12-04,30.44982
2023-12-05,32.52595
2023-12-06,24.22145
2023-12-07,29.75778
2023-12-08,23.18339
2023-12-09,8.99653
2023-12-10,14.53287
2023-12-11,29.75778
2023-12-12,24.91349
2023-12-13,31.83391
2023-12-14,22.83737
2023-12-15,29.41176
2023-12-16,9.34256
2023-12-17,12.80276
2023-12-18,26.29757
2023-12-19,23.87543
2023-12-20,26.29757
2023-12-21,24.22145
2023-12-22,35.98615
2023-12-23,15.57093
2023-12-24,11.07266
2023-12-25,17.30103
2023-12-26,41.17647
2023-12-27,37.02422
2023-12-28,26.29757
2023-12-29,35.64013
2023-12-30,23.87543
2023-12-31,25.25951
2024-01-01,31.14186
2024-01-02,53.97923
2024-01-03,46.7128
2024-01-04,39.10034
2024-01-05,38.4083
2024-01-06,24.91349
2024-01-07,23.87543
2024-01-08,40.48442
2024-01-09,40.83044
2024-01-10,49.48096
2024-01-11,48.09688
2024-01-12,32.87197
2024-01-13,22.14532
2024-01-14,19.72318
2024-01-15,44.29065
2024-01-16,39.79238
2024-01-17,38.06228
2024-01-18,46.02076
2024-01-19,38.75432
2024-01-20,24.56747
2024-01-21,29.06574
2024-01-22,40.48442
2024-01-23,41.52249
2024-01-24,42.90657
2024-01-25,73.3564
2024-01-26,58.4775
2024-01-27,19.37716
2024-01-28,38.4083
2024-01-29,64.35986
2024-01-30,59.51557
2024-01-31,63.32179
2024-02-01,64.35986
2024-02-02,59.16955
2024-02-03,27.33564
2024-02-04,32.52595
2024-02-05,52.59515
2024-02-06,41.86851
2024-02-07,30.79584
2024-02-08,38.4083
2024-02-09,17.64705
2024-02-10,17.64705
2024-02-11,21.45328
2024-02-12,31.48788
2024-02-13,55.0173
2024-02-14,48.4429
2024-02-15,52.94117
2024-02-16,33.21799
2024-02-17,25.25951
2024-02-18,25.60553
2024-02-19,42.90657
2024-02-20,71.28027
2024-02-21,82.69896
2024-02-22,79.58477
2024-02-23,100.0
2024-02-24,41.17647
2024-02-25,45.32871
2024-02-26,75.43252
2024-02-27,62.28373
2024-02-28,60.55363
2024-02-29,57.78546
2024-03-01,29.06574
2024-03-02,26.98961
2024-03-03,28.3737
2024-03-04,62.97577
2024-03-05,63.66782
2024-03-06,52.94117
2024-03-07,38.75432
2024-03-08,43.59861
2024-03-09,20.0692
2024-03-10,21.10726
2024-03-11,33.56401
2024-03-12,35.64013
2024-03-13,28.02768
2024-03-14,35.29411
2024-03-15,27.68166
2024-03-16,13.4948
2024-03-17,20.76124
2024-03-18,47.40484
2024-03-19,34.60207
2024-03-20,36.33217
