date,소유권이전등기
2023-05-30,28.65248
2023-05-31,24.82269
2023-06-01,22.97872
2023-06-02,20.3546
2023-06-03,9.57446
2023-06-04,8.7234
2023-06-05,20.28368
2023-06-06,11.77304
2023-06-07,24.46808
2023-06-08,23.19148
2023-06-09,23.75886
2023-06-10,9.71631
2023-06-11,9.07801
2023-06-12,25.1773
2023-06-13,23.75886
2023-06-14,23.68794
2023-06-15,21.77304
2023-06-16,18.65248
2023-06-17,10.21276
2023-06-18,9.07801
2023-06-19,25.88652
2023-06-20,25.46099
2023-06-21,24.11347
2023-06-22,21.84397
2023-06-23,19.78723
2023-06-24,9.3617
2023-06-25,7.80141
2023-06-26,28.01418
2023-06-27,23.68794
2023-06-28,22.69503
2023-06-29,23.82978
2023-06-30,19.07801
2023-07-01,7.51773
2023-07-02,10.42553
2023-07-03,22.97872
2023-07-04,20.78014
2023-07-05,21.27659
2023-07-06,20.14184
2023-07-07,17.73049
2023-07-08,7.58865
2023-07-09,9.3617
2023-07-10,23.54609
2023-07-11,21.70212
2023-07-12,20.70921
2023-07-13,20.07092
2023-07-14,20.70921
2023-07-15,7.94326
2023-07-16,10.56737
2023-07-17,25.1773
2023-07-18,22.12765
2023-07-19,21.34751
2023-07-20,21.70212
2023-07-21,17.02127
2023-07-22,8.51063
2023-07-23,7.02127
2023-07-24,23.82978
2023-07-25,25.1773
2023-07-26,22.48226
2023-07-27,20.78014
2023-07-28,22.34042
2023-07-29,7.37588
2023-07-30,8.51063
2023-07-31,24.96453
2023-08-01,20.63829
2023-08-02,19.29078
2023-08-03,19.50354
2023-08-04,16.66666
2023-08-05,9.85815
2023-08-06,8.0851
2023-08-07,22.34042
2023-08-08,20.78014
2023-08-09,22.2695
2023-08-10,21.34751
2023-08-11,19.07801
2023-08-12,7.23404
2023-08-13,8.79432
2023-08-14,21.91489
2023-08-15,12.41134
2023-08-16,21.70212
2023-08-17,22.48226
2023-08-18,21.6312
2023-08-19,8.65248
2023-08-20,8.36879
2023-08-21,23.33333
2023-08-22,22.9078
2023-08-23,24.46808
2023-08-24,22.12765
2023-08-25,21.98581
2023-08-26,9.43262
2023-08-27,10.28368
2023-08-28,26.73758
2023-08-29,28.22695
2023-08-30,23.68794
2023-08-31,21.77304
2023-09-01,20.21276
2023-09-02,10.92198
2023-09-03,9.14893
2023-09-04,24.68085
2023-09-05,22.48226
2023-09-06,21.06382
2023-09-07,22.48226
2023-09-08,17.87234
2023-09-09,8.93617
2023-09-10,7.94326
2023-09-11,23.47517
2023-09-12,24.68085
2023-09-13,23.9007
2023-09-14,19.57446
2023-09-15,22.05673
2023-09-16,9.78723
2023-09-17,8.86524
2023-09-18,21.34751
2023-09-19,23.40425
2023-09-20,21.13475
2023-09-21,19.07801
2023-09-22,17.80141
2023-09-23,7.16312
2023-09-24,8.51063
2023-09-25,21.84397
2023-09-26,18.43971
2023-09-27,13.82978
2023-09-28,5.8156
2023-09-29,4.46808
2023-09-30,5.1773
2023-10-01,5.74468
2023-10-02,7.87234
2023-10-03,8.58156
2023-10-04,22.34042
2023-10-05,24.96453
2023-10-06,20.49645
2023-10-07,8.01418
2023-10-08,8.7234
2023-10-09,11.13475
2023-10-10,25.8156
2023-10-11,23.54609
2023-10-12,25.95744
2023-10-13,21.48936
2023-10-14,10.28368
2023-10-15,12.05673
2023-10-16,25.60283
2023-10-17,23.47517
2023-10-18,22.55319
2023-10-19,22.48226
2023-10-20,21.98581
2023-10-21,10.28368
2023-10-22,9.64539
2023-10-23,26.52482
2023-10-24,25.53191
2023-10-25,24.11347
2023-10-26,22.97872
2023-10-27,20.70921
2023-10-28,6.95035
2023-10-29,10.28368
2023-10-30,23.9007
2023-10-31,22.9078
2023-11-01,22.69503
2023-11-02,24.25531
2023-11-03,20.9929
2023-11-04,8.58156
2023-11-05,9.78723
2023-11-06,23.54609
2023-11-07,21.06382
2023-11-08,23.54609
2023-11-09,20.9929
2023-11-10,18.29787
2023-11-11,6.4539
2023-11-12,8.58156
2023-11-13,21.91489
2023-11-14,20.42553
2023-11-15,23.04964
2023-11-16,21.91489
2023-11-17,19.57446
2023-11-18,8.15602
2023-11-19,8.86524
2023-11-20,24.89361
2023-11-21,18.79432
2023-11-22,19.78723
2023-11-23,19.57446
2023-11-24,19.00709
2023-11-25,8.36879
2023-11-26,8.7234
2023-11-27,22.12765
2023-11-28,20.0
2023-11-29,19.71631
2023-11-30,20.42553
2023-12-01,16.66666
2023-12-02,8.43971
2023-12-03,6.4539
2023-12-04,21.70212
2023-12-05,20.49645
2023-12-06,17.94326
2023-12-07,19.71631
2023-12-08,17.73049
2023-12-09,9.00709
2023-12-10,10.28368
2023-12-11,19.29078
2023-12-12,20.56737
2023-12-13,21.48936
2023-12-14,21.91489
2023-12-15,19.00709
2023-12-16,9.00709
2023-12-17,8.7234
2023-12-18,23.12056
2023-12-19,18.79432
2023-12-20,15.88652
2023-12-21,18.43971
2023-12-22,13.33333
2023-12-23,6.09929
2023-12-24,6.38297
2023-12-25,7.37588
2023-12-26,20.28368
2023-12-27,19.85815
2023-12-28,20.21276
2023-12-29,15.74468
2023-12-30,6.73758
2023-12-31,5.74468
2024-01-01,8.01418
2024-01-02,19.78723
2024-01-03,20.70921
2024-01-04,18.15602
2024-01-05,16.80851
2024-01-06,10.14184
2024-01-07,9.50354
2024-01-08,18.79432
2024-01-09,20.21276
2024-01-10,21.70212
2024-01-11,21.56028
2024-01-12,21.77304
2024-01-13,9.43262
2024-01-14,8.58156
2024-01-15,26.09929
2024-01-16,25.67375
2024-01-17,23.33333
2024-01-18,25.53191
2024-01-19,20.92198
2024-01-20,11.34751
2024-01-21,11.27659
2024-01-22,22.83687
2024-01-23,21.56028
2024-01-24,22.19858
2024-01-25,22.41134
2024-01-26,20.0
2024-01-27,11.13475
2024-01-28,9.78723
2024-01-29,31.98581
2024-01-30,34.68085
2024-01-31,23.47517
2024-02-01,23.75886
2024-02-02,17.94326
2024-02-03,10.0
2024-02-04,8.79432
2024-02-05,23.68794
2024-02-06,21.06382
2024-02-07,21.13475
2024-02-08,16.73758
2024-02-09,6.59574
2024-02-10,5.74468
2024-02-11,7.30496
2024-02-12,10.42553
2024-02-13,26.17021
2024-02-14,25.1773
2024-02-15,23.54609
2024-02-16,22.12765
2024-02-17,11.6312
2024-02-18,13.40425
2024-02-19,27.23404
2024-02-20,29.64539
2024-02-21,27.51773
2024-02-22,24.68085
2024-02-23,23.12056
2024-02-24,10.70921
2024-02-25,13.54609
2024-02-26,27.37588
2024-02-27,25.39007
2024-02-28,24.32624
2024-02-29,22.69503
2024-03-01,8.65248
2024-03-02,8.51063
2024-03-03,8.79432
2024-03-04,22.9078
2024-03-05,22.62411
2024-03-06,21.98581
2024-03-07,21.6312
2024-03-08,21.84397
2024-03-09,10.63829
2024-03-10,11.41843
2024-03-11,24.04255
2024-03-12,24.75177
2024-03-13,24.539
2024-03-14,23.04964
2024-03-15,20.78014
2024-03-16,9.57446
2024-03-17,10.92198
2024-03-18,26.87943
2024-03-19,25.10638
2024-03-20,21.48936
