date,TIGER헬스케어
2023-06-11,2.23546
2023-06-12,30.25335
2023-06-13,33.8301
2023-06-14,28.91207
2023-06-15,30.55141
2023-06-16,33.8301
2023-06-17,2.23546
2023-06-18,2.3845
2023-06-19,21.16244
2023-06-20,22.05663
2023-06-21,21.4605
2023-06-22,25.63338
2023-06-23,18.03278
2023-06-24,2.23546
2023-06-25,1.9374
2023-06-26,20.41728
2023-06-27,26.08047
2023-06-28,23.54694
2023-06-29,20.86438
2023-06-30,23.54694
2023-07-01,2.53353
2023-07-02,0.89418
2023-07-03,29.80625
2023-07-04,22.05663
2023-07-05,23.39791
2023-07-06,21.75856
2023-07-07,16.98956
2023-07-08,2.08643
2023-07-09,1.04321
2023-07-10,19.67213
2023-07-11,25.48435
2023-07-12,24.88822
2023-07-13,38.30104
2023-07-14,37.55588
2023-07-15,2.98062
2023-07-16,2.98062
2023-07-17,23.39791
2023-07-18,24.44113
2023-07-19,30.10432
2023-07-20,28.16691
2023-07-21,34.27719
2023-07-22,4.3219
2023-07-23,3.42771
2023-07-24,36.51266
2023-07-25,34.42622
2023-07-26,36.66169
2023-07-27,48.5842
2023-07-28,42.92101
2023-07-29,4.61997
2023-07-30,2.53353
2023-07-31,35.61847
2023-08-01,42.47391
2023-08-02,34.72429
2023-08-03,39.19523
2023-08-04,29.50819
2023-08-05,4.769
2023-08-06,4.3219
2023-08-07,31.29657
2023-08-08,26.52757
2023-08-09,47.24292
2023-08-10,48.43517
2023-08-11,40.68554
2023-08-12,5.81222
2023-08-13,5.51415
2023-08-14,26.97466
2023-08-15,4.91803
2023-08-16,24.73919
2023-08-17,23.09985
2023-08-18,30.10432
2023-08-19,2.98062
2023-08-20,1.78837
2023-08-21,27.57078
2023-08-22,20.41728
2023-08-23,20.71535
2023-08-24,27.86885
2023-08-25,17.43666
2023-08-26,1.34128
2023-08-27,2.08643
2023-08-28,25.63338
2023-08-29,25.33532
2023-08-30,27.12369
2023-08-31,24.73919
2023-09-01,24.14307
2023-09-02,0.74515
2023-09-03,1.63934
2023-09-04,29.21013
2023-09-05,32.33979
2023-09-06,29.21013
2023-09-07,21.9076
2023-09-08,26.37853
2023-09-09,2.3845
2023-09-10,2.98062
2023-09-11,35.32041
2023-09-12,27.86885
2023-09-13,31.14754
2023-09-14,27.86885
2023-09-15,28.614
2023-09-16,1.9374
2023-09-17,1.63934
2023-09-18,20.11922
2023-09-19,22.80178
2023-09-20,16.6915
2023-09-21,17.28763
2023-09-22,15.79731
2023-09-23,1.34128
2023-09-25,16.09538
2023-09-26,17.13859
2023-09-27,19.82116
2023-09-28,1.34128
2023-09-30,1.34128
2023-10-02,1.04321
2023-10-03,0.89418
2023-10-04,15.94634
2023-10-05,19.076
2023-10-06,23.69597
2023-10-07,2.53353
2023-10-09,1.63934
2023-10-10,23.09985
2023-10-11,27.71982
2023-10-12,20.56631
2023-10-13,13.41281
2023-10-14,1.34128
2023-10-16,12.96572
2023-10-17,15.49925
2023-10-18,22.20566
2023-10-19,17.43666
2023-10-20,21.4605
2023-10-21,0.89418
2023-10-22,0.74515
2023-10-23,21.9076
2023-10-24,25.78241
2023-10-25,21.31147
2023-10-26,15.64828
2023-10-27,14.45603
2023-10-28,1.04321
2023-10-29,0.89418
2023-10-30,21.31147
2023-10-31,17.73472
2023-11-01,16.39344
2023-11-02,23.845
2023-11-03,23.24888
2023-11-04,1.63934
2023-11-05,1.19225
2023-11-06,39.49329
2023-11-07,31.89269
2023-11-08,27.27272
2023-11-09,23.39791
2023-11-10,21.16244
2023-11-11,1.19225
2023-11-12,1.49031
2023-11-13,20.71535
2023-11-14,21.75856
2023-11-15,23.99403
2023-11-16,24.44113
2023-11-17,17.43666
2023-11-18,1.49031
2023-11-20,21.31147
2023-11-21,22.95081
2023-11-22,15.20119
2023-11-23,18.03278
2023-11-24,14.90312
2023-11-25,1.63934
2023-11-27,11.62444
2023-11-28,20.26825
2023-11-29,17.43666
2023-11-30,16.84053
2023-12-01,16.54247
2023-12-02,2.23546
2023-12-04,18.18181
2023-12-05,20.56631
2023-12-06,19.82116
2023-12-07,15.49925
2023-12-08,19.67213
2023-12-09,1.34128
2023-12-10,1.9374
2023-12-11,22.50372
2023-12-12,25.03725
2023-12-13,17.88375
2023-12-14,25.78241
2023-12-15,26.2295
2023-12-16,1.9374
2023-12-17,1.04321
2023-12-18,23.69597
2023-12-19,23.845
2023-12-20,26.82563
2023-12-21,27.12369
2023-12-22,23.99403
2023-12-23,5.51415
2023-12-24,2.83159
2023-12-25,3.12965
2023-12-26,28.31594
2023-12-27,31.29657
2023-12-28,41.72876
2023-12-29,19.076
2023-12-30,6.7064
2023-12-31,2.3845
2024-01-01,5.66318
2024-01-02,64.82861
2024-01-03,59.16542
2024-01-04,44.70938
2024-01-05,32.93591
2024-01-06,4.17287
2024-01-07,2.68256
2024-01-08,28.614
2024-01-09,29.35916
2024-01-10,29.50819
2024-01-11,30.40238
2024-01-12,23.24888
2024-01-13,1.63934
2024-01-14,1.78837
2024-01-15,15.35022
2024-01-16,23.09985
2024-01-17,23.24888
2024-01-18,22.50372
2024-01-19,21.75856
2024-01-20,3.12965
2024-01-21,1.9374
2024-01-22,29.65722
2024-01-23,24.2921
2024-01-24,19.37406
2024-01-25,25.18628
2024-01-26,22.95081
2024-01-27,2.53353
2024-01-28,1.49031
2024-01-29,34.27719
2024-01-30,28.91207
2024-01-31,17.43666
2024-02-01,21.9076
2024-02-02,28.01788
2024-02-03,3.27868
2024-02-04,1.63934
2024-02-05,24.44113
2024-02-06,25.48435
2024-02-07,26.2295
2024-02-08,25.78241
2024-02-09,3.12965
2024-02-10,2.98062
2024-02-11,1.63934
2024-02-12,0.89418
2024-02-13,24.44113
2024-02-14,20.56631
2024-02-15,22.20566
2024-02-16,25.18628
2024-02-17,1.78837
2024-02-18,2.08643
2024-02-19,28.16691
2024-02-20,25.78241
2024-02-21,26.82563
2024-02-22,26.52757
2024-02-23,35.02235
2024-02-24,4.17287
2024-02-25,1.9374
2024-02-26,38.5991
2024-02-27,31.29657
2024-02-28,35.46944
2024-02-29,35.17138
2024-03-01,3.72578
2024-03-02,2.08643
2024-03-03,1.9374
2024-03-04,33.23397
2024-03-05,33.38301
2024-03-06,40.83457
2024-03-07,43.8152
2024-03-08,58.56929
2024-03-09,9.38897
2024-03-10,7.45156
2024-03-11,45.30551
2024-03-12,44.70938
2024-03-13,49.47839
2024-03-14,45.15648
2024-03-15,35.61847
2024-03-16,2.23546
2024-03-17,2.23546
2024-03-18,50.07451
2024-03-19,38.89716
2024-03-20,47.69001
