date,엔비디아주가
2023-05-29,8.09359
2023-05-30,25.48101
2023-05-31,32.80571
2023-06-01,24.01405
2023-06-02,23.48245
2023-06-03,11.90953
2023-06-04,4.93525
2023-06-05,10.6072
2023-06-06,12.89456
2023-06-07,15.73191
2023-06-08,15.02096
2023-06-09,16.14947
2023-06-10,8.82845
2023-06-11,3.53818
2023-06-12,8.76407
2023-06-13,16.59186
2023-06-14,21.38915
2023-06-15,21.97502
2023-06-16,17.18876
2023-06-17,9.49157
2023-06-18,3.10223
2023-06-19,6.6395
2023-06-20,11.1434
2023-06-21,16.94595
2023-06-22,14.38727
2023-06-23,12.45033
2023-06-24,5.98006
2023-06-25,2.0703
2023-06-26,7.0966
2023-06-27,13.00033
2023-06-28,15.76686
2023-06-29,12.97089
2023-06-30,10.97049
2023-07-01,7.86733
2023-07-02,2.7932
2023-07-03,8.60036
2023-07-04,9.59458
2023-07-05,8.27753
2023-07-06,11.4092
2023-07-07,9.23129
2023-07-08,5.93775
2023-07-09,1.95809
2023-07-10,6.08398
2023-07-11,9.50077
2023-07-12,10.39474
2023-07-13,14.23184
2023-07-14,18.4681
2023-07-15,10.66146
2023-07-16,3.09028
2023-07-17,9.28187
2023-07-18,15.34011
2023-07-19,15.34103
2023-07-20,14.04973
2023-07-21,14.25851
2023-07-22,7.08649
2023-07-23,2.53568
2023-07-24,7.33297
2023-07-25,11.61614
2023-07-26,12.44113
2023-07-27,11.92241
2023-07-28,11.58671
2023-07-29,6.49602
2023-07-30,2.13008
2023-07-31,6.39577
2023-08-01,9.62309
2023-08-02,9.69207
2023-08-03,11.24825
2023-08-04,9.43731
2023-08-05,5.37396
2023-08-06,1.86152
2023-08-07,5.59469
2023-08-08,8.85972
2023-08-09,9.22853
2023-08-10,12.26914
2023-08-11,9.29751
2023-08-12,6.9099
2023-08-13,2.38852
2023-08-14,6.95497
2023-08-15,17.90431
2023-08-16,16.25892
2023-08-17,13.89154
2023-08-18,12.7382
2023-08-19,7.38816
2023-08-20,2.92013
2023-08-21,11.26112
2023-08-22,27.18251
2023-08-23,26.4734
2023-08-24,51.93418
2023-08-25,28.63843
2023-08-26,13.20726
2023-08-27,3.80398
2023-08-28,11.80192
2023-08-29,18.11676
2023-08-30,22.21506
2023-08-31,19.49911
2023-09-01,16.83375
2023-09-02,9.27268
2023-09-03,3.00566
2023-09-04,6.77194
2023-09-05,10.69365
2023-09-06,13.26521
2023-09-07,13.98995
2023-09-08,12.87064
2023-09-09,7.21525
2023-09-10,2.20366
2023-09-11,9.23037
2023-09-12,15.19479
2023-09-13,12.51379
2023-09-14,12.82466
2023-09-15,11.4
2023-09-16,7.3808
2023-09-17,2.26252
2023-09-18,7.91792
2023-09-19,11.36413
2023-09-20,10.31105
2023-09-21,12.45585
2023-09-22,10.65594
2023-09-23,6.21183
2023-09-24,1.66378
2023-09-25,5.91108
2023-09-26,9.50169
2023-09-27,8.04116
2023-09-28,6.20999
2023-09-29,6.63858
2023-09-30,4.78993
2023-10-01,1.74564
2023-10-02,4.32087
2023-10-03,9.08689
2023-10-04,10.31748
2023-10-05,9.73714
2023-10-06,8.65646
2023-10-07,6.03708
2023-10-08,1.60032
2023-10-09,5.05389
2023-10-10,8.69785
2023-10-11,9.36373
2023-10-12,10.18228
2023-10-13,8.97376
2023-10-14,4.8957
2023-10-15,1.49179
2023-10-16,5.37671
2023-10-17,11.76513
2023-10-18,14.73677
2023-10-19,14.18769
2023-10-20,11.69523
2023-10-21,6.2385
2023-10-22,1.78886
2023-10-23,6.68181
2023-10-24,12.12383
2023-10-25,10.88863
2023-10-26,12.8219
2023-10-27,12.12751
2023-10-28,5.73817
2023-10-29,1.83669
2023-10-30,6.6395
2023-10-31,12.80626
2023-11-01,11.49197
2023-11-02,13.38937
2023-11-03,11.99415
2023-11-04,8.31156
2023-11-05,2.18894
2023-11-06,7.31366
2023-11-07,11.28688
2023-11-08,10.13998
2023-11-09,10.89599
2023-11-10,11.39632
2023-11-11,8.28029
2023-11-12,2.31219
2023-11-13,6.21642
2023-11-14,13.04999
2023-11-15,16.96986
2023-11-16,14.60985
2023-11-17,12.18177
2023-11-18,6.68457
2023-11-19,2.32046
2023-11-20,7.40471
2023-11-21,20.65797
2023-11-22,29.76326
2023-11-23,15.80825
2023-11-24,8.22143
2023-11-25,6.57696
2023-11-26,2.1402
2023-11-27,6.77102
2023-11-28,11.38805
2023-11-29,12.34732
2023-11-30,11.34758
2023-12-01,11.57843
2023-12-02,6.72503
2023-12-03,2.09145
2023-12-04,5.88072
2023-12-05,12.0061
2023-12-06,13.08402
2023-12-07,12.07968
2023-12-08,11.45427
2023-12-09,7.41943
2023-12-10,2.32598
2023-12-11,5.92579
2023-12-12,11.91689
2023-12-13,11.26204
2023-12-14,13.14564
2023-12-15,11.46806
2023-12-16,7.28331
2023-12-17,2.24137
2023-12-18,5.94786
2023-12-19,14.21804
2023-12-20,11.6934
2023-12-21,11.66488
2023-12-22,10.03973
2023-12-23,5.63608
2023-12-24,1.604
2023-12-25,1.87164
2023-12-26,5.32245
2023-12-27,10.197
2023-12-28,9.06206
2023-12-29,7.2272
2023-12-30,4.8074
2023-12-31,1.59572
2024-01-01,1.81461
2024-01-02,6.48131
2024-01-03,12.29122
2024-01-04,10.52074
2024-01-05,9.57251
2024-01-06,6.39669
2024-01-07,1.9259
2024-01-08,5.90832
2024-01-09,23.68479
2024-01-10,19.62052
2024-01-11,19.50003
2024-01-12,15.00257
2024-01-13,7.89401
2024-01-14,2.933
2024-01-15,6.22378
2024-01-16,9.44282
2024-01-17,17.40122
2024-01-18,15.45783
2024-01-19,17.34235
2024-01-20,14.7846
2024-01-21,4.46159
2024-01-22,14.11595
2024-01-23,19.36667
2024-01-24,19.09075
2024-01-25,26.73828
2024-01-26,23.08329
2024-01-27,11.18755
2024-01-28,4.33375
2024-01-29,10.03513
2024-01-30,19.36851
2024-01-31,18.77253
2024-02-01,15.46243
2024-02-02,17.93558
2024-02-03,15.74755
2024-02-04,4.26752
2024-02-05,15.00165
2024-02-06,32.51324
2024-02-07,23.52935
2024-02-08,22.61055
2024-02-09,16.20281
2024-02-10,17.43249
2024-02-11,6.93657
2024-02-12,13.86395
2024-02-13,34.37752
2024-02-14,32.96574
2024-02-15,31.59167
2024-02-16,27.41336
2024-02-17,16.9294
2024-02-18,9.12368
2024-02-19,14.26955
2024-02-20,24.23202
2024-02-21,50.07817
2024-02-22,100.0
2024-02-23,97.13137
2024-02-24,46.01114
2024-02-25,13.55124
2024-02-26,29.01828
2024-02-27,40.41737
2024-02-28,34.6093
2024-02-29,30.63332
2024-03-01,25.38352
2024-03-02,27.09789
2024-03-03,9.42903
2024-03-04,28.53634
2024-03-05,51.94338
2024-03-06,45.37469
2024-03-07,49.1934
2024-03-08,65.20767
2024-03-09,57.48749
2024-03-10,18.83323
2024-03-11,56.4206
2024-03-12,67.54469
2024-03-13,68.44878
2024-03-14,54.03299
2024-03-15,48.42634
2024-03-16,26.04848
2024-03-17,9.62309
2024-03-18,33.34283
2024-03-19,57.66315
2024-03-20,51.26094
