date,내보험찾기
2023-05-29,27.2009
2023-05-30,51.3544
2023-05-31,48.98419
2023-06-01,44.46952
2023-06-02,42.49435
2023-06-03,26.46726
2023-06-04,22.23476
2023-06-05,46.21896
2023-06-06,27.3702
2023-06-07,44.63882
2023-06-08,37.92325
2023-06-09,35.72234
2023-06-10,17.94582
2023-06-11,14.33408
2023-06-12,34.48081
2023-06-13,37.18961
2023-06-14,31.15124
2023-06-15,32.50564
2023-06-16,33.91647
2023-06-17,24.71783
2023-06-18,15.51918
2023-06-19,33.29571
2023-06-20,34.31151
2023-06-21,36.73814
2023-06-22,41.30925
2023-06-23,29.7404
2023-06-24,24.26636
2023-06-25,15.06772
2023-06-26,34.53724
2023-06-27,100.0
2023-06-28,90.74492
2023-06-29,88.60045
2023-06-30,37.18961
2023-07-01,20.99322
2023-07-02,20.82392
2023-07-03,34.14221
2023-07-04,34.65011
2023-07-05,37.75395
2023-07-06,32.78781
2023-07-07,42.66365
2023-07-08,20.93679
2023-07-09,16.98645
2023-07-10,37.13318
2023-07-11,36.17381
2023-07-12,29.68397
2023-07-13,44.92099
2023-07-14,41.81715
2023-07-15,24.54853
2023-07-16,23.25056
2023-07-17,49.32279
2023-07-18,50.8465
2023-07-19,49.37923
2023-07-20,42.66365
2023-07-21,39.50338
2023-07-22,22.91196
2023-07-23,22.74266
2023-07-24,43.96162
2023-07-25,49.66139
2023-07-26,44.69525
2023-07-27,44.07449
2023-07-28,38.43115
2023-07-29,25.62076
2023-07-30,20.59819
2023-07-31,43.84875
2023-08-01,40.91422
2023-08-02,42.09932
2023-08-03,39.39051
2023-08-04,37.64108
2023-08-05,22.23476
2023-08-06,22.91196
2023-08-07,40.51918
2023-08-08,42.72009
2023-08-09,32.84424
2023-08-10,37.24604
2023-08-11,50.5079
2023-08-12,20.93679
2023-08-13,19.58239
2023-08-14,35.60948
2023-08-15,19.13092
2023-08-16,35.10158
2023-08-17,37.81038
2023-08-18,30.47404
2023-08-19,21.04966
2023-08-20,16.30925
2023-08-21,36.39954
2023-08-22,35.44018
2023-08-23,31.6027
2023-08-24,36.00451
2023-08-25,37.92325
2023-08-26,20.20316
2023-08-27,17.72009
2023-08-28,35.60948
2023-08-29,34.14221
2023-08-30,32.90067
2023-08-31,34.42437
2023-09-01,29.7404
2023-09-02,26.8623
2023-09-03,17.94582
2023-09-04,34.02934
2023-09-05,37.35891
2023-09-06,37.02031
2023-09-07,34.14221
2023-09-08,27.5395
2023-09-09,18.22799
2023-09-10,18.22799
2023-09-11,35.77878
2023-09-12,34.31151
2023-09-13,32.1106
2023-09-14,28.27313
2023-09-15,28.78103
2023-09-16,20.76749
2023-09-17,15.18058
2023-09-18,33.91647
2023-09-19,30.4176
2023-09-20,32.4492
2023-09-21,32.22347
2023-09-22,28.386
2023-09-23,16.70428
2023-09-24,14.50338
2023-09-25,31.99774
2023-09-26,30.81264
2023-09-27,23.36343
2023-09-28,23.58916
2023-09-29,21.44469
2023-09-30,12.92325
2023-10-01,13.93905
2023-10-02,17.49435
2023-10-03,17.21218
2023-10-04,32.33634
2023-10-05,32.2799
2023-10-06,36.17381
2023-10-07,16.87358
2023-10-08,13.03611
2023-10-09,15.68848
2023-10-10,34.53724
2023-10-11,36.28668
2023-10-12,32.1106
2023-10-13,29.96613
2023-10-14,16.42212
2023-10-15,12.92325
2023-10-16,34.25507
2023-10-17,35.72234
2023-10-18,31.32054
2023-10-19,33.35214
2023-10-20,29.34537
2023-10-21,17.43792
2023-10-22,15.34988
2023-10-23,35.10158
2023-10-24,34.42437
2023-10-25,34.48081
2023-10-26,35.21444
2023-10-27,29.96613
2023-10-28,16.76072
2023-10-29,16.36568
2023-10-30,36.11738
2023-10-31,32.61851
2023-11-01,31.03837
2023-11-02,33.29571
2023-11-03,26.91873
2023-11-04,19.30022
2023-11-05,14.44695
2023-11-06,37.13318
2023-11-07,32.90067
2023-11-08,33.57787
2023-11-09,32.90067
2023-11-10,31.20767
2023-11-11,17.94582
2023-11-12,17.43792
2023-11-13,34.31151
2023-11-14,35.04514
2023-11-15,37.69751
2023-11-16,31.88487
2023-11-17,29.34537
2023-11-18,21.83972
2023-11-19,22.74266
2023-11-20,41.70428
2023-11-21,38.26185
2023-11-22,37.69751
2023-11-23,36.73814
2023-11-24,32.61851
2023-11-25,18.28442
2023-11-26,17.72009
2023-11-27,39.33408
2023-11-28,42.83295
2023-11-29,33.97291
2023-11-30,35.72234
2023-12-01,33.97291
2023-12-02,16.53498
2023-12-03,17.49435
2023-12-04,38.26185
2023-12-05,37.52821
2023-12-06,34.53724
2023-12-07,34.48081
2023-12-08,33.12641
2023-12-09,20.76749
2023-12-10,22.91196
2023-12-11,38.31828
2023-12-12,37.35891
2023-12-13,36.51241
2023-12-14,36.90744
2023-12-15,34.59367
2023-12-16,21.50112
2023-12-17,18.11512
2023-12-18,39.95485
2023-12-19,37.35891
2023-12-20,36.06094
2023-12-21,36.73814
2023-12-22,34.87584
2023-12-23,21.33182
2023-12-24,16.19638
2023-12-25,18.11512
2023-12-26,40.85778
2023-12-27,35.77878
2023-12-28,34.98871
2023-12-29,33.01354
2023-12-30,18.62302
2023-12-31,17.77652
2024-01-01,17.77652
2024-01-02,37.41534
2024-01-03,55.69977
2024-01-04,37.52821
2024-01-05,33.74717
2024-01-06,22.96839
2024-01-07,21.38826
2024-01-08,33.18284
2024-01-09,34.31151
2024-01-10,36.23024
2024-01-11,35.38374
2024-01-12,30.13544
2024-01-13,21.16252
2024-01-14,18.45372
2024-01-15,37.64108
2024-01-16,39.33408
2024-01-17,34.31151
2024-01-18,35.49661
2024-01-19,49.32279
2024-01-20,24.26636
2024-01-21,19.07449
2024-01-22,38.48758
2024-01-23,39.16478
2024-01-24,37.64108
2024-01-25,37.07674
2024-01-26,30.4176
2024-01-27,32.84424
2024-01-28,23.30699
2024-01-29,34.36794
2024-01-30,33.01354
2024-01-31,33.63431
2024-02-01,31.03837
2024-02-02,30.86907
2024-02-03,17.83295
2024-02-04,24.43566
2024-02-05,33.97291
2024-02-06,31.48984
2024-02-07,27.59593
2024-02-08,24.43566
2024-02-09,19.07449
2024-02-10,20.03386
2024-02-11,15.80135
2024-02-12,17.60722
2024-02-13,37.24604
2024-02-14,31.2641
2024-02-15,34.76297
2024-02-16,30.30474
2024-02-17,19.69525
2024-02-18,15.63205
2024-02-19,29.79683
2024-02-20,32.4492
2024-02-21,32.39277
2024-02-22,33.63431
2024-02-23,27.8781
2024-02-24,17.09932
2024-02-25,15.29345
2024-02-26,32.50564
2024-02-27,36.79458
2024-02-28,32.39277
2024-02-29,31.0948
2024-03-01,16.64785
2024-03-02,16.70428
2024-03-03,14.44695
2024-03-04,31.54627
2024-03-05,31.88487
2024-03-06,29.96613
2024-03-07,32.61851
2024-03-08,30.86907
2024-03-09,27.08803
2024-03-10,25.28216
2024-03-11,34.93227
2024-03-12,30.4176
2024-03-13,32.90067
2024-03-14,33.01354
2024-03-15,27.76523
2024-03-16,16.47855
2024-03-17,14.89841
2024-03-18,30.86907
2024-03-19,33.01354
2024-03-20,32.56207
