date,가치투자
2023-06-01,18.27586
2023-06-02,17.93103
2023-06-03,16.55172
2023-06-04,17.93103
2023-06-05,20.0
2023-06-06,21.72413
2023-06-07,30.0
2023-06-08,23.44827
2023-06-09,25.51724
2023-06-10,18.96551
2023-06-11,24.82758
2023-06-12,22.41379
2023-06-13,26.89655
2023-06-14,34.13793
2023-06-15,34.13793
2023-06-16,21.72413
2023-06-17,18.27586
2023-06-18,16.20689
2023-06-19,23.7931
2023-06-20,21.72413
2023-06-21,22.75862
2023-06-22,26.55172
2023-06-23,18.27586
2023-06-24,17.93103
2023-06-25,14.48275
2023-06-26,22.06896
2023-06-27,21.03448
2023-06-28,17.5862
2023-06-29,18.62068
2023-06-30,18.96551
2023-07-01,14.48275
2023-07-02,16.20689
2023-07-03,18.62068
2023-07-04,20.34482
2023-07-05,24.82758
2023-07-06,20.68965
2023-07-07,19.31034
2023-07-08,13.7931
2023-07-09,14.82758
2023-07-10,20.34482
2023-07-11,14.13793
2023-07-12,23.7931
2023-07-13,25.51724
2023-07-14,21.72413
2023-07-15,13.10344
2023-07-16,11.37931
2023-07-17,21.37931
2023-07-18,19.65517
2023-07-19,25.51724
2023-07-20,21.72413
2023-07-21,15.86206
2023-07-22,25.51724
2023-07-23,20.68965
2023-07-24,24.48275
2023-07-25,21.03448
2023-07-26,18.62068
2023-07-27,22.75862
2023-07-28,26.89655
2023-07-29,11.72413
2023-07-30,14.82758
2023-07-31,21.72413
2023-08-01,21.72413
2023-08-02,20.0
2023-08-03,21.37931
2023-08-04,26.89655
2023-08-05,21.03448
2023-08-06,14.82758
2023-08-07,20.68965
2023-08-08,20.34482
2023-08-09,16.20689
2023-08-10,18.96551
2023-08-11,13.44827
2023-08-12,16.55172
2023-08-13,15.86206
2023-08-14,20.34482
2023-08-15,20.34482
2023-08-16,15.86206
2023-08-17,21.72413
2023-08-18,25.51724
2023-08-19,22.75862
2023-08-20,20.0
2023-08-21,21.03448
2023-08-22,16.89655
2023-08-23,17.5862
2023-08-24,34.82758
2023-08-25,25.51724
2023-08-26,17.24137
2023-08-27,19.65517
2023-08-28,26.55172
2023-08-29,28.62068
2023-08-30,23.7931
2023-08-31,22.06896
2023-09-01,22.41379
2023-09-02,22.75862
2023-09-03,18.62068
2023-09-04,22.41379
2023-09-05,20.34482
2023-09-06,24.48275
2023-09-07,38.96551
2023-09-08,9.31034
2023-09-09,9.65517
2023-09-10,16.89655
2023-09-11,20.34482
2023-09-12,27.5862
2023-09-13,14.82758
2023-09-14,16.55172
2023-09-15,18.27586
2023-09-16,14.82758
2023-09-17,20.68965
2023-09-18,23.10344
2023-09-19,21.03448
2023-09-20,22.41379
2023-09-21,16.89655
2023-09-22,18.27586
2023-09-23,14.13793
2023-09-24,11.72413
2023-09-25,13.10344
2023-09-26,15.86206
2023-09-27,11.72413
2023-09-28,13.10344
2023-09-29,6.55172
2023-09-30,7.93103
2023-10-01,13.7931
2023-10-02,11.03448
2023-10-03,12.41379
2023-10-04,13.7931
2023-10-05,13.7931
2023-10-06,10.68965
2023-10-07,12.75862
2023-10-08,13.44827
2023-10-09,14.48275
2023-10-10,13.7931
2023-10-11,11.72413
2023-10-12,16.55172
2023-10-13,14.48275
2023-10-14,7.24137
2023-10-15,10.34482
2023-10-16,12.41379
2023-10-17,16.55172
2023-10-18,19.65517
2023-10-19,14.82758
2023-10-20,17.24137
2023-10-21,11.72413
2023-10-22,11.03448
2023-10-23,18.27586
2023-10-24,16.55172
2023-10-25,14.13793
2023-10-26,14.13793
2023-10-27,11.37931
2023-10-28,6.55172
2023-10-29,6.89655
2023-10-30,17.5862
2023-10-31,14.13793
2023-11-01,18.27586
2023-11-02,14.82758
2023-11-03,13.7931
2023-11-04,14.48275
2023-11-05,15.51724
2023-11-06,18.27586
2023-11-07,18.62068
2023-11-08,19.65517
2023-11-09,15.86206
2023-11-10,13.7931
2023-11-11,9.31034
2023-11-12,14.48275
2023-11-13,17.24137
2023-11-14,16.55172
2023-11-15,16.55172
2023-11-16,13.10344
2023-11-17,16.89655
2023-11-18,10.68965
2023-11-19,13.44827
2023-11-20,15.51724
2023-11-21,21.37931
2023-11-22,18.96551
2023-11-23,26.20689
2023-11-24,17.5862
2023-11-25,11.03448
2023-11-26,15.17241
2023-11-27,24.13793
2023-11-28,15.86206
2023-11-29,21.72413
2023-11-30,21.72413
2023-12-01,20.34482
2023-12-02,9.65517
2023-12-03,16.55172
2023-12-04,16.55172
2023-12-05,18.62068
2023-12-06,22.41379
2023-12-07,20.68965
2023-12-08,22.41379
2023-12-09,13.44827
2023-12-10,12.75862
2023-12-11,17.24137
2023-12-12,18.27586
2023-12-13,20.0
2023-12-14,17.24137
2023-12-15,20.0
2023-12-16,13.44827
2023-12-17,11.72413
2023-12-18,19.31034
2023-12-19,20.34482
2023-12-20,18.96551
2023-12-21,16.20689
2023-12-22,12.75862
2023-12-23,12.41379
2023-12-24,13.10344
2023-12-25,14.82758
2023-12-26,15.17241
2023-12-27,20.34482
2023-12-28,23.44827
2023-12-29,16.20689
2023-12-30,13.10344
2023-12-31,11.72413
2024-01-01,12.06896
2024-01-02,21.72413
2024-01-03,20.0
2024-01-04,12.75862
2024-01-05,22.06896
2024-01-06,17.5862
2024-01-07,13.7931
2024-01-08,21.72413
2024-01-09,15.17241
2024-01-10,22.41379
2024-01-11,22.41379
2024-01-12,15.17241
2024-01-13,15.86206
2024-01-14,14.13793
2024-01-15,17.5862
2024-01-16,16.89655
2024-01-17,21.37931
2024-01-18,23.7931
2024-01-19,18.62068
2024-01-20,15.17241
2024-01-21,11.37931
2024-01-22,17.5862
2024-01-23,17.24137
2024-01-24,17.93103
2024-01-25,15.86206
2024-01-26,19.65517
2024-01-27,16.20689
2024-01-28,11.72413
2024-01-29,16.20689
2024-01-30,20.34482
2024-01-31,21.03448
2024-02-01,20.34482
2024-02-02,20.68965
2024-02-03,12.41379
2024-02-04,17.93103
2024-02-05,14.82758
2024-02-06,19.31034
2024-02-07,18.96551
2024-02-08,19.65517
2024-02-09,12.75862
2024-02-10,14.82758
2024-02-11,12.41379
2024-02-12,16.89655
2024-02-13,23.7931
2024-02-14,18.62068
2024-02-15,17.5862
2024-02-16,18.27586
2024-02-17,12.75862
2024-02-18,13.10344
2024-02-19,18.27586
2024-02-20,29.31034
2024-02-21,18.62068
2024-02-22,18.96551
2024-02-23,27.24137
2024-02-24,17.5862
2024-02-25,17.5862
2024-02-26,21.03448
2024-02-27,23.7931
2024-02-28,29.65517
2024-02-29,30.0
2024-03-01,17.93103
2024-03-02,18.27586
2024-03-03,22.75862
2024-03-04,24.82758
2024-03-05,30.68965
2024-03-06,37.93103
2024-03-07,28.27586
2024-03-08,31.37931
2024-03-09,21.03448
2024-03-10,15.51724
2024-03-11,23.7931
2024-03-12,27.5862
2024-03-13,23.7931
2024-03-14,23.7931
2024-03-15,18.62068
2024-03-16,13.44827
2024-03-17,16.55172
2024-03-18,21.37931
2024-03-19,23.10344
2024-03-20,17.93103
