date,저축
2023-05-30,46.26556
2023-05-31,45.85062
2023-06-01,52.07468
2023-06-02,39.83402
2023-06-03,30.29045
2023-06-04,39.62655
2023-06-05,49.17012
2023-06-06,40.04149
2023-06-07,56.639
2023-06-08,52.28215
2023-06-09,49.37759
2023-06-10,37.34439
2023-06-11,40.87136
2023-06-12,64.73029
2023-06-13,53.11203
2023-06-14,54.14937
2023-06-15,73.44398
2023-06-16,62.44813
2023-06-17,38.17427
2023-06-18,40.6639
2023-06-19,51.86721
2023-06-20,57.67634
2023-06-21,61.20331
2023-06-22,52.90456
2023-06-23,43.77593
2023-06-24,32.78008
2023-06-25,37.13692
2023-06-26,51.45228
2023-06-27,55.39419
2023-06-28,39.00414
2023-06-29,39.00414
2023-06-30,39.62655
2023-07-01,27.59336
2023-07-02,39.41908
2023-07-03,48.96265
2023-07-04,39.83402
2023-07-05,42.94605
2023-07-06,38.79668
2023-07-07,34.6473
2023-07-08,26.55601
2023-07-09,27.38589
2023-07-10,43.15352
2023-07-11,46.88796
2023-07-12,34.23236
2023-07-13,34.43983
2023-07-14,33.81742
2023-07-15,25.3112
2023-07-16,30.29045
2023-07-17,37.13692
2023-07-18,32.57261
2023-07-19,36.51452
2023-07-20,33.81742
2023-07-21,29.46058
2023-07-22,15.76763
2023-07-23,28.00829
2023-07-24,36.09958
2023-07-25,47.51037
2023-07-26,35.06224
2023-07-27,35.89211
2023-07-28,32.15767
2023-07-29,25.51867
2023-07-30,24.68879
2023-07-31,36.72199
2023-08-01,41.70124
2023-08-02,32.36514
2023-08-03,27.17842
2023-08-04,24.27385
2023-08-05,21.16182
2023-08-06,21.36929
2023-08-07,39.21161
2023-08-08,30.29045
2023-08-09,32.98755
2023-08-10,39.00414
2023-08-11,32.57261
2023-08-12,22.82157
2023-08-13,28.42323
2023-08-14,36.09958
2023-08-15,29.87551
2023-08-16,42.11618
2023-08-17,38.58921
2023-08-18,35.89211
2023-08-19,25.9336
2023-08-20,30.91286
2023-08-21,41.90871
2023-08-22,45.43568
2023-08-23,37.13692
2023-08-24,36.30705
2023-08-25,38.17427
2023-08-26,27.59336
2023-08-27,29.46058
2023-08-28,39.00414
2023-08-29,45.85062
2023-08-30,46.05809
2023-08-31,37.13692
2023-09-01,37.55186
2023-09-02,29.46058
2023-09-03,31.12033
2023-09-04,37.13692
2023-09-05,41.2863
2023-09-06,32.98755
2023-09-07,33.40248
2023-09-08,40.6639
2023-09-09,23.23651
2023-09-10,32.98755
2023-09-11,34.23236
2023-09-12,35.47717
2023-09-13,38.17427
2023-09-14,35.47717
2023-09-15,35.06224
2023-09-16,22.40663
2023-09-17,24.68879
2023-09-18,41.49377
2023-09-19,39.62655
2023-09-20,33.60995
2023-09-21,39.83402
2023-09-22,32.57261
2023-09-23,23.65145
2023-09-24,25.51867
2023-09-25,40.45643
2023-09-26,39.41908
2023-09-27,30.91286
2023-09-28,23.44398
2023-09-29,27.80082
2023-09-30,29.66804
2023-10-01,28.42323
2023-10-02,32.78008
2023-10-03,38.17427
2023-10-04,41.07883
2023-10-05,41.49377
2023-10-06,36.30705
2023-10-07,22.6141
2023-10-08,28.6307
2023-10-09,32.78008
2023-10-10,42.94605
2023-10-11,47.92531
2023-10-12,36.72199
2023-10-13,33.60995
2023-10-14,28.6307
2023-10-15,32.78008
2023-10-16,43.56846
2023-10-17,39.21161
2023-10-18,42.53112
2023-10-19,39.41908
2023-10-20,39.62655
2023-10-21,24.06639
2023-10-22,29.87551
2023-10-23,38.58921
2023-10-24,42.53112
2023-10-25,45.22821
2023-10-26,39.62655
2023-10-27,38.58921
2023-10-28,26.34854
2023-10-29,30.70539
2023-10-30,43.77593
2023-10-31,42.94605
2023-11-01,46.26556
2023-11-02,37.34439
2023-11-03,34.43983
2023-11-04,26.34854
2023-11-05,35.68464
2023-11-06,41.90871
2023-11-07,40.24896
2023-11-08,40.6639
2023-11-09,38.79668
2023-11-10,33.60995
2023-11-11,28.00829
2023-11-12,30.08298
2023-11-13,41.49377
2023-11-14,37.13692
2023-11-15,36.72199
2023-11-16,33.60995
2023-11-17,34.43983
2023-11-18,25.10373
2023-11-19,30.70539
2023-11-20,40.24896
2023-11-21,42.11618
2023-11-22,37.34439
2023-11-23,42.53112
2023-11-24,33.40248
2023-11-25,28.83817
2023-11-26,30.49792
2023-11-27,47.09543
2023-11-28,38.38174
2023-11-29,37.34439
2023-11-30,36.09958
2023-12-01,35.47717
2023-12-02,25.10373
2023-12-03,32.78008
2023-12-04,41.2863
2023-12-05,44.6058
2023-12-06,42.11618
2023-12-07,39.83402
2023-12-08,33.60995
2023-12-09,30.29045
2023-12-10,27.17842
2023-12-11,39.41908
2023-12-12,38.79668
2023-12-13,37.34439
2023-12-14,40.87136
2023-12-15,35.2697
2023-12-16,25.3112
2023-12-17,27.17842
2023-12-18,35.2697
2023-12-19,29.66804
2023-12-20,38.79668
2023-12-21,37.55186
2023-12-22,31.3278
2023-12-23,23.44398
2023-12-24,26.14107
2023-12-25,30.49792
2023-12-26,37.34439
2023-12-27,34.43983
2023-12-28,39.41908
2023-12-29,33.40248
2023-12-30,34.02489
2023-12-31,40.04149
2024-01-01,51.86721
2024-01-02,51.03734
2024-01-03,49.79253
2024-01-04,47.71784
2024-01-05,46.05809
2024-01-06,33.40248
2024-01-07,39.00414
2024-01-08,40.24896
2024-01-09,45.85062
2024-01-10,46.68049
2024-01-11,42.94605
2024-01-12,40.87136
2024-01-13,31.9502
2024-01-14,36.92946
2024-01-15,51.86721
2024-01-16,50.0
2024-01-17,41.07883
2024-01-18,44.6058
2024-01-19,41.70124
2024-01-20,34.43983
2024-01-21,41.07883
2024-01-22,44.81327
2024-01-23,48.96265
2024-01-24,45.02074
2024-01-25,54.97925
2024-01-26,44.19087
2024-01-27,33.40248
2024-01-28,38.58921
2024-01-29,45.64315
2024-01-30,51.86721
2024-01-31,51.03734
2024-02-01,53.52697
2024-02-02,44.39834
2024-02-03,35.68464
2024-02-04,39.41908
2024-02-05,46.68049
2024-02-06,48.96265
2024-02-07,38.17427
2024-02-08,40.04149
2024-02-09,29.46058
2024-02-10,43.15352
2024-02-11,45.85062
2024-02-12,47.51037
2024-02-13,53.11203
2024-02-14,44.19087
2024-02-15,42.53112
2024-02-16,41.07883
2024-02-17,30.29045
2024-02-18,40.6639
2024-02-19,42.94605
2024-02-20,53.11203
2024-02-21,55.39419
2024-02-22,56.639
2024-02-23,58.29875
2024-02-24,37.55186
2024-02-25,42.73858
2024-02-26,48.75518
2024-02-27,45.22821
2024-02-28,52.07468
2024-02-29,53.3195
2024-03-01,42.73858
2024-03-02,32.36514
2024-03-03,37.34439
2024-03-04,47.51037
2024-03-05,48.75518
2024-03-06,42.94605
2024-03-07,46.26556
2024-03-08,42.11618
2024-03-09,38.38174
2024-03-10,40.6639
2024-03-11,47.92531
2024-03-12,42.32365
2024-03-13,34.85477
2024-03-14,39.62655
2024-03-15,39.83402
2024-03-16,33.60995
2024-03-17,29.25311
2024-03-18,45.64315
2024-03-19,39.41908
2024-03-20,39.21161
