date,리워드
2023-05-31,45.9813
2023-06-01,50.6542
2023-06-02,36.26168
2023-06-03,26.35514
2023-06-04,26.91588
2023-06-05,42.05607
2023-06-06,31.21495
2023-06-07,44.67289
2023-06-08,44.85981
2023-06-09,40.0
2023-06-10,28.78504
2023-06-11,25.9813
2023-06-12,48.03738
2023-06-13,47.66355
2023-06-14,46.54205
2023-06-15,41.68224
2023-06-16,43.5514
2023-06-17,28.78504
2023-06-18,25.60747
2023-06-19,41.68224
2023-06-20,46.54205
2023-06-21,49.90654
2023-06-22,45.60747
2023-06-23,39.81308
2023-06-24,24.85981
2023-06-25,24.85981
2023-06-26,40.74766
2023-06-27,42.4299
2023-06-28,39.43925
2023-06-29,49.34579
2023-06-30,49.71962
2023-07-01,31.40186
2023-07-02,36.26168
2023-07-03,43.73831
2023-07-04,47.47663
2023-07-05,49.53271
2023-07-06,41.68224
2023-07-07,42.24299
2023-07-08,26.16822
2023-07-09,30.09345
2023-07-10,37.757
2023-07-11,42.4299
2023-07-12,47.47663
2023-07-13,46.91588
2023-07-14,42.4299
2023-07-15,20.74766
2023-07-16,19.81308
2023-07-17,41.68224
2023-07-18,46.54205
2023-07-19,45.04672
2023-07-20,50.09345
2023-07-21,36.44859
2023-07-22,24.48598
2023-07-23,22.80373
2023-07-24,37.94392
2023-07-25,42.61682
2023-07-26,44.11214
2023-07-27,42.99065
2023-07-28,40.56074
2023-07-29,22.80373
2023-07-30,17.38317
2023-07-31,39.43925
2023-08-01,46.91588
2023-08-02,48.59813
2023-08-03,45.42056
2023-08-04,38.8785
2023-08-05,19.81308
2023-08-06,22.61682
2023-08-07,45.9813
2023-08-08,40.0
2023-08-09,42.4299
2023-08-10,38.50467
2023-08-11,40.93457
2023-08-12,19.25233
2023-08-13,22.80373
2023-08-14,35.88785
2023-08-15,22.4299
2023-08-16,41.68224
2023-08-17,44.48598
2023-08-18,39.43925
2023-08-19,23.5514
2023-08-20,17.38317
2023-08-21,39.43925
2023-08-22,38.69158
2023-08-23,40.0
2023-08-24,41.49532
2023-08-25,42.80373
2023-08-26,20.0
2023-08-27,20.56074
2023-08-28,44.29906
2023-08-29,41.49532
2023-08-30,38.31775
2023-08-31,40.18691
2023-09-01,43.36448
2023-09-02,23.73831
2023-09-03,21.12149
2023-09-04,36.07476
2023-09-05,44.11214
2023-09-06,41.68224
2023-09-07,36.82242
2023-09-08,35.51401
2023-09-09,23.17757
2023-09-10,20.0
2023-09-11,30.09345
2023-09-12,43.17757
2023-09-13,38.31775
2023-09-14,43.73831
2023-09-15,39.06542
2023-09-16,27.85046
2023-09-17,22.4299
2023-09-18,34.39252
2023-09-19,38.31775
2023-09-20,46.35514
2023-09-21,42.61682
2023-09-22,45.79439
2023-09-23,23.5514
2023-09-24,22.61682
2023-09-25,40.74766
2023-09-26,35.88785
2023-09-27,40.56074
2023-09-28,21.12149
2023-09-29,16.44859
2023-09-30,19.62616
2023-10-01,18.8785
2023-10-02,21.86915
2023-10-03,25.60747
2023-10-04,50.28037
2023-10-05,43.17757
2023-10-06,45.60747
2023-10-07,35.70093
2023-10-08,19.81308
2023-10-09,23.5514
2023-10-10,41.49532
2023-10-11,38.31775
2023-10-12,54.01869
2023-10-13,40.56074
2023-10-14,23.17757
2023-10-15,21.68224
2023-10-16,34.01869
2023-10-17,40.0
2023-10-18,47.28971
2023-10-19,42.24299
2023-10-20,45.04672
2023-10-21,17.94392
2023-10-22,24.29906
2023-10-23,39.43925
2023-10-24,42.99065
2023-10-25,37.757
2023-10-26,40.56074
2023-10-27,34.95327
2023-10-28,26.35514
2023-10-29,21.68224
2023-10-30,34.01869
2023-10-31,46.54205
2023-11-01,51.02803
2023-11-02,40.37383
2023-11-03,38.69158
2023-11-04,17.757
2023-11-05,21.30841
2023-11-06,36.82242
2023-11-07,40.18691
2023-11-08,33.64485
2023-11-09,41.12149
2023-11-10,30.09345
2023-11-11,18.50467
2023-11-12,19.62616
2023-11-13,35.14018
2023-11-14,32.89719
2023-11-15,35.14018
2023-11-16,39.62616
2023-11-17,43.92523
2023-11-18,26.35514
2023-11-19,28.97196
2023-11-20,54.01869
2023-11-21,57.19626
2023-11-22,59.25233
2023-11-23,54.39252
2023-11-24,45.9813
2023-11-25,30.46728
2023-11-26,31.96261
2023-11-27,46.35514
2023-11-28,55.14018
2023-11-29,50.28037
2023-11-30,43.92523
2023-12-01,54.2056
2023-12-02,31.58878
2023-12-03,32.89719
2023-12-04,52.14953
2023-12-05,53.83177
2023-12-06,44.67289
2023-12-07,48.41121
2023-12-08,45.42056
2023-12-09,29.34579
2023-12-10,28.97196
2023-12-11,46.35514
2023-12-12,55.88785
2023-12-13,56.07476
2023-12-14,48.78504
2023-12-15,45.9813
2023-12-16,26.54205
2023-12-17,28.03738
2023-12-18,41.12149
2023-12-19,43.36448
2023-12-20,43.5514
2023-12-21,50.28037
2023-12-22,38.69158
2023-12-23,25.60747
2023-12-24,18.50467
2023-12-25,27.85046
2023-12-26,37.757
2023-12-27,45.23364
2023-12-28,45.9813
2023-12-29,39.81308
2023-12-30,23.73831
2023-12-31,24.11214
2024-01-01,28.78504
2024-01-02,47.28971
2024-01-03,46.54205
2024-01-04,53.83177
2024-01-05,51.96261
2024-01-06,31.58878
2024-01-07,28.97196
2024-01-08,38.50467
2024-01-09,48.97196
2024-01-10,40.56074
2024-01-11,42.05607
2024-01-12,45.79439
2024-01-13,26.54205
2024-01-14,24.85981
2024-01-15,39.81308
2024-01-16,40.18691
2024-01-17,34.76635
2024-01-18,49.53271
2024-01-19,39.06542
2024-01-20,24.11214
2024-01-21,22.24299
2024-01-22,40.74766
2024-01-23,45.60747
2024-01-24,43.17757
2024-01-25,41.12149
2024-01-26,41.30841
2024-01-27,24.67289
2024-01-28,21.49532
2024-01-29,47.1028
2024-01-30,42.4299
2024-01-31,41.68224
2024-02-01,44.11214
2024-02-02,34.57943
2024-02-03,20.56074
2024-02-04,25.9813
2024-02-05,40.0
2024-02-06,39.43925
2024-02-07,33.27102
2024-02-08,28.22429
2024-02-09,16.44859
2024-02-10,12.33644
2024-02-11,17.94392
2024-02-12,22.99065
2024-02-13,39.06542
2024-02-14,43.5514
2024-02-15,56.26168
2024-02-16,42.99065
2024-02-17,26.54205
2024-02-18,26.35514
2024-02-19,42.24299
2024-02-20,43.73831
2024-02-21,40.56074
2024-02-22,42.05607
2024-02-23,37.00934
2024-02-24,24.85981
2024-02-25,23.73831
2024-02-26,37.00934
2024-02-27,37.57009
2024-02-28,42.4299
2024-02-29,45.9813
2024-03-01,28.78504
2024-03-02,18.50467
2024-03-03,22.24299
2024-03-04,34.39252
2024-03-05,36.44859
2024-03-06,43.5514
2024-03-07,39.25233
2024-03-08,33.08411
2024-03-09,22.4299
2024-03-10,21.30841
2024-03-11,40.56074
2024-03-12,41.68224
2024-03-13,43.73831
2024-03-14,44.29906
2024-03-15,34.2056
2024-03-16,23.36448
2024-03-17,20.93457
2024-03-18,37.38317
2024-03-19,39.25233
2024-03-20,38.50467
