date,해외주식
2023-05-30,22.43729
2023-05-31,20.0079
2023-06-01,18.80308
2023-06-02,18.05253
2023-06-03,10.84337
2023-06-04,6.32036
2023-06-05,12.50246
2023-06-06,15.48489
2023-06-07,18.52656
2023-06-08,18.84258
2023-06-09,19.67213
2023-06-10,11.19889
2023-06-11,7.0314
2023-06-12,14.39857
2023-06-13,23.58285
2023-06-14,23.66186
2023-06-15,20.30416
2023-06-16,20.44242
2023-06-17,9.67805
2023-06-18,6.47837
2023-06-19,21.92376
2023-06-20,21.48923
2023-06-21,22.29903
2023-06-22,17.22299
2023-06-23,17.32174
2023-06-24,8.94726
2023-06-25,5.01678
2023-06-26,11.55441
2023-06-27,17.40075
2023-06-28,17.67726
2023-06-29,19.1586
2023-06-30,16.84771
2023-07-01,10.5076
2023-07-02,5.51056
2023-07-03,16.07742
2023-07-04,27.8886
2023-07-05,20.18566
2023-07-06,18.28955
2023-07-07,16.92672
2023-07-08,10.70511
2023-07-09,5.76733
2023-07-10,14.8726
2023-07-11,19.63262
2023-07-12,18.3093
2023-07-13,19.31661
2023-07-14,20.46217
2023-07-15,11.4754
2023-07-16,6.1821
2023-07-17,13.76654
2023-07-18,19.1586
2023-07-19,20.77819
2023-07-20,18.62532
2023-07-21,18.96109
2023-07-22,9.00651
2023-07-23,6.00434
2023-07-24,13.58878
2023-07-25,17.67726
2023-07-26,16.94647
2023-07-27,19.11909
2023-07-28,17.93403
2023-07-29,9.40154
2023-07-30,5.49081
2023-07-31,13.50977
2023-08-01,18.72407
2023-08-02,17.79577
2023-08-03,17.89452
2023-08-04,14.89235
2023-08-05,8.71025
2023-08-06,5.64882
2023-08-07,13.0555
2023-08-08,16.01817
2023-08-09,16.55145
2023-08-10,15.91941
2023-08-11,14.08255
2023-08-12,8.65099
2023-08-13,5.2538
2023-08-14,12.50246
2023-08-15,13.41102
2023-08-16,16.5712
2023-08-17,17.20323
2023-08-18,16.15642
2023-08-19,11.59391
2023-08-20,6.65613
2023-08-21,12.14694
2023-08-22,16.66995
2023-08-23,16.98597
2023-08-24,18.80308
2023-08-25,18.19079
2023-08-26,11.3569
2023-08-27,6.16235
2023-08-28,12.54197
2023-08-29,17.93403
2023-08-30,20.18566
2023-08-31,18.21054
2023-09-01,15.14912
2023-09-02,11.71242
2023-09-03,6.32036
2023-09-04,19.21785
2023-09-05,18.80308
2023-09-06,16.6107
2023-09-07,16.41319
2023-09-08,15.89966
2023-09-09,9.6583
2023-09-10,6.02409
2023-09-11,12.2062
2023-09-12,16.72921
2023-09-13,15.50464
2023-09-14,15.7614
2023-09-15,15.38613
2023-09-16,11.25814
2023-09-17,5.13529
2023-09-18,12.22595
2023-09-19,16.15642
2023-09-20,15.10961
2023-09-21,17.06498
2023-09-22,15.14912
2023-09-23,10.09283
2023-09-24,5.05629
2023-09-25,11.04088
2023-09-26,15.24787
2023-09-27,13.76654
2023-09-28,10.03357
2023-09-29,9.59905
2023-09-30,9.55954
2023-10-01,6.08334
2023-10-02,8.23622
2023-10-03,11.55441
2023-10-04,15.32688
2023-10-05,16.5317
2023-10-06,13.90479
2023-10-07,10.01382
2023-10-08,5.13529
2023-10-09,11.49516
2023-10-10,15.50464
2023-10-11,17.14398
2023-10-12,17.67726
2023-10-13,15.18862
2023-10-14,9.75706
2023-10-15,5.35255
2023-10-16,11.08038
2023-10-17,15.7614
2023-10-18,16.01817
2023-10-19,17.77602
2023-10-20,15.97866
2023-10-21,11.49516
2023-10-22,4.89828
2023-10-23,12.64072
2023-10-24,16.76871
2023-10-25,16.41319
2023-10-26,20.32391
2023-10-27,16.35394
2023-10-28,10.25083
2023-10-29,5.74758
2023-10-30,10.80387
2023-10-31,15.82065
2023-11-01,15.54414
2023-11-02,16.5712
2023-11-03,16.45269
2023-11-04,12.06794
2023-11-05,6.08334
2023-11-06,17.08473
2023-11-07,19.17835
2023-11-08,17.26249
2023-11-09,17.30199
2023-11-10,19.17835
2023-11-11,13.25301
2023-11-12,5.09579
2023-11-13,12.22595
2023-11-14,19.77088
2023-11-15,23.32609
2023-11-16,23.80011
2023-11-17,24.82717
2023-11-18,12.71973
2023-11-19,5.68832
2023-11-20,15.52439
2023-11-21,25.18269
2023-11-22,23.22733
2023-11-23,26.07149
2023-11-24,19.25735
2023-11-25,10.15208
2023-11-26,5.19454
2023-11-27,14.26031
2023-11-28,22.12127
2023-11-29,21.50898
2023-11-30,22.04226
2023-12-01,19.59312
2023-12-02,12.60122
2023-12-03,5.92534
2023-12-04,15.14912
2023-12-05,23.20758
2023-12-06,22.6743
2023-12-07,21.66699
2023-12-08,20.02765
2023-12-09,13.15425
2023-12-10,7.14991
2023-12-11,13.07525
2023-12-12,20.69919
2023-12-13,22.16077
2023-12-14,26.01224
2023-12-15,23.5631
2023-12-16,13.47027
2023-12-17,6.97215
2023-12-18,14.45783
2023-12-19,23.78036
2023-12-20,23.30634
2023-12-21,25.85423
2023-12-22,22.43729
2023-12-23,14.31957
2023-12-24,5.88583
2023-12-25,8.35473
2023-12-26,16.70946
2023-12-27,23.6421
2023-12-28,22.6743
2023-12-29,18.3488
2023-12-30,11.11988
2023-12-31,6.32036
2024-01-01,9.6583
2024-01-02,19.69188
2024-01-03,28.08611
2024-01-04,26.03199
2024-01-05,23.72111
2024-01-06,14.99111
2024-01-07,7.40667
2024-01-08,13.54927
2024-01-09,24.57041
2024-01-10,24.19514
2024-01-11,25.06419
2024-01-12,23.34584
2024-01-13,13.50977
2024-01-14,7.50543
2024-01-15,21.92376
2024-01-16,24.88643
2024-01-17,26.03199
2024-01-18,24.82717
2024-01-19,25.63697
2024-01-20,17.4995
2024-01-21,9.87556
2024-01-22,19.55362
2024-01-23,28.61939
2024-01-24,27.9281
2024-01-25,28.32312
2024-01-26,26.40726
2024-01-27,15.74165
2024-01-28,9.6188
2024-01-29,18.46731
2024-01-30,27.71084
2024-01-31,27.51333
2024-02-01,25.18269
2024-02-02,27.17756
2024-02-03,17.77602
2024-02-04,10.32984
2024-02-05,19.57337
2024-02-06,26.94054
2024-02-07,25.53821
2024-02-08,26.74303
2024-02-09,20.14615
2024-02-10,18.3093
2024-02-11,11.77167
2024-02-12,17.67726
2024-02-13,33.22141
2024-02-14,34.28797
2024-02-15,34.0707
2024-02-16,32.82638
2024-02-17,19.65238
2024-02-18,12.2062
2024-02-19,28.42188
2024-02-20,32.47086
2024-02-21,31.08828
2024-02-22,32.70788
2024-02-23,35.86806
2024-02-24,21.13371
2024-02-25,13.41102
2024-02-26,23.74086
2024-02-27,31.72032
2024-02-28,32.60912
2024-02-29,29.78471
2024-03-01,22.47679
2024-03-02,20.34366
2024-03-03,13.23326
2024-03-04,24.31364
2024-03-05,36.5791
2024-03-06,33.02389
2024-03-07,33.43867
2024-03-08,35.45328
2024-03-09,23.30634
2024-03-10,12.36421
2024-03-11,24.51115
2024-03-12,33.00414
2024-03-13,32.53012
2024-03-14,31.08828
2024-03-15,29.50819
2024-03-16,16.82796
2024-03-17,9.08552
2024-03-18,32.35236
2024-03-19,33.83369
2024-03-20,30.23898
