date,아파트시세
2023-05-30,56.37773
2023-05-31,52.07892
2023-06-01,56.16631
2023-06-02,45.59548
2023-06-03,39.25299
2023-06-04,47.35729
2023-06-05,56.16631
2023-06-06,52.07892
2023-06-07,56.80056
2023-06-08,53.13601
2023-06-09,52.1494
2023-06-10,41.29668
2023-06-11,44.46793
2023-06-12,56.9415
2023-06-13,46.08879
2023-06-14,47.56871
2023-06-15,49.11909
2023-06-16,45.17265
2023-06-17,36.64552
2023-06-18,42.28329
2023-06-19,51.02184
2023-06-20,46.5821
2023-06-21,48.20295
2023-06-22,48.97815
2023-06-23,43.97463
2023-06-24,38.12544
2023-06-25,37.91402
2023-06-26,48.97815
2023-06-27,46.30021
2023-06-28,45.10218
2023-06-29,43.69274
2023-06-30,42.28329
2023-07-01,32.9105
2023-07-02,43.48132
2023-07-03,43.19943
2023-07-04,43.12896
2023-07-05,45.45454
2023-07-06,42.49471
2023-07-07,37.84355
2023-07-08,35.9408
2023-07-09,35.09513
2023-07-10,49.47145
2023-07-11,40.16913
2023-07-12,37.13883
2023-07-13,45.73643
2023-07-14,39.25299
2023-07-15,38.75968
2023-07-16,42.42424
2023-07-17,52.6427
2023-07-18,50.03523
2023-07-19,46.22973
2023-07-20,49.75334
2023-07-21,44.25651
2023-07-22,36.64552
2023-07-23,45.8069
2023-07-24,59.26708
2023-07-25,49.89429
2023-07-26,51.79704
2023-07-27,47.85059
2023-07-28,42.63565
2023-07-29,37.42071
2023-07-30,41.78999
2023-07-31,46.30021
2023-08-01,46.37068
2023-08-02,41.71952
2023-08-03,45.8069
2023-08-04,43.41085
2023-08-05,38.61874
2023-08-06,39.11205
2023-08-07,43.19943
2023-08-08,47.28682
2023-08-09,45.66596
2023-08-10,43.19943
2023-08-11,41.71952
2023-08-12,47.49823
2023-08-13,49.26004
2023-08-14,50.73995
2023-08-15,47.63918
2023-08-16,56.51867
2023-08-17,53.41789
2023-08-18,48.13248
2023-08-19,40.73291
2023-08-20,45.03171
2023-08-21,52.07892
2023-08-22,51.86751
2023-08-23,47.85059
2023-08-24,46.22973
2023-08-25,41.15574
2023-08-26,40.94432
2023-08-27,39.67582
2023-08-28,48.69626
2023-08-29,46.01832
2023-08-30,46.22973
2023-08-31,42.21282
2023-09-01,44.5384
2023-09-02,41.01479
2023-09-03,44.18604
2023-09-04,52.00845
2023-09-05,45.52501
2023-09-06,49.11909
2023-09-07,49.96476
2023-09-08,46.86398
2023-09-09,39.88724
2023-09-10,44.67935
2023-09-11,51.86751
2023-09-12,51.51515
2023-09-13,42.56518
2023-09-14,47.78012
2023-09-15,46.5821
2023-09-16,42.98801
2023-09-17,47.21634
2023-09-18,54.47498
2023-09-19,46.37068
2023-09-20,39.60535
2023-09-21,43.76321
2023-09-22,38.12544
2023-09-23,35.65891
2023-09-24,38.12544
2023-09-25,41.57857
2023-09-26,38.54827
2023-09-27,27.06131
2023-09-28,31.00775
2023-09-29,35.9408
2023-09-30,33.61522
2023-10-01,30.93727
2023-10-02,33.4038
2023-10-03,39.39393
2023-10-04,40.87385
2023-10-05,38.68921
2023-10-06,44.5384
2023-10-07,39.18252
2023-10-08,31.36011
2023-10-09,43.05849
2023-10-10,47.99154
2023-10-11,43.48132
2023-10-12,44.89076
2023-10-13,42.14235
2023-10-14,36.15221
2023-10-15,36.99788
2023-10-16,49.47145
2023-10-17,49.26004
2023-10-18,46.15926
2023-10-19,43.34038
2023-10-20,44.5384
2023-10-21,33.82663
2023-10-22,45.87737
2023-10-23,49.75334
2023-10-24,49.11909
2023-10-25,47.78012
2023-10-26,43.55179
2023-10-27,39.95771
2023-10-28,29.95066
2023-10-29,40.31007
2023-10-30,43.41085
2023-10-31,45.38407
2023-11-01,43.41085
2023-11-02,43.2699
2023-11-03,39.53488
2023-11-04,35.30655
2023-11-05,34.53136
2023-11-06,40.16913
2023-11-07,40.87385
2023-11-08,39.7463
2023-11-09,42.28329
2023-11-10,38.40732
2023-11-11,29.95066
2023-11-12,36.71599
2023-11-13,43.55179
2023-11-14,51.3742
2023-11-15,44.0451
2023-11-16,41.78999
2023-11-17,38.12544
2023-11-18,36.92741
2023-11-19,36.08174
2023-11-20,47.14587
2023-11-21,42.63565
2023-11-22,40.66243
2023-11-23,41.71952
2023-11-24,38.83016
2023-11-25,31.78294
2023-11-26,36.78646
2023-11-27,44.74982
2023-11-28,42.63565
2023-11-29,40.52149
2023-11-30,38.12544
2023-12-01,37.77307
2023-12-02,34.6723
2023-12-03,42.56518
2023-12-04,52.36081
2023-12-05,52.43128
2023-12-06,46.01832
2023-12-07,44.60887
2023-12-08,43.76321
2023-12-09,39.18252
2023-12-10,41.93093
2023-12-11,49.96476
2023-12-12,45.8069
2023-12-13,43.90415
2023-12-14,43.34038
2023-12-15,43.12896
2023-12-16,36.36363
2023-12-17,37.49119
2023-12-18,43.97463
2023-12-19,40.87385
2023-12-20,37.77307
2023-12-21,38.90063
2023-12-22,35.23608
2023-12-23,33.4038
2023-12-24,35.72938
2023-12-25,38.9711
2023-12-26,41.01479
2023-12-27,36.57505
2023-12-28,39.81677
2023-12-29,33.89711
2023-12-30,31.21916
2023-12-31,34.39041
2024-01-01,37.7026
2024-01-02,42.35377
2024-01-03,42.63565
2024-01-04,42.7766
2024-01-05,40.45102
2024-01-06,37.63213
2024-01-07,48.27343
2024-01-08,44.18604
2024-01-09,45.38407
2024-01-10,47.21634
2024-01-11,48.13248
2024-01-12,47.28682
2024-01-13,42.07188
2024-01-14,40.73291
2024-01-15,52.99506
2024-01-16,46.86398
2024-01-17,45.38407
2024-01-18,50.73995
2024-01-19,44.25651
2024-01-20,37.13883
2024-01-21,42.56518
2024-01-22,46.15926
2024-01-23,47.00493
2024-01-24,42.49471
2024-01-25,43.90415
2024-01-26,39.04157
2024-01-27,44.0451
2024-01-28,47.28682
2024-01-29,47.28682
2024-01-30,50.8809
2024-01-31,41.86046
2024-02-01,49.82381
2024-02-02,41.08527
2024-02-03,37.77307
2024-02-04,45.66596
2024-02-05,44.39746
2024-02-06,41.57857
2024-02-07,32.34672
2024-02-08,31.00775
2024-02-09,34.88372
2024-02-10,37.56166
2024-02-11,41.01479
2024-02-12,42.21282
2024-02-13,53.55884
2024-02-14,47.78012
2024-02-15,43.55179
2024-02-16,43.76321
2024-02-17,37.7026
2024-02-18,39.81677
2024-02-19,57.92811
2024-02-20,44.0451
2024-02-21,45.73643
2024-02-22,46.08879
2024-02-23,37.77307
2024-02-24,36.29316
2024-02-25,39.04157
2024-02-26,43.97463
2024-02-27,37.77307
2024-02-28,33.75616
2024-02-29,33.61522
2024-03-01,34.95419
2024-03-02,32.9105
2024-03-03,32.76955
2024-03-04,36.92741
2024-03-05,36.22269
2024-03-06,37.77307
2024-03-07,36.50458
2024-03-08,34.60183
2024-03-09,31.50105
2024-03-10,34.10852
2024-03-11,35.72938
2024-03-12,33.54474
2024-03-13,35.44749
2024-03-14,32.98097
2024-03-15,32.1353
2024-03-16,27.27272
2024-03-17,32.34672
2024-03-18,38.40732
2024-03-19,37.13883
2024-03-20,34.10852
