date,ETF배당금
2023-06-01,7.18336
2023-06-02,6.23818
2023-06-03,3.21361
2023-06-04,3.02457
2023-06-05,3.21361
2023-06-06,3.78071
2023-06-07,7.3724
2023-06-08,5.86011
2023-06-09,8.12854
2023-06-10,5.10396
2023-06-11,1.70132
2023-06-12,3.59168
2023-06-13,7.75047
2023-06-14,6.23818
2023-06-15,5.67107
2023-06-16,5.67107
2023-06-17,4.34782
2023-06-18,2.45746
2023-06-19,5.67107
2023-06-20,5.86011
2023-06-21,4.15879
2023-06-22,4.91493
2023-06-23,6.80529
2023-06-24,2.26843
2023-06-25,2.6465
2023-06-26,5.67107
2023-06-27,8.69565
2023-06-28,7.75047
2023-06-29,7.3724
2023-06-30,8.12854
2023-07-01,3.59168
2023-07-02,3.21361
2023-07-03,9.07372
2023-07-04,6.61625
2023-07-05,6.80529
2023-07-06,5.48204
2023-07-07,5.67107
2023-07-08,3.78071
2023-07-09,2.83553
2023-07-10,5.86011
2023-07-11,6.99432
2023-07-12,5.86011
2023-07-13,6.42722
2023-07-14,8.31758
2023-07-15,3.59168
2023-07-16,3.40264
2023-07-17,6.23818
2023-07-18,9.07372
2023-07-19,9.64083
2023-07-20,11.53119
2023-07-21,6.80529
2023-07-22,3.21361
2023-07-23,6.99432
2023-07-24,7.3724
2023-07-25,10.58601
2023-07-26,12.6654
2023-07-27,10.96408
2023-07-28,6.80529
2023-07-29,6.99432
2023-07-30,6.04914
2023-07-31,8.69565
2023-08-01,13.61058
2023-08-02,19.47069
2023-08-03,9.45179
2023-08-04,10.0189
2023-08-05,2.45746
2023-08-06,3.96975
2023-08-07,6.61625
2023-08-08,6.99432
2023-08-09,7.18336
2023-08-10,7.56143
2023-08-11,7.9395
2023-08-12,3.21361
2023-08-13,3.59168
2023-08-14,8.50661
2023-08-15,4.34782
2023-08-16,8.31758
2023-08-17,6.04914
2023-08-18,5.67107
2023-08-19,2.45746
2023-08-20,2.83553
2023-08-21,3.21361
2023-08-22,6.80529
2023-08-23,6.99432
2023-08-24,5.293
2023-08-25,6.23818
2023-08-26,3.02457
2023-08-27,4.34782
2023-08-28,8.12854
2023-08-29,7.56143
2023-08-30,8.31758
2023-08-31,6.80529
2023-09-01,5.86011
2023-09-02,3.02457
2023-09-03,1.89035
2023-09-04,6.23818
2023-09-05,7.9395
2023-09-06,5.48204
2023-09-07,5.10396
2023-09-08,4.34782
2023-09-09,3.21361
2023-09-10,3.96975
2023-09-11,4.91493
2023-09-12,5.67107
2023-09-13,5.67107
2023-09-14,5.293
2023-09-15,8.31758
2023-09-16,3.78071
2023-09-17,1.89035
2023-09-18,5.10396
2023-09-19,5.67107
2023-09-20,6.23818
2023-09-21,3.40264
2023-09-22,3.02457
2023-09-23,2.45746
2023-09-24,2.83553
2023-09-25,5.293
2023-09-26,4.53686
2023-09-27,5.86011
2023-09-28,3.21361
2023-09-29,2.07939
2023-09-30,2.07939
2023-10-01,2.6465
2023-10-02,2.45746
2023-10-03,3.02457
2023-10-04,7.75047
2023-10-05,8.50661
2023-10-06,6.61625
2023-10-07,3.21361
2023-10-08,1.89035
2023-10-09,3.96975
2023-10-10,5.293
2023-10-11,6.23818
2023-10-12,4.53686
2023-10-13,6.23818
2023-10-14,2.6465
2023-10-15,3.59168
2023-10-16,5.10396
2023-10-17,5.48204
2023-10-18,7.3724
2023-10-19,61.43667
2023-10-20,3.59168
2023-10-21,4.15879
2023-10-22,2.83553
2023-10-23,25.70888
2023-10-24,6.61625
2023-10-25,7.75047
2023-10-26,84.87712
2023-10-27,40.83175
2023-10-28,21.55009
2023-10-29,12.09829
2023-10-30,19.47069
2023-10-31,18.90359
2023-11-01,16.63516
2023-11-02,21.92816
2023-11-03,18.14744
2023-11-04,13.42155
2023-11-05,16.25708
2023-11-06,19.84877
2023-11-07,39.5085
2023-11-08,37.61814
2023-11-09,25.33081
2023-11-10,14.17769
2023-11-11,11.34215
2023-11-12,9.07372
2023-11-13,14.7448
2023-11-14,21.17202
2023-11-15,19.84877
2023-11-16,16.63516
2023-11-17,17.20226
2023-11-18,12.47637
2023-11-19,20.0378
2023-11-20,20.22684
2023-11-21,23.06238
2023-11-22,21.73913
2023-11-23,18.90359
2023-11-24,19.47069
2023-11-25,13.61058
2023-11-26,9.64083
2023-11-27,18.90359
2023-11-28,27.03213
2023-11-29,25.89792
2023-11-30,24.57466
2023-12-01,19.65973
2023-12-02,16.06805
2023-12-03,14.55576
2023-12-04,24.57466
2023-12-05,21.36105
2023-12-06,29.67863
2023-12-07,24.95274
2023-12-08,23.06238
2023-12-09,18.71455
2023-12-10,19.84877
2023-12-11,20.98298
2023-12-12,27.59924
2023-12-13,27.97731
2023-12-14,24.7637
2023-12-15,30.43478
2023-12-16,18.90359
2023-12-17,19.09262
2023-12-18,19.84877
2023-12-19,28.35538
2023-12-20,31.00189
2023-12-21,28.35538
2023-12-22,31.75803
2023-12-23,16.44612
2023-12-24,16.82419
2023-12-25,25.89792
2023-12-26,45.36862
2023-12-27,50.28355
2023-12-28,42.72211
2023-12-29,29.86767
2023-12-30,23.62948
2023-12-31,18.33648
2024-01-01,28.16635
2024-01-02,38.56332
2024-01-03,42.91115
2024-01-04,25.33081
2024-01-05,24.95274
2024-01-06,19.65973
2024-01-07,19.28166
2024-01-08,22.49527
2024-01-09,28.16635
2024-01-10,30.62381
2024-01-11,26.8431
2024-01-12,23.44045
2024-01-13,13.04347
2024-01-14,14.7448
2024-01-15,18.90359
2024-01-16,19.47069
2024-01-17,21.73913
2024-01-18,23.06238
2024-01-19,19.84877
2024-01-20,16.63516
2024-01-21,17.95841
2024-01-22,96.40831
2024-01-23,75.99243
2024-01-24,27.78827
2024-01-25,27.59924
2024-01-26,26.65406
2024-01-27,16.25708
2024-01-28,21.17202
2024-01-29,33.83742
2024-01-30,41.20982
2024-01-31,31.75803
2024-02-01,39.88657
2024-02-02,67.48582
2024-02-03,24.19659
2024-02-04,22.1172
2024-02-05,36.862
2024-02-06,31.75803
2024-02-07,25.51984
2024-02-08,32.51417
2024-02-09,22.30623
2024-02-10,27.4102
2024-02-11,20.60491
2024-02-12,28.35538
2024-02-13,42.91115
2024-02-14,44.42344
2024-02-15,34.7826
2024-02-16,35.16068
2024-02-17,27.22117
2024-02-18,27.03213
2024-02-19,49.90548
2024-02-20,51.98487
2024-02-21,87.71266
2024-02-22,100.0
2024-02-23,88.65784
2024-02-24,51.22873
2024-02-25,62.94896
2024-02-26,70.88846
2024-02-27,72.02268
2024-02-28,61.24763
2024-02-29,53.11909
2024-03-01,36.67296
2024-03-02,35.16068
2024-03-03,36.29489
2024-03-04,57.65595
2024-03-05,62.57088
2024-03-06,55.95463
2024-03-07,48.39319
2024-03-08,48.77126
2024-03-09,32.89224
2024-03-10,34.40453
2024-03-11,51.79584
2024-03-12,57.08884
2024-03-13,46.12476
2024-03-14,51.41776
2024-03-15,33.45935
2024-03-16,24.19659
2024-03-17,31.00189
2024-03-18,36.29489
2024-03-19,46.12476
2024-03-20,44.61247
