date,로봇관련주
2023-05-30,13.84829
2023-05-31,10.59151
2023-06-01,8.57341
2023-06-02,8.65692
2023-06-03,6.45789
2023-06-04,10.53583
2023-06-05,10.82811
2023-06-06,7.07028
2023-06-07,11.24565
2023-06-08,12.26165
2023-06-09,10.25748
2023-06-10,9.56158
2023-06-11,7.89144
2023-06-12,9.85386
2023-06-13,10.06263
2023-06-14,9.93736
2023-06-15,9.14405
2023-06-16,7.73834
2023-06-17,6.86151
2023-06-18,7.7105
2023-06-19,12.66527
2023-06-20,11.41266
2023-06-21,9.15796
2023-06-22,10.04871
2023-06-23,7.09812
2023-06-24,4.41196
2023-06-25,6.70842
2023-06-26,7.41823
2023-06-27,7.72442
2023-06-28,8.62908
2023-06-29,7.58524
2023-06-30,6.49965
2023-07-01,5.28879
2023-07-02,4.80167
2023-07-03,8.54558
2023-07-04,7.91927
2023-07-05,7.98886
2023-07-06,6.98677
2023-07-07,5.77592
2023-07-08,4.45372
2023-07-09,5.41405
2023-07-10,6.56924
2023-07-11,7.39039
2023-07-12,8.03061
2023-07-13,10.06263
2023-07-14,9.43632
2023-07-15,8.00278
2023-07-16,6.06819
2023-07-17,16.47877
2023-07-18,13.06889
2023-07-19,13.30549
2023-07-20,13.95963
2023-07-21,12.8462
2023-07-22,7.94711
2023-07-23,9.56158
2023-07-24,18.49686
2023-07-25,15.22616
2023-07-26,15.78288
2023-07-27,17.91231
2023-07-28,13.22199
2023-07-29,8.61517
2023-07-30,7.68267
2023-07-31,20.83507
2023-08-01,26.76409
2023-08-02,21.41962
2023-08-03,14.25191
2023-08-04,23.56297
2023-08-05,12.70702
2023-08-06,12.01113
2023-08-07,34.08489
2023-08-08,28.11412
2023-08-09,23.82741
2023-08-10,18.92832
2023-08-11,25.58107
2023-08-12,20.55671
2023-08-13,14.58594
2023-08-14,19.95824
2023-08-15,13.83437
2023-08-16,24.13361
2023-08-17,14.1684
2023-08-18,11.57967
2023-08-19,7.33472
2023-08-20,7.00069
2023-08-21,8.82393
2023-08-22,11.1343
2023-08-23,10.82811
2023-08-24,14.54418
2023-08-25,8.19763
2023-08-26,6.62491
2023-08-27,7.52957
2023-08-28,13.47251
2023-08-29,14.43284
2023-08-30,16.53444
2023-08-31,37.27209
2023-09-01,34.69728
2023-09-02,13.51426
2023-09-03,15.79679
2023-09-04,43.53514
2023-09-05,55.90814
2023-09-06,42.53305
2023-09-07,64.6764
2023-09-08,50.56367
2023-09-09,27.98886
2023-09-10,25.27487
2023-09-11,64.48155
2023-09-12,43.6604
2023-09-13,25.77592
2023-09-14,23.20111
2023-09-15,23.38204
2023-09-16,11.73277
2023-09-17,10.06263
2023-09-18,15.04523
2023-09-19,13.79262
2023-09-20,15.00347
2023-09-21,15.47668
2023-09-22,16.97981
2023-09-23,9.06054
2023-09-24,7.41823
2023-09-25,14.61377
2023-09-26,13.12456
2023-09-27,12.10855
2023-09-28,5.78983
2023-09-29,5.01043
2023-09-30,6.80584
2023-10-01,6.61099
2023-10-02,7.80793
2023-10-03,8.44815
2023-10-04,13.04105
2023-10-05,23.17327
2023-10-06,11.12038
2023-10-07,8.60125
2023-10-08,4.46764
2023-10-09,4.53723
2023-10-10,8.93528
2023-10-11,7.57132
2023-10-12,9.82602
2023-10-13,8.96311
2023-10-14,4.55114
2023-10-15,3.93876
2023-10-16,6.66666
2023-10-17,7.01461
2023-10-18,7.30688
2023-10-19,6.31871
2023-10-20,6.59707
2023-10-21,3.14544
2023-10-22,3.34029
2023-10-23,5.28879
2023-10-24,5.10786
2023-10-25,5.51148
2023-10-26,6.47181
2023-10-27,4.70424
2023-10-28,6.61099
2023-10-29,5.42797
2023-10-30,10.67501
2023-10-31,9.7286
2023-11-01,9.9652
2023-11-02,8.86569
2023-11-03,8.93528
2023-11-04,7.8636
2023-11-05,7.33472
2023-11-06,13.63952
2023-11-07,9.77035
2023-11-08,9.29714
2023-11-09,8.47599
2023-11-10,6.05427
2023-11-11,7.75226
2023-11-12,5.6089
2023-11-13,5.94293
2023-11-14,5.88726
2023-11-15,10.59151
2023-11-16,14.40501
2023-11-17,9.38065
2023-11-18,4.10577
2023-11-19,5.34446
2023-11-20,10.36882
2023-11-21,10.31315
2023-11-22,14.58594
2023-11-23,14.53027
2023-11-24,13.50034
2023-11-25,9.56158
2023-11-26,8.71259
2023-11-27,16.00556
2023-11-28,19.03966
2023-11-29,23.17327
2023-11-30,16.54836
2023-12-01,12.51217
2023-12-02,6.97286
2023-12-03,7.05636
2023-12-04,9.61725
2023-12-05,8.90744
2023-12-06,8.37856
2023-12-07,8.33681
2023-12-08,7.34864
2023-12-09,6.24913
2023-12-10,7.02853
2023-12-11,13.97355
2023-12-12,10.98121
2023-12-13,8.36464
2023-12-14,22.07376
2023-12-15,23.39596
2023-12-16,9.89561
2023-12-17,12.81837
2023-12-18,16.89631
2023-12-19,14.43284
2023-12-20,19.66597
2023-12-21,15.1009
2023-12-22,11.42658
2023-12-23,7.30688
2023-12-24,7.83576
2023-12-25,7.83576
2023-12-26,10.86986
2023-12-27,11.78844
2023-12-28,13.04105
2023-12-29,10.09046
2023-12-30,8.74043
2023-12-31,8.15588
2024-01-01,10.28531
2024-01-02,15.67153
2024-01-03,12.48434
2024-01-04,9.61725
2024-01-05,10.70285
2024-01-06,8.36464
2024-01-07,8.37856
2024-01-08,11.38482
2024-01-09,14.37717
2024-01-10,19.35977
2024-01-11,23.60473
2024-01-12,26.80584
2024-01-13,17.62004
2024-01-14,15.11482
2024-01-15,18.23242
2024-01-16,24.87125
2024-01-17,19.27627
2024-01-18,17.03549
2024-01-19,12.77661
2024-01-20,9.21363
2024-01-21,15.08698
2024-01-22,20.50104
2024-01-23,12.92971
2024-01-24,12.17814
2024-01-25,14.07098
2024-01-26,10.85594
2024-01-27,8.15588
2024-01-28,7.50173
2024-01-29,10.61934
2024-01-30,10.04871
2024-01-31,8.05845
2024-02-01,8.96311
2024-02-02,8.82393
2024-02-03,5.70633
2024-02-04,6.94502
2024-02-05,7.79401
2024-02-06,10.16005
2024-02-07,15.03131
2024-02-08,16.70146
2024-02-09,9.89561
2024-02-10,8.62908
2024-02-11,6.68058
2024-02-12,7.80793
2024-02-13,19.27627
2024-02-14,18.87265
2024-02-15,15.19832
2024-02-16,11.81628
2024-02-17,10.70285
2024-02-18,8.62908
2024-02-19,11.70494
2024-02-20,11.41266
2024-02-21,15.50452
2024-02-22,11.92762
2024-02-23,10.63326
2024-02-24,11.18997
2024-02-25,13.12456
2024-02-26,13.47251
2024-02-27,16.61795
2024-02-28,16.43702
2024-02-29,13.06889
2024-03-01,8.68475
2024-03-02,10.29923
2024-03-03,8.65692
2024-03-04,16.59011
2024-03-05,14.44676
2024-03-06,14.30758
2024-03-07,15.14265
2024-03-08,11.95546
2024-03-09,11.02296
2024-03-10,9.7286
2024-03-11,11.00904
2024-03-12,16.14474
2024-03-13,16.70146
2024-03-14,19.48503
2024-03-15,18.5247
2024-03-16,11.98329
2024-03-17,12.03897
2024-03-18,17.92623
2024-03-19,20.43145
2024-03-20,18.05149
