date,하이트진로주가
2023-05-29,2.94444
2023-05-30,18.45286
2023-05-31,17.37743
2023-06-01,16.22784
2023-06-02,15.93117
2023-06-03,2.02477
2023-06-04,2.19535
2023-06-05,16.49484
2023-06-06,2.2176
2023-06-07,15.32299
2023-06-08,14.51457
2023-06-09,14.86316
2023-06-10,3.9012
2023-06-11,2.15827
2023-06-12,13.95831
2023-06-13,14.81124
2023-06-14,13.71356
2023-06-15,13.09797
2023-06-16,13.13505
2023-06-17,2.01735
2023-06-18,2.00252
2023-06-19,14.3514
2023-06-20,14.09181
2023-06-21,14.16598
2023-06-22,13.56523
2023-06-23,12.83097
2023-06-24,1.98027
2023-06-25,1.67618
2023-06-26,14.84832
2023-06-27,14.47749
2023-06-28,12.61588
2023-06-29,13.05347
2023-06-30,12.68263
2023-07-01,1.67618
2023-07-02,1.5946
2023-07-03,15.20433
2023-07-04,11.97062
2023-07-05,11.27345
2023-07-06,15.12274
2023-07-07,12.39338
2023-07-08,1.8171
2023-07-09,1.5501
2023-07-10,13.13505
2023-07-11,12.28954
2023-07-12,12.7123
2023-07-13,13.8619
2023-07-14,13.57264
2023-07-15,2.10635
2023-07-16,1.52043
2023-07-17,12.79388
2023-07-18,12.34146
2023-07-19,16.19817
2023-07-20,14.14373
2023-07-21,12.7568
2023-07-22,2.3511
2023-07-23,2.05443
2023-07-24,13.75064
2023-07-25,16.59126
2023-07-26,15.96083
2023-07-27,17.5406
2023-07-28,14.69999
2023-07-29,2.11377
2023-07-30,1.80968
2023-07-31,14.61099
2023-08-01,14.52199
2023-08-02,13.49106
2023-08-03,12.66038
2023-08-04,12.37113
2023-08-05,1.70585
2023-08-06,1.8171
2023-08-07,11.22895
2023-08-08,11.1177
2023-08-09,11.37728
2023-08-10,12.02996
2023-08-11,13.31306
2023-08-12,2.07668
2023-08-13,1.57235
2023-08-14,15.44166
2023-08-15,2.89994
2023-08-16,13.51331
2023-08-17,11.87421
2023-08-18,10.18319
2023-08-19,1.65393
2023-08-20,1.63168
2023-08-21,10.76169
2023-08-22,11.33278
2023-08-23,10.42052
2023-08-24,11.32537
2023-08-25,10.63561
2023-08-26,1.69843
2023-08-27,1.75776
2023-08-28,11.48112
2023-08-29,10.9397
2023-08-30,11.2957
2023-08-31,11.11028
2023-09-01,10.94711
2023-09-02,1.7726
2023-09-03,1.45368
2023-09-04,11.37728
2023-09-05,11.00645
2023-09-06,9.8346
2023-09-07,10.16836
2023-09-08,11.45887
2023-09-09,1.95802
2023-09-10,1.52784
2023-09-11,10.62078
2023-09-12,10.19061
2023-09-13,10.68011
2023-09-14,11.28828
2023-09-15,13.27597
2023-09-16,1.6836
2023-09-17,1.57976
2023-09-18,11.3402
2023-09-19,10.30186
2023-09-20,9.90877
2023-09-21,9.94585
2023-09-22,8.95943
2023-09-23,1.21634
2023-09-24,1.23118
2023-09-25,8.96684
2023-09-26,9.09293
2023-09-27,9.03359
2023-09-28,1.27568
2023-09-29,1.00867
2023-09-30,1.06059
2023-10-01,0.94192
2023-10-02,1.27568
2023-10-03,1.01609
2023-10-04,11.3847
2023-10-05,12.96447
2023-10-06,11.54045
2023-10-07,1.57235
2023-10-08,1.31276
2023-10-09,1.76518
2023-10-10,12.25988
2023-10-11,12.4898
2023-10-12,11.30312
2023-10-13,10.00519
2023-10-14,1.9061
2023-10-15,1.33501
2023-10-16,12.23763
2023-10-17,18.54928
2023-10-18,15.87183
2023-10-19,16.22784
2023-10-20,14.11406
2023-10-21,1.79485
2023-10-22,2.62552
2023-10-23,13.35756
2023-10-24,13.0238
2023-10-25,15.27108
2023-10-26,12.48238
2023-10-27,13.0683
2023-10-28,1.61685
2023-10-29,1.57976
2023-10-30,12.10413
2023-10-31,17.92627
2023-11-01,18.71245
2023-11-02,16.82859
2023-11-03,13.63198
2023-11-04,2.02477
2023-11-05,1.8171
2023-11-06,17.14751
2023-11-07,13.80998
2023-11-08,11.72587
2023-11-09,14.79641
2023-11-10,11.10287
2023-11-11,1.7726
2023-11-12,1.37209
2023-11-13,12.00029
2023-11-14,25.09085
2023-11-15,19.34287
2023-11-16,16.15367
2023-11-17,14.67774
2023-11-18,2.03218
2023-11-19,1.86902
2023-11-20,14.24757
2023-11-21,12.91997
2023-11-22,12.14863
2023-11-23,11.41437
2023-11-24,9.93844
2023-11-25,1.69843
2023-11-26,1.39434
2023-11-27,10.71719
2023-11-28,10.92486
2023-11-29,9.98294
2023-11-30,9.76043
2023-12-01,9.5231
2023-12-02,1.44626
2023-12-03,1.25343
2023-12-04,10.29444
2023-12-05,10.21286
2023-12-06,9.6566
2023-12-07,10.11644
2023-12-08,9.18193
2023-12-09,1.34243
2023-12-10,1.48334
2023-12-11,10.59853
2023-12-12,11.43662
2023-12-13,10.9842
2023-12-14,11.36245
2023-12-15,9.84944
2023-12-16,1.76518
2023-12-17,1.7281
2023-12-18,10.73944
2023-12-19,9.31543
2023-12-20,11.53304
2023-12-21,9.63435
2023-12-22,9.07068
2023-12-23,1.39434
2023-12-24,0.97901
2023-12-25,2.01735
2023-12-26,11.30312
2023-12-27,12.99414
2023-12-28,11.80746
2023-12-29,4.34621
2023-12-30,1.31276
2023-12-31,1.11992
2024-01-01,1.00126
2024-01-02,9.8791
2024-01-03,9.15968
2024-01-04,8.57375
2024-01-05,7.81725
2024-01-06,1.05317
2024-01-07,0.91967
2024-01-08,7.25357
2024-01-09,8.38834
2024-01-10,7.45383
2024-01-11,8.70726
2024-01-12,7.43158
2024-01-13,1.21634
2024-01-14,0.86775
2024-01-15,7.9285
2024-01-16,7.29807
2024-01-17,7.23874
2024-01-18,7.00882
2024-01-19,7.12749
2024-01-20,1.26826
2024-01-21,1.08284
2024-01-22,6.74182
2024-01-23,7.24616
2024-01-24,7.0014
2024-01-25,7.17199
2024-01-26,7.34999
2024-01-27,0.97159
2024-01-28,0.91225
2024-01-29,7.99525
2024-01-30,6.9569
2024-01-31,6.89015
2024-02-01,7.49833
2024-02-02,11.74812
2024-02-03,2.31402
2024-02-04,1.6391
2024-02-05,8.87042
2024-02-06,8.21033
2024-02-07,8.00267
2024-02-08,7.39449
2024-02-09,1.07542
2024-02-10,1.49076
2024-02-11,1.04576
2024-02-12,1.18667
2024-02-13,8.69984
2024-02-14,7.94333
2024-02-15,7.57991
2024-02-16,7.57991
2024-02-17,0.97159
2024-02-18,0.88259
2024-02-19,8.53667
2024-02-20,7.58733
2024-02-21,7.59474
2024-02-22,7.53541
2024-02-23,7.96558
2024-02-24,1.14217
2024-02-25,0.94192
2024-02-26,7.61699
2024-02-27,7.58733
2024-02-28,7.72083
2024-02-29,7.54283
2024-03-01,1.6391
2024-03-02,1.11992
2024-03-03,1.14959
2024-03-04,8.20292
2024-03-05,7.46124
2024-03-06,7.68374
2024-03-07,7.38708
2024-03-08,7.58733
2024-03-09,1.21634
2024-03-10,1.19409
2024-03-11,7.69858
2024-03-12,8.02492
2024-03-13,7.69116
2024-03-14,8.38092
2024-03-15,6.94207
2024-03-16,1.20151
2024-03-17,0.77875
2024-03-18,7.24616
2024-03-19,6.52673
2024-03-20,7.06815
