date,시간외단일가
2023-05-30,2.56888
2023-05-31,2.74635
2023-06-01,2.51563
2023-06-02,2.23168
2023-06-03,0.23071
2023-06-04,0.16859
2023-06-05,2.29823
2023-06-06,0.31944
2023-06-07,2.35591
2023-06-08,2.68867
2023-06-09,2.59993
2023-06-10,0.25289
2023-06-11,0.30169
2023-06-12,2.67536
2023-06-13,3.332
2023-06-14,3.23883
2023-06-15,3.23439
2023-06-16,2.95931
2023-06-17,0.34606
2023-06-18,0.26176
2023-06-19,3.03917
2023-06-20,3.12347
2023-06-21,3.25657
2023-06-22,2.70198
2023-06-23,2.52007
2023-06-24,0.27507
2023-06-25,0.25289
2023-06-26,2.38697
2023-06-27,2.30267
2023-06-28,2.70198
2023-06-29,2.72416
2023-06-30,2.4269
2023-07-01,0.26176
2023-07-02,0.22183
2023-07-03,2.56888
2023-07-04,2.4757
2023-07-05,2.56
2023-07-06,2.66205
2023-07-07,2.41803
2023-07-08,0.2174
2023-07-09,0.19965
2023-07-10,2.73304
2023-07-11,2.9948
2023-07-12,2.79959
2023-07-13,3.24326
2023-07-14,3.49172
2023-07-15,0.45254
2023-07-16,0.41705
2023-07-17,3.28763
2023-07-18,3.65144
2023-07-19,3.90878
2023-07-20,3.27432
2023-07-21,3.31425
2023-07-22,0.37712
2023-07-23,0.36381
2023-07-24,4.05519
2023-07-25,5.04902
2023-07-26,6.1449
2023-07-27,5.58143
2023-07-28,4.89817
2023-07-29,0.5679
2023-07-30,0.34606
2023-07-31,4.09956
2023-08-01,4.61866
2023-08-02,5.55481
2023-08-03,7.23634
2023-08-04,4.68077
2023-08-05,0.44811
2023-08-06,0.32388
2023-08-07,3.80229
2023-08-08,4.47224
2023-08-09,3.70025
2023-08-10,4.35689
2023-08-11,4.14836
2023-08-12,0.45698
2023-08-13,0.37712
2023-08-14,3.9354
2023-08-15,0.49691
2023-08-16,4.80056
2023-08-17,4.21047
2023-08-18,3.66919
2023-08-19,0.3505
2023-08-20,0.34163
2023-08-21,3.8999
2023-08-22,4.00195
2023-08-23,4.32583
2023-08-24,4.53436
2023-08-25,3.04361
2023-08-26,0.33275
2023-08-27,0.26176
2023-08-28,3.69137
2023-08-29,3.11016
2023-08-30,3.20333
2023-08-31,3.46066
2023-09-01,3.02142
2023-09-02,0.38156
2023-09-03,0.25289
2023-09-04,2.91494
2023-09-05,2.97262
2023-09-06,3.05248
2023-09-07,3.32312
2023-09-08,2.78184
2023-09-09,0.31944
2023-09-10,0.36825
2023-09-11,2.88832
2023-09-12,2.91938
2023-09-13,2.30267
2023-09-14,3.01699
2023-09-15,2.58662
2023-09-16,0.30169
2023-09-17,0.29282
2023-09-18,2.30267
2023-09-19,2.3426
2023-09-20,2.2583
2023-09-21,2.44465
2023-09-22,1.80132
2023-09-23,0.21296
2023-09-24,0.23514
2023-09-25,1.92111
2023-09-26,2.0764
2023-09-27,2.0409
2023-09-28,0.15972
2023-09-29,0.07098
2023-09-30,0.0488
2023-10-01,0.03993
2023-10-02,0.05324
2023-10-03,0.10648
2023-10-04,1.72146
2023-10-05,2.13851
2023-10-06,1.57948
2023-10-07,0.19521
2023-10-08,0.0976
2023-10-09,0.16415
2023-10-10,1.80132
2023-10-11,1.86343
2023-10-12,2.10302
2023-10-13,1.76582
2023-10-14,0.26176
2023-10-15,0.17747
2023-10-16,1.6904
2023-10-17,1.89449
2023-10-18,1.97879
2023-10-19,1.97879
2023-10-20,1.98766
2023-10-21,0.14641
2023-10-22,0.18634
2023-10-23,1.61054
2023-10-24,1.92111
2023-10-25,1.83681
2023-10-26,2.02759
2023-10-27,1.73477
2023-10-28,0.1819
2023-10-29,0.19965
2023-10-30,1.5573
2023-10-31,1.69927
2023-11-01,1.75251
2023-11-02,2.10745
2023-11-03,2.27161
2023-11-04,0.29726
2023-11-05,0.20409
2023-11-06,4.38794
2023-11-07,2.66205
2023-11-08,2.73747
2023-11-09,2.23612
2023-11-10,2.24056
2023-11-11,0.44367
2023-11-12,0.27951
2023-11-13,2.04978
2023-11-14,2.01872
2023-11-15,2.73747
2023-11-16,2.87057
2023-11-17,1.94773
2023-11-18,0.25733
2023-11-19,0.20852
2023-11-20,2.08971
2023-11-21,2.57775
2023-11-22,2.43577
2023-11-23,2.34704
2023-11-24,2.44021
2023-11-25,0.23071
2023-11-26,0.20852
2023-11-27,2.38253
2023-11-28,2.79515
2023-11-29,2.5112
2023-11-30,2.98149
2023-12-01,2.32042
2023-12-02,0.19965
2023-12-03,0.26176
2023-12-04,2.39141
2023-12-05,2.28936
2023-12-06,2.86614
2023-12-07,2.54669
2023-12-08,2.65761
2023-12-09,0.23071
2023-12-10,0.22627
2023-12-11,2.28492
2023-12-12,3.16784
2023-12-13,3.13234
2023-12-14,3.38524
2023-12-15,3.02142
2023-12-16,0.25733
2023-12-17,0.22183
2023-12-18,2.89276
2023-12-19,2.82177
2023-12-20,2.91494
2023-12-21,2.80402
2023-12-22,2.95044
2023-12-23,0.24402
2023-12-24,0.11979
2023-12-25,0.25289
2023-12-26,3.04361
2023-12-27,2.74635
2023-12-28,2.51563
2023-12-29,0.33275
2023-12-30,0.12422
2023-12-31,0.09317
2024-01-01,0.12866
2024-01-02,2.75522
2024-01-03,2.71529
2024-01-04,2.48901
2024-01-05,2.25387
2024-01-06,0.22183
2024-01-07,0.22627
2024-01-08,1.6549
2024-01-09,2.95487
2024-01-10,2.53782
2024-01-11,2.82177
2024-01-12,2.35147
2024-01-13,0.30169
2024-01-14,0.23958
2024-01-15,2.58662
2024-01-16,2.31598
2024-01-17,2.83508
2024-01-18,2.75522
2024-01-19,2.67092
2024-01-20,0.37268
2024-01-21,0.31944
2024-01-22,3.02586
2024-01-23,2.82621
2024-01-24,2.61324
2024-01-25,3.0303
2024-01-26,2.83508
2024-01-27,0.34163
2024-01-28,0.1819
2024-01-29,2.90163
2024-01-30,2.44021
2024-01-31,2.56888
2024-02-01,2.76409
2024-02-02,2.9948
2024-02-03,0.40818
2024-02-04,0.25733
2024-02-05,2.63986
2024-02-06,2.4269
2024-02-07,3.38968
2024-02-08,2.6931
2024-02-09,0.27507
2024-02-10,0.15972
2024-02-11,0.12422
2024-02-12,0.18634
2024-02-13,3.05248
2024-02-14,2.86614
2024-02-15,3.13234
2024-02-16,2.8972
2024-02-17,0.33719
2024-02-18,0.29282
2024-02-19,3.03917
2024-02-20,2.72416
2024-02-21,2.98593
2024-02-22,3.37636
2024-02-23,3.14565
2024-02-24,0.26176
2024-02-25,0.28838
2024-02-26,2.61768
2024-02-27,3.332
2024-02-28,2.90607
2024-02-29,3.13234
2024-03-01,0.3505
2024-03-02,0.13753
2024-03-03,0.27064
2024-03-04,2.68867
2024-03-05,3.10129
2024-03-06,2.87945
2024-03-07,2.63986
2024-03-08,2.61768
2024-03-09,0.29726
2024-03-10,0.21296
2024-03-11,2.74635
2024-03-12,3.04805
2024-03-13,2.78628
2024-03-14,3.06579
2024-03-15,2.79959
2024-03-16,0.27064
2024-03-17,0.19521
2024-03-18,2.56444
2024-03-19,2.46683
2024-03-20,2.7286
