date,미니나스닥
2023-06-06,25.25684
2023-06-07,38.44178
2023-06-08,32.27739
2023-06-09,30.30821
2023-06-10,4.36643
2023-06-11,1.45547
2023-06-12,29.1952
2023-06-13,41.26712
2023-06-14,33.13356
2023-06-15,36.64383
2023-06-16,30.13698
2023-06-17,8.98972
2023-06-18,2.22602
2023-06-19,20.03424
2023-06-20,27.6541
2023-06-21,30.7363
2023-06-22,33.04794
2023-06-23,33.47602
2023-06-24,7.70547
2023-06-25,1.54109
2023-06-26,28.1678
2023-06-27,27.73972
2023-06-28,30.56506
2023-06-29,28.1678
2023-06-30,24.4863
2023-07-01,5.2226
2023-07-02,1.88356
2023-07-03,18.66438
2023-07-04,14.38356
2023-07-05,31.76369
2023-07-06,30.65068
2023-07-07,29.88013
2023-07-08,4.79452
2023-07-09,1.28424
2023-07-10,27.91095
2023-07-11,29.02397
2023-07-12,29.62328
2023-07-13,29.53767
2023-07-14,26.71232
2023-07-15,6.42123
2023-07-16,0.85616
2023-07-17,28.25342
2023-07-18,22.60273
2023-07-19,20.29109
2023-07-20,22.60273
2023-07-21,19.86301
2023-07-22,4.88013
2023-07-23,1.28424
2023-07-24,18.92123
2023-07-25,17.97945
2023-07-26,20.20547
2023-07-27,20.54794
2023-07-28,21.14726
2023-07-29,4.79452
2023-07-30,1.28424
2023-07-31,21.74657
2023-08-01,18.2363
2023-08-02,28.6815
2023-08-03,40.49657
2023-08-04,28.76712
2023-08-05,5.82191
2023-08-06,1.28424
2023-08-07,23.9726
2023-08-08,28.76712
2023-08-09,25.85616
2023-08-10,22.77397
2023-08-11,19.43493
2023-08-12,3.85273
2023-08-13,1.36986
2023-08-14,24.05821
2023-08-15,24.91438
2023-08-16,27.48287
2023-08-17,32.10616
2023-08-18,28.42465
2023-08-19,6.50684
2023-08-20,1.71232
2023-08-21,27.31164
2023-08-22,27.14041
2023-08-23,34.76027
2023-08-24,32.27739
2023-08-25,29.02397
2023-08-26,5.90753
2023-08-27,2.73972
2023-08-28,27.56849
2023-08-29,26.62671
2023-08-30,36.30136
2023-08-31,26.96917
2023-09-01,30.2226
2023-09-02,5.2226
2023-09-03,2.14041
2023-09-04,17.29452
2023-09-05,28.6815
2023-09-06,28.59589
2023-09-07,29.02397
2023-09-08,26.79794
2023-09-09,4.96575
2023-09-10,1.88356
2023-09-11,22.00342
2023-09-12,27.22602
2023-09-13,23.9726
2023-09-14,24.74315
2023-09-15,20.80479
2023-09-16,8.21917
2023-09-17,2.31164
2023-09-18,20.89041
2023-09-19,22.9452
2023-09-20,25.77054
2023-09-21,29.62328
2023-09-22,27.99657
2023-09-23,7.10616
2023-09-24,2.39726
2023-09-25,28.51027
2023-09-26,28.33904
2023-09-27,25.0
2023-09-28,21.06164
2023-09-29,22.17465
2023-09-30,5.05136
2023-10-01,2.56849
2023-10-02,23.71575
2023-10-03,35.87328
2023-10-04,42.55136
2023-10-05,39.81164
2023-10-06,37.75684
2023-10-07,7.44863
2023-10-08,3.1678
2023-10-09,47.26027
2023-10-10,46.23287
2023-10-11,39.21232
2023-10-12,40.92465
2023-10-13,35.01712
2023-10-14,6.93493
2023-10-15,2.82534
2023-10-16,39.38356
2023-10-17,37.58561
2023-10-18,36.64383
2023-10-19,46.83219
2023-10-20,39.89726
2023-10-21,7.10616
2023-10-22,3.6815
2023-10-23,35.4452
2023-10-24,28.08219
2023-10-25,37.84246
2023-10-26,47.26027
2023-10-27,38.09931
2023-10-28,9.16095
2023-10-29,3.08219
2023-10-30,27.6541
2023-10-31,33.47602
2023-11-01,27.91095
2023-11-02,27.99657
2023-11-03,26.19863
2023-11-04,7.19178
2023-11-05,2.14041
2023-11-06,26.54109
2023-11-07,29.96575
2023-11-08,32.87671
2023-11-09,27.05479
2023-11-10,24.4863
2023-11-11,6.50684
2023-11-12,2.05479
2023-11-13,29.02397
2023-11-14,30.47945
2023-11-15,28.51027
2023-11-16,37.5
2023-11-17,27.6541
2023-11-18,5.13698
2023-11-19,1.88356
2023-11-20,26.02739
2023-11-21,24.4863
2023-11-22,29.88013
2023-11-23,18.75
2023-11-24,15.83904
2023-11-25,5.2226
2023-11-26,1.54109
2023-11-27,25.59931
2023-11-28,27.48287
2023-11-29,25.77054
2023-11-30,25.59931
2023-12-01,25.42808
2023-12-02,7.61986
2023-12-03,2.6541
2023-12-04,25.85616
2023-12-05,32.87671
2023-12-06,31.67808
2023-12-07,26.71232
2023-12-08,32.96232
2023-12-09,7.36301
2023-12-10,3.1678
2023-12-11,26.71232
2023-12-12,25.25684
2023-12-13,20.20547
2023-12-14,20.89041
2023-12-15,19.77739
2023-12-16,6.59246
2023-12-17,1.71232
2023-12-18,17.80821
2023-12-19,18.66438
2023-12-20,24.22945
2023-12-21,29.36643
2023-12-22,16.52397
2023-12-23,4.10958
2023-12-24,1.02739
2023-12-25,2.6541
2023-12-26,15.6678
2023-12-27,15.6678
2023-12-28,14.81164
2023-12-29,12.67123
2023-12-30,6.42123
2023-12-31,1.45547
2024-01-01,2.6541
2024-01-02,19.34931
2024-01-03,33.21917
2024-01-04,29.79452
2024-01-05,21.14726
2024-01-06,4.62328
2024-01-07,1.28424
2024-01-08,19.52054
2024-01-09,23.28767
2024-01-10,22.9452
2024-01-11,22.68835
2024-01-12,19.69178
2024-01-13,6.67808
2024-01-14,1.88356
2024-01-15,19.77739
2024-01-16,30.39383
2024-01-17,31.16438
2024-01-18,30.56506
2024-01-19,25.17123
2024-01-20,5.90753
2024-01-21,1.88356
2024-01-22,24.22945
2024-01-23,26.19863
2024-01-24,26.11301
2024-01-25,28.25342
2024-01-26,22.77397
2024-01-27,7.19178
2024-01-28,2.22602
2024-01-29,18.66438
2024-01-30,22.17465
2024-01-31,23.88698
2024-02-01,24.31506
2024-02-02,17.12328
2024-02-03,7.27739
2024-02-04,2.6541
2024-02-05,17.80821
2024-02-06,26.36986
2024-02-07,29.53767
2024-02-08,23.4589
2024-02-09,16.60958
2024-02-10,7.79109
2024-02-11,2.22602
2024-02-12,21.74657
2024-02-13,30.05136
2024-02-14,35.4452
2024-02-15,30.90753
2024-02-16,25.59931
2024-02-17,4.10958
2024-02-18,2.05479
2024-02-19,16.86643
2024-02-20,33.98972
2024-02-21,35.4452
2024-02-22,31.59246
2024-02-23,27.6541
2024-02-24,4.88013
2024-02-25,1.54109
2024-02-26,27.05479
2024-02-27,31.93493
2024-02-28,30.82191
2024-02-29,22.9452
2024-03-01,30.30821
2024-03-02,8.30479
2024-03-03,3.33904
2024-03-04,25.59931
2024-03-05,32.19178
2024-03-06,37.24315
2024-03-07,40.83904
2024-03-08,29.96575
2024-03-09,9.07534
2024-03-10,4.28082
2024-03-11,28.42465
2024-03-12,39.29794
2024-03-13,36.4726
2024-03-14,23.71575
2024-03-15,30.2226
2024-03-16,5.39383
2024-03-17,3.59589
2024-03-18,20.97602
2024-03-19,28.6815
2024-03-20,25.94178
