date,채권압류및추심명령
2023-05-29,11.91135
2023-05-30,47.64542
2023-05-31,47.36842
2023-06-01,47.92243
2023-06-02,42.10526
2023-06-03,8.86426
2023-06-04,12.74238
2023-06-05,43.21329
2023-06-06,16.34349
2023-06-07,49.58448
2023-06-08,50.69252
2023-06-09,41.82825
2023-06-10,10.52631
2023-06-11,11.35734
2023-06-12,47.09141
2023-06-13,51.24653
2023-06-14,51.80055
2023-06-15,51.52354
2023-06-16,36.56509
2023-06-17,14.68144
2023-06-18,12.18836
2023-06-19,48.75346
2023-06-20,47.92243
2023-06-21,50.41551
2023-06-22,55.12465
2023-06-23,47.64542
2023-06-24,8.03324
2023-06-25,10.52631
2023-06-26,42.65927
2023-06-27,48.75346
2023-06-28,54.29362
2023-06-29,49.58448
2023-06-30,50.1385
2023-07-01,16.62049
2023-07-02,14.95844
2023-07-03,54.57063
2023-07-04,48.47645
2023-07-05,49.03047
2023-07-06,44.04432
2023-07-07,42.38227
2023-07-08,7.75623
2023-07-09,9.69529
2023-07-10,48.19944
2023-07-11,48.75346
2023-07-12,41.27423
2023-07-13,46.53739
2023-07-14,54.84764
2023-07-15,13.85041
2023-07-16,11.35734
2023-07-17,43.76731
2023-07-18,50.1385
2023-07-19,44.59833
2023-07-20,54.01662
2023-07-21,52.63157
2023-07-22,9.69529
2023-07-23,7.47922
2023-07-24,43.4903
2023-07-25,48.47645
2023-07-26,45.15235
2023-07-27,46.53739
2023-07-28,39.88919
2023-07-29,8.86426
2023-07-30,11.63434
2023-07-31,42.38227
2023-08-01,45.98337
2023-08-02,41.55124
2023-08-03,36.01108
2023-08-04,42.10526
2023-08-05,10.52631
2023-08-06,8.58725
2023-08-07,49.03047
2023-08-08,53.73961
2023-08-09,45.70637
2023-08-10,32.96398
2023-08-11,41.82825
2023-08-12,15.23545
2023-08-13,15.23545
2023-08-14,44.59833
2023-08-15,15.51246
2023-08-16,48.75346
2023-08-17,54.84764
2023-08-18,42.38227
2023-08-19,15.78947
2023-08-20,13.01939
2023-08-21,51.24653
2023-08-22,53.18559
2023-08-23,52.07756
2023-08-24,56.23268
2023-08-25,46.53739
2023-08-26,12.46537
2023-08-27,11.91135
2023-08-28,48.75346
2023-08-29,58.17174
2023-08-30,49.03047
2023-08-31,46.8144
2023-09-01,37.39612
2023-09-02,15.51246
2023-09-03,11.35734
2023-09-04,43.4903
2023-09-05,53.4626
2023-09-06,45.15235
2023-09-07,56.7867
2023-09-08,48.19944
2023-09-09,9.14127
2023-09-10,8.58725
2023-09-11,51.80055
2023-09-12,49.03047
2023-09-13,43.4903
2023-09-14,49.30747
2023-09-15,43.21329
2023-09-16,16.62049
2023-09-17,12.18836
2023-09-18,44.59833
2023-09-19,49.03047
2023-09-20,53.4626
2023-09-21,40.44321
2023-09-22,36.01108
2023-09-23,8.31024
2023-09-24,9.41828
2023-09-25,39.61218
2023-09-26,36.28808
2023-09-27,29.91689
2023-09-28,8.58725
2023-09-29,8.31024
2023-09-30,4.15512
2023-10-01,7.75623
2023-10-02,8.31024
2023-10-03,12.74238
2023-10-04,42.65927
2023-10-05,42.65927
2023-10-06,37.67313
2023-10-07,7.47922
2023-10-08,5.81717
2023-10-09,9.41828
2023-10-10,47.36842
2023-10-11,56.50969
2023-10-12,42.93628
2023-10-13,39.88919
2023-10-14,8.86426
2023-10-15,8.03324
2023-10-16,48.19944
2023-10-17,45.70637
2023-10-18,48.47645
2023-10-19,47.64542
2023-10-20,37.39612
2023-10-21,15.23545
2023-10-22,12.46537
2023-10-23,40.99722
2023-10-24,45.42936
2023-10-25,47.09141
2023-10-26,46.8144
2023-10-27,43.21329
2023-10-28,11.63434
2023-10-29,13.29639
2023-10-30,52.07756
2023-10-31,50.1385
2023-11-01,48.75346
2023-11-02,45.70637
2023-11-03,39.88919
2023-11-04,11.91135
2023-11-05,13.01939
2023-11-06,50.1385
2023-11-07,44.04432
2023-11-08,49.30747
2023-11-09,49.03047
2023-11-10,35.45706
2023-11-11,10.80332
2023-11-12,6.64819
2023-11-13,50.41551
2023-11-14,44.32132
2023-11-15,44.32132
2023-11-16,45.98337
2023-11-17,43.76731
2023-11-18,13.85041
2023-11-19,8.03324
2023-11-20,45.15235
2023-11-21,53.18559
2023-11-22,47.36842
2023-11-23,48.75346
2023-11-24,41.27423
2023-11-25,9.69529
2023-11-26,10.52631
2023-11-27,45.70637
2023-11-28,51.52354
2023-11-29,42.10526
2023-11-30,42.38227
2023-12-01,47.92243
2023-12-02,11.91135
2023-12-03,8.58725
2023-12-04,45.98337
2023-12-05,50.1385
2023-12-06,52.35457
2023-12-07,59.55678
2023-12-08,49.86149
2023-12-09,11.63434
2023-12-10,11.91135
2023-12-11,51.24653
2023-12-12,55.95567
2023-12-13,53.73961
2023-12-14,42.38227
2023-12-15,34.34903
2023-12-16,13.5734
2023-12-17,10.2493
2023-12-18,51.24653
2023-12-19,59.83379
2023-12-20,56.50969
2023-12-21,52.35457
2023-12-22,40.44321
2023-12-23,9.14127
2023-12-24,8.03324
2023-12-25,10.2493
2023-12-26,46.26038
2023-12-27,50.69252
2023-12-28,46.8144
2023-12-29,37.11911
2023-12-30,11.35734
2023-12-31,6.37119
2024-01-01,8.31024
2024-01-02,46.53739
2024-01-03,44.04432
2024-01-04,44.32132
2024-01-05,45.70637
2024-01-06,13.29639
2024-01-07,13.29639
2024-01-08,37.67313
2024-01-09,41.27423
2024-01-10,50.1385
2024-01-11,52.35457
2024-01-12,42.10526
2024-01-13,18.83656
2024-01-14,14.40443
2024-01-15,44.59833
2024-01-16,55.95567
2024-01-17,54.57063
2024-01-18,51.52354
2024-01-19,42.38227
2024-01-20,14.68144
2024-01-21,16.8975
2024-01-22,47.64542
2024-01-23,55.67867
2024-01-24,55.67867
2024-01-25,53.18559
2024-01-26,45.42936
2024-01-27,13.01939
2024-01-28,10.80332
2024-01-29,55.95567
2024-01-30,62.88088
2024-01-31,54.84764
2024-02-01,57.61772
2024-02-02,54.29362
2024-02-03,10.80332
2024-02-04,13.29639
2024-02-05,58.44875
2024-02-06,55.40166
2024-02-07,46.26038
2024-02-08,38.50415
2024-02-09,9.14127
2024-02-10,10.2493
2024-02-11,9.14127
2024-02-12,11.08033
2024-02-13,52.35457
2024-02-14,49.30747
2024-02-15,45.42936
2024-02-16,45.98337
2024-02-17,15.78947
2024-02-18,11.63434
2024-02-19,46.26038
2024-02-20,57.06371
2024-02-21,50.41551
2024-02-22,54.57063
2024-02-23,44.32132
2024-02-24,7.20221
2024-02-25,15.23545
2024-02-26,55.40166
2024-02-27,55.67867
2024-02-28,49.30747
2024-02-29,44.04432
2024-03-01,15.78947
2024-03-02,12.18836
2024-03-03,10.2493
2024-03-04,51.80055
2024-03-05,50.69252
2024-03-06,54.84764
2024-03-07,50.41551
2024-03-08,44.87534
2024-03-09,11.35734
2024-03-10,18.28254
2024-03-11,49.86149
2024-03-12,49.58448
2024-03-13,56.50969
2024-03-14,47.92243
2024-03-15,50.69252
2024-03-16,10.52631
2024-03-17,12.46537
2024-03-18,56.50969
2024-03-19,51.24653
2024-03-20,51.80055
