date,하림주가
2023-05-30,3.46409
2023-05-31,2.79037
2023-06-01,2.90443
2023-06-02,2.86464
2023-06-03,0.47744
2023-06-04,0.28115
2023-06-05,2.73202
2023-06-06,0.58619
2023-06-07,4.35001
2023-06-08,3.44818
2023-06-09,3.24925
2023-06-10,0.38725
2023-06-11,0.36073
2023-06-12,4.07151
2023-06-13,4.05294
2023-06-14,4.81154
2023-06-15,4.97069
2023-06-16,4.29696
2023-06-17,0.60475
2023-06-18,0.53579
2023-06-19,4.21739
2023-06-20,3.35534
2023-06-21,3.37391
2023-06-22,3.19354
2023-06-23,2.73732
2023-06-24,0.48009
2023-06-25,0.31298
2023-06-26,3.12458
2023-06-27,3.08745
2023-06-28,2.82485
2023-06-29,3.18559
2023-06-30,2.98665
2023-07-01,0.46683
2023-07-02,0.57027
2023-07-03,3.47736
2023-07-04,3.28108
2023-07-05,3.07684
2023-07-06,2.85138
2023-07-07,2.92565
2023-07-08,0.41378
2023-07-09,0.47744
2023-07-10,2.97339
2023-07-11,3.67364
2023-07-12,2.7718
2023-07-13,2.76119
2023-07-14,3.26516
2023-07-15,0.42173
2023-07-16,0.30768
2023-07-17,2.8779
2023-07-18,2.96543
2023-07-19,2.93891
2023-07-20,2.58348
2023-07-21,2.73202
2023-07-22,0.39521
2023-07-23,0.33686
2023-07-24,2.87525
2023-07-25,3.99458
2023-07-26,3.32351
2023-07-27,3.2572
2023-07-28,3.09275
2023-07-29,0.46417
2023-07-30,0.42439
2023-07-31,3.04766
2023-08-01,2.93626
2023-08-02,2.53043
2023-08-03,2.27314
2023-08-04,2.33415
2023-08-05,0.32625
2023-08-06,0.33155
2023-08-07,2.55961
2023-08-08,2.67366
2023-08-09,3.62324
2023-08-10,2.64183
2023-08-11,2.48004
2023-08-12,0.36869
2023-08-13,0.33155
2023-08-14,2.15909
2023-08-15,0.49335
2023-08-16,2.56226
2023-08-17,2.07952
2023-08-18,2.08747
2023-08-19,0.41378
2023-08-20,0.36869
2023-08-21,2.79302
2023-08-22,9.29948
2023-08-23,7.10591
2023-08-24,6.9945
2023-08-25,9.56208
2023-08-26,1.70287
2023-08-27,1.34744
2023-08-28,5.66297
2023-08-29,3.96275
2023-08-30,3.86461
2023-08-31,3.18824
2023-09-01,3.0344
2023-09-02,0.45091
2023-09-03,0.36338
2023-09-04,3.43492
2023-09-05,3.31556
2023-09-06,2.99196
2023-09-07,2.84607
2023-09-08,2.88321
2023-09-09,0.40051
2023-09-10,0.36338
2023-09-11,2.67101
2023-09-12,2.70815
2023-09-13,2.50125
2023-09-14,2.30232
2023-09-15,2.63653
2023-09-16,0.31829
2023-09-17,0.37664
2023-09-18,2.34211
2023-09-19,2.11134
2023-09-20,1.92567
2023-09-21,1.97077
2023-09-22,1.97607
2023-09-23,0.29972
2023-09-24,0.20954
2023-09-25,1.83019
2023-09-26,1.86467
2023-09-27,1.70552
2023-09-28,0.23606
2023-09-29,0.17771
2023-09-30,0.15384
2023-10-01,0.15384
2023-10-02,0.34216
2023-10-03,0.23341
2023-10-04,1.85406
2023-10-05,1.68961
2023-10-06,1.73735
2023-10-07,0.2732
2023-10-08,0.16179
2023-10-09,0.25198
2023-10-10,1.83019
2023-10-11,1.89915
2023-10-12,1.8461
2023-10-13,1.8965
2023-10-14,0.2785
2023-10-15,0.26259
2023-10-16,1.7957
2023-10-17,1.79305
2023-10-18,1.91506
2023-10-19,1.68961
2023-10-20,1.66308
2023-10-21,0.37664
2023-10-22,0.29972
2023-10-23,4.75053
2023-10-24,2.96543
2023-10-25,2.91769
2023-10-26,3.65772
2023-10-27,2.59144
2023-10-28,0.39521
2023-10-29,0.71616
2023-10-30,2.92034
2023-10-31,3.21742
2023-11-01,3.27577
2023-11-02,3.16702
2023-11-03,2.95748
2023-11-04,0.73738
2023-11-05,0.44295
2023-11-06,2.79568
2023-11-07,2.15378
2023-11-08,1.77448
2023-11-09,1.78244
2023-11-10,1.679
2023-11-11,0.30768
2023-11-12,0.2785
2023-11-13,1.88323
2023-11-14,1.84079
2023-11-15,1.9575
2023-11-16,2.09543
2023-11-17,1.62595
2023-11-18,0.22811
2023-11-19,0.23872
2023-11-20,1.75326
2023-11-21,1.86467
2023-11-22,1.75592
2023-11-23,2.54104
2023-11-24,2.32354
2023-11-25,0.56762
2023-11-26,0.34747
2023-11-27,1.81958
2023-11-28,1.75592
2023-11-29,1.78509
2023-11-30,1.75592
2023-12-01,1.78244
2023-12-02,0.30237
2023-12-03,0.2732
2023-12-04,1.77979
2023-12-05,1.66573
2023-12-06,1.74531
2023-12-07,1.93628
2023-12-08,1.67104
2023-12-09,0.38991
2023-12-10,0.30768
2023-12-11,2.14848
2023-12-12,2.20949
2023-12-13,1.85671
2023-12-14,1.8514
2023-12-15,1.67634
2023-12-16,0.34481
2023-12-17,0.33686
2023-12-18,7.73984
2023-12-19,58.95334
2023-12-20,80.75382
2023-12-21,77.12792
2023-12-22,35.59587
2023-12-23,4.49855
2023-12-24,3.81156
2023-12-25,3.62589
2023-12-26,44.70968
2023-12-27,31.11853
2023-12-28,18.81912
2023-12-29,6.08737
2023-12-30,1.73735
2023-12-31,1.78775
2024-01-01,1.86467
2024-01-02,14.98103
2024-01-03,14.0288
2024-01-04,12.8405
2024-01-05,10.14031
2024-01-06,1.59677
2024-01-07,1.44558
2024-01-08,10.68406
2024-01-09,10.33394
2024-01-10,9.5382
2024-01-11,9.31805
2024-01-12,8.47722
2024-01-13,1.20686
2024-01-14,1.20155
2024-01-15,8.23055
2024-01-16,7.72128
2024-01-17,20.89069
2024-01-18,10.90687
2024-01-19,8.9971
2024-01-20,1.4721
2024-01-21,1.15912
2024-01-22,7.68945
2024-01-23,7.54356
2024-01-24,6.3924
2024-01-25,6.22264
2024-01-26,6.24651
2024-01-27,1.06097
2024-01-28,0.9814
2024-01-29,6.65234
2024-01-30,6.03697
2024-01-31,5.43486
2024-02-01,6.15368
2024-02-02,7.54356
2024-02-03,1.44028
2024-02-04,1.49863
2024-02-05,7.17487
2024-02-06,7.54621
2024-02-07,25.81629
2024-02-08,11.11376
2024-02-09,1.64451
2024-02-10,1.10076
2024-02-11,1.03445
2024-02-12,1.23073
2024-02-13,7.34728
2024-02-14,6.21734
2024-02-15,5.59932
2024-02-16,5.37651
2024-02-17,0.77451
2024-02-18,0.7082
2024-02-19,5.54361
2024-02-20,4.83541
2024-02-21,4.29431
2024-02-22,4.52507
2024-02-23,3.99458
2024-02-24,0.68167
2024-02-25,0.53844
2024-02-26,4.09272
2024-02-27,3.54367
2024-02-28,4.07946
2024-02-29,4.34736
2024-03-01,0.79308
2024-03-02,0.58353
2024-03-03,0.55701
2024-03-04,3.92827
2024-03-05,3.53041
2024-03-06,3.72669
2024-03-07,3.358
2024-03-08,3.39248
2024-03-09,0.55701
2024-03-10,0.55701
2024-03-11,3.43226
2024-03-12,3.60733
2024-03-13,3.71342
2024-03-14,3.6869
2024-03-15,3.26781
2024-03-16,0.47213
2024-03-17,0.37134
2024-03-18,3.31821
2024-03-19,3.3129
2024-03-20,3.44287
