date,KODEX코스닥150선물인버스
2023-05-29,3.24981
2023-05-30,13.04887
2023-05-31,13.39617
2023-06-01,16.52195
2023-06-02,11.90771
2023-06-03,3.24981
2023-06-04,2.9025
2023-06-05,13.19771
2023-06-06,3.02654
2023-06-07,15.48002
2023-06-08,17.61349
2023-06-09,15.7281
2023-06-10,3.44827
2023-06-11,3.225
2023-06-12,13.07367
2023-06-13,17.61349
2023-06-14,23.4185
2023-06-15,19.84619
2023-06-16,15.92656
2023-06-17,3.82039
2023-06-18,3.62193
2023-06-19,15.00868
2023-06-20,14.61175
2023-06-21,21.85561
2023-06-22,17.86157
2023-06-23,16.79483
2023-06-24,2.62962
2023-06-25,2.62962
2023-06-26,12.15579
2023-06-27,17.24137
2023-06-28,17.68791
2023-06-29,17.14214
2023-06-30,12.8504
2023-07-01,2.92731
2023-07-02,1.6125
2023-07-03,17.29099
2023-07-04,14.66137
2023-07-05,15.80253
2023-07-06,21.35946
2023-07-07,18.08484
2023-07-08,2.62962
2023-07-09,2.40635
2023-07-10,19.42446
2023-07-11,17.11734
2023-07-12,16.44753
2023-07-13,16.22426
2023-07-14,14.83502
2023-07-15,3.32423
2023-07-16,2.43115
2023-07-17,15.95137
2023-07-18,29.22351
2023-07-19,33.21756
2023-07-20,34.58198
2023-07-21,35.2766
2023-07-22,8.60828
2023-07-23,6.54924
2023-07-24,33.39121
2023-07-25,45.27412
2023-07-26,100.0
2023-07-27,67.89878
2023-07-28,43.68643
2023-07-29,7.51674
2023-07-30,6.20193
2023-07-31,39.07219
2023-08-01,40.48623
2023-08-02,47.97816
2023-08-03,46.26643
2023-08-04,28.50409
2023-08-05,6.4252
2023-08-06,5.97866
2023-08-07,38.45199
2023-08-08,37.5093
2023-08-09,27.33812
2023-08-10,25.031
2023-08-11,26.32101
2023-08-12,5.11039
2023-08-13,3.39866
2023-08-14,25.80004
2023-08-15,5.30885
2023-08-16,38.94815
2023-08-17,36.09526
2023-08-18,31.20813
2023-08-19,5.48251
2023-08-20,4.58943
2023-08-21,21.806
2023-08-22,18.45695
2023-08-23,20.46638
2023-08-24,18.58099
2023-08-25,23.39369
2023-08-26,4.53981
2023-08-27,3.94443
2023-08-28,17.66311
2023-08-29,19.39965
2023-08-30,21.65715
2023-08-31,22.05408
2023-09-01,21.03696
2023-09-02,3.24981
2023-09-03,3.24981
2023-09-04,17.9608
2023-09-05,19.00272
2023-09-06,18.77945
2023-09-07,21.28504
2023-09-08,17.68791
2023-09-09,2.30711
2023-09-10,2.30711
2023-09-11,16.10022
2023-09-12,20.59042
2023-09-13,22.25254
2023-09-14,16.6956
2023-09-15,15.00868
2023-09-16,3.225
2023-09-17,2.13346
2023-09-18,15.0831
2023-09-19,15.43041
2023-09-20,15.65368
2023-09-21,21.68196
2023-09-22,18.08484
2023-09-23,3.20019
2023-09-24,2.2575
2023-09-25,20.76407
2023-09-26,20.34234
2023-09-27,19.02753
2023-09-28,2.03423
2023-09-29,1.43884
2023-09-30,1.41404
2023-10-01,1.56288
2023-10-02,1.91019
2023-10-03,2.97692
2023-10-04,22.27735
2023-10-05,17.19176
2023-10-06,13.56983
2023-10-07,2.20788
2023-10-08,2.45596
2023-10-09,4.56462
2023-10-10,22.22773
2023-10-11,13.39617
2023-10-12,13.39617
2023-10-13,13.7931
2023-10-14,3.20019
2023-10-15,2.80327
2023-10-16,17.09253
2023-10-17,10.02232
2023-10-18,11.46117
2023-10-19,19.42446
2023-10-20,17.81195
2023-10-21,3.84519
2023-10-22,3.225
2023-10-23,14.71098
2023-10-24,17.04291
2023-10-25,15.87695
2023-10-26,24.53485
2023-10-27,18.38253
2023-10-28,2.82808
2023-10-29,2.65442
2023-10-30,14.16521
2023-10-31,19.32522
2023-11-01,16.44753
2023-11-02,18.80426
2023-11-03,14.90945
2023-11-04,3.77077
2023-11-05,4.73827
2023-11-06,40.21334
2023-11-07,33.73852
2023-11-08,21.4835
2023-11-09,17.6383
2023-11-10,14.41329
2023-11-11,3.20019
2023-11-12,1.83577
2023-11-13,16.77003
2023-11-14,13.4706
2023-11-15,17.19176
2023-11-16,13.66906
2023-11-17,10.89059
2023-11-18,1.38923
2023-11-19,1.31481
2023-11-20,11.61002
2023-11-21,11.65963
2023-11-22,10.12155
2023-11-23,10.2704
2023-11-24,7.46712
2023-11-25,1.48846
2023-11-26,1.14115
2023-11-27,9.9479
2023-11-28,7.96328
2023-11-29,8.21136
2023-11-30,9.17886
2023-12-01,9.9479
2023-12-02,2.15827
2023-12-03,1.86058
2023-12-04,7.93847
2023-12-05,8.75713
2023-12-06,8.28578
2023-12-07,9.77424
2023-12-08,7.91366
2023-12-09,1.86058
2023-12-10,1.51327
2023-12-11,7.78963
2023-12-12,8.80674
2023-12-13,9.15405
2023-12-14,7.69039
2023-12-15,9.45174
2023-12-16,1.56288
2023-12-17,2.10865
2023-12-18,10.17117
2023-12-19,10.79136
2023-12-20,9.65021
2023-12-21,10.32001
2023-12-22,8.26097
2023-12-23,1.56288
2023-12-24,1.31481
2023-12-25,1.29
2023-12-26,7.59116
2023-12-27,6.45001
2023-12-28,7.16943
2023-12-29,1.91019
2023-12-30,0.9675
2023-12-31,0.74423
2024-01-01,0.86827
2024-01-02,8.9804
2024-01-03,9.35251
2024-01-04,8.78193
2024-01-05,8.88117
2024-01-06,1.09154
2024-01-07,1.24038
2024-01-08,9.6254
2024-01-09,9.32771
2024-01-10,9.87348
2024-01-11,8.63309
2024-01-12,9.05482
2024-01-13,1.73654
2024-01-14,1.91019
2024-01-15,10.29521
2024-01-16,9.37732
2024-01-17,12.10617
2024-01-18,10.44405
2024-01-19,9.15405
2024-01-20,1.6125
2024-01-21,0.9923
2024-01-22,9.60059
2024-01-23,8.08732
2024-01-24,9.10444
2024-01-25,8.40982
2024-01-26,8.95559
2024-01-27,1.38923
2024-01-28,1.06673
2024-01-29,10.2704
2024-01-30,8.13693
2024-01-31,9.67501
2024-02-01,10.74175
2024-02-02,7.59116
2024-02-03,1.26519
2024-02-04,1.06673
2024-02-05,6.37558
2024-02-06,6.49962
2024-02-07,6.97097
2024-02-08,8.31059
2024-02-09,1.09154
2024-02-10,0.84346
2024-02-11,0.69461
2024-02-12,0.44653
2024-02-13,8.55867
2024-02-14,9.05482
2024-02-15,8.3354
2024-02-16,6.77251
2024-02-17,1.01711
2024-02-18,1.29
2024-02-19,8.6827
2024-02-20,8.60828
2024-02-21,9.47655
2024-02-22,8.93078
2024-02-23,9.10444
2024-02-24,1.11634
2024-02-25,0.9675
2024-02-26,8.6827
2024-02-27,9.42694
2024-02-28,8.40982
2024-02-29,6.32597
2024-03-01,1.81096
2024-03-02,1.91019
2024-03-03,1.71173
2024-03-04,7.98809
2024-03-05,8.28578
2024-03-06,9.07963
2024-03-07,8.70751
2024-03-08,7.98809
2024-03-09,1.76134
2024-03-10,1.26519
2024-03-11,8.28578
2024-03-12,10.76655
2024-03-13,8.70751
2024-03-14,6.97097
2024-03-15,6.49962
2024-03-16,2.05904
2024-03-17,1.11634
2024-03-18,8.9804
2024-03-19,8.31059
2024-03-20,5.90424
