date,대한항공주가
2023-05-30,2.90182
2023-05-31,2.70581
2023-06-01,2.45543
2023-06-02,2.61874
2023-06-03,0.37183
2023-06-04,0.26925
2023-06-05,2.58118
2023-06-06,0.48394
2023-06-07,2.93825
2023-06-08,2.36798
2023-06-09,2.6122
2023-06-10,0.32437
2023-06-11,0.27504
2023-06-12,2.49037
2023-06-13,3.44107
2023-06-14,3.1124
2023-06-15,2.71141
2023-06-16,4.26061
2023-06-17,0.51477
2023-06-18,0.3851
2023-06-19,3.73593
2023-06-20,3.29832
2023-06-21,2.90126
2023-06-22,2.76299
2023-06-23,2.7144
2023-06-24,0.33596
2023-06-25,0.27093
2023-06-26,2.76467
2023-06-27,2.63649
2023-06-28,3.22582
2023-06-29,3.03392
2023-06-30,2.94162
2023-07-01,0.36324
2023-07-02,0.27878
2023-07-03,3.28337
2023-07-04,3.22489
2023-07-05,4.39122
2023-07-06,3.63764
2023-07-07,2.9291
2023-07-08,0.33857
2023-07-09,0.25953
2023-07-10,3.20284
2023-07-11,3.30093
2023-07-12,3.51918
2023-07-13,3.51283
2023-07-14,4.10832
2023-07-15,0.44265
2023-07-16,0.33091
2023-07-17,3.3555
2023-07-18,3.24226
2023-07-19,3.0285
2023-07-20,3.73163
2023-07-21,3.13856
2023-07-22,0.35913
2023-07-23,0.28737
2023-07-24,3.05074
2023-07-25,3.00197
2023-07-26,3.00571
2023-07-27,3.33494
2023-07-28,2.88836
2023-07-29,0.34717
2023-07-30,0.25169
2023-07-31,2.85492
2023-08-01,3.07017
2023-08-02,2.7671
2023-08-03,2.7159
2023-08-04,2.52998
2023-08-05,0.29746
2023-08-06,0.23674
2023-08-07,2.48999
2023-08-08,3.13202
2023-08-09,2.75047
2023-08-10,3.23217
2023-08-11,3.38371
2023-08-12,0.36753
2023-08-13,0.27841
2023-08-14,2.65181
2023-08-15,0.45218
2023-08-16,2.45972
2023-08-17,2.36723
2023-08-18,2.17459
2023-08-19,0.28775
2023-08-20,0.20815
2023-08-21,2.36817
2023-08-22,2.31902
2023-08-23,2.14114
2023-08-24,2.27362
2023-08-25,1.92589
2023-08-26,0.24421
2023-08-27,0.18965
2023-08-28,2.22279
2023-08-29,2.17421
2023-08-30,2.19888
2023-08-31,2.08957
2023-09-01,2.163
2023-09-02,0.27878
2023-09-03,0.20609
2023-09-04,2.3691
2023-09-05,2.13647
2023-09-06,2.0565
2023-09-07,2.0565
2023-09-08,2.00847
2023-09-09,0.24608
2023-09-10,0.17508
2023-09-11,1.97241
2023-09-12,2.02716
2023-09-13,1.88459
2023-09-14,2.0365
2023-09-15,2.10769
2023-09-16,0.2642
2023-09-17,0.18386
2023-09-18,1.8418
2023-09-19,1.75996
2023-09-20,1.67737
2023-09-21,1.60095
2023-09-22,1.57273
2023-09-23,0.19843
2023-09-24,0.15434
2023-09-25,1.62711
2023-09-26,1.5163
2023-09-27,1.41223
2023-09-28,0.19451
2023-09-29,0.15303
2023-09-30,0.14761
2023-10-01,0.13341
2023-10-02,0.21992
2023-10-03,0.18722
2023-10-04,1.77211
2023-10-05,1.73436
2023-10-06,1.5703
2023-10-07,0.22609
2023-10-08,0.1506
2023-10-09,0.22926
2023-10-10,2.00156
2023-10-11,2.05145
2023-10-12,1.88739
2023-10-13,1.67214
2023-10-14,0.25
2023-10-15,0.17564
2023-10-16,2.16674
2023-10-17,2.00287
2023-10-18,1.91225
2023-10-19,1.86628
2023-10-20,1.73399
2023-10-21,0.25972
2023-10-22,0.1975
2023-10-23,1.83564
2023-10-24,1.9214
2023-10-25,1.89244
2023-10-26,1.83676
2023-10-27,1.81303
2023-10-28,0.23655
2023-10-29,0.1762
2023-10-30,2.50887
2023-10-31,2.4601
2023-11-01,2.16225
2023-11-02,2.91434
2023-11-03,2.53222
2023-11-04,0.33241
2023-11-05,0.23954
2023-11-06,3.5558
2023-11-07,2.6888
2023-11-08,2.3222
2023-11-09,2.56249
2023-11-10,2.00137
2023-11-11,0.23917
2023-11-12,0.17956
2023-11-13,1.93784
2023-11-14,2.17795
2023-11-15,2.62453
2023-11-16,2.56044
2023-11-17,2.62266
2023-11-18,0.28737
2023-11-19,0.23244
2023-11-20,2.38218
2023-11-21,2.51316
2023-11-22,2.12395
2023-11-23,2.32949
2023-11-24,1.98045
2023-11-25,0.21824
2023-11-26,0.1648
2023-11-27,1.93616
2023-11-28,2.13292
2023-11-29,1.93485
2023-11-30,1.95354
2023-12-01,1.91168
2023-12-02,0.23263
2023-12-03,0.1861
2023-12-04,2.08378
2023-12-05,1.86833
2023-12-06,1.90982
2023-12-07,2.17029
2023-12-08,2.09256
2023-12-09,0.25075
2023-12-10,0.19675
2023-12-11,2.00586
2023-12-12,2.24559
2023-12-13,2.17384
2023-12-14,2.4928
2023-12-15,2.6746
2023-12-16,0.31634
2023-12-17,0.22833
2023-12-18,2.19981
2023-12-19,2.05575
2023-12-20,2.39507
2023-12-21,2.23382
2023-12-22,2.2355
2023-12-23,0.27934
2023-12-24,0.17003
2023-12-25,0.21469
2023-12-26,2.37471
2023-12-27,2.39657
2023-12-28,2.5141
2023-12-29,1.23098
2023-12-30,0.25318
2023-12-31,0.17377
2024-01-01,0.21375
2024-01-02,2.48943
2024-01-03,2.17234
2024-01-04,2.00847
2024-01-05,2.01427
2024-01-06,0.2345
2024-01-07,0.17975
2024-01-08,1.91206
2024-01-09,2.54325
2024-01-10,2.29305
2024-01-11,2.14226
2024-01-12,1.96475
2024-01-13,0.63828
2024-01-14,0.30868
2024-01-15,2.76093
2024-01-16,2.07668
2024-01-17,2.03949
2024-01-18,2.22952
2024-01-19,2.29455
2024-01-20,0.30961
2024-01-21,0.21544
2024-01-22,2.08826
2024-01-23,2.04043
2024-01-24,1.79901
2024-01-25,1.85694
2024-01-26,1.87282
2024-01-27,0.2188
2024-01-28,0.17545
2024-01-29,1.96531
2024-01-30,1.95447
2024-01-31,2.16468
2024-02-01,2.4373
2024-02-02,2.78354
2024-02-03,0.36978
2024-02-04,0.39631
2024-02-05,2.32911
2024-02-06,2.09499
2024-02-07,2.24727
2024-02-08,2.0109
2024-02-09,0.29485
2024-02-10,0.21189
2024-02-11,0.23263
2024-02-12,0.26663
2024-02-13,3.94632
2024-02-14,4.54388
2024-02-15,2.93638
2024-02-16,2.62397
2024-02-17,0.37818
2024-02-18,0.32306
2024-02-19,2.88052
2024-02-20,2.63705
2024-02-21,2.53932
2024-02-22,2.41189
2024-02-23,2.21326
2024-02-24,0.26869
2024-02-25,0.26514
2024-02-26,2.16842
2024-02-27,2.10283
2024-02-28,2.19458
2024-02-29,2.07817
2024-03-01,0.39033
2024-03-02,0.25075
2024-03-03,0.22609
2024-03-04,2.28221
2024-03-05,1.96045
2024-03-06,1.85638
2024-03-07,1.95578
2024-03-08,2.02193
2024-03-09,0.29036
2024-03-10,0.19376
2024-03-11,1.88982
2024-03-12,1.86254
2024-03-13,1.86721
2024-03-14,1.9569
2024-03-15,1.80312
2024-03-16,0.22291
2024-03-17,0.18012
2024-03-18,1.91374
2024-03-19,1.82031
2024-03-20,2.04603
