date,ISA만기
2023-11-08,23.51097
2023-11-09,19.12225
2023-11-10,21.94357
2023-11-11,10.97178
2023-11-12,11.59874
2023-11-13,15.98746
2023-11-14,26.0188
2023-11-15,23.51097
2023-11-16,27.5862
2023-11-17,16.92789
2023-11-18,16.30094
2023-11-19,19.43573
2023-11-20,25.39184
2023-11-21,30.721
2023-11-22,33.54231
2023-11-23,31.97492
2023-11-24,26.95924
2023-11-25,17.24137
2023-11-26,21.00313
2023-11-27,35.42319
2023-11-28,28.21316
2023-11-29,30.09404
2023-11-30,26.33228
2023-12-01,31.97492
2023-12-02,17.86833
2023-12-03,23.19749
2023-12-04,40.75235
2023-12-05,38.55799
2023-12-06,36.99059
2023-12-07,31.03448
2023-12-08,36.36363
2023-12-09,28.84012
2023-12-10,24.45141
2023-12-11,43.26018
2023-12-12,40.12539
2023-12-13,41.37931
2023-12-14,38.55799
2023-12-15,41.06583
2023-12-16,25.39184
2023-12-17,30.40752
2023-12-18,32.2884
2023-12-19,41.37931
2023-12-20,46.70846
2023-12-21,37.61755
2023-12-22,45.14106
2023-12-23,27.89968
2023-12-24,28.21316
2023-12-25,34.48275
2023-12-26,48.58934
2023-12-27,61.442
2023-12-28,55.79937
2023-12-29,50.47021
2023-12-30,38.24451
2023-12-31,32.2884
2024-01-01,35.42319
2024-01-02,63.94984
2024-01-03,49.84326
2024-01-04,44.20062
2024-01-05,44.82758
2024-01-06,43.88714
2024-01-07,37.61755
2024-01-08,45.45454
2024-01-09,49.2163
2024-01-10,40.12539
2024-01-11,48.27586
2024-01-12,36.36363
2024-01-13,28.21316
2024-01-14,33.54231
2024-01-15,49.52978
2024-01-16,41.37931
2024-01-17,100.0
2024-01-18,85.57993
2024-01-19,79.9373
2024-01-20,55.48589
2024-01-21,58.30721
2024-01-22,76.17554
2024-01-23,63.94984
2024-01-24,63.63636
2024-01-25,69.27899
2024-01-26,70.84639
2024-01-27,54.23197
2024-01-28,57.05329
2024-01-29,61.12852
2024-01-30,68.65203
2024-01-31,63.0094
2024-02-01,62.06896
2024-02-02,55.17241
2024-02-03,46.0815
2024-02-04,58.62068
2024-02-05,81.19122
2024-02-06,65.20376
2024-02-07,62.69592
2024-02-08,62.38244
2024-02-09,40.43887
2024-02-10,40.75235
2024-02-11,69.59247
2024-02-12,58.93416
2024-02-13,93.10344
2024-02-14,69.90595
2024-02-15,66.45768
2024-02-16,65.20376
2024-02-17,40.75235
2024-02-18,44.20062
2024-02-19,78.05642
2024-02-20,69.59247
2024-02-21,70.53291
2024-02-22,63.0094
2024-02-23,69.59247
2024-02-24,38.24451
2024-02-25,50.47021
2024-02-26,77.74294
2024-02-27,71.47335
2024-02-28,49.52978
2024-02-29,62.69592
2024-03-01,31.34796
2024-03-02,36.05015
2024-03-03,38.87147
2024-03-04,70.84639
2024-03-05,65.20376
2024-03-06,52.66457
2024-03-07,51.72413
2024-03-08,51.72413
2024-03-09,22.88401
2024-03-10,30.40752
2024-03-11,46.39498
2024-03-12,48.27586
2024-03-13,37.93103
2024-03-14,36.99059
2024-03-15,38.24451
2024-03-16,21.94357
2024-03-17,25.70532
2024-03-18,41.69278
2024-03-19,33.54231
2024-03-20,47.02194
