date,선물거래
2023-05-30,14.95405
2023-05-31,16.62489
2023-06-01,17.0426
2023-06-02,16.0401
2023-06-03,11.19465
2023-06-04,10.60985
2023-06-05,19.88304
2023-06-06,15.03759
2023-06-07,18.12865
2023-06-08,19.13116
2023-06-09,15.95655
2023-06-10,13.19966
2023-06-11,9.44026
2023-06-12,14.78696
2023-06-13,15.20467
2023-06-14,16.0401
2023-06-15,14.11862
2023-06-16,15.95655
2023-06-17,9.94152
2023-06-18,9.35672
2023-06-19,22.05513
2023-06-20,15.53884
2023-06-21,18.29573
2023-06-22,16.87552
2023-06-23,13.19966
2023-06-24,11.6959
2023-06-25,8.35421
2023-06-26,14.61988
2023-06-27,14.20217
2023-06-28,13.11612
2023-06-29,14.20217
2023-06-30,11.94653
2023-07-01,9.18964
2023-07-02,8.77192
2023-07-03,13.45029
2023-07-04,12.69841
2023-07-05,12.86549
2023-07-06,13.45029
2023-07-07,12.53132
2023-07-08,9.5238
2023-07-09,8.93901
2023-07-10,14.45279
2023-07-11,13.45029
2023-07-12,11.52882
2023-07-13,15.70593
2023-07-14,18.37928
2023-07-15,9.27318
2023-07-16,9.5238
2023-07-17,15.03759
2023-07-18,17.20969
2023-07-19,14.78696
2023-07-20,14.45279
2023-07-21,17.6274
2023-07-22,8.35421
2023-07-23,11.27819
2023-07-24,14.95405
2023-07-25,15.28822
2023-07-26,16.20718
2023-07-27,15.95655
2023-07-28,15.37176
2023-07-29,8.27067
2023-07-30,8.93901
2023-07-31,14.11862
2023-08-01,13.78446
2023-08-02,14.61988
2023-08-03,14.8705
2023-08-04,15.87301
2023-08-05,12.03007
2023-08-06,9.5238
2023-08-07,12.61487
2023-08-08,16.70843
2023-08-09,15.37176
2023-08-10,14.8705
2023-08-11,14.8705
2023-08-12,10.77694
2023-08-13,10.77694
2023-08-14,13.11612
2023-08-15,14.11862
2023-08-16,17.79448
2023-08-17,17.96157
2023-08-18,18.79699
2023-08-19,9.44026
2023-08-20,9.35672
2023-08-21,13.36675
2023-08-22,14.78696
2023-08-23,15.62238
2023-08-24,19.63241
2023-08-25,17.54385
2023-08-26,11.77944
2023-08-27,9.02255
2023-08-28,15.37176
2023-08-29,16.37426
2023-08-30,15.4553
2023-08-31,12.44778
2023-09-01,12.86549
2023-09-02,9.77443
2023-09-03,9.35672
2023-09-04,14.78696
2023-09-05,13.36675
2023-09-06,14.53634
2023-09-07,17.0426
2023-09-08,13.2832
2023-09-09,9.27318
2023-09-10,7.9365
2023-09-11,14.11862
2023-09-12,18.6299
2023-09-13,18.54636
2023-09-14,19.29824
2023-09-15,17.71094
2023-09-16,8.60484
2023-09-17,9.18964
2023-09-18,17.54385
2023-09-19,16.95906
2023-09-20,13.36675
2023-09-21,15.28822
2023-09-22,12.53132
2023-09-23,7.51879
2023-09-24,8.5213
2023-09-25,12.19715
2023-09-26,14.20217
2023-09-27,13.03258
2023-09-28,9.69089
2023-09-29,9.02255
2023-09-30,7.35171
2023-10-01,9.10609
2023-10-02,9.94152
2023-10-03,12.11361
2023-10-04,15.53884
2023-10-05,16.20718
2023-10-06,15.53884
2023-10-07,10.1086
2023-10-08,9.77443
2023-10-09,13.11612
2023-10-10,17.54385
2023-10-11,16.29072
2023-10-12,17.46031
2023-10-13,15.53884
2023-10-14,13.11612
2023-10-15,14.03508
2023-10-16,16.79197
2023-10-17,18.71345
2023-10-18,18.04511
2023-10-19,18.88053
2023-10-20,17.29323
2023-10-21,10.77694
2023-10-22,9.27318
2023-10-23,17.0426
2023-10-24,21.21971
2023-10-25,17.20969
2023-10-26,21.63742
2023-10-27,17.71094
2023-10-28,16.29072
2023-10-29,13.95154
2023-10-30,18.04511
2023-10-31,19.79949
2023-11-01,17.0426
2023-11-02,17.71094
2023-11-03,17.71094
2023-11-04,11.27819
2023-11-05,11.94653
2023-11-06,27.31829
2023-11-07,27.48538
2023-11-08,22.22222
2023-11-09,23.55889
2023-11-10,20.05012
2023-11-11,13.11612
2023-11-12,13.36675
2023-11-13,15.4553
2023-11-14,18.04511
2023-11-15,22.05513
2023-11-16,17.96157
2023-11-17,14.78696
2023-11-18,12.03007
2023-11-19,11.36173
2023-11-20,19.13116
2023-11-21,19.38178
2023-11-22,22.47284
2023-11-23,17.12614
2023-11-24,15.4553
2023-11-25,10.60985
2023-11-26,10.35923
2023-11-27,14.78696
2023-11-28,16.29072
2023-11-29,16.20718
2023-11-30,16.0401
2023-12-01,17.6274
2023-12-02,10.52631
2023-12-03,10.1086
2023-12-04,17.46031
2023-12-05,18.12865
2023-12-06,21.97159
2023-12-07,21.55388
2023-12-08,19.71595
2023-12-09,13.2832
2023-12-10,12.94903
2023-12-11,17.37677
2023-12-12,19.88304
2023-12-13,19.63241
2023-12-14,21.30325
2023-12-15,17.96157
2023-12-16,11.19465
2023-12-17,10.02506
2023-12-18,14.36925
2023-12-19,15.28822
2023-12-20,14.28571
2023-12-21,15.28822
2023-12-22,14.45279
2023-12-23,8.35421
2023-12-24,8.35421
2023-12-25,8.5213
2023-12-26,12.78195
2023-12-27,12.69841
2023-12-28,14.61988
2023-12-29,14.53634
2023-12-30,10.6934
2023-12-31,8.60484
2024-01-01,8.93901
2024-01-02,15.87301
2024-01-03,16.29072
2024-01-04,18.88053
2024-01-05,14.03508
2024-01-06,12.78195
2024-01-07,12.44778
2024-01-08,16.70843
2024-01-09,18.71345
2024-01-10,16.29072
2024-01-11,20.802
2024-01-12,21.47034
2024-01-13,16.0401
2024-01-14,14.8705
2024-01-15,16.70843
2024-01-16,17.71094
2024-01-17,18.6299
2024-01-18,17.29323
2024-01-19,28.40434
2024-01-20,21.55388
2024-01-21,19.54887
2024-01-22,26.90058
2024-01-23,25.64745
2024-01-24,23.64243
2024-01-25,18.6299
2024-01-26,16.37426
2024-01-27,11.77944
2024-01-28,15.12113
2024-01-29,18.37928
2024-01-30,20.13366
2024-01-31,16.20718
2024-02-01,18.37928
2024-02-02,19.96658
2024-02-03,13.45029
2024-02-04,14.95405
2024-02-05,20.30075
2024-02-06,20.96908
2024-02-07,15.62238
2024-02-08,16.54135
2024-02-09,15.53884
2024-02-10,16.87552
2024-02-11,13.53383
2024-02-12,15.53884
2024-02-13,20.2172
2024-02-14,22.55639
2024-02-15,23.39181
2024-02-16,22.05513
2024-02-17,16.54135
2024-02-18,15.20467
2024-02-19,20.46783
2024-02-20,21.97159
2024-02-21,21.30325
2024-02-22,21.30325
2024-02-23,20.13366
2024-02-24,16.20718
2024-02-25,18.37928
2024-02-26,15.87301
2024-02-27,23.30827
2024-02-28,22.80701
2024-02-29,25.31328
2024-03-01,17.54385
2024-03-02,22.22222
2024-03-03,18.04511
2024-03-04,22.9741
2024-03-05,31.32832
2024-03-06,31.66248
2024-03-07,30.99415
2024-03-08,27.15121
2024-03-09,22.55639
2024-03-10,26.1487
2024-03-11,33.83458
2024-03-12,42.60651
2024-03-13,40.26733
2024-03-14,42.7736
2024-03-15,35.50543
2024-03-16,21.21971
2024-03-17,21.80451
2024-03-18,29.74101
2024-03-19,30.57644
2024-03-20,34.92063
