date,청년고용지원금
2023-05-30,23.72881
2023-05-31,28.69249
2023-06-01,33.41404
2023-06-02,22.76029
2023-06-03,8.83777
2023-06-04,10.04842
2023-06-05,23.36561
2023-06-06,12.34866
2023-06-07,27.9661
2023-06-08,29.17675
2023-06-09,28.69249
2023-06-10,9.0799
2023-06-11,10.04842
2023-06-12,28.45036
2023-06-13,25.18159
2023-06-14,24.57627
2023-06-15,26.63438
2023-06-16,18.03874
2023-06-17,8.35351
2023-06-18,5.81113
2023-06-19,20.58111
2023-06-20,26.63438
2023-06-21,28.81355
2023-06-22,26.39225
2023-06-23,22.88135
2023-06-24,5.9322
2023-06-25,6.41646
2023-06-26,23.36561
2023-06-27,23.84987
2023-06-28,26.75544
2023-06-29,25.78692
2023-06-30,19.85472
2023-07-01,10.29055
2023-07-02,8.11138
2023-07-03,28.32929
2023-07-04,27.2397
2023-07-05,22.88135
2023-07-06,24.33414
2023-07-07,20.82324
2023-07-08,5.9322
2023-07-09,6.90072
2023-07-10,21.91283
2023-07-11,23.84987
2023-07-12,19.61259
2023-07-13,22.63922
2023-07-14,16.94915
2023-07-15,5.32687
2023-07-16,7.02179
2023-07-17,18.1598
2023-07-18,20.21791
2023-07-19,25.42372
2023-07-20,21.18644
2023-07-21,17.43341
2023-07-22,7.38498
2023-07-23,7.74818
2023-07-24,19.37046
2023-07-25,24.93946
2023-07-26,20.46004
2023-07-27,24.8184
2023-07-28,36.92493
2023-07-29,13.80145
2023-07-30,8.23244
2023-07-31,19.85472
2023-08-01,22.88135
2023-08-02,20.58111
2023-08-03,22.03389
2023-08-04,19.24939
2023-08-05,7.26392
2023-08-06,6.29539
2023-08-07,20.09685
2023-08-08,22.03389
2023-08-09,20.46004
2023-08-10,22.51815
2023-08-11,20.21791
2023-08-12,5.9322
2023-08-13,7.14285
2023-08-14,19.12832
2023-08-15,8.47457
2023-08-16,21.06537
2023-08-17,28.57142
2023-08-18,22.51815
2023-08-19,7.62711
2023-08-20,7.26392
2023-08-21,19.24939
2023-08-22,24.93946
2023-08-23,24.21307
2023-08-24,24.092
2023-08-25,21.91283
2023-08-26,7.86924
2023-08-27,8.11138
2023-08-28,26.39225
2023-08-29,25.30266
2023-08-30,27.36077
2023-08-31,27.72397
2023-09-01,20.58111
2023-09-02,9.92736
2023-09-03,8.47457
2023-09-04,25.66585
2023-09-05,30.62953
2023-09-06,25.30266
2023-09-07,23.84987
2023-09-08,22.51815
2023-09-09,9.44309
2023-09-10,8.95883
2023-09-11,22.76029
2023-09-12,23.48668
2023-09-13,23.00242
2023-09-14,19.49152
2023-09-15,17.55447
2023-09-16,5.569
2023-09-17,7.14285
2023-09-18,21.18644
2023-09-19,18.76513
2023-09-20,22.63922
2023-09-21,20.09685
2023-09-22,16.70702
2023-09-23,4.96368
2023-09-24,5.569
2023-09-25,18.76513
2023-09-26,18.1598
2023-09-27,11.62227
2023-09-28,5.32687
2023-09-29,3.02663
2023-09-30,4.11622
2023-10-01,6.41646
2023-10-02,5.44794
2023-10-03,7.86924
2023-10-04,11.74334
2023-10-05,17.31234
2023-10-06,17.31234
2023-10-07,6.17433
2023-10-08,5.569
2023-10-09,7.02179
2023-10-10,21.6707
2023-10-11,18.40193
2023-10-12,21.18644
2023-10-13,19.37046
2023-10-14,5.32687
2023-10-15,7.02179
2023-10-16,19.61259
2023-10-17,21.42857
2023-10-18,22.63922
2023-10-19,17.91767
2023-10-20,17.55447
2023-10-21,5.20581
2023-10-22,6.29539
2023-10-23,22.88135
2023-10-24,22.51815
2023-10-25,23.36561
2023-10-26,19.85472
2023-10-27,15.3753
2023-10-28,5.08474
2023-10-29,6.17433
2023-10-30,20.46004
2023-10-31,21.54963
2023-11-01,24.93946
2023-11-02,24.4552
2023-11-03,20.82324
2023-11-04,6.65859
2023-11-05,8.83777
2023-11-06,20.46004
2023-11-07,20.82324
2023-11-08,19.97578
2023-11-09,23.12348
2023-11-10,20.09685
2023-11-11,4.72154
2023-11-12,6.65859
2023-11-13,22.15496
2023-11-14,20.58111
2023-11-15,22.76029
2023-11-16,24.092
2023-11-17,21.6707
2023-11-18,5.569
2023-11-19,6.17433
2023-11-20,23.12348
2023-11-21,24.33414
2023-11-22,19.85472
2023-11-23,21.06537
2023-11-24,16.94915
2023-11-25,5.69007
2023-11-26,7.99031
2023-11-27,23.24455
2023-11-28,23.97094
2023-11-29,19.73365
2023-11-30,23.84987
2023-12-01,20.33898
2023-12-02,8.95883
2023-12-03,9.44309
2023-12-04,21.42857
2023-12-05,21.3075
2023-12-06,18.64406
2023-12-07,19.61259
2023-12-08,19.37046
2023-12-09,6.77966
2023-12-10,8.95883
2023-12-11,20.9443
2023-12-12,27.84503
2023-12-13,21.54963
2023-12-14,21.06537
2023-12-15,22.88135
2023-12-16,9.0799
2023-12-17,7.26392
2023-12-18,20.82324
2023-12-19,23.97094
2023-12-20,24.33414
2023-12-21,17.79661
2023-12-22,23.24455
2023-12-23,8.95883
2023-12-24,2.90556
2023-12-25,6.29539
2023-12-26,23.84987
2023-12-27,24.33414
2023-12-28,21.91283
2023-12-29,22.39709
2023-12-30,9.68523
2023-12-31,9.68523
2024-01-01,10.29055
2024-01-02,33.29297
2024-01-03,26.99757
2024-01-04,35.35108
2024-01-05,29.17675
2024-01-06,11.25907
2024-01-07,9.92736
2024-01-08,27.6029
2024-01-09,29.29782
2024-01-10,33.5351
2024-01-11,31.59806
2024-01-12,24.33414
2024-01-13,10.41162
2024-01-14,8.83777
2024-01-15,26.87651
2024-01-16,29.66101
2024-01-17,26.63438
2024-01-18,28.20823
2024-01-19,24.21307
2024-01-20,10.77481
2024-01-21,10.65375
2024-01-22,27.6029
2024-01-23,33.8983
2024-01-24,33.77723
2024-01-25,33.29297
2024-01-26,30.02421
2024-01-27,16.70702
2024-01-28,13.92251
2024-01-29,36.44067
2024-01-30,35.23002
2024-01-31,34.01937
2024-02-01,28.32929
2024-02-02,21.3075
2024-02-03,9.0799
2024-02-04,11.38014
2024-02-05,28.57142
2024-02-06,29.66101
2024-02-07,27.72397
2024-02-08,18.88619
2024-02-09,8.23244
2024-02-10,7.62711
2024-02-11,10.29055
2024-02-12,11.8644
2024-02-13,26.15012
2024-02-14,30.3874
2024-02-15,27.11864
2024-02-16,29.66101
2024-02-17,12.95399
2024-02-18,9.0799
2024-02-19,29.90314
2024-02-20,28.81355
2024-02-21,32.44552
2024-02-22,25.78692
2024-02-23,22.76029
2024-02-24,11.01694
2024-02-25,13.19612
2024-02-26,26.75544
2024-02-27,30.62953
2024-02-28,25.18159
2024-02-29,25.66585
2024-03-01,11.98547
2024-03-02,11.01694
2024-03-03,9.92736
2024-03-04,27.84503
2024-03-05,32.08232
2024-03-06,28.81355
2024-03-07,25.42372
2024-03-08,23.48668
2024-03-09,9.92736
2024-03-10,7.99031
2024-03-11,28.57142
2024-03-12,32.80871
2024-03-13,30.50847
2024-03-14,30.7506
2024-03-15,23.12348
2024-03-16,9.68523
2024-03-17,7.38498
2024-03-18,25.06053
2024-03-19,25.06053
2024-03-20,25.66585
