date,보잉주가
2023-05-30,3.61036
2023-05-31,4.12772
2023-06-01,3.88851
2023-06-02,5.08455
2023-06-03,3.44348
2023-06-04,1.17378
2023-06-05,2.33088
2023-06-06,3.57699
2023-06-07,4.47819
2023-06-08,4.77859
2023-06-09,5.84112
2023-06-10,3.35447
2023-06-11,1.04583
2023-06-12,2.90387
2023-06-13,6.26947
2023-06-14,5.63529
2023-06-15,5.19581
2023-06-16,5.22363
2023-06-17,3.34334
2023-06-18,1.01246
2023-06-19,1.9971
2023-06-20,3.81063
2023-06-21,4.91766
2023-06-22,4.48931
2023-06-23,4.02759
2023-06-24,2.17512
2023-06-25,2.49221
2023-06-26,2.72585
2023-06-27,3.53805
2023-06-28,4.3113
2023-06-29,4.14997
2023-06-30,3.59924
2023-07-01,2.71473
2023-07-02,0.94014
2023-07-03,2.45327
2023-07-04,3.21539
2023-07-05,2.64241
2023-07-06,3.72719
2023-07-07,3.23765
2023-07-08,2.09167
2023-07-09,0.75656
2023-07-10,1.68001
2023-07-11,3.21539
2023-07-12,4.27236
2023-07-13,4.13328
2023-07-14,3.95527
2023-07-15,2.37538
2023-07-16,0.77325
2023-07-17,2.10836
2023-07-18,3.80507
2023-07-19,3.77725
2023-07-20,3.87182
2023-07-21,3.73831
2023-07-22,2.08055
2023-07-23,0.94014
2023-07-24,1.78571
2023-07-25,3.81619
2023-07-26,5.60191
2023-07-27,10.61415
2023-07-28,6.15821
2023-07-29,4.41143
2023-07-30,1.51869
2023-07-31,3.24321
2023-08-01,5.70761
2023-08-02,5.01223
2023-08-03,3.95527
2023-08-04,3.73831
2023-08-05,2.19737
2023-08-06,0.68424
2023-08-07,2.38095
2023-08-08,4.78971
2023-08-09,5.36826
2023-08-10,5.62972
2023-08-11,4.28348
2023-08-12,2.43101
2023-08-13,0.97908
2023-08-14,1.96372
2023-08-15,3.0485
2023-08-16,3.22096
2023-08-17,3.19314
2023-08-18,3.08188
2023-08-19,2.19737
2023-08-20,0.81775
2023-08-21,1.8024
2023-08-22,3.29884
2023-08-23,3.12082
2023-08-24,4.26123
2023-08-25,3.22652
2023-08-26,2.20293
2023-08-27,0.77881
2023-08-28,1.85246
2023-08-29,3.20983
2023-08-30,3.6048
2023-08-31,3.44348
2023-09-01,2.86493
2023-09-02,1.83578
2023-09-03,0.66755
2023-09-04,1.45749
2023-09-05,2.13061
2023-09-06,2.84824
2023-09-07,2.99844
2023-09-08,2.53115
2023-09-09,1.68001
2023-09-10,0.65086
2023-09-11,1.87472
2023-09-12,3.27659
2023-09-13,2.97619
2023-09-14,3.09857
2023-09-15,2.60903
2023-09-16,1.61882
2023-09-17,0.46728
2023-09-18,1.31842
2023-09-19,2.46439
2023-09-20,2.22518
2023-09-21,2.40876
2023-09-22,2.20293
2023-09-23,1.47975
2023-09-24,0.43947
2023-09-25,1.27948
2023-09-26,2.11392
2023-09-27,1.88584
2023-09-28,1.41299
2023-09-29,1.59657
2023-09-30,1.17935
2023-10-01,0.61748
2023-10-02,1.02914
2023-10-03,2.2085
2023-10-04,2.08055
2023-10-05,2.40876
2023-10-06,2.13061
2023-10-07,1.34623
2023-10-08,0.59523
2023-10-09,1.4408
2023-10-10,3.004
2023-10-11,3.4101
2023-10-12,3.07076
2023-10-13,2.93168
2023-10-14,1.70783
2023-10-15,0.70649
2023-10-16,1.56319
2023-10-17,2.77036
2023-10-18,2.64241
2023-10-19,2.71473
2023-10-20,2.46439
2023-10-21,1.45193
2023-10-22,0.41722
2023-10-23,1.42968
2023-10-24,2.47552
2023-10-25,2.81486
2023-10-26,2.83711
2023-10-27,2.43658
2023-10-28,1.43524
2023-10-29,0.6453
2023-10-30,1.32398
2023-10-31,2.92056
2023-11-01,2.58121
2023-11-02,3.1097
2023-11-03,3.24877
2023-11-04,1.88584
2023-11-05,0.69537
2023-11-06,1.98041
2023-11-07,2.87049
2023-11-08,2.73698
2023-11-09,2.73141
2023-11-10,2.67022
2023-11-11,2.2085
2023-11-12,0.7955
2023-11-13,2.42545
2023-11-14,5.00111
2023-11-15,4.62839
2023-11-16,3.91076
2023-11-17,3.26546
2023-11-18,2.00267
2023-11-19,0.67868
2023-11-20,1.93591
2023-11-21,4.93991
2023-11-22,3.88295
2023-11-23,3.69937
2023-11-24,2.8093
2023-11-25,2.03048
2023-11-26,0.75656
2023-11-27,1.93035
2023-11-28,3.67712
2023-11-29,3.79951
2023-11-30,3.84401
2023-12-01,5.05674
2023-12-02,3.3489
2023-12-03,1.15709
2023-12-04,2.64241
2023-12-05,4.08878
2023-12-06,4.69514
2023-12-07,4.74521
2023-12-08,4.25011
2023-12-09,4.32799
2023-12-10,1.68001
2023-12-11,2.98731
2023-12-12,6.04695
2023-12-13,5.6631
2023-12-14,6.68113
2023-12-15,6.61437
2023-12-16,5.77992
2023-12-17,1.98598
2023-12-18,3.71606
2023-12-19,5.69092
2023-12-20,6.33066
2023-12-21,5.6631
2023-12-22,5.29595
2023-12-23,3.19314
2023-12-24,1.00689
2023-12-25,1.19047
2023-12-26,2.74254
2023-12-27,4.48375
2023-12-28,4.32799
2023-12-29,3.47685
2023-12-30,2.38095
2023-12-31,0.9902
2024-01-01,1.23497
2024-01-02,2.66466
2024-01-03,4.40031
2024-01-04,3.92189
2024-01-05,3.74388
2024-01-06,2.67022
2024-01-07,4.4615
2024-01-08,10.00222
2024-01-09,17.12839
2024-01-10,8.92857
2024-01-11,6.82576
2024-01-12,5.6186
2024-01-13,4.85647
2024-01-14,2.81486
2024-01-15,3.82732
2024-01-16,4.53938
2024-01-17,10.78104
2024-01-18,7.18736
2024-01-19,7.21517
2024-01-20,9.42923
2024-01-21,3.29884
2024-01-22,4.33355
2024-01-23,6.10814
2024-01-24,8.42234
2024-01-25,9.36804
2024-01-26,9.56831
2024-01-27,4.3113
2024-01-28,1.74121
2024-01-29,3.3044
2024-01-30,7.35425
2024-01-31,6.33066
2024-02-01,7.99955
2024-02-02,5.65754
2024-02-03,3.7105
2024-02-04,1.96372
2024-02-05,3.27102
2024-02-06,5.09012
2024-02-07,4.83978
2024-02-08,4.42256
2024-02-09,3.755
2024-02-10,3.02069
2024-02-11,1.58544
2024-02-12,2.08611
2024-02-13,4.32242
2024-02-14,4.28348
2024-02-15,4.34468
2024-02-16,4.33911
2024-02-17,2.78148
2024-02-18,1.79127
2024-02-19,2.2085
2024-02-20,3.27659
2024-02-21,4.04984
2024-02-22,4.09991
2024-02-23,4.7619
2024-02-24,3.20983
2024-02-25,3.27659
2024-02-26,2.57565
2024-02-27,3.83288
2024-02-28,5.72429
2024-02-29,9.36804
2024-03-01,4.5672
2024-03-02,3.82732
2024-03-03,1.56875
2024-03-04,4.15554
2024-03-05,5.47952
2024-03-06,4.85647
2024-03-07,4.30574
2024-03-08,5.62972
2024-03-09,3.96639
2024-03-10,1.76346
2024-03-11,3.49354
2024-03-12,10.78104
2024-03-13,12.30529
2024-03-14,7.38762
2024-03-15,5.62416
2024-03-16,5.3182
2024-03-17,3.74944
2024-03-18,4.99554
2024-03-19,5.71873
2024-03-20,5.88006
