date,부동산전망
2023-05-30,23.88797
2023-05-31,20.85667
2023-06-01,19.07742
2023-06-02,18.22075
2023-06-03,14.99176
2023-06-04,16.44151
2023-06-05,21.84514
2023-06-06,16.93574
2023-06-07,23.82207
2023-06-08,19.9341
2023-06-09,20.52718
2023-06-10,16.80395
2023-06-11,16.21087
2023-06-12,23.92092
2023-06-13,21.02141
2023-06-14,20.82372
2023-06-15,19.57166
2023-06-16,16.86985
2023-06-17,14.23393
2023-06-18,17.62767
2023-06-19,20.13179
2023-06-20,20.13179
2023-06-21,20.09884
2023-06-22,21.285
2023-06-23,18.3196
2023-06-24,12.98187
2023-06-25,12.28995
2023-06-26,20.29654
2023-06-27,16.96869
2023-06-28,18.51729
2023-06-29,18.1878
2023-06-30,14.76112
2023-07-01,12.65238
2023-07-02,14.72817
2023-07-03,17.59472
2023-07-04,19.07742
2023-07-05,18.3855
2023-07-06,15.61779
2023-07-07,14.95881
2023-07-08,11.99341
2023-07-09,13.41021
2023-07-10,18.84678
2023-07-11,16.86985
2023-07-12,17.29818
2023-07-13,16.37561
2023-07-14,14.26688
2023-07-15,11.40032
2023-07-16,12.1252
2023-07-17,18.84678
2023-07-18,18.51729
2023-07-19,17.10049
2023-07-20,16.67215
2023-07-21,15.48599
2023-07-22,12.0593
2023-07-23,14.66227
2023-07-24,17.69357
2023-07-25,17.03459
2023-07-26,18.71499
2023-07-27,17.92421
2023-07-28,15.91433
2023-07-29,11.30148
2023-07-30,12.91598
2023-07-31,17.33113
2023-08-01,17.19934
2023-08-02,16.96869
2023-08-03,17.99011
2023-08-04,15.74958
2023-08-05,13.04777
2023-08-06,14.56342
2023-08-07,19.47281
2023-08-08,19.7364
2023-08-09,17.72652
2023-08-10,16.57331
2023-08-11,17.29818
2023-08-12,13.08072
2023-08-13,17.16639
2023-08-14,20.92257
2023-08-15,20.39538
2023-08-16,27.4794
2023-08-17,26.75453
2023-08-18,24.3822
2023-08-19,19.30807
2023-08-20,19.53871
2023-08-21,25.70016
2023-08-22,23.06425
2023-08-23,21.4168
2023-08-24,20.92257
2023-08-25,19.96705
2023-08-26,16.27677
2023-08-27,17.95716
2023-08-28,25.14003
2023-08-29,24.94233
2023-08-30,20.03294
2023-08-31,20.49423
2023-09-01,18.2537
2023-09-02,15.1565
2023-09-03,17.19934
2023-09-04,23.69028
2023-09-05,22.20757
2023-09-06,20.26359
2023-09-07,20.65897
2023-09-08,17.10049
2023-09-09,12.94892
2023-09-10,16.34266
2023-09-11,20.82372
2023-09-12,20.72487
2023-09-13,19.53871
2023-09-14,20.56013
2023-09-15,19.96705
2023-09-16,13.77265
2023-09-17,15.2224
2023-09-18,23.19604
2023-09-19,20.72487
2023-09-20,18.2537
2023-09-21,17.26523
2023-09-22,17.46293
2023-09-23,14.59637
2023-09-24,14.46457
2023-09-25,20.29654
2023-09-26,20.16474
2023-09-27,14.79406
2023-09-28,10.28006
2023-09-29,10.87314
2023-09-30,14.59637
2023-10-01,13.77265
2023-10-02,15.02471
2023-10-03,19.60461
2023-10-04,30.67545
2023-10-05,24.54695
2023-10-06,21.4168
2023-10-07,15.81548
2023-10-08,14.72817
2023-10-09,18.87973
2023-10-10,22.63591
2023-10-11,20.85667
2023-10-12,19.50576
2023-10-13,19.37397
2023-10-14,14.16803
2023-10-15,18.05601
2023-10-16,22.73476
2023-10-17,21.68039
2023-10-18,21.38385
2023-10-19,21.3509
2023-10-20,21.4168
2023-10-21,16.40856
2023-10-22,18.48434
2023-10-23,25.37067
2023-10-24,22.43822
2023-10-25,21.71334
2023-10-26,24.5799
2023-10-27,19.50576
2023-10-28,14.13509
2023-10-29,17.00164
2023-10-30,24.18451
2023-10-31,23.26194
2023-11-01,21.51565
2023-11-02,20.56013
2023-11-03,18.58319
2023-11-04,15.68369
2023-11-05,16.6392
2023-11-06,22.76771
2023-11-07,20.06589
2023-11-08,19.27512
2023-11-09,20.23064
2023-11-10,16.04612
2023-11-11,13.27841
2023-11-12,16.57331
2023-11-13,21.84514
2023-11-14,25.43657
2023-11-15,24.15156
2023-11-16,20.46128
2023-11-17,18.1878
2023-11-18,15.05766
2023-11-19,16.50741
2023-11-20,21.4168
2023-11-21,22.86655
2023-11-22,19.17627
2023-11-23,18.3855
2023-11-24,17.23228
2023-11-25,11.56507
2023-11-26,14.53047
2023-11-27,21.21911
2023-11-28,18.81383
2023-11-29,18.51729
2023-11-30,16.67215
2023-12-01,13.90444
2023-12-02,13.11367
2023-12-03,14.59637
2023-12-04,21.12026
2023-12-05,19.8023
2023-12-06,16.7051
2023-12-07,17.03459
2023-12-08,16.40856
2023-12-09,12.55354
2023-12-10,14.62932
2023-12-11,18.87973
2023-12-12,18.28665
2023-12-13,17.42998
2023-12-14,20.06589
2023-12-15,16.24382
2023-12-16,11.53212
2023-12-17,12.75123
2023-12-18,18.1878
2023-12-19,16.7051
2023-12-20,13.83855
2023-12-21,14.23393
2023-12-22,14.03624
2023-12-23,9.95057
2023-12-24,9.98352
2023-12-25,11.69686
2023-12-26,17.49588
2023-12-27,15.78253
2023-12-28,15.2224
2023-12-29,13.17957
2023-12-30,11.07084
2023-12-31,11.63097
2024-01-01,13.41021
2024-01-02,19.30807
2024-01-03,18.35255
2024-01-04,16.04612
2024-01-05,14.33278
2024-01-06,13.04777
2024-01-07,14.00329
2024-01-08,16.6392
2024-01-09,15.02471
2024-01-10,17.06754
2024-01-11,14.79406
2024-01-12,16.30971
2024-01-13,12.32289
2024-01-14,12.75123
2024-01-15,17.06754
2024-01-16,17.36408
2024-01-17,15.45304
2024-01-18,15.65074
2024-01-19,14.62932
2024-01-20,12.88303
2024-01-21,15.2883
2024-01-22,18.97858
2024-01-23,16.6392
2024-01-24,17.99011
2024-01-25,17.85831
2024-01-26,13.27841
2024-01-27,14.26688
2024-01-28,15.2883
2024-01-29,19.40691
2024-01-30,18.74794
2024-01-31,16.57331
2024-02-01,14.66227
2024-02-02,13.44316
2024-02-03,12.48764
2024-02-04,13.70675
2024-02-05,14.99176
2024-02-06,14.76112
2024-02-07,14.49752
2024-02-08,12.22405
2024-02-09,9.1598
2024-02-10,8.79736
2024-02-11,12.02635
2024-02-12,13.6738
2024-02-13,20.42833
2024-02-14,16.96869
2024-02-15,14.76112
2024-02-16,14.53047
2024-02-17,13.31136
2024-02-18,15.98023
2024-02-19,17.56177
2024-02-20,15.68369
2024-02-21,15.71663
2024-02-22,14.16803
2024-02-23,13.90444
2024-02-24,12.35584
2024-02-25,14.72817
2024-02-26,17.23228
2024-02-27,16.6392
2024-02-28,16.50741
2024-02-29,14.59637
2024-03-01,12.38879
2024-03-02,13.83855
2024-03-03,15.32125
2024-03-04,17.16639
2024-03-05,16.8369
2024-03-06,16.73805
2024-03-07,15.45304
2024-03-08,16.93574
2024-03-09,13.87149
2024-03-10,13.77265
2024-03-11,18.28665
2024-03-12,16.73805
2024-03-13,16.24382
2024-03-14,15.55189
2024-03-15,15.2883
2024-03-16,13.11367
2024-03-17,13.21252
2024-03-18,18.2537
2024-03-19,18.02306
2024-03-20,16.07907
