date,모텔
2023-05-30,30.55753
2023-05-31,29.28538
2023-06-01,30.88855
2023-06-02,28.81157
2023-06-03,44.89517
2023-06-04,36.91828
2023-06-05,33.21217
2023-06-06,29.86304
2023-06-07,32.06334
2023-06-08,30.1681
2023-06-09,27.68871
2023-06-10,38.70967
2023-06-11,29.2075
2023-06-12,31.8167
2023-06-13,31.16765
2023-06-14,31.92055
2023-06-15,30.16161
2023-06-16,31.42727
2023-06-17,40.83208
2023-06-18,32.29051
2023-06-19,31.62848
2023-06-20,29.85006
2023-06-21,28.7272
2023-06-22,30.75874
2023-06-23,29.88901
2023-06-24,43.59057
2023-06-25,32.5761
2023-06-26,27.40312
2023-06-27,28.06516
2023-06-28,27.46154
2023-06-29,26.1115
2023-06-30,28.60388
2023-07-01,40.55299
2023-07-02,29.95391
2023-07-03,30.44719
2023-07-04,30.36931
2023-07-05,29.58395
2023-07-06,31.17414
2023-07-07,28.93489
2023-07-08,39.13805
2023-07-09,29.17505
2023-07-10,30.24599
2023-07-11,27.72765
2023-07-12,28.81806
2023-07-13,27.51995
2023-07-14,27.75361
2023-07-15,34.14032
2023-07-16,26.26079
2023-07-17,27.39663
2023-07-18,28.79859
2023-07-19,31.0638
2023-07-20,33.70545
2023-07-21,30.15512
2023-07-22,37.61926
2023-07-23,31.47919
2023-07-24,30.98591
2023-07-25,31.70636
2023-07-26,35.19828
2023-07-27,34.89323
2023-07-28,36.23677
2023-07-29,57.53229
2023-07-30,43.92808
2023-07-31,42.2665
2023-08-01,42.64944
2023-08-02,41.14363
2023-08-03,41.13714
2023-08-04,40.69578
2023-08-05,47.83539
2023-08-06,34.71149
2023-08-07,36.43798
2023-08-08,33.8093
2023-08-09,31.05082
2023-08-10,25.7026
2023-08-11,29.58395
2023-08-12,51.50256
2023-08-13,43.1557
2023-08-14,39.21594
2023-08-15,32.49821
2023-08-16,35.1139
2023-08-17,33.72493
2023-08-18,30.12267
2023-08-19,39.59888
2023-08-20,31.46621
2023-08-21,32.7124
2023-08-22,31.49866
2023-08-23,28.37022
2023-08-24,28.12358
2023-08-25,30.86259
2023-08-26,40.8191
2023-08-27,29.49308
2023-08-28,28.73369
2023-08-29,28.1041
2023-08-30,28.80508
2023-08-31,29.20101
2023-09-01,29.55799
2023-09-02,38.39813
2023-09-03,28.99331
2023-09-04,31.01836
2023-09-05,30.58999
2023-09-06,31.49217
2023-09-07,31.92055
2023-09-08,29.79814
2023-09-09,40.46861
2023-09-10,30.1681
2023-09-11,32.62153
2023-09-12,32.32297
2023-09-13,32.05036
2023-09-14,28.1041
2023-09-15,28.26637
2023-09-16,38.5539
2023-09-17,29.74621
2023-09-18,33.52372
2023-09-19,31.45323
2023-09-20,30.79768
2023-09-21,29.31135
2023-09-22,28.46757
2023-09-23,36.80145
2023-09-24,25.96222
2023-09-25,24.19679
2023-09-26,21.05536
2023-09-27,19.12117
2023-09-28,28.30531
2023-09-29,36.73654
2023-09-30,52.49561
2023-10-01,45.4923
2023-10-02,34.27662
2023-10-03,24.29415
2023-10-04,29.10365
2023-10-05,28.61037
2023-10-06,28.57142
2023-10-07,51.11962
2023-10-08,46.01804
2023-10-09,29.35029
2023-10-10,31.31044
2023-10-11,33.12779
2023-10-12,32.83572
2023-10-13,29.63587
2023-10-14,41.58499
2023-10-15,28.77263
2023-10-16,34.58168
2023-10-17,33.62757
2023-10-18,33.08236
2023-10-19,31.02485
2023-10-20,30.68085
2023-10-21,40.52054
2023-10-22,29.33082
2023-10-23,31.2001
2023-10-24,32.30349
2023-10-25,32.51119
2023-10-26,32.00493
2023-10-27,31.21957
2023-10-28,45.09638
2023-10-29,30.91451
2023-10-30,30.01882
2023-10-31,28.46108
2023-11-01,30.58999
2023-11-02,29.11014
2023-11-03,28.33776
2023-11-04,40.31933
2023-11-05,29.32433
2023-11-06,28.75316
2023-11-07,29.68131
2023-11-08,28.1041
2023-11-09,30.14214
2023-11-10,28.11059
2023-11-11,39.59888
2023-11-12,28.79859
2023-11-13,30.9275
2023-11-14,28.77912
2023-11-15,31.84266
2023-11-16,29.17505
2023-11-17,28.05218
2023-11-18,37.55435
2023-11-19,28.11708
2023-11-20,32.26455
2023-11-21,31.59602
2023-11-22,30.58999
2023-11-23,30.49912
2023-11-24,28.60388
2023-11-25,34.7764
2023-11-26,24.86532
2023-11-27,28.5844
2023-11-28,27.55241
2023-11-29,26.87739
2023-11-30,25.06652
2023-12-01,26.04011
2023-12-02,33.38742
2023-12-03,26.64373
2023-12-04,29.18803
2023-12-05,28.09761
2023-12-06,28.66878
2023-12-07,26.13097
2023-12-08,26.22833
2023-12-09,34.35451
2023-12-10,25.45596
2023-12-11,27.82501
2023-12-12,28.0392
2023-12-13,27.61731
2023-12-14,25.52735
2023-12-15,26.14396
2023-12-16,36.82092
2023-12-17,29.32433
2023-12-18,28.14954
2023-12-19,29.11663
2023-12-20,30.22002
2023-12-21,27.05912
2023-12-22,25.50139
2023-12-23,32.48523
2023-12-24,31.31693
2023-12-25,26.07256
2023-12-26,27.70169
2023-12-27,26.81248
2023-12-28,25.2872
2023-12-29,24.72901
2023-12-30,32.68644
2023-12-31,35.08794
2024-01-01,37.67118
2024-01-02,27.35769
2024-01-03,28.51301
2024-01-04,27.31875
2024-01-05,26.61128
2024-01-06,32.60855
2024-01-07,26.01414
2024-01-08,24.44992
2024-01-09,28.83754
2024-01-10,27.32524
2024-01-11,27.33173
2024-01-12,25.99467
2024-01-13,32.40734
2024-01-14,25.78048
2024-01-15,28.60388
2024-01-16,27.75361
2024-01-17,28.12358
2024-01-18,26.23482
2024-01-19,25.19633
2024-01-20,31.59602
2024-01-21,24.13188
2024-01-22,27.80554
2024-01-23,27.86395
2024-01-24,26.29324
2024-01-25,26.96826
2024-01-26,25.46245
2024-01-27,34.01051
2024-01-28,25.06003
2024-01-29,29.25293
2024-01-30,27.09158
2024-01-31,26.90335
2024-02-01,27.19543
2024-02-02,25.83241
2024-02-03,31.19361
2024-02-04,22.4703
2024-02-05,26.20886
2024-02-06,25.37807
2024-02-07,21.10079
2024-02-08,19.32238
2024-02-09,23.17777
2024-02-10,23.43739
2024-02-11,25.11845
2024-02-12,23.21671
2024-02-13,29.2075
2024-02-14,29.86304
2024-02-15,28.94139
2024-02-16,26.22184
2024-02-17,32.06334
2024-02-18,24.77445
2024-02-19,26.81248
2024-02-20,27.24086
2024-02-21,26.66969
2024-02-22,27.06561
2024-02-23,23.61264
2024-02-24,32.56312
2024-02-25,24.8069
2024-02-26,28.90244
2024-02-27,28.29882
2024-02-28,25.99467
2024-02-29,25.39754
2024-03-01,51.84656
2024-03-02,35.35405
2024-03-03,21.45128
2024-03-04,25.3586
2024-03-05,23.21671
2024-03-06,24.4629
2024-03-07,26.41007
2024-03-08,23.34653
2024-03-09,32.00493
2024-03-10,24.02154
2024-03-11,27.20192
2024-03-12,26.33867
2024-03-13,27.82501
2024-03-14,27.4161
2024-03-15,26.52041
2024-03-16,35.23722
2024-03-17,26.43603
2024-03-18,27.46803
2024-03-19,26.70214
2024-03-20,26.00765
