date,고용지원금
2023-05-30,8.95774
2023-05-31,10.05633
2023-06-01,10.22535
2023-06-02,8.4507
2023-06-03,3.35211
2023-06-04,2.67605
2023-06-05,8.14084
2023-06-06,4.84507
2023-06-07,10.76056
2023-06-08,11.40845
2023-06-09,10.50704
2023-06-10,2.95774
2023-06-11,3.09859
2023-06-12,11.12676
2023-06-13,10.59154
2023-06-14,9.57746
2023-06-15,10.11267
2023-06-16,7.7183
2023-06-17,2.98591
2023-06-18,3.32394
2023-06-19,10.95774
2023-06-20,8.98591
2023-06-21,10.73239
2023-06-22,10.14084
2023-06-23,8.8169
2023-06-24,3.46478
2023-06-25,3.12676
2023-06-26,10.16901
2023-06-27,10.42253
2023-06-28,10.02816
2023-06-29,10.36619
2023-06-30,9.23943
2023-07-01,3.38028
2023-07-02,3.21126
2023-07-03,10.0845
2023-07-04,11.18309
2023-07-05,13.09859
2023-07-06,11.32394
2023-07-07,9.46478
2023-07-08,3.21126
2023-07-09,3.49295
2023-07-10,10.28169
2023-07-11,11.40845
2023-07-12,9.97183
2023-07-13,10.05633
2023-07-14,9.91549
2023-07-15,3.83098
2023-07-16,3.07042
2023-07-17,9.32394
2023-07-18,9.7183
2023-07-19,10.78873
2023-07-20,9.77464
2023-07-21,7.46478
2023-07-22,2.8169
2023-07-23,2.73239
2023-07-24,8.73239
2023-07-25,10.39436
2023-07-26,9.46478
2023-07-27,10.78873
2023-07-28,9.46478
2023-07-29,2.76056
2023-07-30,3.15492
2023-07-31,7.54929
2023-08-01,8.76056
2023-08-02,8.50704
2023-08-03,9.7183
2023-08-04,8.05633
2023-08-05,3.2676
2023-08-06,3.77464
2023-08-07,8.78873
2023-08-08,11.7183
2023-08-09,11.07042
2023-08-10,10.28169
2023-08-11,8.42253
2023-08-12,4.19718
2023-08-13,3.74647
2023-08-14,9.07042
2023-08-15,4.98591
2023-08-16,10.50704
2023-08-17,10.02816
2023-08-18,10.4507
2023-08-19,4.4507
2023-08-20,4.70422
2023-08-21,11.32394
2023-08-22,11.07042
2023-08-23,10.73239
2023-08-24,10.53521
2023-08-25,8.8169
2023-08-26,4.19718
2023-08-27,3.38028
2023-08-28,9.6338
2023-08-29,12.05633
2023-08-30,11.23943
2023-08-31,10.92957
2023-09-01,10.4507
2023-09-02,4.42253
2023-09-03,3.66197
2023-09-04,11.60563
2023-09-05,12.70422
2023-09-06,11.2676
2023-09-07,9.66197
2023-09-08,9.32394
2023-09-09,2.56338
2023-09-10,2.0845
2023-09-11,9.15492
2023-09-12,9.49295
2023-09-13,10.0845
2023-09-14,9.54929
2023-09-15,8.36619
2023-09-16,2.92957
2023-09-17,2.61971
2023-09-18,9.15492
2023-09-19,9.09859
2023-09-20,9.43661
2023-09-21,8.9014
2023-09-22,8.9014
2023-09-23,2.0
2023-09-24,2.59154
2023-09-25,7.18309
2023-09-26,7.80281
2023-09-27,4.59154
2023-09-28,1.60563
2023-09-29,1.40845
2023-09-30,1.7183
2023-10-01,1.69014
2023-10-02,1.83098
2023-10-03,2.64788
2023-10-04,8.11267
2023-10-05,8.0
2023-10-06,8.19718
2023-10-07,2.19718
2023-10-08,2.02816
2023-10-09,2.78873
2023-10-10,9.12676
2023-10-11,9.15492
2023-10-12,8.39436
2023-10-13,8.0845
2023-10-14,1.91549
2023-10-15,2.33802
2023-10-16,8.50704
2023-10-17,8.76056
2023-10-18,8.73239
2023-10-19,8.61971
2023-10-20,8.0845
2023-10-21,1.97183
2023-10-22,2.19718
2023-10-23,8.92957
2023-10-24,7.91549
2023-10-25,8.19718
2023-10-26,8.98591
2023-10-27,7.38028
2023-10-28,2.25352
2023-10-29,1.85915
2023-10-30,8.9014
2023-10-31,9.83098
2023-11-01,10.56338
2023-11-02,8.39436
2023-11-03,7.29577
2023-11-04,2.28169
2023-11-05,2.4507
2023-11-06,8.70422
2023-11-07,9.46478
2023-11-08,8.67605
2023-11-09,8.30985
2023-11-10,7.35211
2023-11-11,2.14084
2023-11-12,2.42253
2023-11-13,8.36619
2023-11-14,10.28169
2023-11-15,8.02816
2023-11-16,9.18309
2023-11-17,7.40845
2023-11-18,2.70422
2023-11-19,2.22535
2023-11-20,8.76056
2023-11-21,10.50704
2023-11-22,9.38028
2023-11-23,8.64788
2023-11-24,7.18309
2023-11-25,2.67605
2023-11-26,2.16901
2023-11-27,9.32394
2023-11-28,9.54929
2023-11-29,8.8169
2023-11-30,8.64788
2023-12-01,7.83098
2023-12-02,2.98591
2023-12-03,2.92957
2023-12-04,8.39436
2023-12-05,9.35211
2023-12-06,9.01408
2023-12-07,8.92957
2023-12-08,8.4507
2023-12-09,2.53521
2023-12-10,2.36619
2023-12-11,9.94366
2023-12-12,9.88732
2023-12-13,11.01408
2023-12-14,10.22535
2023-12-15,7.91549
2023-12-16,2.56338
2023-12-17,3.12676
2023-12-18,10.56338
2023-12-19,10.61971
2023-12-20,10.14084
2023-12-21,10.53521
2023-12-22,16.87323
2023-12-23,4.22535
2023-12-24,2.47887
2023-12-25,2.78873
2023-12-26,10.42253
2023-12-27,10.70422
2023-12-28,10.42253
2023-12-29,8.87323
2023-12-30,3.15492
2023-12-31,3.60563
2024-01-01,3.43661
2024-01-02,11.38028
2024-01-03,12.92957
2024-01-04,11.69014
2024-01-05,10.39436
2024-01-06,4.30985
2024-01-07,3.85915
2024-01-08,10.64788
2024-01-09,11.12676
2024-01-10,10.95774
2024-01-11,12.4507
2024-01-12,9.83098
2024-01-13,3.46478
2024-01-14,3.2676
2024-01-15,10.59154
2024-01-16,12.76056
2024-01-17,10.87323
2024-01-18,12.87323
2024-01-19,9.57746
2024-01-20,3.18309
2024-01-21,2.95774
2024-01-22,10.61971
2024-01-23,12.47887
2024-01-24,12.22535
2024-01-25,11.88732
2024-01-26,9.21126
2024-01-27,3.66197
2024-01-28,3.77464
2024-01-29,12.16901
2024-01-30,12.98591
2024-01-31,12.02816
2024-02-01,13.18309
2024-02-02,10.28169
2024-02-03,3.35211
2024-02-04,3.69014
2024-02-05,10.0845
2024-02-06,11.32394
2024-02-07,8.67605
2024-02-08,7.69014
2024-02-09,3.49295
2024-02-10,2.39436
2024-02-11,1.94366
2024-02-12,3.40845
2024-02-13,11.01408
2024-02-14,10.92957
2024-02-15,12.56338
2024-02-16,10.4507
2024-02-17,2.78873
2024-02-18,3.01408
2024-02-19,10.9014
2024-02-20,13.38028
2024-02-21,12.19718
2024-02-22,10.39436
2024-02-23,11.43661
2024-02-24,4.02816
2024-02-25,3.66197
2024-02-26,11.40845
2024-02-27,11.09859
2024-02-28,10.30985
2024-02-29,9.38028
2024-03-01,3.35211
2024-03-02,3.43661
2024-03-03,3.7183
2024-03-04,10.22535
2024-03-05,10.0845
2024-03-06,10.98591
2024-03-07,12.59154
2024-03-08,9.18309
2024-03-09,3.07042
2024-03-10,2.78873
2024-03-11,9.83098
2024-03-12,9.21126
2024-03-13,11.74647
2024-03-14,10.16901
2024-03-15,8.16901
2024-03-16,2.95774
2024-03-17,2.70422
2024-03-18,9.60563
2024-03-19,10.39436
2024-03-20,8.64788
