date,신규상장
2023-05-29,2.15716
2023-05-30,6.57421
2023-05-31,9.50179
2023-06-01,12.7889
2023-06-02,10.27221
2023-06-03,2.1058
2023-06-04,3.33846
2023-06-05,7.70416
2023-06-06,2.31124
2023-06-07,7.80688
2023-06-08,14.32973
2023-06-09,12.12121
2023-06-10,2.31124
2023-06-11,3.18438
2023-06-12,10.99126
2023-06-13,11.45351
2023-06-14,9.86132
2023-06-15,20.33898
2023-06-16,24.3965
2023-06-17,3.54391
2023-06-18,3.49255
2023-06-19,10.9399
2023-06-20,12.37801
2023-06-21,10.27221
2023-06-22,11.14535
2023-06-23,12.58346
2023-06-24,3.33846
2023-06-25,4.36569
2023-06-26,23.67745
2023-06-27,18.43862
2023-06-28,29.73805
2023-06-29,76.57935
2023-06-30,100.0
2023-07-01,12.7889
2023-07-02,11.09399
2023-07-03,29.17308
2023-07-04,23.83153
2023-07-05,34.05238
2023-07-06,70.41602
2023-07-07,26.65639
2023-07-08,6.0606
2023-07-09,5.59835
2023-07-10,21.31484
2023-07-11,25.47508
2023-07-12,29.019
2023-07-13,23.88289
2023-07-14,27.17
2023-07-15,5.54699
2023-07-16,6.57421
2023-07-17,18.28454
2023-07-18,19.15767
2023-07-19,35.64458
2023-07-20,32.76836
2023-07-21,22.90703
2023-07-22,4.41705
2023-07-23,6.00924
2023-07-24,27.83769
2023-07-25,24.24242
2023-07-26,32.0493
2023-07-27,41.60246
2023-07-28,16.7437
2023-07-29,3.2871
2023-07-30,4.2116
2023-07-31,18.48998
2023-08-01,14.79198
2023-08-02,12.22393
2023-08-03,25.0642
2023-08-04,22.90703
2023-08-05,4.10888
2023-08-06,4.98202
2023-08-07,18.5927
2023-08-08,15.5624
2023-08-09,15.04879
2023-08-10,39.08577
2023-08-11,21.77709
2023-08-12,4.46841
2023-08-13,4.16024
2023-08-14,14.53518
2023-08-15,5.85516
2023-08-16,15.97329
2023-08-17,22.44478
2023-08-18,13.19979
2023-08-19,3.85208
2023-08-20,5.49563
2023-08-21,22.80431
2023-08-22,21.21212
2023-08-23,15.92193
2023-08-24,22.49614
2023-08-25,13.97021
2023-08-26,6.11196
2023-08-27,5.23882
2023-08-28,13.61068
2023-08-29,11.35079
2023-08-30,17.71956
2023-08-31,19.92809
2023-09-01,15.71648
2023-09-02,3.54391
2023-09-03,5.1361
2023-09-04,14.94607
2023-09-05,10.9399
2023-09-06,11.40215
2023-09-07,12.32665
2023-09-08,8.21777
2023-09-09,3.44119
2023-09-10,2.67077
2023-09-11,10.83718
2023-09-12,8.73138
2023-09-13,7.80688
2023-09-14,8.68002
2023-09-15,7.44735
2023-09-16,2.46533
2023-09-17,1.84899
2023-09-18,13.09707
2023-09-19,11.24807
2023-09-20,8.47457
2023-09-21,8.06368
2023-09-22,7.80688
2023-09-23,3.54391
2023-09-24,2.46533
2023-09-25,23.88289
2023-09-26,16.07601
2023-09-27,15.61376
2023-09-28,2.67077
2023-09-29,2.05444
2023-09-30,1.64355
2023-10-01,1.74627
2023-10-02,3.38983
2023-10-03,3.2871
2023-10-04,23.26656
2023-10-05,16.64098
2023-10-06,15.5624
2023-10-07,2.20852
2023-10-08,2.25988
2023-10-09,3.90344
2023-10-10,17.20595
2023-10-11,8.47457
2023-10-12,8.1664
2023-10-13,13.55932
2023-10-14,3.38983
2023-10-15,4.2116
2023-10-16,11.91576
2023-10-17,11.6076
2023-10-18,16.69234
2023-10-19,17.30868
2023-10-20,14.74062
2023-10-21,1.64355
2023-10-22,1.79763
2023-10-23,8.32049
2023-10-24,6.72829
2023-10-25,10.32357
2023-10-26,18.18181
2023-10-27,15.20287
2023-10-28,1.48947
2023-10-29,2.72213
2023-10-30,9.96404
2023-10-31,7.96096
2023-11-01,11.35079
2023-11-02,19.56856
2023-11-03,19.56856
2023-11-04,2.87621
2023-11-05,5.29019
2023-11-06,15.30559
2023-11-07,19.41448
2023-11-08,19.77401
2023-11-09,41.91063
2023-11-10,14.17565
2023-11-11,2.51669
2023-11-12,7.29327
2023-11-13,27.17
2023-11-14,18.54134
2023-11-15,25.68053
2023-11-16,19.00359
2023-11-17,24.55059
2023-11-18,6.16332
2023-11-19,7.65279
2023-11-20,35.59322
2023-11-21,34.61736
2023-11-22,27.01592
2023-11-23,30.50847
2023-11-24,50.17976
2023-11-25,13.09707
2023-11-26,12.7889
2023-11-27,50.84745
2023-11-28,55.11042
2023-11-29,30.25166
2023-11-30,24.44786
2023-12-01,37.69902
2023-12-02,6.67693
2023-12-03,9.60451
2023-12-04,26.55367
2023-12-05,29.2758
2023-12-06,33.23061
2023-12-07,21.623
2023-12-08,13.19979
2023-12-09,5.1361
2023-12-10,5.34155
2023-12-11,21.21212
2023-12-12,34.05238
2023-12-13,40.16435
2023-12-14,19.5172
2023-12-15,13.7134
2023-12-16,4.67385
2023-12-17,5.44427
2023-12-18,15.20287
2023-12-19,13.91884
2023-12-20,17.05187
2023-12-21,28.86492
2023-12-22,39.23985
2023-12-23,4.10888
2023-12-24,5.03338
2023-12-25,5.23882
2023-12-26,10.88854
2023-12-27,8.93682
2023-12-28,6.31741
2023-12-29,3.85208
2023-12-30,2.51669
2023-12-31,2.00308
2024-01-01,4.10888
2024-01-02,12.06985
2024-01-03,9.80996
2024-01-04,13.97021
2024-01-05,8.73138
2024-01-06,3.49255
2024-01-07,5.1361
2024-01-08,11.35079
2024-01-09,12.37801
2024-01-10,12.17257
2024-01-11,9.91268
2024-01-12,9.14227
2024-01-13,4.98202
2024-01-14,3.49255
2024-01-15,10.27221
2024-01-16,9.39907
2024-01-17,8.57729
2024-01-18,8.37185
2024-01-19,8.01232
2024-01-20,4.51977
2024-01-21,5.1361
2024-01-22,13.19979
2024-01-23,18.64406
2024-01-24,35.79866
2024-01-25,28.96764
2024-01-26,18.54134
2024-01-27,4.2116
2024-01-28,5.49563
2024-01-29,22.2907
2024-01-30,11.71032
2024-01-31,11.35079
2024-02-01,22.85567
2024-02-02,12.12121
2024-02-03,2.56805
2024-02-04,2.72213
2024-02-05,13.81612
2024-02-06,17.05187
2024-02-07,7.96096
2024-02-08,5.8038
2024-02-09,2.51669
2024-02-10,1.28402
2024-02-11,1.59219
2024-02-12,3.38983
2024-02-13,10.73446
2024-02-14,10.22085
2024-02-15,14.43246
2024-02-16,10.78582
2024-02-17,4.16024
2024-02-18,4.10888
2024-02-19,15.45968
2024-02-20,11.04262
2024-02-21,13.45659
2024-02-22,24.55059
2024-02-23,26.45095
2024-02-24,4.82794
2024-02-25,4.41705
2024-02-26,19.61992
2024-02-27,30.868
2024-02-28,13.61068
2024-02-29,15.10015
2024-03-01,4.93066
2024-03-02,3.2871
2024-03-03,4.72521
2024-03-04,18.79815
2024-03-05,17.87365
2024-03-06,14.07293
2024-03-07,22.5475
2024-03-08,8.06368
2024-03-09,2.1058
2024-03-10,2.92758
2024-03-11,11.40215
2024-03-12,10.78582
2024-03-13,16.02465
2024-03-14,9.86132
2024-03-15,7.65279
2024-03-16,2.61941
2024-03-17,3.2871
2024-03-18,8.8341
2024-03-19,7.75552
2024-03-20,10.83718
