date,투자유치
2023-05-29,15.47987
2023-05-30,38.08049
2023-05-31,39.31888
2023-06-01,34.67492
2023-06-02,31.88854
2023-06-03,8.66873
2023-06-04,13.93188
2023-06-05,27.55417
2023-06-06,18.26625
2023-06-07,36.5325
2023-06-08,30.95975
2023-06-09,29.72136
2023-06-10,13.62229
2023-06-11,13.31269
2023-06-12,34.05572
2023-06-13,32.81733
2023-06-14,41.17647
2023-06-15,33.74613
2023-06-16,30.03095
2023-06-17,10.52631
2023-06-18,13.62229
2023-06-19,33.43653
2023-06-20,37.1517
2023-06-21,42.41486
2023-06-22,35.60371
2023-06-23,33.12693
2023-06-24,11.14551
2023-06-25,11.14551
2023-06-26,27.55417
2023-06-27,39.93808
2023-06-28,31.88854
2023-06-29,31.88854
2023-06-30,33.74613
2023-07-01,8.97832
2023-07-02,10.21671
2023-07-03,32.19814
2023-07-04,34.98452
2023-07-05,43.65325
2023-07-06,24.7678
2023-07-07,24.7678
2023-07-08,9.90712
2023-07-09,12.69349
2023-07-10,33.74613
2023-07-11,33.74613
2023-07-12,31.57894
2023-07-13,28.48297
2023-07-14,33.12693
2023-07-15,13.62229
2023-07-16,11.7647
2023-07-17,31.26934
2023-07-18,28.48297
2023-07-19,33.12693
2023-07-20,41.17647
2023-07-21,28.79256
2023-07-22,11.4551
2023-07-23,9.28792
2023-07-24,38.08049
2023-07-25,33.43653
2023-07-26,27.86377
2023-07-27,32.50773
2023-07-28,23.839
2023-07-29,13.62229
2023-07-30,9.28792
2023-07-31,28.48297
2023-08-01,30.34055
2023-08-02,30.95975
2023-08-03,29.10216
2023-08-04,25.07739
2023-08-05,8.66873
2023-08-06,7.12074
2023-08-07,25.69659
2023-08-08,30.95975
2023-08-09,23.839
2023-08-10,27.55417
2023-08-11,25.38699
2023-08-12,5.57275
2023-08-13,7.43034
2023-08-14,25.38699
2023-08-15,9.28792
2023-08-16,27.24458
2023-08-17,29.41176
2023-08-18,30.65015
2023-08-19,9.59752
2023-08-20,5.88235
2023-08-21,28.17337
2023-08-22,31.88854
2023-08-23,33.12693
2023-08-24,30.95975
2023-08-25,24.7678
2023-08-26,4.95356
2023-08-27,10.52631
2023-08-28,26.93498
2023-08-29,32.81733
2023-08-30,29.10216
2023-08-31,34.05572
2023-09-01,30.03095
2023-09-02,12.69349
2023-09-03,7.12074
2023-09-04,33.43653
2023-09-05,29.72136
2023-09-06,33.74613
2023-09-07,29.72136
2023-09-08,28.17337
2023-09-09,7.73993
2023-09-10,15.17027
2023-09-11,26.00619
2023-09-12,32.81733
2023-09-13,27.24458
2023-09-14,27.55417
2023-09-15,32.50773
2023-09-16,10.83591
2023-09-17,13.93188
2023-09-18,30.34055
2023-09-19,27.55417
2023-09-20,34.36532
2023-09-21,22.91021
2023-09-22,25.69659
2023-09-23,10.83591
2023-09-24,10.21671
2023-09-25,34.36532
2023-09-26,25.38699
2023-09-27,24.4582
2023-09-28,6.50154
2023-09-29,6.81114
2023-09-30,8.35913
2023-10-01,10.83591
2023-10-02,12.69349
2023-10-03,13.00309
2023-10-04,31.88854
2023-10-05,30.95975
2023-10-06,24.1486
2023-10-07,9.90712
2023-10-08,16.40866
2023-10-09,15.47987
2023-10-10,29.72136
2023-10-11,27.55417
2023-10-12,27.24458
2023-10-13,23.52941
2023-10-14,7.12074
2023-10-15,13.93188
2023-10-16,26.31578
2023-10-17,27.55417
2023-10-18,37.77089
2023-10-19,30.65015
2023-10-20,21.98142
2023-10-21,12.69349
2023-10-22,13.62229
2023-10-23,28.79256
2023-10-24,30.34055
2023-10-25,29.41176
2023-10-26,26.93498
2023-10-27,25.07739
2023-10-28,9.59752
2023-10-29,10.52631
2023-10-30,32.19814
2023-10-31,28.17337
2023-11-01,29.41176
2023-11-02,34.67492
2023-11-03,28.48297
2023-11-04,12.3839
2023-11-05,10.21671
2023-11-06,30.34055
2023-11-07,26.62538
2023-11-08,27.55417
2023-11-09,25.69659
2023-11-10,25.07739
2023-11-11,14.86068
2023-11-12,14.55108
2023-11-13,24.7678
2023-11-14,37.77089
2023-11-15,28.17337
2023-11-16,35.91331
2023-11-17,23.21981
2023-11-18,12.69349
2023-11-19,17.64705
2023-11-20,39.00928
2023-11-21,41.79566
2023-11-22,28.79256
2023-11-23,41.79566
2023-11-24,29.72136
2023-11-25,8.97832
2023-11-26,13.93188
2023-11-27,37.1517
2023-11-28,35.60371
2023-11-29,36.22291
2023-11-30,32.50773
2023-12-01,30.95975
2023-12-02,13.31269
2023-12-03,17.33746
2023-12-04,30.95975
2023-12-05,34.98452
2023-12-06,42.41486
2023-12-07,33.12693
2023-12-08,30.65015
2023-12-09,12.0743
2023-12-10,13.31269
2023-12-11,36.5325
2023-12-12,38.08049
2023-12-13,31.26934
2023-12-14,27.86377
2023-12-15,24.4582
2023-12-16,8.97832
2023-12-17,9.90712
2023-12-18,31.88854
2023-12-19,27.24458
2023-12-20,31.57894
2023-12-21,29.41176
2023-12-22,23.52941
2023-12-23,7.73993
2023-12-24,4.64396
2023-12-25,4.95356
2023-12-26,21.67182
2023-12-27,24.4582
2023-12-28,19.50464
2023-12-29,18.88544
2023-12-30,7.43034
2023-12-31,3.09597
2024-01-01,7.12074
2024-01-02,28.79256
2024-01-03,23.52941
2024-01-04,25.07739
2024-01-05,25.38699
2024-01-06,6.81114
2024-01-07,7.43034
2024-01-08,19.19504
2024-01-09,24.1486
2024-01-10,24.7678
2024-01-11,27.24458
2024-01-12,26.00619
2024-01-13,5.26315
2024-01-14,7.73993
2024-01-15,24.1486
2024-01-16,24.7678
2024-01-17,19.81424
2024-01-18,20.43343
2024-01-19,22.60061
2024-01-20,2.78637
2024-01-21,10.83591
2024-01-22,30.03095
2024-01-23,22.29102
2024-01-24,25.07739
2024-01-25,28.17337
2024-01-26,28.79256
2024-01-27,8.04953
2024-01-28,9.90712
2024-01-29,22.60061
2024-01-30,31.57894
2024-01-31,21.67182
2024-02-01,26.00619
2024-02-02,27.86377
2024-02-03,9.59752
2024-02-04,7.73993
2024-02-05,17.33746
2024-02-06,27.24458
2024-02-07,24.1486
2024-02-08,23.52941
2024-02-09,6.81114
2024-02-10,2.78637
2024-02-11,6.19195
2024-02-12,12.0743
2024-02-13,23.52941
2024-02-14,24.7678
2024-02-15,29.41176
2024-02-16,21.05263
2024-02-17,8.97832
2024-02-18,7.73993
2024-02-19,27.55417
2024-02-20,86.9969
2024-02-21,41.17647
2024-02-22,34.98452
2024-02-23,27.86377
2024-02-24,8.04953
2024-02-25,10.83591
2024-02-26,22.91021
2024-02-27,30.34055
2024-02-28,36.5325
2024-02-29,24.7678
2024-03-01,6.50154
2024-03-02,10.21671
2024-03-03,7.73993
2024-03-04,26.00619
2024-03-05,29.10216
2024-03-06,24.4582
2024-03-07,32.81733
2024-03-08,24.1486
2024-03-09,5.26315
2024-03-10,9.90712
2024-03-11,24.1486
2024-03-12,32.19814
2024-03-13,25.38699
2024-03-14,30.95975
2024-03-15,20.74303
2024-03-16,8.04953
2024-03-17,12.3839
2024-03-18,27.86377
2024-03-19,26.00619
2024-03-20,27.86377
