date,종부세계산기
2023-05-30,0.75012
2023-05-31,0.56067
2023-06-01,0.50691
2023-06-02,0.45314
2023-06-03,0.3789
2023-06-04,0.48131
2023-06-05,0.55555
2023-06-06,0.44034
2023-06-07,0.62467
2023-06-08,0.42498
2023-06-09,0.42754
2023-06-10,0.3917
2023-06-11,0.39682
2023-06-12,0.57091
2023-06-13,0.43522
2023-06-14,0.45826
2023-06-15,0.51715
2023-06-16,0.37378
2023-06-17,0.34306
2023-06-18,0.3277
2023-06-19,0.47363
2023-06-20,0.63492
2023-06-21,0.42498
2023-06-22,0.41986
2023-06-23,0.4429
2023-06-24,0.34306
2023-06-25,0.31746
2023-06-26,0.53507
2023-06-27,0.50947
2023-06-28,0.42754
2023-06-29,0.51203
2023-06-30,0.44034
2023-07-01,0.33794
2023-07-02,0.3533
2023-07-03,0.44034
2023-07-04,1.67178
2023-07-05,1.67434
2023-07-06,1.0215
2023-07-07,0.75012
2023-07-08,0.56835
2023-07-09,0.64516
2023-07-10,0.64772
2023-07-11,0.56579
2023-07-12,0.83461
2023-07-13,0.93189
2023-07-14,0.71684
2023-07-15,0.56323
2023-07-16,0.51715
2023-07-17,0.7706
2023-07-18,0.71684
2023-07-19,0.59395
2023-07-20,0.59139
2023-07-21,0.55299
2023-07-22,0.34562
2023-07-23,0.50179
2023-07-24,0.51203
2023-07-25,0.49155
2023-07-26,0.60419
2023-07-27,0.57347
2023-07-28,0.47363
2023-07-29,0.3661
2023-07-30,0.38658
2023-07-31,0.49155
2023-08-01,0.43522
2023-08-02,0.44034
2023-08-03,0.36866
2023-08-04,0.41474
2023-08-05,0.30465
2023-08-06,0.3661
2023-08-07,0.43778
2023-08-08,0.42754
2023-08-09,0.40194
2023-08-10,0.45058
2023-08-11,0.28673
2023-08-12,0.35842
2023-08-13,0.3277
2023-08-14,0.42754
2023-08-15,0.4045
2023-08-16,0.4557
2023-08-17,0.39938
2023-08-18,0.35842
2023-08-19,0.31746
2023-08-20,0.37378
2023-08-21,0.42754
2023-08-22,0.47363
2023-08-23,0.45826
2023-08-24,0.38146
2023-08-25,0.33026
2023-08-26,0.34306
2023-08-27,0.33026
2023-08-28,0.43266
2023-08-29,0.50691
2023-08-30,0.42754
2023-08-31,0.40706
2023-09-01,0.38146
2023-09-02,0.35586
2023-09-03,0.36098
2023-09-04,0.55555
2023-09-05,0.49155
2023-09-06,0.49667
2023-09-07,0.46082
2023-09-08,0.50691
2023-09-09,0.38658
2023-09-10,0.4045
2023-09-11,3.01843
2023-09-12,2.43471
2023-09-13,1.36456
2023-09-14,1.10087
2023-09-15,0.91653
2023-09-16,0.745
2023-09-17,0.745
2023-09-18,1.09831
2023-09-19,1.10599
2023-09-20,0.96774
2023-09-21,0.81157
2023-09-22,0.61187
2023-09-23,0.40194
2023-09-24,0.59139
2023-09-25,0.97542
2023-09-26,0.62211
2023-09-27,0.60675
2023-09-28,0.37122
2023-09-29,0.4301
2023-09-30,0.49667
2023-10-01,0.56067
2023-10-02,0.47107
2023-10-03,0.59139
2023-10-04,0.80389
2023-10-05,0.58627
2023-10-06,0.53507
2023-10-07,0.3277
2023-10-08,0.44034
2023-10-09,0.46082
2023-10-10,0.64772
2023-10-11,0.60163
2023-10-12,0.53763
2023-10-13,0.4173
2023-10-14,0.33026
2023-10-15,0.4173
2023-10-16,0.6298
2023-10-17,0.59907
2023-10-18,0.50691
2023-10-19,0.47363
2023-10-20,0.58883
2023-10-21,0.49155
2023-10-22,0.49667
2023-10-23,0.70148
2023-10-24,0.54531
2023-10-25,0.50179
2023-10-26,0.43266
2023-10-27,0.45826
2023-10-28,0.46082
2023-10-29,0.46594
2023-10-30,0.57859
2023-10-31,0.51459
2023-11-01,0.52739
2023-11-02,0.62467
2023-11-03,0.55299
2023-11-04,0.44802
2023-11-05,0.55299
2023-11-06,0.73476
2023-11-07,0.56067
2023-11-08,0.56067
2023-11-09,0.4173
2023-11-10,0.48131
2023-11-11,0.36354
2023-11-12,0.6554
2023-11-13,0.59651
2023-11-14,0.63236
2023-11-15,0.64004
2023-11-16,0.59139
2023-11-17,0.6554
2023-11-18,0.41474
2023-11-19,0.52483
2023-11-20,0.80389
2023-11-21,1.80747
2023-11-22,2.1915
2023-11-23,3.78648
2023-11-24,1.9534
2023-11-25,1.01126
2023-11-26,1.54377
2023-11-27,1.75371
2023-11-28,1.32104
2023-11-29,2.2427
2023-11-30,1.73067
2023-12-01,0.92933
2023-12-02,0.61187
2023-12-03,0.63748
2023-12-04,0.79877
2023-12-05,0.76548
2023-12-06,0.62211
2023-12-07,0.55299
2023-12-08,0.48899
2023-12-09,0.36098
2023-12-10,0.3917
2023-12-11,0.59907
2023-12-12,0.42498
2023-12-13,0.41218
2023-12-14,0.45058
2023-12-15,0.39938
2023-12-16,0.24321
2023-12-17,0.26881
2023-12-18,0.29697
2023-12-19,0.34306
2023-12-20,0.30209
2023-12-21,0.20481
2023-12-22,0.20737
2023-12-23,0.23809
2023-12-24,0.14848
2023-12-25,0.24321
2023-12-26,0.32002
2023-12-27,0.24065
2023-12-28,0.21249
2023-12-29,0.25089
2023-12-30,0.16641
2023-12-31,0.17665
2024-01-01,0.17921
2024-01-02,0.25601
2024-01-03,0.26369
2024-01-04,0.37634
2024-01-05,0.27905
2024-01-06,0.16641
2024-01-07,0.26113
2024-01-08,0.25345
2024-01-09,0.24577
2024-01-10,0.38146
2024-01-11,0.3277
2024-01-12,0.34562
2024-01-13,0.30465
2024-01-14,0.24065
2024-01-15,0.38914
2024-01-16,0.36866
2024-01-17,0.3405
2024-01-18,0.3149
2024-01-19,0.33538
2024-01-20,0.27137
2024-01-21,0.29185
2024-01-22,0.3277
2024-01-23,0.31233
2024-01-24,0.32514
2024-01-25,0.30721
2024-01-26,0.31746
2024-01-27,0.28417
2024-01-28,0.3405
2024-01-29,0.3533
2024-01-30,0.33794
2024-01-31,0.33794
2024-02-01,0.30721
2024-02-02,0.30209
2024-02-03,0.24833
2024-02-04,0.29953
2024-02-05,0.36866
2024-02-06,0.27905
2024-02-07,0.21249
2024-02-08,0.21505
2024-02-09,0.23553
2024-02-10,0.20225
2024-02-11,0.32514
2024-02-12,0.24577
2024-02-13,0.35586
2024-02-14,0.32258
2024-02-15,0.37378
2024-02-16,0.32258
2024-02-17,0.30977
2024-02-18,0.29953
2024-02-19,0.34818
2024-02-20,0.42498
2024-02-21,0.45826
2024-02-22,0.38402
2024-02-23,0.40962
2024-02-24,0.35586
2024-02-25,0.3661
2024-02-26,0.57603
2024-02-27,0.36354
2024-02-28,0.35586
2024-02-29,0.30977
2024-03-01,0.23297
2024-03-02,0.29953
2024-03-03,0.34562
2024-03-04,0.30465
2024-03-05,0.33282
2024-03-06,0.38402
2024-03-07,0.32258
2024-03-08,0.28673
2024-03-09,0.3405
2024-03-10,0.34306
2024-03-11,0.37122
2024-03-12,0.4685
2024-03-13,0.29953
2024-03-14,0.35842
2024-03-15,0.30209
2024-03-16,0.26113
2024-03-17,0.25601
2024-03-18,0.36354
2024-03-19,1.76651
2024-03-20,1.05478
