date,반도체관련주
2023-05-30,25.82156
2023-05-31,16.45353
2023-06-01,9.48698
2023-06-02,10.22304
2023-06-03,5.48698
2023-06-04,6.18587
2023-06-05,10.00743
2023-06-06,5.8513
2023-06-07,9.48698
2023-06-08,7.50929
2023-06-09,10.06691
2023-06-10,6.65427
2023-06-11,5.65055
2023-06-12,10.86988
2023-06-13,13.73234
2023-06-14,10.22304
2023-06-15,10.71375
2023-06-16,9.84386
2023-06-17,6.86988
2023-06-18,6.77323
2023-06-19,8.39405
2023-06-20,10.02973
2023-06-21,7.05576
2023-06-22,5.71747
2023-06-23,5.88104
2023-06-24,3.18215
2023-06-25,3.45724
2023-06-26,7.73977
2023-06-27,5.91078
2023-06-28,6.29739
2023-06-29,6.51301
2023-06-30,6.39405
2023-07-01,3.89591
2023-07-02,4.40148
2023-07-03,8.23791
2023-07-04,10.10408
2023-07-05,7.71003
2023-07-06,7.59851
2023-07-07,4.73605
2023-07-08,2.86988
2023-07-09,3.34572
2023-07-10,5.14498
2023-07-11,5.93308
2023-07-12,6.37918
2023-07-13,14.00743
2023-07-14,16.86988
2023-07-15,7.32342
2023-07-16,6.57249
2023-07-17,10.10408
2023-07-18,12.08178
2023-07-19,9.66542
2023-07-20,8.0
2023-07-21,7.02602
2023-07-22,4.23048
2023-07-23,5.83643
2023-07-24,8.31226
2023-07-25,9.91078
2023-07-26,13.73977
2023-07-27,22.98141
2023-07-28,19.07806
2023-07-29,8.75836
2023-07-30,9.04089
2023-07-31,11.1078
2023-08-01,13.81412
2023-08-02,11.67286
2023-08-03,8.76579
2023-08-04,6.171
2023-08-05,4.21561
2023-08-06,3.66542
2023-08-07,8.20817
2023-08-08,8.4907
2023-08-09,6.43122
2023-08-10,8.171
2023-08-11,4.86245
2023-08-12,3.45724
2023-08-13,2.84758
2023-08-14,4.86245
2023-08-15,5.36802
2023-08-16,6.56505
2023-08-17,6.9591
2023-08-18,8.25278
2023-08-19,4.28996
2023-08-20,4.78066
2023-08-21,6.08178
2023-08-22,7.27881
2023-08-23,5.34572
2023-08-24,9.17472
2023-08-25,4.60966
2023-08-26,2.95167
2023-08-27,3.39033
2023-08-28,4.40892
2023-08-29,5.4052
2023-08-30,6.37174
2023-08-31,4.64684
2023-09-01,11.29368
2023-09-02,8.40148
2023-09-03,7.26394
2023-09-04,8.26765
2023-09-05,6.28252
2023-09-06,6.14126
2023-09-07,6.50557
2023-09-08,6.98141
2023-09-09,2.92936
2023-09-10,3.45724
2023-09-11,5.86617
2023-09-12,5.10037
2023-09-13,5.01115
2023-09-14,6.24535
2023-09-15,6.57992
2023-09-16,3.8736
2023-09-17,3.60594
2023-09-18,6.23048
2023-09-19,5.14498
2023-09-20,4.14869
2023-09-21,3.84386
2023-09-22,2.83271
2023-09-23,2.42379
2023-09-24,2.23048
2023-09-25,3.26394
2023-09-26,2.91449
2023-09-27,2.18587
2023-09-28,1.58364
2023-09-29,1.4275
2023-09-30,1.75464
2023-10-01,1.82156
2023-10-02,2.23791
2023-10-03,2.59479
2023-10-04,5.59851
2023-10-05,4.36431
2023-10-06,3.07063
2023-10-07,2.55018
2023-10-08,2.37918
2023-10-09,4.4684
2023-10-10,5.20446
2023-10-11,5.8513
2023-10-12,6.0446
2023-10-13,4.58736
2023-10-14,2.62453
2023-10-15,2.75836
2023-10-16,3.79182
2023-10-17,6.40892
2023-10-18,5.98513
2023-10-19,4.80297
2023-10-20,3.92565
2023-10-21,2.08178
2023-10-22,2.53531
2023-10-23,3.68773
2023-10-24,4.73605
2023-10-25,5.89591
2023-10-26,6.43122
2023-10-27,5.10037
2023-10-28,3.18959
2023-10-29,3.4275
2023-10-30,4.53531
2023-10-31,7.1078
2023-11-01,8.0446
2023-11-02,13.21189
2023-11-03,8.6394
2023-11-04,6.98141
2023-11-05,5.50929
2023-11-06,11.22676
2023-11-07,10.89962
2023-11-08,9.76951
2023-11-09,6.4684
2023-11-10,9.10037
2023-11-11,5.04089
2023-11-12,4.92936
2023-11-13,7.7026
2023-11-14,5.97026
2023-11-15,9.7249
2023-11-16,9.21189
2023-11-17,6.39405
2023-11-18,3.71747
2023-11-19,4.31226
2023-11-20,7.2342
2023-11-21,8.69144
2023-11-22,6.95167
2023-11-23,6.20074
2023-11-24,4.60223
2023-11-25,3.09293
2023-11-26,3.54646
2023-11-27,6.23791
2023-11-28,5.39776
2023-11-29,5.26394
2023-11-30,7.47955
2023-12-01,8.48327
2023-12-02,5.62081
2023-12-03,4.0223
2023-12-04,6.9368
2023-12-05,6.51301
2023-12-06,4.95167
2023-12-07,4.69144
2023-12-08,7.79182
2023-12-09,4.13382
2023-12-10,6.73605
2023-12-11,9.75464
2023-12-12,21.95539
2023-12-13,18.4684
2023-12-14,17.18959
2023-12-15,13.78438
2023-12-16,10.26022
2023-12-17,8.72118
2023-12-18,12.08921
2023-12-19,12.87732
2023-12-20,12.08178
2023-12-21,8.70631
2023-12-22,13.47955
2023-12-23,10.41635
2023-12-24,6.55018
2023-12-25,7.65799
2023-12-26,12.0
2023-12-27,13.89591
2023-12-28,12.70631
2023-12-29,11.24907
2023-12-30,9.74721
2023-12-31,9.86617
2024-01-01,13.51672
2024-01-02,32.47583
2024-01-03,22.13382
2024-01-04,15.36059
2024-01-05,10.0446
2024-01-06,6.64684
2024-01-07,6.57992
2024-01-08,9.82899
2024-01-09,16.42379
2024-01-10,9.62081
2024-01-11,8.0223
2024-01-12,6.23791
2024-01-13,4.46096
2024-01-14,5.28624
2024-01-15,19.17472
2024-01-16,12.55762
2024-01-17,8.89962
2024-01-18,9.65799
2024-01-19,17.44981
2024-01-20,13.31598
2024-01-21,9.53903
2024-01-22,24.25278
2024-01-23,18.57992
2024-01-24,15.38289
2024-01-25,21.53903
2024-01-26,12.42379
2024-01-27,7.12267
2024-01-28,7.50185
2024-01-29,10.62453
2024-01-30,7.91078
2024-01-31,8.98141
2024-02-01,8.28252
2024-02-02,7.09293
2024-02-03,4.4907
2024-02-04,4.171
2024-02-05,6.45353
2024-02-06,7.53903
2024-02-07,6.03717
2024-02-08,9.68773
2024-02-09,5.39776
2024-02-10,5.56877
2024-02-11,5.88104
2024-02-12,6.72118
2024-02-13,14.63197
2024-02-14,12.81784
2024-02-15,11.79182
2024-02-16,9.91078
2024-02-17,6.60223
2024-02-18,7.80669
2024-02-19,9.7249
2024-02-20,10.16356
2024-02-21,10.73605
2024-02-22,15.30855
2024-02-23,19.7249
2024-02-24,9.26394
2024-02-25,6.86245
2024-02-26,9.31598
2024-02-27,8.98141
2024-02-28,13.13754
2024-02-29,10.34944
2024-03-01,9.18215
2024-03-02,9.53159
2024-03-03,7.71747
2024-03-04,19.76951
2024-03-05,17.12267
2024-03-06,15.13754
2024-03-07,15.10037
2024-03-08,15.76951
2024-03-09,9.45724
2024-03-10,9.59107
2024-03-11,10.45353
2024-03-12,10.55018
2024-03-13,12.22304
2024-03-14,8.84014
2024-03-15,7.05576
2024-03-16,5.1078
2024-03-17,5.02602
2024-03-18,6.90706
2024-03-19,7.13754
2024-03-20,8.51301
