date,국제금시세
2023-05-30,29.72738
2023-05-31,32.71386
2023-06-01,29.93708
2023-06-02,31.64364
2023-06-03,13.17521
2023-06-04,5.69093
2023-06-05,22.59744
2023-06-06,21.75139
2023-06-07,29.84308
2023-06-08,29.16335
2023-06-09,28.41854
2023-06-10,12.03991
2023-06-11,4.8015
2023-06-12,21.1512
2023-06-13,27.78942
2023-06-14,29.1995
2023-06-15,29.04042
2023-06-16,25.90932
2023-06-17,10.90462
2023-06-18,5.04013
2023-06-19,21.58507
2023-06-20,23.11085
2023-06-21,24.66555
2023-06-22,23.21209
2023-06-23,23.34948
2023-06-24,11.05647
2023-06-25,4.84489
2023-06-26,20.5944
2023-06-27,23.58088
2023-06-28,22.53959
2023-06-29,22.59744
2023-06-30,21.12227
2023-07-01,9.74763
2023-07-02,4.28085
2023-07-03,18.16472
2023-07-04,21.53445
2023-07-05,20.55824
2023-07-06,21.53445
2023-07-07,20.22561
2023-07-08,9.86333
2023-07-09,4.08561
2023-07-10,18.3455
2023-07-11,21.75139
2023-07-12,23.03854
2023-07-13,26.25641
2023-07-14,24.53539
2023-07-15,9.97902
2023-07-16,4.25193
2023-07-17,18.42504
2023-07-18,22.78545
2023-07-19,27.28324
2023-07-20,26.2998
2023-07-21,23.83397
2023-07-22,9.59577
2023-07-23,4.38209
2023-07-24,18.64921
2023-07-25,20.34131
2023-07-26,22.83606
2023-07-27,25.17174
2023-07-28,22.19249
2023-07-29,9.78378
2023-07-30,4.23747
2023-07-31,17.92609
2023-08-01,22.28649
2023-08-02,28.73671
2023-08-03,25.5116
2023-08-04,21.83093
2023-08-05,10.57198
2023-08-06,4.15069
2023-08-07,19.27109
2023-08-08,22.20695
2023-08-09,21.77308
2023-08-10,21.62846
2023-08-11,20.23284
2023-08-12,8.80757
2023-08-13,4.129
2023-08-14,17.47776
2023-08-15,15.46749
2023-08-16,22.27203
2023-08-17,22.19249
2023-08-18,20.60886
2023-08-19,9.15467
2023-08-20,4.03499
2023-08-21,17.54284
2023-08-22,20.18945
2023-08-23,20.97765
2023-08-24,22.75652
2023-08-25,19.77004
2023-08-26,8.71357
2023-08-27,3.23233
2023-08-28,15.79289
2023-08-29,20.1316
2023-08-30,23.45795
2023-08-31,23.15424
2023-09-01,20.62332
2023-09-02,9.05343
2023-09-03,3.7819
2023-09-04,16.2123
2023-09-05,18.98184
2023-09-06,19.54588
2023-09-07,18.89507
2023-09-08,17.23913
2023-09-09,7.36134
2023-09-10,3.16002
2023-09-11,15.62658
2023-09-12,17.28252
2023-09-13,17.12343
2023-09-14,16.2123
2023-09-15,16.234
2023-09-16,8.04107
2023-09-17,2.88524
2023-09-18,14.62867
2023-09-19,17.82486
2023-09-20,18.33827
2023-09-21,22.01894
2023-09-22,17.76701
2023-09-23,7.77351
2023-09-24,3.00817
2023-09-25,13.80432
2023-09-26,17.62961
2023-09-27,16.93542
2023-09-28,12.65456
2023-09-29,12.53163
2023-09-30,9.03897
2023-10-01,5.04013
2023-10-02,13.26921
2023-10-03,17.17405
2023-10-04,27.25432
2023-10-05,23.97859
2023-10-06,20.79687
2023-10-07,10.28997
2023-10-08,5.26429
2023-10-09,22.0334
2023-10-10,33.07542
2023-10-11,29.64061
2023-10-12,29.95155
2023-10-13,29.35859
2023-10-14,21.50553
2023-10-15,9.50177
2023-10-16,35.16523
2023-10-17,33.49482
2023-10-18,39.03391
2023-10-19,41.8613
2023-10-20,47.29915
2023-10-21,21.78754
2023-10-22,8.42432
2023-10-23,35.73649
2023-10-24,35.06399
2023-10-25,31.60749
2023-10-26,43.17014
2023-10-27,36.47407
2023-10-28,19.74835
2023-10-29,8.56894
2023-10-30,39.99566
2023-10-31,46.2217
2023-11-01,39.91611
2023-11-02,38.49157
2023-11-03,35.06399
2023-11-04,15.69889
2023-11-05,7.30349
2023-11-06,28.93195
2023-11-07,28.42577
2023-11-08,26.31426
2023-11-09,24.53539
2023-11-10,24.23168
2023-11-11,11.39634
2023-11-12,5.18475
2023-11-13,21.2452
2023-11-14,24.10152
2023-11-15,26.13348
2023-11-16,25.29467
2023-11-17,27.23262
2023-11-18,12.20623
2023-11-19,5.30045
2023-11-20,19.95805
2023-11-21,26.76983
2023-11-22,33.60329
2023-11-23,29.39475
2023-11-24,25.91655
2023-11-25,14.40451
2023-11-26,5.46677
2023-11-27,30.86267
2023-11-28,35.95343
2023-11-29,43.86434
2023-11-30,35.68587
2023-12-01,39.48224
2023-12-02,24.31846
2023-12-03,11.51927
2023-12-04,55.08713
2023-12-05,50.36517
2023-12-06,41.33342
2023-12-07,40.17644
2023-12-08,32.46077
2023-12-09,17.20297
2023-12-10,7.91091
2023-12-11,26.66859
2023-12-12,31.41948
2023-12-13,29.19227
2023-12-14,43.79926
2023-12-15,39.52563
2023-12-16,16.24846
2023-12-17,7.07209
2023-12-18,25.9744
2023-12-19,30.76144
2023-12-20,31.86781
2023-12-21,31.06515
2023-12-22,34.39872
2023-12-23,17.47053
2023-12-24,6.94916
2023-12-25,9.00282
2023-12-26,31.18085
2023-12-27,36.90794
2023-12-28,43.17014
2023-12-29,30.27695
2023-12-30,13.59462
2023-12-31,5.85002
2024-01-01,7.69397
2024-01-02,31.86781
2024-01-03,33.22727
2024-01-04,32.80063
2024-01-05,31.03622
2024-01-06,14.52744
2024-01-07,6.42128
2024-01-08,24.02921
2024-01-09,30.16848
2024-01-10,29.46706
2024-01-11,29.28628
2024-01-12,32.84402
2024-01-13,17.9044
2024-01-14,7.18056
2024-01-15,33.95039
2024-01-16,39.53286
2024-01-17,37.52259
2024-01-18,34.04439
2024-01-19,33.36466
2024-01-20,14.4262
2024-01-21,6.00911
2024-01-22,25.22958
2024-01-23,27.76773
2024-01-24,28.00636
2024-01-25,26.35042
2024-01-26,25.24405
2024-01-27,11.86636
2024-01-28,5.18475
2024-01-29,22.77098
2024-01-30,28.16544
2024-01-31,26.87106
2024-02-01,32.4463
2024-02-02,30.37095
2024-02-03,14.39004
2024-02-04,5.50292
2024-02-05,21.94663
2024-02-06,24.26784
2024-02-07,24.23891
2024-02-08,21.01381
2024-02-09,15.54703
2024-02-10,9.32099
2024-02-11,5.41615
2024-02-12,13.99233
2024-02-13,24.52093
2024-02-14,27.55079
2024-02-15,26.37211
2024-02-16,24.62217
2024-02-17,13.10289
2024-02-18,5.38722
2024-02-19,21.61399
2024-02-20,24.7234
2024-02-21,25.93101
2024-02-22,23.9569
2024-02-23,21.4766
2024-02-24,11.0637
2024-02-25,4.75088
2024-02-26,18.18641
2024-02-27,23.03131
2024-02-28,21.99002
2024-02-29,22.85053
2024-03-01,20.52932
2024-03-02,19.9002
2024-03-03,7.80244
2024-03-04,33.61052
2024-03-05,58.26162
2024-03-06,54.20493
2024-03-07,60.14173
2024-03-08,56.04165
2024-03-09,29.36582
2024-03-10,12.11222
2024-03-11,51.46431
2024-03-12,53.87952
2024-03-13,49.52635
2024-03-14,49.04186
2024-03-15,47.04606
2024-03-16,19.71219
2024-03-17,8.84373
2024-03-18,37.52982
2024-03-19,41.0948
2024-03-20,39.61963
