date,삼성반도체주가
2023-05-29,1.71658
2023-05-30,3.54273
2023-05-31,3.39663
2023-06-01,2.26442
2023-06-02,1.82615
2023-06-03,1.13221
2023-06-04,0.91307
2023-06-05,2.44704
2023-06-06,0.76698
2023-06-07,1.46092
2023-06-08,1.78962
2023-06-09,2.00876
2023-06-10,0.91307
2023-06-11,1.20525
2023-06-12,2.88531
2023-06-13,2.66617
2023-06-14,2.15485
2023-06-15,2.00876
2023-06-16,1.71658
2023-06-17,1.09569
2023-06-18,1.24178
2023-06-19,2.08181
2023-06-20,1.68005
2023-06-21,1.49744
2023-06-22,1.31482
2023-06-23,1.24178
2023-06-24,0.73046
2023-06-25,0.65741
2023-06-26,1.20525
2023-06-27,1.71658
2023-06-28,1.78962
2023-06-29,2.11833
2023-06-30,0.98612
2023-07-01,1.53396
2023-07-02,0.87655
2023-07-03,1.46092
2023-07-04,1.24178
2023-07-05,1.02264
2023-07-06,1.46092
2023-07-07,2.26442
2023-07-08,1.31482
2023-07-09,0.65741
2023-07-10,2.48356
2023-07-11,1.42439
2023-07-12,1.68005
2023-07-13,3.57925
2023-07-14,2.59313
2023-07-15,1.31482
2023-07-16,1.86267
2023-07-17,2.77574
2023-07-18,2.88531
2023-07-19,2.92184
2023-07-20,1.46092
2023-07-21,1.93571
2023-07-22,0.87655
2023-07-23,1.2783
2023-07-24,1.57048
2023-07-25,2.04528
2023-07-26,2.95836
2023-07-27,3.54273
2023-07-28,3.10445
2023-07-29,1.31482
2023-07-30,1.2783
2023-07-31,2.00876
2023-08-01,2.48356
2023-08-02,2.37399
2023-08-03,2.37399
2023-08-04,1.49744
2023-08-05,1.42439
2023-08-06,1.20525
2023-08-07,1.7531
2023-08-08,1.31482
2023-08-09,1.60701
2023-08-10,1.78962
2023-08-11,1.24178
2023-08-12,0.54784
2023-08-13,0.98612
2023-08-14,1.13221
2023-08-15,1.42439
2023-08-16,2.08181
2023-08-17,2.92184
2023-08-18,2.66617
2023-08-19,0.94959
2023-08-20,1.35135
2023-08-21,2.30094
2023-08-22,1.78962
2023-08-23,1.24178
2023-08-24,2.37399
2023-08-25,1.57048
2023-08-26,1.60701
2023-08-27,1.89919
2023-08-28,1.7531
2023-08-29,2.11833
2023-08-30,1.46092
2023-08-31,0.98612
2023-09-01,1.64353
2023-09-02,1.68005
2023-09-03,1.02264
2023-09-04,2.04528
2023-09-05,1.16873
2023-09-06,1.60701
2023-09-07,1.68005
2023-09-08,1.13221
2023-09-09,0.73046
2023-09-10,1.02264
2023-09-11,0.98612
2023-09-12,1.97224
2023-09-13,1.71658
2023-09-14,1.42439
2023-09-15,0.73046
2023-09-16,0.43827
2023-09-17,0.98612
2023-09-18,0.62089
2023-09-19,1.2783
2023-09-20,0.84002
2023-09-21,0.94959
2023-09-22,0.69393
2023-09-23,0.58436
2023-09-24,0.47479
2023-09-25,1.09569
2023-09-26,1.05916
2023-09-27,0.51132
2023-09-28,0.62089
2023-09-29,0.29218
2023-09-30,0.54784
2023-10-01,0.21913
2023-10-02,0.51132
2023-10-03,0.47479
2023-10-04,1.31482
2023-10-05,0.73046
2023-10-06,0.51132
2023-10-07,0.29218
2023-10-08,0.65741
2023-10-09,1.20525
2023-10-10,1.09569
2023-10-11,2.88531
2023-10-12,2.41051
2023-10-13,1.02264
2023-10-14,0.76698
2023-10-15,0.98612
2023-10-16,1.49744
2023-10-17,2.08181
2023-10-18,2.04528
2023-10-19,1.35135
2023-10-20,1.60701
2023-10-21,0.91307
2023-10-22,0.8035
2023-10-23,1.09569
2023-10-24,1.02264
2023-10-25,1.38787
2023-10-26,1.82615
2023-10-27,1.71658
2023-10-28,1.13221
2023-10-29,1.38787
2023-10-30,2.00876
2023-10-31,2.62965
2023-11-01,2.48356
2023-11-02,3.32359
2023-11-03,1.71658
2023-11-04,1.86267
2023-11-05,0.8035
2023-11-06,1.97224
2023-11-07,2.26442
2023-11-08,1.60701
2023-11-09,1.05916
2023-11-10,2.26442
2023-11-11,1.02264
2023-11-12,0.8035
2023-11-13,2.26442
2023-11-14,1.13221
2023-11-15,1.09569
2023-11-16,1.2783
2023-11-17,1.02264
2023-11-18,0.65741
2023-11-19,1.16873
2023-11-20,1.35135
2023-11-21,1.20525
2023-11-22,1.05916
2023-11-23,0.62089
2023-11-24,0.58436
2023-11-25,0.29218
2023-11-26,0.18261
2023-11-27,0.54784
2023-11-28,0.87655
2023-11-29,0.47479
2023-11-30,0.91307
2023-12-01,1.05916
2023-12-02,0.87655
2023-12-03,0.62089
2023-12-04,1.31482
2023-12-05,1.24178
2023-12-06,0.87655
2023-12-07,1.16873
2023-12-08,0.94959
2023-12-09,0.98612
2023-12-10,0.73046
2023-12-11,1.49744
2023-12-12,2.33747
2023-12-13,3.981
2023-12-14,2.04528
2023-12-15,3.6523
2023-12-16,1.20525
2023-12-17,1.82615
2023-12-18,1.68005
2023-12-19,1.49744
2023-12-20,2.04528
2023-12-21,1.57048
2023-12-22,2.37399
2023-12-23,1.7531
2023-12-24,1.09569
2023-12-25,0.98612
2023-12-26,2.04528
2023-12-27,2.30094
2023-12-28,2.59313
2023-12-29,2.52008
2023-12-30,2.2279
2023-12-31,2.26442
2024-01-01,2.77574
2024-01-02,4.49233
2024-01-03,4.85756
2024-01-04,3.57925
2024-01-05,2.66617
2024-01-06,2.41051
2024-01-07,1.2783
2024-01-08,1.86267
2024-01-09,3.68882
2024-01-10,2.66617
2024-01-11,3.1775
2024-01-12,2.33747
2024-01-13,1.38787
2024-01-14,1.31482
2024-01-15,3.79839
2024-01-16,4.1271
2024-01-17,2.99488
2024-01-18,3.06793
2024-01-19,2.99488
2024-01-20,2.15485
2024-01-21,1.24178
2024-01-22,3.1775
2024-01-23,3.0314
2024-01-24,4.09057
2024-01-25,3.39663
2024-01-26,2.48356
2024-01-27,1.86267
2024-01-28,2.41051
2024-01-29,4.27319
2024-01-30,2.88531
2024-01-31,3.21402
2024-02-01,2.95836
2024-02-02,2.08181
2024-02-03,1.20525
2024-02-04,1.78962
2024-02-05,2.55661
2024-02-06,2.95836
2024-02-07,1.57048
2024-02-08,2.04528
2024-02-09,1.2783
2024-02-10,1.64353
2024-02-11,1.49744
2024-02-12,1.68005
2024-02-13,2.55661
2024-02-14,4.01753
2024-02-15,3.0314
2024-02-16,2.88531
2024-02-17,1.35135
2024-02-18,3.32359
2024-02-19,2.66617
2024-02-20,2.55661
2024-02-21,3.10445
2024-02-22,1.89919
2024-02-23,4.41928
2024-02-24,2.30094
2024-02-25,2.00876
2024-02-26,2.81227
2024-02-27,3.10445
2024-02-28,3.57925
2024-02-29,3.25054
2024-03-01,2.95836
2024-03-02,2.19138
2024-03-03,2.59313
2024-03-04,4.82103
2024-03-05,4.85756
2024-03-06,3.1775
2024-03-07,5.69758
2024-03-08,5.29583
2024-03-09,3.43316
2024-03-10,2.84879
2024-03-11,4.1271
2024-03-12,5.04017
2024-03-13,4.74799
2024-03-14,3.0314
2024-03-15,3.61577
2024-03-16,1.35135
2024-03-17,3.68882
2024-03-18,3.43316
2024-03-19,2.2279
2024-03-20,5.11322
