date,민원신고
2023-05-31,100.0
2023-06-01,93.30143
2023-06-02,66.98564
2023-06-03,59.33014
2023-06-04,53.11004
2023-06-05,50.23923
2023-06-06,61.24401
2023-06-07,71.29186
2023-06-08,71.77033
2023-06-09,82.77511
2023-06-10,66.98564
2023-06-11,59.80861
2023-06-12,82.29665
2023-06-13,85.64593
2023-06-14,71.29186
2023-06-15,75.59808
2023-06-16,70.81339
2023-06-17,71.77033
2023-06-18,56.45933
2023-06-19,80.86124
2023-06-20,81.33971
2023-06-21,68.42105
2023-06-22,82.29665
2023-06-23,72.72727
2023-06-24,73.20574
2023-06-25,45.93301
2023-06-26,78.94736
2023-06-27,76.55502
2023-06-28,71.77033
2023-06-29,68.42105
2023-06-30,66.0287
2023-07-01,61.24401
2023-07-02,36.8421
2023-07-03,65.07177
2023-07-04,63.15789
2023-07-05,80.38277
2023-07-06,70.81339
2023-07-07,79.42583
2023-07-08,66.50717
2023-07-09,38.27751
2023-07-10,75.11961
2023-07-11,72.2488
2023-07-12,68.89952
2023-07-13,62.67942
2023-07-14,52.15311
2023-07-15,50.7177
2023-07-16,38.27751
2023-07-17,58.3732
2023-07-18,69.37799
2023-07-19,64.5933
2023-07-20,72.72727
2023-07-21,61.72248
2023-07-22,47.84688
2023-07-23,33.97129
2023-07-24,59.80861
2023-07-25,64.11483
2023-07-26,61.72248
2023-07-27,72.2488
2023-07-28,51.19617
2023-07-29,43.54066
2023-07-30,33.01435
2023-07-31,52.63157
2023-08-01,52.63157
2023-08-02,48.32535
2023-08-03,55.02392
2023-08-04,56.93779
2023-08-05,39.71291
2023-08-06,29.1866
2023-08-07,58.3732
2023-08-08,54.06698
2023-08-09,49.28229
2023-08-10,50.23923
2023-08-11,57.41626
2023-08-12,47.36842
2023-08-13,44.4976
2023-08-14,56.45933
2023-08-15,51.19617
2023-08-16,52.15311
2023-08-17,64.11483
2023-08-18,60.76555
2023-08-19,51.19617
2023-08-20,34.44976
2023-08-21,61.24401
2023-08-22,57.41626
2023-08-23,51.19617
2023-08-24,49.28229
2023-08-25,53.58851
2023-08-26,49.76076
2023-08-27,32.53588
2023-08-28,49.28229
2023-08-29,47.36842
2023-08-30,50.23923
2023-08-31,57.41626
2023-09-01,68.89952
2023-09-02,50.7177
2023-09-03,37.79904
2023-09-04,56.93779
2023-09-05,51.67464
2023-09-06,58.85167
2023-09-07,61.72248
2023-09-08,66.98564
2023-09-09,50.23923
2023-09-10,34.92822
2023-09-11,60.76555
2023-09-12,68.42105
2023-09-13,62.67942
2023-09-14,68.89952
2023-09-15,48.32535
2023-09-16,37.32057
2023-09-17,31.10047
2023-09-18,55.98086
2023-09-19,66.50717
2023-09-20,58.85167
2023-09-21,77.03349
2023-09-22,69.37799
2023-09-23,71.29186
2023-09-24,48.32535
2023-09-25,71.29186
2023-09-26,54.06698
2023-09-27,53.58851
2023-09-28,38.75598
2023-09-29,25.35885
2023-09-30,27.75119
2023-10-01,29.1866
2023-10-02,38.75598
2023-10-03,38.75598
2023-10-04,55.98086
2023-10-05,54.06698
2023-10-06,53.58851
2023-10-07,44.01913
2023-10-08,42.58373
2023-10-09,44.01913
2023-10-10,62.20095
2023-10-11,57.41626
2023-10-12,61.72248
2023-10-13,59.33014
2023-10-14,44.4976
2023-10-15,45.93301
2023-10-16,54.54545
2023-10-17,65.55023
2023-10-18,56.45933
2023-10-19,74.16267
2023-10-20,51.19617
2023-10-21,40.19138
2023-10-22,35.88516
2023-10-23,62.20095
2023-10-24,64.11483
2023-10-25,53.58851
2023-10-26,68.89952
2023-10-27,53.11004
2023-10-28,32.05741
2023-10-29,30.622
2023-10-30,65.07177
2023-10-31,81.33971
2023-11-01,53.11004
2023-11-02,56.45933
2023-11-03,62.20095
2023-11-04,37.32057
2023-11-05,36.8421
2023-11-06,55.02392
2023-11-07,52.15311
2023-11-08,54.54545
2023-11-09,57.41626
2023-11-10,43.0622
2023-11-11,40.19138
2023-11-12,29.1866
2023-11-13,61.72248
2023-11-14,53.11004
2023-11-15,49.28229
2023-11-16,52.15311
2023-11-17,55.98086
2023-11-18,35.88516
2023-11-19,36.8421
2023-11-20,48.80382
2023-11-21,62.67942
2023-11-22,60.28708
2023-11-23,55.50239
2023-11-24,50.23923
2023-11-25,33.01435
2023-11-26,29.66507
2023-11-27,41.62679
2023-11-28,64.11483
2023-11-29,55.98086
2023-11-30,41.62679
2023-12-01,42.58373
2023-12-02,25.83732
2023-12-03,25.35885
2023-12-04,45.93301
2023-12-05,54.06698
2023-12-06,54.06698
2023-12-07,56.45933
2023-12-08,49.76076
2023-12-09,38.75598
2023-12-10,36.8421
2023-12-11,59.80861
2023-12-12,62.67942
2023-12-13,55.02392
2023-12-14,51.67464
2023-12-15,42.58373
2023-12-16,37.79904
2023-12-17,21.05263
2023-12-18,47.84688
2023-12-19,50.7177
2023-12-20,46.41148
2023-12-21,49.76076
2023-12-22,37.32057
2023-12-23,31.57894
2023-12-24,14.83253
2023-12-25,23.44497
2023-12-26,40.66985
2023-12-27,50.7177
2023-12-28,45.93301
2023-12-29,42.10526
2023-12-30,34.44976
2023-12-31,18.18181
2024-01-01,23.92344
2024-01-02,43.54066
2024-01-03,50.23923
2024-01-04,49.28229
2024-01-05,55.50239
2024-01-06,27.75119
2024-01-07,22.9665
2024-01-08,41.14832
2024-01-09,49.28229
2024-01-10,73.20574
2024-01-11,46.88995
2024-01-12,47.84688
2024-01-13,32.05741
2024-01-14,30.14354
2024-01-15,56.93779
2024-01-16,56.45933
2024-01-17,61.24401
2024-01-18,55.98086
2024-01-19,39.23444
2024-01-20,32.53588
2024-01-21,39.23444
2024-01-22,44.97607
2024-01-23,55.50239
2024-01-24,46.41148
2024-01-25,42.10526
2024-01-26,41.62679
2024-01-27,40.66985
2024-01-28,26.31578
2024-01-29,44.4976
2024-01-30,48.32535
2024-01-31,41.62679
2024-02-01,46.88995
2024-02-02,42.10526
2024-02-03,32.53588
2024-02-04,28.22966
2024-02-05,46.88995
2024-02-06,44.97607
2024-02-07,53.11004
2024-02-08,39.23444
2024-02-09,20.09569
2024-02-10,20.57416
2024-02-11,23.92344
2024-02-12,23.44497
2024-02-13,47.84688
2024-02-14,47.84688
2024-02-15,41.62679
2024-02-16,35.40669
2024-02-17,32.53588
2024-02-18,25.83732
2024-02-19,57.41626
2024-02-20,45.45454
2024-02-21,45.45454
2024-02-22,50.7177
2024-02-23,48.32535
2024-02-24,32.53588
2024-02-25,29.66507
2024-02-26,39.23444
2024-02-27,52.63157
2024-02-28,50.7177
2024-02-29,47.84688
2024-03-01,30.622
2024-03-02,22.48803
2024-03-03,36.36363
2024-03-04,51.19617
2024-03-05,58.85167
2024-03-06,55.02392
2024-03-07,53.11004
2024-03-08,61.24401
2024-03-09,29.66507
2024-03-10,34.44976
2024-03-11,58.85167
2024-03-12,54.54545
2024-03-13,55.50239
2024-03-14,56.45933
2024-03-15,62.20095
2024-03-16,41.62679
2024-03-17,38.27751
2024-03-18,53.11004
2024-03-19,49.28229
2024-03-20,58.85167
