date,계좌개설
2023-05-30,28.14207
2023-05-31,26.50273
2023-06-01,32.51366
2023-06-02,25.40983
2023-06-03,14.20765
2023-06-04,9.28961
2023-06-05,31.14754
2023-06-06,11.20218
2023-06-07,25.68306
2023-06-08,26.50273
2023-06-09,23.49726
2023-06-10,7.37704
2023-06-11,9.01639
2023-06-12,29.78142
2023-06-13,31.14754
2023-06-14,26.50273
2023-06-15,25.40983
2023-06-16,20.76502
2023-06-17,12.84153
2023-06-18,12.02185
2023-06-19,33.87978
2023-06-20,28.68852
2023-06-21,24.04371
2023-06-22,28.68852
2023-06-23,24.86338
2023-06-24,8.46994
2023-06-25,13.93442
2023-06-26,31.69398
2023-06-27,31.69398
2023-06-28,30.60109
2023-06-29,19.12568
2023-06-30,28.14207
2023-07-01,15.84699
2023-07-02,13.93442
2023-07-03,33.0601
2023-07-04,27.04918
2023-07-05,30.87431
2023-07-06,27.59562
2023-07-07,22.67759
2023-07-08,10.65573
2023-07-09,14.75409
2023-07-10,43.71584
2023-07-11,28.96174
2023-07-12,31.42076
2023-07-13,33.0601
2023-07-14,28.96174
2023-07-15,13.6612
2023-07-16,11.74863
2023-07-17,26.50273
2023-07-18,29.23497
2023-07-19,24.31693
2023-07-20,22.13114
2023-07-21,32.51366
2023-07-22,16.12021
2023-07-23,18.85245
2023-07-24,27.3224
2023-07-25,31.42076
2023-07-26,29.50819
2023-07-27,27.3224
2023-07-28,28.14207
2023-07-29,9.28961
2023-07-30,13.11475
2023-07-31,31.42076
2023-08-01,27.86885
2023-08-02,24.31693
2023-08-03,22.67759
2023-08-04,20.21857
2023-08-05,11.20218
2023-08-06,9.83606
2023-08-07,32.78688
2023-08-08,21.31147
2023-08-09,33.60655
2023-08-10,23.77049
2023-08-11,24.04371
2023-08-12,14.20765
2023-08-13,10.92896
2023-08-14,35.51912
2023-08-15,13.93442
2023-08-16,27.59562
2023-08-17,28.4153
2023-08-18,24.59016
2023-08-19,16.12021
2023-08-20,13.6612
2023-08-21,27.3224
2023-08-22,25.68306
2023-08-23,31.96721
2023-08-24,26.2295
2023-08-25,25.95628
2023-08-26,13.38797
2023-08-27,15.57377
2023-08-28,25.40983
2023-08-29,29.23497
2023-08-30,31.42076
2023-08-31,27.86885
2023-09-01,23.22404
2023-09-02,13.38797
2023-09-03,13.6612
2023-09-04,29.50819
2023-09-05,29.23497
2023-09-06,21.58469
2023-09-07,26.50273
2023-09-08,19.94535
2023-09-09,12.29508
2023-09-10,10.38251
2023-09-11,25.95628
2023-09-12,23.49726
2023-09-13,23.49726
2023-09-14,24.31693
2023-09-15,18.85245
2023-09-16,9.83606
2023-09-17,12.29508
2023-09-18,28.68852
2023-09-19,25.68306
2023-09-20,24.59016
2023-09-21,25.68306
2023-09-22,19.67213
2023-09-23,7.92349
2023-09-24,12.84153
2023-09-25,22.67759
2023-09-26,27.86885
2023-09-27,19.94535
2023-09-28,3.82513
2023-09-29,7.37704
2023-09-30,9.56284
2023-10-01,4.91803
2023-10-02,9.01639
2023-10-03,14.75409
2023-10-04,30.05464
2023-10-05,26.2295
2023-10-06,24.31693
2023-10-07,9.28961
2023-10-08,8.46994
2023-10-09,10.10928
2023-10-10,26.50273
2023-10-11,25.68306
2023-10-12,21.85792
2023-10-13,19.67213
2023-10-14,16.12021
2023-10-15,14.75409
2023-10-16,24.31693
2023-10-17,23.49726
2023-10-18,22.13114
2023-10-19,21.85792
2023-10-20,19.94535
2023-10-21,6.8306
2023-10-22,9.83606
2023-10-23,26.77595
2023-10-24,22.40437
2023-10-25,26.50273
2023-10-26,23.77049
2023-10-27,20.21857
2023-10-28,6.8306
2023-10-29,12.29508
2023-10-30,23.77049
2023-10-31,25.40983
2023-11-01,27.59562
2023-11-02,21.85792
2023-11-03,24.31693
2023-11-04,13.93442
2023-11-05,11.74863
2023-11-06,22.95081
2023-11-07,25.40983
2023-11-08,20.76502
2023-11-09,23.49726
2023-11-10,16.39344
2023-11-11,7.10382
2023-11-12,9.28961
2023-11-13,25.68306
2023-11-14,20.21857
2023-11-15,22.40437
2023-11-16,25.68306
2023-11-17,32.24043
2023-11-18,13.6612
2023-11-19,15.57377
2023-11-20,30.87431
2023-11-21,22.95081
2023-11-22,25.13661
2023-11-23,21.85792
2023-11-24,25.95628
2023-11-25,10.92896
2023-11-26,13.6612
2023-11-27,25.40983
2023-11-28,24.59016
2023-11-29,24.31693
2023-11-30,24.59016
2023-12-01,28.14207
2023-12-02,13.6612
2023-12-03,10.92896
2023-12-04,32.78688
2023-12-05,31.69398
2023-12-06,31.69398
2023-12-07,22.13114
2023-12-08,22.13114
2023-12-09,7.65027
2023-12-10,8.74316
2023-12-11,26.50273
2023-12-12,19.12568
2023-12-13,26.77595
2023-12-14,25.68306
2023-12-15,24.59016
2023-12-16,9.56284
2023-12-17,12.5683
2023-12-18,25.95628
2023-12-19,26.77595
2023-12-20,27.59562
2023-12-21,25.68306
2023-12-22,21.31147
2023-12-23,12.84153
2023-12-24,11.20218
2023-12-25,11.4754
2023-12-26,42.62295
2023-12-27,37.43169
2023-12-28,37.70491
2023-12-29,46.44808
2023-12-30,24.31693
2023-12-31,23.49726
2024-01-01,33.87978
2024-01-02,57.65027
2024-01-03,45.35519
2024-01-04,35.79234
2024-01-05,35.79234
2024-01-06,22.40437
2024-01-07,25.68306
2024-01-08,41.53005
2024-01-09,37.70491
2024-01-10,38.25136
2024-01-11,31.96721
2024-01-12,25.95628
2024-01-13,15.57377
2024-01-14,12.84153
2024-01-15,32.78688
2024-01-16,30.32786
2024-01-17,34.42622
2024-01-18,34.153
2024-01-19,28.14207
2024-01-20,13.11475
2024-01-21,15.84699
2024-01-22,31.96721
2024-01-23,29.50819
2024-01-24,32.51366
2024-01-25,31.69398
2024-01-26,29.23497
2024-01-27,15.84699
2024-01-28,16.39344
2024-01-29,36.06557
2024-01-30,35.51912
2024-01-31,34.153
2024-02-01,37.43169
2024-02-02,23.49726
2024-02-03,13.38797
2024-02-04,16.93989
2024-02-05,30.05464
2024-02-06,36.33879
2024-02-07,34.69945
2024-02-08,27.86885
2024-02-09,15.30054
2024-02-10,16.93989
2024-02-11,18.85245
2024-02-12,21.31147
2024-02-13,44.53551
2024-02-14,47.8142
2024-02-15,35.51912
2024-02-16,36.33879
2024-02-17,16.93989
2024-02-18,13.93442
2024-02-19,34.97267
2024-02-20,34.42622
2024-02-21,37.43169
2024-02-22,39.07103
2024-02-23,40.71038
2024-02-24,16.66666
2024-02-25,13.6612
2024-02-26,43.71584
2024-02-27,41.25683
2024-02-28,35.79234
2024-02-29,37.15846
2024-03-01,15.02732
2024-03-02,13.11475
2024-03-03,14.20765
2024-03-04,35.79234
2024-03-05,37.15846
2024-03-06,30.87431
2024-03-07,26.50273
2024-03-08,31.14754
2024-03-09,18.30601
2024-03-10,15.84699
2024-03-11,38.52459
2024-03-12,37.15846
2024-03-13,33.0601
2024-03-14,30.05464
2024-03-15,27.59562
2024-03-16,15.02732
2024-03-17,12.84153
2024-03-18,31.96721
2024-03-19,25.13661
2024-03-20,30.32786
