date,미국주식수수료
2023-05-29,6.66666
2023-05-30,12.99435
2023-05-31,12.88135
2023-06-01,9.9435
2023-06-02,15.14124
2023-06-03,8.47457
2023-06-04,6.55367
2023-06-05,11.18644
2023-06-06,10.96045
2023-06-07,12.99435
2023-06-08,9.8305
2023-06-09,15.48022
2023-06-10,8.13559
2023-06-11,5.08474
2023-06-12,11.75141
2023-06-13,12.31638
2023-06-14,16.94915
2023-06-15,16.38418
2023-06-16,14.23728
2023-06-17,7.23163
2023-06-18,4.85875
2023-06-19,9.49152
2023-06-20,8.02259
2023-06-21,11.63841
2023-06-22,9.9435
2023-06-23,10.39548
2023-06-24,6.55367
2023-06-25,4.18079
2023-06-26,8.36158
2023-06-27,9.8305
2023-06-28,11.29943
2023-06-29,14.68926
2023-06-30,14.68926
2023-07-01,7.68361
2023-07-02,4.06779
2023-07-03,14.68926
2023-07-04,10.96045
2023-07-05,9.9435
2023-07-06,10.73446
2023-07-07,8.36158
2023-07-08,6.10169
2023-07-09,3.8418
2023-07-10,7.9096
2023-07-11,10.39548
2023-07-12,11.63841
2023-07-13,15.36723
2023-07-14,16.27118
2023-07-15,6.89265
2023-07-16,5.42372
2023-07-17,11.52542
2023-07-18,14.57627
2023-07-19,16.83615
2023-07-20,13.78531
2023-07-21,11.75141
2023-07-22,7.11864
2023-07-23,4.63276
2023-07-24,10.73446
2023-07-25,9.03954
2023-07-26,10.39548
2023-07-27,12.88135
2023-07-28,11.75141
2023-07-29,9.26553
2023-07-30,5.08474
2023-07-31,10.73446
2023-08-01,12.31638
2023-08-02,11.8644
2023-08-03,10.84745
2023-08-04,10.73446
2023-08-05,6.66666
2023-08-06,2.59887
2023-08-07,9.26553
2023-08-08,8.70056
2023-08-09,9.03954
2023-08-10,10.62146
2023-08-11,10.16949
2023-08-12,5.9887
2023-08-13,4.51977
2023-08-14,7.68361
2023-08-15,10.84745
2023-08-16,10.05649
2023-08-17,9.03954
2023-08-18,8.24858
2023-08-19,5.76271
2023-08-20,4.06779
2023-08-21,8.58757
2023-08-22,9.15254
2023-08-23,10.84745
2023-08-24,15.36723
2023-08-25,9.71751
2023-08-26,7.9096
2023-08-27,5.31073
2023-08-28,7.23163
2023-08-29,9.37853
2023-08-30,14.91525
2023-08-31,12.42937
2023-09-01,12.31638
2023-09-02,7.45762
2023-09-03,7.11864
2023-09-04,7.11864
2023-09-05,8.13559
2023-09-06,8.36158
2023-09-07,9.26553
2023-09-08,8.81355
2023-09-09,4.63276
2023-09-10,4.85875
2023-09-11,8.47457
2023-09-12,10.84745
2023-09-13,8.13559
2023-09-14,9.26553
2023-09-15,10.50847
2023-09-16,5.08474
2023-09-17,4.06779
2023-09-18,6.21468
2023-09-19,9.03954
2023-09-20,7.11864
2023-09-21,7.9096
2023-09-22,6.66666
2023-09-23,3.61581
2023-09-24,4.06779
2023-09-25,4.18079
2023-09-26,5.9887
2023-09-27,4.63276
2023-09-28,6.55367
2023-09-29,5.08474
2023-09-30,3.27683
2023-10-01,3.16384
2023-10-02,5.64971
2023-10-03,6.32768
2023-10-04,4.97175
2023-10-05,6.55367
2023-10-06,6.66666
2023-10-07,3.8418
2023-10-08,4.18079
2023-10-09,5.31073
2023-10-10,8.81355
2023-10-11,8.36158
2023-10-12,10.28248
2023-10-13,8.36158
2023-10-14,4.51977
2023-10-15,2.03389
2023-10-16,5.53672
2023-10-17,7.00564
2023-10-18,6.32768
2023-10-19,8.81355
2023-10-20,7.45762
2023-10-21,4.06779
2023-10-22,2.93785
2023-10-23,7.45762
2023-10-24,5.53672
2023-10-25,7.9096
2023-10-26,7.57062
2023-10-27,8.47457
2023-10-28,3.50282
2023-10-29,1.8079
2023-10-30,4.63276
2023-10-31,7.79661
2023-11-01,7.23163
2023-11-02,12.09039
2023-11-03,10.50847
2023-11-04,6.44067
2023-11-05,4.51977
2023-11-06,9.15254
2023-11-07,8.81355
2023-11-08,13.44632
2023-11-09,10.28248
2023-11-10,8.02259
2023-11-11,7.79661
2023-11-12,4.74576
2023-11-13,7.34463
2023-11-14,12.20338
2023-11-15,16.27118
2023-11-16,11.52542
2023-11-17,10.05649
2023-11-18,6.21468
2023-11-19,5.64971
2023-11-20,8.92655
2023-11-21,12.09039
2023-11-22,12.65536
2023-11-23,8.02259
2023-11-24,7.23163
2023-11-25,4.74576
2023-11-26,4.06779
2023-11-27,6.10169
2023-11-28,9.49152
2023-11-29,10.62146
2023-11-30,10.16949
2023-12-01,10.96045
2023-12-02,7.68361
2023-12-03,3.72881
2023-12-04,9.26553
2023-12-05,8.81355
2023-12-06,12.65536
2023-12-07,9.37853
2023-12-08,10.96045
2023-12-09,8.13559
2023-12-10,6.10169
2023-12-11,8.92655
2023-12-12,13.67231
2023-12-13,11.07344
2023-12-14,16.72316
2023-12-15,14.80225
2023-12-16,8.13559
2023-12-17,8.02259
2023-12-18,10.28248
2023-12-19,15.59322
2023-12-20,18.87005
2023-12-21,11.9774
2023-12-22,12.31638
2023-12-23,8.47457
2023-12-24,6.55367
2023-12-25,6.32768
2023-12-26,11.07344
2023-12-27,15.8192
2023-12-28,13.33333
2023-12-29,10.16949
2023-12-30,7.9096
2023-12-31,6.89265
2024-01-01,6.44067
2024-01-02,11.63841
2024-01-03,10.28248
2024-01-04,12.99435
2024-01-05,10.50847
2024-01-06,8.47457
2024-01-07,5.64971
2024-01-08,6.55367
2024-01-09,11.75141
2024-01-10,10.05649
2024-01-11,11.8644
2024-01-12,13.22033
2024-01-13,9.15254
2024-01-14,4.63276
2024-01-15,7.34463
2024-01-16,8.92655
2024-01-17,14.01129
2024-01-18,10.62146
2024-01-19,15.36723
2024-01-20,12.09039
2024-01-21,8.24858
2024-01-22,13.55932
2024-01-23,17.40112
2024-01-24,14.80225
2024-01-25,20.45197
2024-01-26,16.61016
2024-01-27,11.07344
2024-01-28,10.39548
2024-01-29,14.80225
2024-01-30,22.82485
2024-01-31,14.01129
2024-02-01,19.32203
2024-02-02,20.0
2024-02-03,10.62146
2024-02-04,9.03954
2024-02-05,15.14124
2024-02-06,22.25988
2024-02-07,14.91525
2024-02-08,18.75706
2024-02-09,18.07909
2024-02-10,15.25423
2024-02-11,9.71751
2024-02-12,17.51412
2024-02-13,19.77401
2024-02-14,19.43502
2024-02-15,23.27683
2024-02-16,25.19774
2024-02-17,14.12429
2024-02-18,8.24858
2024-02-19,11.8644
2024-02-20,17.06214
2024-02-21,20.0
2024-02-22,21.35593
2024-02-23,29.8305
2024-02-24,15.59322
2024-02-25,11.63841
2024-02-26,19.77401
2024-02-27,22.14689
2024-02-28,20.56497
2024-02-29,18.87005
2024-03-01,18.98305
2024-03-02,19.43502
2024-03-03,13.78531
2024-03-04,22.48587
2024-03-05,27.68361
2024-03-06,29.26553
2024-03-07,24.29378
2024-03-08,32.65536
2024-03-09,17.74011
2024-03-10,8.58757
2024-03-11,17.8531
2024-03-12,21.24293
2024-03-13,23.16384
2024-03-14,19.32203
2024-03-15,18.98305
2024-03-16,12.09039
2024-03-17,8.13559
2024-03-18,20.11299
2024-03-19,20.45197
2024-03-20,18.75706
