date,유병자실비보험
2023-05-30,38.01955
2023-05-31,34.59657
2023-06-01,31.05134
2023-06-02,30.44009
2023-06-03,14.79217
2023-06-04,13.81418
2023-06-05,26.16136
2023-06-06,16.87041
2023-06-07,28.2396
2023-06-08,25.79462
2023-06-09,31.66259
2023-06-10,14.91442
2023-06-11,14.66992
2023-06-12,31.17359
2023-06-13,29.9511
2023-06-14,30.31784
2023-06-15,28.9731
2023-06-16,25.55012
2023-06-17,12.59168
2023-06-18,13.56968
2023-06-19,30.92909
2023-06-20,30.56234
2023-06-21,29.09535
2023-06-22,24.20537
2023-06-23,27.62836
2023-06-24,17.23716
2023-06-25,13.69193
2023-06-26,26.16136
2023-06-27,30.44009
2023-06-28,28.2396
2023-06-29,26.03911
2023-06-30,20.17114
2023-07-01,13.81418
2023-07-02,11.85819
2023-07-03,26.28361
2023-07-04,26.77261
2023-07-05,32.02933
2023-07-06,25.55012
2023-07-07,24.44987
2023-07-08,14.54767
2023-07-09,13.20293
2023-07-10,26.77261
2023-07-11,22.49388
2023-07-12,29.58435
2023-07-13,28.2396
2023-07-14,27.99511
2023-07-15,15.28117
2023-07-16,15.03667
2023-07-17,27.01711
2023-07-18,27.75061
2023-07-19,29.4621
2023-07-20,27.13936
2023-07-21,23.83863
2023-07-22,17.35941
2023-07-23,16.50366
2023-07-24,26.89486
2023-07-25,30.92909
2023-07-26,31.54034
2023-07-27,32.15158
2023-07-28,26.89486
2023-07-29,17.60391
2023-07-30,14.18092
2023-07-31,25.91687
2023-08-01,20.29339
2023-08-02,24.93887
2023-08-03,27.50611
2023-08-04,24.57212
2023-08-05,15.77017
2023-08-06,16.99266
2023-08-07,24.44987
2023-08-08,27.13936
2023-08-09,27.99511
2023-08-10,27.13936
2023-08-11,23.47188
2023-08-12,17.48166
2023-08-13,13.32518
2023-08-14,27.62836
2023-08-15,18.0929
2023-08-16,27.75061
2023-08-17,34.35207
2023-08-18,28.2396
2023-08-19,18.21515
2023-08-20,12.59168
2023-08-21,30.80684
2023-08-22,34.84107
2023-08-23,28.7286
2023-08-24,30.31784
2023-08-25,23.59413
2023-08-26,14.05867
2023-08-27,14.91442
2023-08-28,30.80684
2023-08-29,30.07334
2023-08-30,32.88508
2023-08-31,28.11735
2023-09-01,27.13936
2023-09-02,19.3154
2023-09-03,15.40342
2023-09-04,28.11735
2023-09-05,32.51833
2023-09-06,33.00733
2023-09-07,27.62836
2023-09-08,26.52811
2023-09-09,16.62591
2023-09-10,13.56968
2023-09-11,27.38386
2023-09-12,24.20537
2023-09-13,30.68459
2023-09-14,29.9511
2023-09-15,33.61858
2023-09-16,18.21515
2023-09-17,14.54767
2023-09-18,29.2176
2023-09-19,36.30806
2023-09-20,45.11002
2023-09-21,44.62102
2023-09-22,46.69926
2023-09-23,23.22738
2023-09-24,27.26161
2023-09-25,37.40831
2023-09-26,41.56479
2023-09-27,32.39608
2023-09-28,11.73594
2023-09-29,16.62591
2023-09-30,20.29339
2023-10-01,16.74816
2023-10-02,17.60391
2023-10-03,18.70415
2023-10-04,36.67481
2023-10-05,31.05134
2023-10-06,33.49633
2023-10-07,16.13691
2023-10-08,13.81418
2023-10-09,19.92665
2023-10-10,35.20782
2023-10-11,32.88508
2023-10-12,29.7066
2023-10-13,30.56234
2023-10-14,23.22738
2023-10-15,18.0929
2023-10-16,32.64058
2023-10-17,35.81907
2023-10-18,40.83129
2023-10-19,41.80929
2023-10-20,28.11735
2023-10-21,22.24938
2023-10-22,21.88264
2023-10-23,32.64058
2023-10-24,38.99755
2023-10-25,41.07579
2023-10-26,35.69682
2023-10-27,28.9731
2023-10-28,23.83863
2023-10-29,19.92665
2023-10-30,39.3643
2023-10-31,24.44987
2023-11-01,27.38386
2023-11-02,25.67237
2023-11-03,24.93887
2023-11-04,16.01466
2023-11-05,15.64792
2023-11-06,26.65036
2023-11-07,24.81662
2023-11-08,29.4621
2023-11-09,29.58435
2023-11-10,23.34963
2023-11-11,12.46943
2023-11-12,10.39119
2023-11-13,26.65036
2023-11-14,31.17359
2023-11-15,29.4621
2023-11-16,25.67237
2023-11-17,25.30562
2023-11-18,15.89242
2023-11-19,14.18092
2023-11-20,34.10757
2023-11-21,32.64058
2023-11-22,27.01711
2023-11-23,28.2396
2023-11-24,31.54034
2023-11-25,13.81418
2023-11-26,14.05867
2023-11-27,32.15158
2023-11-28,31.29584
2023-11-29,29.09535
2023-11-30,26.03911
2023-12-01,23.83863
2023-12-02,16.25916
2023-12-03,17.60391
2023-12-04,28.60635
2023-12-05,36.67481
2023-12-06,38.1418
2023-12-07,36.55256
2023-12-08,29.09535
2023-12-09,20.78239
2023-12-10,17.23716
2023-12-11,36.30806
2023-12-12,33.49633
2023-12-13,35.20782
2023-12-14,34.59657
2023-12-15,27.01711
2023-12-16,16.99266
2023-12-17,10.63569
2023-12-18,36.06356
2023-12-19,33.37408
2023-12-20,31.29584
2023-12-21,27.13936
2023-12-22,23.71638
2023-12-23,18.8264
2023-12-24,11.73594
2023-12-25,13.81418
2023-12-26,32.39608
2023-12-27,34.84107
2023-12-28,36.18581
2023-12-29,31.17359
2023-12-30,13.69193
2023-12-31,16.99266
2024-01-01,15.52567
2024-01-02,30.92909
2024-01-03,33.49633
2024-01-04,31.29584
2024-01-05,27.75061
2024-01-06,22.49388
2024-01-07,20.90464
2024-01-08,31.05134
2024-01-09,32.51833
2024-01-10,35.94132
2024-01-11,32.88508
2024-01-12,30.68459
2024-01-13,21.02689
2024-01-14,17.23716
2024-01-15,38.3863
2024-01-16,40.46454
2024-01-17,34.84107
2024-01-18,31.78484
2024-01-19,50.48899
2024-01-20,21.39364
2024-01-21,23.34963
2024-01-22,45.59902
2024-01-23,50.36674
2024-01-24,47.18826
2024-01-25,49.14425
2024-01-26,48.7775
2024-01-27,22.61613
2024-01-28,20.04889
2024-01-29,46.69926
2024-01-30,43.27628
2024-01-31,36.91931
2024-02-01,45.23227
2024-02-02,41.68704
2024-02-03,18.5819
2024-02-04,21.27139
2024-02-05,38.50855
2024-02-06,39.97555
2024-02-07,33.61858
2024-02-08,29.7066
2024-02-09,15.15892
2024-02-10,25.91687
2024-02-11,17.97066
2024-02-12,26.65036
2024-02-13,44.49877
2024-02-14,41.19804
2024-02-15,39.73105
2024-02-16,29.4621
2024-02-17,20.90464
2024-02-18,16.50366
2024-02-19,41.07579
2024-02-20,43.64303
2024-02-21,45.35452
2024-02-22,38.26405
2024-02-23,37.28606
2024-02-24,18.8264
2024-02-25,16.74816
2024-02-26,43.52078
2024-02-27,40.83129
2024-02-28,37.77506
2024-02-29,33.49633
2024-03-01,15.89242
2024-03-02,18.5819
2024-03-03,14.79217
2024-03-04,39.24205
2024-03-05,42.42053
2024-03-06,43.39853
2024-03-07,54.27872
2024-03-08,47.18826
2024-03-09,43.76528
2024-03-10,35.20782
2024-03-11,57.21271
2024-03-12,46.21026
2024-03-13,53.05623
2024-03-14,50.97799
2024-03-15,50.73349
2024-03-16,35.33007
2024-03-17,34.71882
2024-03-18,45.11002
2024-03-19,54.27872
2024-03-20,51.34474
