date,생명보험
2023-05-30,49.00722
2023-05-31,49.00722
2023-06-01,50.09025
2023-06-02,50.1805
2023-06-03,26.08303
2023-06-04,28.15884
2023-06-05,40.61371
2023-06-06,36.46209
2023-06-07,50.63176
2023-06-08,50.45126
2023-06-09,52.52707
2023-06-10,29.15162
2023-06-11,30.23465
2023-06-12,52.43682
2023-06-13,58.93501
2023-06-14,62.18411
2023-06-15,55.50541
2023-06-16,48.73646
2023-06-17,29.87364
2023-06-18,28.33935
2023-06-19,50.0
2023-06-20,47.92418
2023-06-21,50.99277
2023-06-22,46.48014
2023-06-23,38.71841
2023-06-24,24.81949
2023-06-25,28.33935
2023-06-26,49.81949
2023-06-27,48.4657
2023-06-28,46.29963
2023-06-29,47.29241
2023-06-30,41.33574
2023-07-01,27.07581
2023-07-02,31.04693
2023-07-03,52.88808
2023-07-04,44.13357
2023-07-05,47.20216
2023-07-06,58.03249
2023-07-07,41.9675
2023-07-08,30.1444
2023-07-09,28.88086
2023-07-10,50.54151
2023-07-11,55.3249
2023-07-12,52.88808
2023-07-13,57.85198
2023-07-14,47.20216
2023-07-15,34.56678
2023-07-16,33.30324
2023-07-17,58.30324
2023-07-18,52.43682
2023-07-19,54.33212
2023-07-20,46.29963
2023-07-21,43.68231
2023-07-22,26.80505
2023-07-23,28.70036
2023-07-24,55.23465
2023-07-25,50.0
2023-07-26,48.28519
2023-07-27,43.5018
2023-07-28,41.87725
2023-07-29,26.08303
2023-07-30,29.69314
2023-07-31,45.57761
2023-08-01,44.76534
2023-08-02,43.41155
2023-08-03,43.95306
2023-08-04,45.0361
2023-08-05,29.96389
2023-08-06,30.86642
2023-08-07,52.16606
2023-08-08,47.65342
2023-08-09,50.54151
2023-08-10,55.59566
2023-08-11,52.34657
2023-08-12,28.06859
2023-08-13,26.08303
2023-08-14,48.28519
2023-08-15,37.00361
2023-08-16,50.99277
2023-08-17,56.40794
2023-08-18,49.45848
2023-08-19,31.49819
2023-08-20,29.06137
2023-08-21,50.27075
2023-08-22,50.72202
2023-08-23,50.63176
2023-08-24,51.98555
2023-08-25,45.0361
2023-08-26,38.5379
2023-08-27,35.83032
2023-08-28,56.6787
2023-08-29,58.12274
2023-08-30,60.37906
2023-08-31,52.79783
2023-09-01,44.67509
2023-09-02,27.88808
2023-09-03,31.8592
2023-09-04,51.98555
2023-09-05,59.65703
2023-09-06,52.70758
2023-09-07,50.63176
2023-09-08,44.76534
2023-09-09,26.80505
2023-09-10,27.88808
2023-09-11,64.25992
2023-09-12,56.94945
2023-09-13,58.75451
2023-09-14,49.63898
2023-09-15,49.54873
2023-09-16,31.58844
2023-09-17,32.12996
2023-09-18,53.79061
2023-09-19,47.83393
2023-09-20,53.70036
2023-09-21,52.97833
2023-09-22,40.88447
2023-09-23,24.81949
2023-09-24,26.35379
2023-09-25,46.7509
2023-09-26,48.73646
2023-09-27,39.44043
2023-09-28,23.10469
2023-09-29,20.75812
2023-09-30,25.99277
2023-10-01,25.90252
2023-10-02,25.63176
2023-10-03,31.76895
2023-10-04,50.36101
2023-10-05,49.81949
2023-10-06,42.96028
2023-10-07,26.7148
2023-10-08,33.66425
2023-10-09,36.37184
2023-10-10,54.60288
2023-10-11,57.40072
2023-10-12,51.8953
2023-10-13,46.20938
2023-10-14,36.46209
2023-10-15,39.16967
2023-10-16,69.22382
2023-10-17,51.53429
2023-10-18,48.6462
2023-10-19,54.51263
2023-10-20,43.59205
2023-10-21,24.90974
2023-10-22,34.29602
2023-10-23,60.74007
2023-10-24,55.95667
2023-10-25,52.16606
2023-10-26,51.80505
2023-10-27,40.2527
2023-10-28,23.37545
2023-10-29,27.07581
2023-10-30,44.13357
2023-10-31,44.40433
2023-11-01,45.75812
2023-11-02,55.41516
2023-11-03,50.36101
2023-11-04,29.24187
2023-11-05,31.58844
2023-11-06,51.53429
2023-11-07,45.12635
2023-11-08,45.75812
2023-11-09,51.8953
2023-11-10,46.29963
2023-11-11,25.36101
2023-11-12,29.42238
2023-11-13,50.54151
2023-11-14,54.15162
2023-11-15,53.15884
2023-11-16,46.57039
2023-11-17,42.32851
2023-11-18,30.1444
2023-11-19,29.60288
2023-11-20,49.90974
2023-11-21,53.51985
2023-11-22,47.83393
2023-11-23,46.7509
2023-11-24,42.41877
2023-11-25,28.97111
2023-11-26,32.58122
2023-11-27,53.4296
2023-11-28,44.85559
2023-11-29,46.66064
2023-11-30,46.20938
2023-12-01,37.09386
2023-12-02,28.97111
2023-12-03,34.47653
2023-12-04,47.47292
2023-12-05,50.90252
2023-12-06,52.70758
2023-12-07,52.16606
2023-12-08,53.15884
2023-12-09,26.62454
2023-12-10,27.07581
2023-12-11,60.83032
2023-12-12,56.58844
2023-12-13,52.61732
2023-12-14,49.63898
2023-12-15,43.86281
2023-12-16,28.4296
2023-12-17,26.7148
2023-12-18,44.31407
2023-12-19,52.88808
2023-12-20,47.29241
2023-12-21,44.85559
2023-12-22,38.5379
2023-12-23,23.4657
2023-12-24,24.00722
2023-12-25,28.24909
2023-12-26,47.83393
2023-12-27,47.92418
2023-12-28,49.45848
2023-12-29,39.71119
2023-12-30,27.79783
2023-12-31,29.60288
2024-01-01,27.61732
2024-01-02,44.04332
2024-01-03,50.63176
2024-01-04,46.38989
2024-01-05,41.06498
2024-01-06,30.05415
2024-01-07,34.02527
2024-01-08,49.00722
2024-01-09,58.84476
2024-01-10,63.17689
2024-01-11,59.20577
2024-01-12,54.15162
2024-01-13,34.29602
2024-01-14,31.49819
2024-01-15,58.66425
2024-01-16,61.10108
2024-01-17,50.99277
2024-01-18,56.58844
2024-01-19,50.36101
2024-01-20,32.22021
2024-01-21,31.31768
2024-01-22,52.25631
2024-01-23,57.03971
2024-01-24,54.87364
2024-01-25,56.31768
2024-01-26,51.26353
2024-01-27,34.38628
2024-01-28,34.29602
2024-01-29,61.55234
2024-01-30,63.3574
2024-01-31,59.47653
2024-02-01,51.80505
2024-02-02,46.48014
2024-02-03,29.51263
2024-02-04,37.54512
2024-02-05,48.55595
2024-02-06,48.37545
2024-02-07,42.14801
2024-02-08,36.73285
2024-02-09,26.62454
2024-02-10,29.60288
2024-02-11,32.40072
2024-02-12,34.83754
2024-02-13,68.95306
2024-02-14,65.70397
2024-02-15,57.22021
2024-02-16,52.25631
2024-02-17,37.09386
2024-02-18,34.65703
2024-02-19,59.74729
2024-02-20,56.58844
2024-02-21,58.93501
2024-02-22,55.77617
2024-02-23,46.57039
2024-02-24,31.94945
2024-02-25,35.37906
2024-02-26,54.15162
2024-02-27,49.18772
2024-02-28,49.00722
2024-02-29,43.95306
2024-03-01,34.29602
2024-03-02,30.77617
2024-03-03,28.97111
2024-03-04,52.88808
2024-03-05,49.90974
2024-03-06,48.6462
2024-03-07,45.93862
2024-03-08,40.97472
2024-03-09,31.58844
2024-03-10,36.19133
2024-03-11,52.79783
2024-03-12,57.40072
2024-03-13,52.43682
2024-03-14,52.52707
2024-03-15,41.42599
2024-03-16,29.51263
2024-03-17,31.76895
2024-03-18,50.63176
2024-03-19,52.52707
2024-03-20,57.22021
