date,라오스환율
2023-05-30,18.86578
2023-05-31,18.63894
2023-06-01,17.69376
2023-06-02,19.84877
2023-06-03,16.10586
2023-06-04,17.16446
2023-06-05,19.84877
2023-06-06,18.56332
2023-06-07,18.71455
2023-06-08,18.67674
2023-06-09,18.9792
2023-06-10,15.87901
2023-06-11,16.862
2023-06-12,20.18903
2023-06-13,19.92438
2023-06-14,20.49149
2023-06-15,20.07561
2023-06-16,20.5293
2023-06-17,16.862
2023-06-18,20.0
2023-06-19,24.57466
2023-06-20,23.66729
2023-06-21,20.98298
2023-06-22,21.28544
2023-06-23,21.70132
2023-06-24,18.10964
2023-06-25,20.83175
2023-06-26,24.34782
2023-06-27,21.73913
2023-06-28,21.13421
2023-06-29,19.92438
2023-06-30,16.63516
2023-07-01,16.63516
2023-07-02,18.60113
2023-07-03,19.35727
2023-07-04,20.41587
2023-07-05,20.0
2023-07-06,18.67674
2023-07-07,21.24763
2023-07-08,20.94517
2023-07-09,18.41209
2023-07-10,22.38185
2023-07-11,22.00378
2023-07-12,22.26843
2023-07-13,27.06994
2023-07-14,25.44423
2023-07-15,18.86578
2023-07-16,19.84877
2023-07-17,23.89413
2023-07-18,24.46124
2023-07-19,22.49527
2023-07-20,19.58412
2023-07-21,17.61814
2023-07-22,17.88279
2023-07-23,17.73156
2023-07-24,22.30623
2023-07-25,21.6257
2023-07-26,19.96219
2023-07-27,19.01701
2023-07-28,20.30245
2023-07-29,16.44612
2023-07-30,17.42911
2023-07-31,21.77693
2023-08-01,19.58412
2023-08-02,23.10018
2023-08-03,20.18903
2023-08-04,19.81096
2023-08-05,18.03402
2023-08-06,17.58034
2023-08-07,21.32325
2023-08-08,21.5879
2023-08-09,20.5671
2023-08-10,23.32703
2023-08-11,24.49905
2023-08-12,23.1758
2023-08-13,21.81474
2023-08-14,21.81474
2023-08-15,22.75992
2023-08-16,22.98676
2023-08-17,22.60869
2023-08-18,20.45368
2023-08-19,25.89792
2023-08-20,19.31947
2023-08-21,23.85633
2023-08-22,28.88468
2023-08-23,24.42344
2023-08-24,24.12098
2023-08-25,22.23062
2023-08-26,19.88657
2023-08-27,20.86956
2023-08-28,26.08695
2023-08-29,26.80529
2023-08-30,25.51984
2023-08-31,23.36483
2023-09-01,20.49149
2023-09-02,16.97542
2023-09-03,18.37429
2023-09-04,22.72211
2023-09-05,21.28544
2023-09-06,21.39886
2023-09-07,21.5879
2023-09-08,20.98298
2023-09-09,17.69376
2023-09-10,18.9792
2023-09-11,24.42344
2023-09-12,21.81474
2023-09-13,23.36483
2023-09-14,23.66729
2023-09-15,24.27221
2023-09-16,22.30623
2023-09-17,21.0964
2023-09-18,24.7637
2023-09-19,22.07939
2023-09-20,23.1758
2023-09-21,20.86956
2023-09-22,20.5671
2023-09-23,19.77315
2023-09-24,20.37807
2023-09-25,22.04158
2023-09-26,25.40642
2023-09-27,21.0586
2023-09-28,22.75992
2023-09-29,20.0
2023-09-30,21.70132
2023-10-01,21.47448
2023-10-02,21.36105
2023-10-03,27.22117
2023-10-04,31.64461
2023-10-05,27.03213
2023-10-06,30.47258
2023-10-07,24.27221
2023-10-08,28.92249
2023-10-09,35.8412
2023-10-10,34.02646
2023-10-11,34.59357
2023-10-12,31.87145
2023-10-13,27.59924
2023-10-14,22.45746
2023-10-15,58.26086
2023-10-16,28.62003
2023-10-17,29.03591
2023-10-18,26.04914
2023-10-19,26.12476
2023-10-20,22.75992
2023-10-21,20.64272
2023-10-22,25.63327
2023-10-23,27.97731
2023-10-24,26.72967
2023-10-25,27.25897
2023-10-26,25.40642
2023-10-27,24.12098
2023-10-28,20.86956
2023-10-29,23.55387
2023-10-30,27.52362
2023-10-31,25.97353
2023-11-01,27.59924
2023-11-02,27.22117
2023-11-03,27.10775
2023-11-04,81.0586
2023-11-05,57.84499
2023-11-06,49.94328
2023-11-07,44.83931
2023-11-08,36.93761
2023-11-09,36.78638
2023-11-10,28.50661
2023-11-11,62.41965
2023-11-12,43.32703
2023-11-13,38.07183
2023-11-14,40.11342
2023-11-15,40.79395
2023-11-16,40.07561
2023-11-17,34.2155
2023-11-18,38.82797
2023-11-19,33.57277
2023-11-20,37.27788
2023-11-21,34.40453
2023-11-22,31.79584
2023-11-23,33.83742
2023-11-24,31.6068
2023-11-25,27.63705
2023-11-26,31.72022
2023-11-27,34.51795
2023-11-28,34.7448
2023-11-29,35.23629
2023-11-30,32.85444
2023-12-01,30.92627
2023-12-02,28.16635
2023-12-03,31.68241
2023-12-04,37.50472
2023-12-05,38.63894
2023-12-06,34.85822
2023-12-07,32.93005
2023-12-08,34.7448
2023-12-09,30.20793
2023-12-10,34.06427
2023-12-11,45.14177
2023-12-12,41.6257
2023-12-13,46.50283
2023-12-14,45.8223
2023-12-15,50.5482
2023-12-16,43.02457
2023-12-17,61.85255
2023-12-18,51.45557
2023-12-19,60.98298
2023-12-20,47.97731
2023-12-21,57.50472
2023-12-22,45.02835
2023-12-23,46.42722
2023-12-24,39.35727
2023-12-25,43.02457
2023-12-26,47.56143
2023-12-27,42.87334
2023-12-28,43.81852
2023-12-29,42.19281
2023-12-30,39.96219
2023-12-31,40.60491
2024-01-01,44.42344
2024-01-02,48.35538
2024-01-03,48.69565
2024-01-04,49.22495
2024-01-05,42.53308
2024-01-06,46.61625
2024-01-07,44.80151
2024-01-08,44.57466
2024-01-09,43.40264
2024-01-10,49.18714
2024-01-11,46.23818
2024-01-12,43.89413
2024-01-13,40.41587
2024-01-14,46.08695
2024-01-15,48.73345
2024-01-16,47.29678
2024-01-17,45.293
2024-01-18,46.23818
2024-01-19,51.00189
2024-01-20,42.07939
2024-01-21,48.20415
2024-01-22,49.22495
2024-01-23,48.69565
2024-01-24,52.47637
2024-01-25,44.83931
2024-01-26,41.36105
2024-01-27,45.33081
2024-01-28,48.92249
2024-01-29,50.47258
2024-01-30,48.50661
2024-01-31,47.03213
2024-02-01,47.9395
2024-02-02,42.68431
2024-02-03,39.77315
2024-02-04,43.96975
2024-02-05,49.67863
2024-02-06,45.59546
2024-02-07,42.68431
2024-02-08,42.53308
2024-02-09,36.71077
2024-02-10,37.69376
2024-02-11,39.92438
2024-02-12,47.06994
2024-02-13,49.30056
2024-02-14,43.1758
2024-02-15,46.42722
2024-02-16,38.22306
2024-02-17,36.71077
2024-02-18,45.59546
2024-02-19,55.00945
2024-02-20,46.04914
2024-02-21,48.84688
2024-02-22,45.59546
2024-02-23,39.65973
2024-02-24,41.39886
2024-02-25,43.44045
2024-02-26,48.9603
2024-02-27,42.68431
2024-02-28,42.94896
2024-02-29,42.38185
2024-03-01,40.34026
2024-03-02,38.22306
2024-03-03,43.32703
2024-03-04,41.89035
2024-03-05,43.78071
2024-03-06,38.86578
2024-03-07,44.12098
2024-03-08,42.6465
2024-03-09,43.55387
2024-03-10,37.35349
2024-03-11,40.64272
2024-03-12,37.08884
2024-03-13,36.93761
2024-03-14,35.19848
2024-03-15,35.42533
2024-03-16,34.63137
2024-03-17,33.79962
2024-03-18,35.19848
2024-03-19,37.01323
2024-03-20,34.70699
