date,비상장주식
2023-05-30,37.62798
2023-05-31,37.28668
2023-06-01,38.82252
2023-06-02,33.70307
2023-06-03,14.67576
2023-06-04,14.67576
2023-06-05,35.15358
2023-06-06,22.61092
2023-06-07,42.32081
2023-06-08,45.64846
2023-06-09,37.62798
2023-06-10,19.19795
2023-06-11,19.0273
2023-06-12,41.5529
2023-06-13,37.79863
2023-06-14,40.61433
2023-06-15,40.18771
2023-06-16,33.36177
2023-06-17,15.78498
2023-06-18,14.84641
2023-06-19,38.56655
2023-06-20,39.24914
2023-06-21,38.3959
2023-06-22,38.99317
2023-06-23,33.78839
2023-06-24,16.2116
2023-06-25,18.08873
2023-06-26,36.68941
2023-06-27,41.80887
2023-06-28,38.13993
2023-06-29,50.34129
2023-06-30,48.29351
2023-07-01,20.39249
2023-07-02,18.08873
2023-07-03,42.32081
2023-07-04,46.07508
2023-07-05,38.82252
2023-07-06,37.79863
2023-07-07,38.56655
2023-07-08,21.5017
2023-07-09,19.53924
2023-07-10,45.90443
2023-07-11,45.39249
2023-07-12,62.88395
2023-07-13,57.33788
2023-07-14,47.35494
2023-07-15,20.39249
2023-07-16,21.07508
2023-07-17,44.88054
2023-07-18,48.89078
2023-07-19,45.98976
2023-07-20,42.57679
2023-07-21,35.49488
2023-07-22,24.23208
2023-07-23,24.06143
2023-07-24,44.45392
2023-07-25,46.5017
2023-07-26,43.60068
2023-07-27,48.03754
2023-07-28,44.0273
2023-07-29,21.33105
2023-07-30,19.70989
2023-07-31,44.53924
2023-08-01,38.0546
2023-08-02,42.57679
2023-08-03,32.84982
2023-08-04,31.48464
2023-08-05,18.00341
2023-08-06,14.33447
2023-08-07,35.32423
2023-08-08,39.59044
2023-08-09,38.56655
2023-08-10,35.06825
2023-08-11,38.13993
2023-08-12,20.22184
2023-08-13,18.94197
2023-08-14,30.88737
2023-08-15,18.94197
2023-08-16,39.33447
2023-08-17,41.72354
2023-08-18,33.44709
2023-08-19,15.18771
2023-08-20,17.32081
2023-08-21,38.48122
2023-08-22,37.20136
2023-08-23,32.50853
2023-08-24,37.71331
2023-08-25,36.94539
2023-08-26,17.74744
2023-08-27,16.12627
2023-08-28,36.26279
2023-08-29,44.19795
2023-08-30,51.87713
2023-08-31,41.80887
2023-09-01,37.62798
2023-09-02,17.06484
2023-09-03,17.49146
2023-09-04,34.89761
2023-09-05,36.51877
2023-09-06,36.34812
2023-09-07,33.95904
2023-09-08,31.56996
2023-09-09,19.62457
2023-09-10,16.29692
2023-09-11,38.3959
2023-09-12,40.44368
2023-09-13,36.34812
2023-09-14,33.36177
2023-09-15,34.12969
2023-09-16,15.69965
2023-09-17,17.06484
2023-09-18,32.84982
2023-09-19,43.60068
2023-09-20,42.32081
2023-09-21,40.61433
2023-09-22,32.59385
2023-09-23,17.06484
2023-09-24,15.01706
2023-09-25,37.11604
2023-09-26,35.2389
2023-09-27,27.30375
2023-09-28,17.06484
2023-09-29,31.39931
2023-09-30,21.33105
2023-10-01,14.41979
2023-10-02,17.32081
2023-10-03,19.0273
2023-10-04,36.09215
2023-10-05,37.37201
2023-10-06,34.72696
2023-10-07,15.35836
2023-10-08,15.52901
2023-10-09,22.69624
2023-10-10,36.26279
2023-10-11,41.97952
2023-10-12,36.09215
2023-10-13,28.49829
2023-10-14,13.22525
2023-10-15,14.76109
2023-10-16,30.2901
2023-10-17,38.3959
2023-10-18,35.32423
2023-10-19,34.98293
2023-10-20,26.70648
2023-10-21,17.23549
2023-10-22,14.33447
2023-10-23,35.49488
2023-10-24,34.89761
2023-10-25,31.14334
2023-10-26,29.09556
2023-10-27,25.76791
2023-10-28,11.60409
2023-10-29,13.48122
2023-10-30,26.96245
2023-10-31,34.04436
2023-11-01,32.25255
2023-11-02,33.78839
2023-11-03,29.6075
2023-11-04,17.15017
2023-11-05,19.19795
2023-11-06,35.49488
2023-11-07,33.70307
2023-11-08,29.69283
2023-11-09,30.20477
2023-11-10,25.08532
2023-11-11,13.7372
2023-11-12,15.18771
2023-11-13,28.75426
2023-11-14,39.84641
2023-11-15,35.75085
2023-11-16,33.87372
2023-11-17,25.76791
2023-11-18,15.01706
2023-11-19,12.45733
2023-11-20,29.9488
2023-11-21,30.2901
2023-11-22,30.2901
2023-11-23,30.88737
2023-11-24,28.83959
2023-11-25,17.49146
2023-11-26,16.46757
2023-11-27,32.93515
2023-11-28,35.9215
2023-11-29,29.52218
2023-11-30,32.67918
2023-12-01,26.36518
2023-12-02,16.2116
2023-12-03,14.93174
2023-12-04,28.07167
2023-12-05,31.56996
2023-12-06,37.79863
2023-12-07,37.20136
2023-12-08,28.92491
2023-12-09,16.5529
2023-12-10,17.40614
2023-12-11,31.91126
2023-12-12,38.90784
2023-12-13,38.3959
2023-12-14,39.50511
2023-12-15,33.36177
2023-12-16,19.62457
2023-12-17,18.85665
2023-12-18,38.22525
2023-12-19,42.23549
2023-12-20,40.27303
2023-12-21,41.72354
2023-12-22,44.0273
2023-12-23,25.0
2023-12-24,15.69965
2023-12-25,20.22184
2023-12-26,40.35836
2023-12-27,36.94539
2023-12-28,35.40955
2023-12-29,30.11945
2023-12-30,19.28327
2023-12-31,17.06484
2024-01-01,18.43003
2024-01-02,34.47098
2024-01-03,36.17747
2024-01-04,34.38566
2024-01-05,31.05802
2024-01-06,19.62457
2024-01-07,16.80887
2024-01-08,28.83959
2024-01-09,36.60409
2024-01-10,37.11604
2024-01-11,41.97952
2024-01-12,36.77474
2024-01-13,18.08873
2024-01-14,17.23549
2024-01-15,31.82593
2024-01-16,30.54607
2024-01-17,33.61774
2024-01-18,33.87372
2024-01-19,28.66894
2024-01-20,13.90784
2024-01-21,12.79863
2024-01-22,29.77815
2024-01-23,30.46075
2024-01-24,37.79863
2024-01-25,41.29692
2024-01-26,37.96928
2024-01-27,20.64846
2024-01-28,17.06484
2024-01-29,35.32423
2024-01-30,32.50853
2024-01-31,34.12969
2024-02-01,32.25255
2024-02-02,32.08191
2024-02-03,17.74744
2024-02-04,19.70989
2024-02-05,36.86006
2024-02-06,34.89761
2024-02-07,30.11945
2024-02-08,25.59726
2024-02-09,15.10238
2024-02-10,16.72354
2024-02-11,15.27303
2024-02-12,19.79522
2024-02-13,44.96587
2024-02-14,48.54948
2024-02-15,53.92491
2024-02-16,40.27303
2024-02-17,20.30716
2024-02-18,22.09897
2024-02-19,41.2116
2024-02-20,41.63822
2024-02-21,46.33105
2024-02-22,47.69624
2024-02-23,38.48122
2024-02-24,20.13651
2024-02-25,19.96587
2024-02-26,38.99317
2024-02-27,53.07167
2024-02-28,37.45733
2024-02-29,35.66552
2024-03-01,18.08873
2024-03-02,14.33447
2024-03-03,16.2116
2024-03-04,33.27645
2024-03-05,32.84982
2024-03-06,32.08191
2024-03-07,33.78839
2024-03-08,32.59385
2024-03-09,16.5529
2024-03-10,18.51535
2024-03-11,31.48464
2024-03-12,34.55631
2024-03-13,37.71331
2024-03-14,35.9215
2024-03-15,29.18088
2024-03-16,17.91808
2024-03-17,13.7372
2024-03-18,33.78839
2024-03-19,35.2389
2024-03-20,41.38225
